1.79376	1.0070220738734768
1.77984	1.0320457875964275
1.77833	1.0234651754290274
1.74937	1.0341007406782166
1.74739	1.025660759048331
1.61918	1.0234651754290274
1.61444	1.0320457875964275
1.58062	1.0106058020947422
1.5774	1.0341007406782166
1.57612	1.025660759048331
1.56341	1.0070220738734768
1.54752	1.0106058020947422
1.53221	1.0118885747564048
1.49787	1.0075861237371753
1.45654	1.0075861237371753
1.38187	1.0320457875964275
1.36352	1.0234651754290274
1.34509	1.0106058020947422
1.33703	1.0341007406782166
1.33657	1.025660759048331
1.33096	1.0070220738734768
1.26835	1.0075861237371753
1.2277	1.008929978462993
1.22425	1.005857848816844
1.19317	1.0118885747564048
1.16923	1.0118885747564048
1.14311	1.0320457875964275
1.12444	1.0234651754290274
1.10702	1.025660759048331
1.10393	1.0106058020947422
1.09929	1.0341007406782166
1.09881	1.0070220738734768
1.09753	1.005857848816844
1.09132	1.008929978462993
1.08313	1.005857848816844
1.04726	1.0075861237371753
1.02473	1.005857848816844
0.969137	1.0118885747564048
0.952957	1.008929978462993
0.906936	1.0118885747564048
0.901569	1.0320457875964275
0.88216	1.0106058020947422
0.878067	1.0234651754290274
0.874549	1.0341007406782166
0.869798	1.0070220738734768
0.865712	1.025660759048331
0.833297	1.005857848816844
0.821121	1.0075861237371753
0.818534	1.0075861237371753
0.815146	1.008929978462993
0.807989	1.005857848816844
0.762728	1.008929978462993
0.746317	1.0118885747564048
0.704425	1.008929978462993
0.66608	1.0320457875964275
0.654556	1.0234651754290274
0.647846	1.0106058020947422
0.644708	1.0341007406782166
0.637257	1.0070220738734768
0.633181	1.025660759048331
0.592371	1.005857848816844
0.583388	1.0075861237371753
0.531113	1.008929978462993
0.497285	1.0118885747564048
0.431074	1.0320457875964275
0.421481	1.0234651754290274
0.415388	1.0106058020947422
0.41421	1.025660759048331
0.403741	1.0341007406782166
0.399385	1.0070220738734768
0.275459	1.0100445251007617
0.264377	1.0095078005988338
0.253328	1.005541487761019
0.244032	1.0216888241240065
0.192435	1.0320457875964275
0.182601	1.025660759048331
0.181561	1.0234651754290274
0.180667	1.0106058020947422
0.1761	1.0070220738734768
0.173446	1.0097379326697673

