26.4509	1.0772871155710448
20.9269	1.0264911432612405
18.4721	1.099897038179031
17.8907	1.0499763518839667
17.511	1.0840875986546723
17.4965	1.0264911432612405
16.9404	1.094352806753598
15.8598	1.0723930878313164
15.6782	1.0772871155710448
15.4679	1.066113857512405
15.2987	1.0840875986546723
14.7664	1.0499763518839667
14.7433	1.094352806753598
14.6161	1.072311882842082
14.0119	1.0773794728750679
14.0065	1.085151455134464
13.947	1.085151455134464
13.704	1.0539815436110915
13.4357	1.0499763518839667
13.2925	1.0840875986546723
13.2176	1.0539815436110915
12.612	1.094352806753598
12.47	1.0579316574393545
12.1603	1.066113857512405
12.1291	1.099897038179031
12.0738	1.0264911432612405
12.0361	1.0539815436110915
11.8989	1.099897038179031
11.6818	1.099897038179031
11.4532	1.0579316574393545
11.3507	1.0499763518839667
11.2139	1.0539815436110915
10.9561	1.085151455134464
10.8007	1.1013252654243078
10.7682	1.0840875986546723
10.7032	1.0847096025849927
10.703	1.0264911432612405
10.597	1.0712910201202763
10.5163	1.094352806753598
10.341	1.0539815436110915
10.3348	1.0579316574393545
10.2415	1.0579316574393545
10.2256	1.0729267206177149
10.1399	1.099897038179031
9.93454	1.0710748658843112
9.56543	1.0579316574393545
9.29918	1.0847096025849927
9.27349	1.0499763518839667
8.83619	1.0579316574393545
8.7945	1.0710748658843112
8.55181	1.0468482392513971
8.39564	1.0539815436110915
8.38835	1.0712098151310416
8.25848	1.094352806753598
8.13096	1.087873352677613
8.04661	1.0539815436110915
7.48138	1.066113857512405
7.30523	1.099897038179031
7.08602	1.066113857512405
7.07269	1.0499763518839667
6.69041	1.085151455134464
6.29149	1.087873352677613
6.09234	1.094352806753598
5.24242	1.0579316574393545
5.11516	1.1033437894424234
4.86275	1.0499763518839667
4.48448	1.085151455134464
4.10314	1.087873352677613
4.06509	1.099897038179031
3.93786	1.094352806753598
3.86687	1.066113857512405
2.66828	1.0499763518839667
2.457	1.05067290577076
2.42193	1.099897038179031
2.18293	1.085151455134464
2.1716	1.105803140544955
2.04833	1.087873352677613
1.86146	1.0944974678938286
1.75538	1.094352806753598
1.59007	1.0642615974781888

