180
0.0	56.22	63.06	67.72	69.84	74.55	36.88	101.83	74.15	15.03	42.01	81.02	65.97	42.05	53.24	86.0	54.45	53.85	82.15	26.25	85.51	76.32	38.08	96.57	89.59	76.06	74.73	43.57	79.51	83.01	30.02	84.58	48.51	89.47	49.01	87.98	93.43	7.81	29.15	83.19	2.0	65.44	72.17	39.32	83.93	60.22	66.31	94.37	65.92	71.2	62.37	26.68	4.47	66.73	72.03	64.35	12.17	30.08	60.96	70.52	73.03	14.21	40.0	90.14	52.39	50.7	44.92	90.55	62.29	75.72	55.87	68.88	65.03	83.22	87.13	67.42	81.06	46.52	58.67	77.16	78.49	30.53	38.01	94.43	57.8	50.33	110.34	47.07	72.45	12.0	29.07	62.37	70.86	76.4	64.2	68.07	106.83	22.14	76.12	95.67	45.31	105.0	70.6	81.44	37.34	107.49	67.21	98.72	91.59	81.99	54.41	106.53	19.42	84.1	87.21	71.87	61.85	75.96	18.03	43.42	33.24	42.01	76.92	45.61	12.17	17.09	61.29	81.58	81.88	73.76	82.2	57.49	49.74	76.32	65.62	44.6	76.32	85.7	33.62	84.59	68.01	79.06	76.16	90.47	45.18	45.28	70.83	96.9	73.93	58.69	64.85	79.08	33.54	71.69	33.97	87.73	16.28	34.79	50.8	83.67	75.31	114.63	47.54	22.83	29.43	90.79	87.92	45.54	72.11	48.88	51.31	83.86	51.08	81.12	14.76	79.03	62.59	94.41	92.96	21.54	
56.22	0.0	68.82	70.49	60.17	18.44	33.84	62.77	80.45	41.44	67.96	33.29	13.6	65.46	21.93	30.41	69.3	63.03	66.29	52.0	88.55	27.46	23.26	77.16	47.93	21.54	21.93	13.15	56.22	45.35	62.24	75.0	11.4	78.1	72.01	70.71	64.38	50.99	45.62	71.31	56.08	36.35	18.87	17.0	30.23	48.75	21.59	58.24	64.01	60.75	70.6	54.23	54.01	67.23	75.8	53.31	44.1	50.54	36.4	20.25	86.83	45.18	16.76	48.85	8.6	61.52	57.38	73.68	38.33	59.67	37.58	62.65	80.72	92.65	69.72	52.81	58.22	20.52	24.52	74.73	50.0	45.18	65.86	45.34	31.62	40.22	77.62	11.18	70.21	44.28	47.85	37.11	79.06	56.89	12.81	13.04	71.47	35.06	82.15	60.17	53.76	79.31	52.63	72.42	52.43	74.46	45.12	61.35	48.3	39.0	61.72	77.93	37.01	36.89	61.01	58.82	19.03	76.48	51.42	62.8	36.72	15.23	77.37	30.48	54.45	40.01	5.1	85.0	25.96	19.42	86.83	66.71	49.04	86.27	9.85	33.97	20.1	33.97	29.55	28.44	17.49	41.0	20.0	80.52	49.5	11.0	75.47	52.48	26.83	39.92	65.51	38.6	27.86	67.12	35.85	39.2	40.79	53.0	65.07	74.04	80.78	78.19	12.21	47.43	28.79	43.83	68.36	11.18	70.66	24.41	26.42	41.23	17.49	66.71	43.05	91.61	70.0	48.26	74.33	50.29	
63.06	68.82	0.0	5.0	18.0	77.9	38.9	64.03	12.37	62.01	25.5	64.4	65.8	23.6	47.51	92.85	11.4	9.22	28.46	36.88	23.0	64.14	49.77	40.82	60.21	87.73	69.4	60.37	35.0	52.39	35.36	24.84	57.98	29.73	20.81	33.11	47.68	66.75	36.01	25.55	61.13	40.31	86.56	60.54	75.8	22.47	57.01	56.0	9.0	19.03	3.0	36.4	58.69	6.32	9.06	20.25	59.14	33.38	36.62	64.2	18.44	52.24	65.55	60.02	60.22	12.37	18.25	34.48	35.51	26.08	32.56	14.04	14.56	24.17	32.7	23.77	35.06	48.55	47.42	15.0	40.45	35.0	28.6	73.38	39.7	28.6	62.94	59.17	11.4	61.13	35.13	36.89	10.3	30.0	81.61	70.72	63.15	54.23	14.32	56.04	19.03	52.33	27.46	22.2	26.17	61.13	32.31	60.03	63.35	58.52	9.0	56.08	57.08	65.0	41.3	22.0	55.23	13.0	45.12	20.59	38.83	67.23	13.93	38.59	50.96	55.0	71.06	19.0	81.4	71.84	20.1	5.83	20.12	17.49	71.45	35.36	80.72	72.9	45.88	85.0	63.89	51.55	82.07	29.73	21.59	63.06	8.0	67.9	61.06	31.4	6.0	54.42	48.08	13.0	39.05	68.71	64.0	28.44	13.04	24.21	13.15	70.09	57.45	41.3	67.27	68.01	35.11	61.29	10.63	44.41	42.64	58.82	51.4	26.57	54.08	22.8	2.0	68.88	37.59	41.77	
67.72	70.49	5.0	0.0	15.52	78.49	41.98	61.03	10.0	66.12	30.48	63.63	66.53	28.6	48.83	93.35	16.28	13.93	24.52	41.48	19.24	63.82	52.5	36.24	58.24	88.73	69.53	62.77	32.25	50.6	40.31	20.0	59.94	24.84	25.61	28.79	44.18	71.2	40.2	21.02	65.8	40.0	87.8	63.25	75.45	22.63	57.31	53.15	7.21	16.28	7.21	41.11	63.32	3.61	5.39	19.42	63.39	37.85	36.8	64.44	18.79	56.57	68.31	57.97	61.91	17.09	22.8	29.97	35.47	23.09	33.42	11.4	17.0	22.2	28.46	22.36	32.06	50.54	48.17	10.0	38.33	39.12	33.6	71.87	40.36	30.41	58.94	61.27	6.71	65.38	39.46	36.88	9.43	27.29	83.22	71.51	59.54	58.03	11.66	53.04	23.09	47.93	25.63	17.49	30.59	57.27	31.38	57.04	61.4	57.27	13.34	51.87	61.0	63.95	38.01	19.42	55.9	8.25	49.73	25.55	42.3	69.89	9.22	40.72	55.66	59.08	72.42	15.3	81.57	72.18	16.76	10.82	22.8	16.28	72.47	37.7	81.32	72.2	49.03	85.15	64.35	50.16	82.76	24.76	25.08	65.39	5.0	65.73	60.8	31.83	5.0	53.23	51.2	9.06	42.43	67.54	68.07	32.98	18.03	19.42	10.3	66.29	59.48	45.71	70.71	66.48	31.05	63.56	5.83	46.14	44.1	57.38	53.0	22.56	58.31	22.02	6.4	67.05	33.11	46.32	
69.84	60.17	18.0	15.52	0.0	65.6	37.48	46.04	24.19	64.85	39.82	48.83	54.08	37.22	38.28	80.16	27.89	21.93	12.73	44.41	29.21	49.58	46.01	27.02	42.72	76.55	55.9	54.74	17.0	35.11	46.75	16.03	50.7	20.4	37.0	18.44	30.08	71.69	40.71	13.6	68.1	26.25	76.16	56.22	61.07	12.04	44.2	38.0	9.0	1.41	21.0	44.82	65.37	12.17	19.24	7.07	62.97	40.22	24.19	51.09	34.18	56.86	61.29	42.45	51.87	24.19	27.66	20.81	22.47	8.25	22.8	4.12	32.25	35.61	17.69	7.81	17.12	41.77	36.24	15.0	22.8	39.36	41.88	56.46	28.64	23.02	46.1	52.39	11.4	64.85	40.82	23.85	24.7	12.0	72.5	59.08	45.61	55.54	25.24	38.05	25.5	37.01	10.3	13.0	33.42	44.01	16.97	42.05	45.88	42.06	20.12	39.96	58.94	48.88	23.54	4.0	43.57	17.69	52.15	33.29	39.29	62.51	18.38	33.06	58.52	57.87	61.27	26.17	67.9	58.9	28.28	21.59	20.12	30.89	60.54	31.02	68.41	57.43	44.28	71.42	51.4	34.89	70.0	22.09	24.7	57.07	19.7	50.22	46.69	20.25	12.0	38.08	46.17	7.81	39.05	52.35	66.48	36.24	27.31	15.03	23.85	52.81	50.45	47.01	66.19	51.08	19.21	55.11	12.21	36.88	34.21	42.05	43.01	11.4	57.94	36.72	20.0	51.55	23.43	48.55	
74.55	18.44	77.9	78.49	65.6	0.0	48.38	54.33	88.41	59.84	81.94	24.0	12.21	79.2	31.38	15.0	80.71	73.82	68.43	67.91	94.81	19.24	39.46	76.54	40.01	12.17	11.18	31.06	56.86	40.61	77.88	78.39	27.17	80.5	85.0	71.69	61.0	69.43	61.13	74.3	74.33	39.41	14.14	35.23	14.76	55.87	21.4	52.04	71.45	65.8	80.16	70.09	72.17	74.97	83.49	59.55	62.39	65.8	41.77	14.76	96.33	63.0	35.17	41.01	23.19	72.95	69.84	74.46	43.28	62.77	45.34	68.88	91.21	100.5	70.77	57.8	58.69	33.84	30.48	80.6	49.4	60.44	80.41	32.31	38.21	50.22	71.03	28.02	76.69	62.65	63.32	41.87	87.69	59.06	17.2	7.62	64.12	53.04	89.87	54.04	65.86	75.8	56.3	76.32	66.31	68.01	48.83	54.04	39.2	32.14	72.2	73.25	55.23	27.07	59.48	63.25	22.67	83.1	68.47	76.03	51.92	33.53	83.87	42.49	72.06	58.08	13.34	91.68	7.62	7.28	93.72	77.01	59.64	94.75	9.0	46.07	2.83	20.25	45.71	10.05	14.21	37.11	4.47	83.19	61.4	29.27	83.45	41.98	20.88	46.67	73.54	33.73	44.41	73.25	50.96	27.66	59.23	67.42	76.85	77.52	88.46	69.72	28.16	63.95	47.13	32.76	68.71	29.07	77.34	35.78	36.36	34.06	29.15	69.35	61.03	100.42	79.4	37.11	74.33	66.91	
36.88	33.84	38.9	41.98	37.48	48.38	0.0	65.0	51.24	28.18	34.13	46.87	36.88	31.62	19.03	62.77	36.62	31.3	48.38	20.02	61.19	43.19	11.4	62.39	53.24	55.07	44.18	22.67	43.57	46.32	29.61	53.46	22.47	57.87	38.29	54.08	57.01	36.4	13.04	50.99	35.61	28.6	52.7	21.95	53.04	25.96	33.06	57.49	37.12	38.64	39.92	22.09	32.8	39.46	47.3	30.81	27.2	17.46	24.08	39.05	55.47	22.67	26.83	53.71	25.94	29.15	24.21	56.92	25.46	41.44	19.21	38.05	48.55	62.97	53.14	32.89	45.28	14.56	23.54	49.09	41.77	12.17	32.2	59.91	21.1	14.87	73.76	22.8	44.1	28.84	15.13	25.5	49.04	41.15	46.23	40.8	70.01	18.38	53.16	58.8	21.1	69.46	35.34	50.36	18.6	70.84	30.81	61.85	55.46	46.24	30.46	70.46	21.93	49.48	51.04	38.33	29.0	49.5	23.09	29.07	4.12	28.65	50.49	8.94	28.64	21.63	37.59	57.27	54.34	44.72	58.69	35.34	19.24	56.08	39.92	7.81	50.92	53.15	7.07	57.72	37.22	42.54	51.62	59.54	17.46	25.5	46.57	60.84	40.31	22.2	37.48	42.95	9.22	42.0	3.16	53.37	29.55	19.24	32.2	52.47	51.92	77.79	21.63	17.46	29.02	55.66	53.31	24.04	44.18	14.04	15.52	47.93	19.42	47.8	22.67	60.84	39.56	58.87	58.87	20.4	
101.83	62.77	64.03	61.03	46.04	54.33	65.0	0.0	67.74	91.22	83.68	30.59	49.65	80.78	50.33	63.29	73.55	66.91	37.66	81.41	67.36	36.14	65.8	34.67	14.87	66.12	43.74	67.12	29.07	19.1	87.46	47.13	60.75	45.69	82.2	36.06	18.03	100.5	75.29	43.42	100.6	36.4	68.47	71.03	41.01	47.13	41.59	8.25	55.04	45.01	67.03	82.73	97.8	58.0	63.39	45.89	91.35	77.37	41.05	43.01	78.64	87.62	74.63	13.93	58.67	68.45	69.92	37.16	39.96	38.0	46.65	50.01	78.03	76.66	35.74	41.77	29.0	57.38	44.69	55.9	25.3	73.93	84.77	24.74	44.05	53.24	17.46	62.97	55.23	92.7	76.54	39.66	69.35	34.06	69.86	52.63	10.2	81.34	68.07	8.0	66.41	27.02	37.66	47.3	72.62	14.87	36.77	4.0	15.13	23.77	64.94	22.47	84.86	27.29	23.19	42.05	45.28	59.84	87.13	76.66	68.82	74.43	60.02	56.22	93.19	85.7	60.08	66.22	51.01	47.68	68.41	67.36	58.52	74.15	56.04	57.43	56.14	35.01	68.68	53.15	45.54	23.43	58.14	48.33	63.32	67.74	64.28	13.34	36.06	44.29	58.03	24.7	69.31	52.09	68.01	27.0	91.93	75.24	72.18	46.84	66.91	15.52	61.29	81.3	85.0	22.02	32.57	66.04	56.22	53.74	50.93	21.54	54.2	39.62	87.32	79.62	66.03	18.25	34.89	83.86	
74.15	80.45	12.37	10.0	24.19	88.41	51.24	67.74	0.0	74.03	34.01	72.95	76.49	32.89	58.82	103.24	19.92	21.02	30.15	48.26	11.4	73.41	62.03	39.05	66.48	98.72	79.31	72.5	39.85	59.09	45.22	22.36	69.84	26.25	27.78	33.06	50.16	78.31	48.04	25.02	72.18	49.68	97.8	72.8	85.0	32.56	67.18	60.21	16.97	24.6	12.0	47.52	69.87	13.45	5.0	29.07	71.01	45.04	46.67	74.28	11.0	64.03	77.83	66.13	71.87	24.0	30.0	33.38	45.28	30.68	43.42	20.25	13.6	12.21	33.02	31.62	39.29	60.42	58.14	12.0	46.62	47.1	37.7	80.53	50.33	40.31	63.39	71.12	13.0	73.01	47.0	46.69	3.61	35.11	93.19	81.47	65.0	66.48	2.0	59.84	31.26	51.2	34.48	21.02	38.0	62.13	40.8	63.79	69.64	66.24	21.21	55.73	69.26	73.06	44.55	27.73	65.86	8.0	56.44	30.81	51.2	79.48	8.06	50.54	61.98	67.07	82.42	7.62	91.35	82.04	8.06	17.0	32.31	6.71	82.46	47.42	91.24	81.54	58.24	94.92	74.25	59.06	92.7	25.08	33.96	75.15	5.0	73.68	70.43	41.77	15.0	62.27	60.44	16.55	51.42	76.54	76.06	40.05	23.35	22.2	1.41	71.18	69.35	53.04	79.62	75.15	36.0	73.35	12.08	56.08	54.08	66.19	62.97	28.16	66.0	12.53	12.04	75.39	36.5	53.24	
15.03	41.44	62.01	66.12	64.85	59.84	28.18	91.22	74.03	0.0	45.88	68.1	51.87	44.92	41.23	71.01	55.58	53.01	76.32	26.93	85.01	63.06	25.61	90.47	78.1	61.03	60.75	29.12	71.69	72.14	34.89	80.52	34.54	85.16	52.5	82.08	84.88	9.85	26.0	78.45	15.3	55.32	57.14	24.74	69.89	53.85	53.34	84.22	62.8	66.1	62.03	28.46	13.93	64.38	71.03	58.52	4.24	29.27	51.4	56.86	75.13	10.77	25.02	78.75	38.28	50.04	44.05	84.86	53.01	69.46	47.17	64.76	67.27	84.48	81.15	60.93	73.43	34.21	46.86	74.67	69.4	27.02	42.15	81.49	47.51	42.95	101.4	32.89	69.72	3.16	27.07	52.8	71.11	69.32	49.16	53.6	97.19	10.0	76.03	85.7	43.05	97.62	63.51	77.37	36.06	98.41	58.83	88.41	79.81	70.0	53.01	98.48	6.4	71.34	79.08	66.13	48.88	74.24	20.12	44.91	25.63	27.0	75.24	35.81	18.38	7.07	46.53	81.01	67.27	59.48	82.01	57.04	45.12	77.41	50.99	35.85	61.52	72.09	22.8	69.87	54.23	67.94	61.29	86.59	41.44	30.59	70.01	85.0	60.9	50.25	62.39	67.48	21.93	68.25	26.0	74.79	2.24	34.23	51.35	79.56	75.01	104.89	33.62	21.38	14.56	78.23	81.44	31.05	69.58	37.48	40.31	72.01	38.28	75.61	8.25	81.05	62.01	82.1	86.93	22.14	
