150
0.0	12.04	44.05	34.93	31.3	48.8	35.34	25.5	41.73	13.34	35.13	12.17	34.71	35.0	63.32	23.09	29.0	49.5	38.95	39.0	44.94	34.54	36.01	13.45	42.06	61.68	24.19	61.91	21.02	34.06	46.53	44.65	12.04	34.99	37.44	14.42	15.81	69.12	36.4	15.81	33.62	13.89	43.93	34.83	24.21	41.0	13.0	37.05	37.0	25.0	41.05	47.63	45.0	32.02	36.69	66.65	21.54	41.59	54.56	51.74	68.6	61.59	19.1	26.93	16.28	17.26	32.57	58.86	37.64	43.05	34.21	17.49	53.6	35.23	33.6	36.89	14.76	26.63	34.01	62.97	58.69	44.27	32.45	24.6	26.4	56.08	25.71	17.03	33.84	43.83	29.73	31.58	33.02	33.24	34.01	57.01	18.36	26.42	59.67	31.95	28.64	37.01	27.66	30.41	18.38	41.11	34.23	56.01	45.8	52.4	29.55	41.73	22.56	25.5	11.4	29.07	16.64	53.01	44.01	38.9	3.61	22.56	55.71	19.21	8.0	15.0	35.74	50.45	11.66	55.36	28.28	12.0	18.03	39.7	60.41	58.82	42.06	18.38	41.34	60.0	53.94	44.15	34.44	43.28	29.27	25.24	22.83	45.28	24.74	26.57	
12.04	0.0	32.02	40.31	20.62	41.88	25.61	22.02	33.29	15.0	35.17	17.8	26.08	25.61	51.89	24.17	21.02	41.05	31.3	44.2	33.54	39.82	36.69	8.25	32.65	49.98	20.0	51.4	27.66	26.93	37.01	36.07	8.94	29.61	31.32	13.6	25.24	58.6	29.73	14.32	22.47	23.02	35.0	29.73	20.22	39.12	4.0	25.02	34.0	21.21	32.56	38.29	38.08	32.25	34.01	55.76	29.0	32.02	45.45	44.2	58.01	52.5	29.15	17.03	25.5	6.4	32.06	47.3	30.23	32.65	39.96	10.44	43.84	34.93	25.81	28.32	23.6	18.87	34.79	52.33	46.84	33.54	28.64	14.14	16.97	44.18	26.68	5.39	22.36	34.21	19.42	30.59	23.43	26.83	24.21	45.62	15.3	34.66	47.8	38.6	27.66	25.0	19.24	22.36	14.04	29.55	35.9	44.05	37.54	43.42	18.6	35.36	10.77	31.06	23.09	29.73	15.3	41.0	32.0	32.25	14.14	27.02	45.18	29.15	4.12	24.7	25.06	41.11	12.53	43.86	31.38	17.69	11.4	30.81	48.85	48.84	39.01	27.73	35.44	50.21	41.98	32.28	30.15	34.21	32.25	15.81	31.14	36.12	25.71	16.4	
44.05	32.02	0.0	63.25	20.0	37.11	20.81	39.12	30.41	42.45	52.63	47.07	27.66	24.84	25.81	46.96	29.21	34.21	32.45	68.1	14.14	64.41	54.82	34.71	23.09	21.93	37.22	31.32	55.66	32.56	24.19	27.89	36.67	38.21	37.01	38.63	55.08	37.16	34.83	38.08	17.03	52.89	29.15	36.4	35.81	51.66	32.14	7.0	45.97	36.4	26.93	28.86	38.01	48.84	46.67	32.65	56.46	22.14	34.13	36.35	36.25	35.9	59.2	22.47	55.9	27.46	47.38	18.44	30.02	21.19	63.51	31.02	30.02	51.86	27.8	25.55	53.16	27.8	53.6	28.3	17.69	16.12	38.95	23.77	23.85	13.0	46.62	27.17	15.0	22.56	20.0	47.8	24.04	32.02	20.62	21.02	37.7	62.24	18.44	63.63	46.04	7.07	28.02	29.07	34.44	12.08	53.81	12.37	29.83	33.38	19.72	35.34	22.2	55.95	55.01	49.93	38.48	9.06	1.0	33.12	46.01	52.92	23.41	59.84	36.06	54.82	16.4	30.41	39.85	18.79	54.59	46.17	31.38	27.78	22.2	32.25	49.04	58.05	39.66	34.23	12.04	8.06	41.01	28.23	55.07	25.94	59.24	25.5	46.04	21.95	
34.93	40.31	63.25	0.0	60.0	43.0	44.28	60.08	73.57	48.27	69.87	46.39	66.37	65.73	87.97	57.87	61.29	81.3	71.59	70.35	70.71	66.19	70.58	46.62	47.13	84.81	58.52	89.87	53.01	67.08	50.45	45.89	45.88	69.08	71.18	27.2	21.02	96.9	69.78	27.02	61.07	22.02	75.17	30.81	27.46	75.93	43.83	57.63	71.84	26.93	43.42	78.24	78.26	16.28	71.57	93.35	14.0	47.43	85.45	47.0	96.18	60.01	20.62	40.8	46.1	39.82	18.25	70.23	38.33	71.84	1.41	33.97	83.41	70.04	37.7	41.44	21.02	35.51	68.59	68.07	80.8	53.85	26.93	54.08	39.41	71.11	16.64	41.4	60.21	49.04	43.27	66.49	63.51	33.84	43.83	82.13	52.81	12.08	81.61	5.0	63.56	57.01	59.54	62.65	29.7	66.47	12.0	72.01	45.54	83.49	57.8	37.22	49.2	9.49	37.12	63.79	26.25	70.33	62.68	36.67	37.48	56.08	61.61	46.53	37.58	22.02	47.89	81.02	27.78	80.06	62.13	23.41	33.24	71.02	84.5	88.09	76.92	47.27	75.24	89.64	75.21	67.36	68.95	74.33	63.13	56.08	14.32	48.27	17.2	41.4	
31.3	20.62	20.0	60.0	0.0	48.51	29.27	19.24	15.13	25.02	32.65	30.07	9.22	7.0	32.28	27.51	9.22	22.14	15.13	48.3	14.14	44.78	34.83	18.68	35.17	31.26	17.46	30.81	37.34	13.42	38.28	40.02	20.62	18.87	18.38	32.8	45.8	38.01	16.16	33.02	3.16	43.6	15.81	41.44	35.47	32.2	18.36	15.0	26.4	36.4	37.48	18.36	22.02	49.24	27.02	35.36	49.52	34.21	25.55	49.24	37.44	52.77	49.65	24.19	39.05	20.25	48.47	38.42	38.01	12.04	59.82	26.42	23.43	31.89	34.01	34.13	44.2	29.61	33.6	47.51	29.0	31.3	42.2	6.71	25.32	32.76	44.78	18.6	5.0	35.74	24.0	27.8	5.1	37.22	28.16	25.96	19.1	55.23	30.0	58.8	26.08	15.81	8.06	9.22	30.89	11.05	53.67	31.76	41.98	23.71	2.24	44.01	10.82	51.09	40.52	30.02	33.84	28.18	20.62	41.0	31.95	33.96	41.62	43.05	24.41	45.22	25.71	21.1	32.56	24.52	34.93	38.21	27.29	12.17	29.61	28.28	30.02	41.01	21.84	29.73	25.32	15.52	21.4	14.87	35.34	7.0	51.74	38.6	43.91	23.19	
48.8	41.88	37.11	43.0	48.51	0.0	19.24	61.85	63.2	56.86	76.06	59.03	57.71	55.44	61.85	65.86	55.79	69.0	63.64	86.02	50.49	81.61	77.82	49.74	14.14	57.27	59.62	68.41	68.88	61.39	13.42	9.22	50.77	66.22	66.49	34.83	48.75	74.0	64.33	33.42	47.17	47.41	63.03	14.76	25.0	78.43	45.28	36.06	72.73	24.41	11.05	64.03	70.46	27.17	73.05	69.29	45.22	15.13	70.26	4.0	73.05	17.03	52.0	26.0	65.05	35.85	25.18	33.24	11.66	56.04	44.01	32.02	66.48	75.64	16.12	14.56	46.96	23.02	76.03	26.83	52.8	21.19	18.38	46.84	25.5	37.44	30.36	37.59	45.1	14.56	25.0	71.18	53.6	15.56	20.4	57.87	56.36	49.24	53.23	46.17	68.45	35.06	53.85	56.52	30.41	47.17	31.0	39.12	7.28	69.12	46.69	7.21	41.11	41.0	59.03	71.12	32.8	39.36	36.14	9.9	52.33	68.82	22.02	67.94	43.42	49.19	23.02	66.12	37.64	55.66	73.25	41.34	31.24	60.21	58.31	69.23	77.2	67.18	70.21	71.2	47.54	44.72	68.01	62.03	74.09	50.0	48.08	11.7	30.68	26.93	
35.34	25.61	20.81	44.28	29.27	19.24	0.0	43.42	44.05	40.31	57.8	43.42	38.47	36.22	46.62	48.41	36.69	50.09	44.41	69.35	32.57	65.07	59.68	32.56	7.07	42.64	41.18	51.48	53.26	42.2	11.4	11.18	33.94	47.13	47.3	24.19	41.05	57.71	45.12	23.09	28.02	39.12	44.01	15.62	17.46	59.62	28.28	17.72	53.85	17.72	8.25	45.28	51.24	28.84	54.23	53.34	40.31	6.4	51.79	20.25	56.82	26.91	45.01	8.6	50.77	19.21	27.2	26.48	9.49	37.34	44.78	18.03	48.27	57.31	7.07	5.1	39.05	10.0	57.98	27.89	38.29	10.05	18.44	27.86	8.94	26.83	27.86	20.52	26.0	8.6	6.4	52.84	34.37	11.31	1.41	41.68	38.6	45.71	38.95	45.54	50.25	16.76	34.79	37.36	19.1	28.86	33.84	27.78	13.0	50.49	27.46	15.3	22.36	38.33	46.62	53.25	23.02	26.4	20.0	12.65	38.47	52.33	20.62	54.2	28.3	41.11	4.47	47.52	26.48	39.45	56.08	32.14	17.72	41.05	43.01	51.55	58.19	53.0	50.99	53.45	32.65	27.31	49.04	43.01	56.85	31.02	43.29	10.63	27.51	9.22	
25.5	22.02	39.12	60.08	19.24	61.85	43.42	0.0	19.92	12.81	14.42	17.03	15.0	17.12	48.0	9.0	10.44	26.83	16.16	29.07	31.78	25.63	16.4	14.04	50.25	48.26	2.24	42.95	20.4	11.4	54.08	54.59	14.32	9.9	12.81	35.13	41.18	49.73	12.53	36.06	22.36	39.36	22.8	51.2	42.19	17.12	18.03	33.42	12.04	43.19	51.43	26.93	20.62	54.08	12.0	48.66	47.01	49.4	32.7	63.51	49.48	69.4	44.1	35.85	24.6	26.68	54.01	57.43	50.33	26.02	59.46	32.25	33.24	13.89	45.88	47.42	40.25	39.56	14.87	65.8	46.87	48.27	50.49	16.28	36.4	51.97	48.26	24.74	24.19	51.31	37.12	9.43	16.49	47.8	42.06	42.05	7.28	51.88	47.85	57.38	7.07	34.06	11.18	11.18	36.06	29.73	57.43	51.0	56.36	30.46	19.42	55.97	21.1	50.6	29.73	10.82	37.05	47.41	39.66	52.81	23.85	16.03	59.41	28.23	23.19	40.31	41.05	29.41	33.38	41.19	15.81	36.69	33.24	19.24	46.1	38.6	17.12	26.0	16.28	39.22	43.97	34.54	8.94	22.56	16.16	13.45	48.3	53.85	47.27	34.93	
41.73	33.29	30.41	73.57	15.13	63.2	44.05	19.92	0.0	31.38	27.66	36.24	7.21	8.25	29.61	28.64	12.73	7.81	4.0	45.54	17.69	43.1	29.83	28.28	49.5	31.02	19.7	23.19	40.26	8.54	52.17	54.45	29.73	12.04	9.22	46.53	57.31	29.83	8.0	46.96	16.03	55.23	3.0	56.57	50.29	23.71	30.0	27.89	18.97	51.24	52.15	7.07	7.62	63.91	19.92	29.07	62.01	48.51	13.04	63.64	29.61	65.79	60.81	39.32	44.38	34.54	63.25	48.01	53.01	9.9	73.25	40.85	13.34	26.68	49.09	49.01	55.97	44.72	29.43	58.67	30.89	44.64	57.27	19.7	40.45	41.23	59.09	32.7	18.11	49.82	39.05	24.08	10.44	52.35	43.01	24.35	24.7	67.48	31.76	71.85	24.02	28.86	14.21	11.31	45.31	18.36	68.15	39.7	56.44	10.82	17.26	59.01	25.3	64.35	48.55	28.0	47.85	36.24	31.3	56.04	41.23	35.69	53.71	48.1	36.4	56.59	40.2	9.49	45.79	24.17	34.01	50.8	41.79	3.0	28.46	18.68	20.25	45.88	10.0	19.31	29.83	23.02	15.13	3.16	34.0	17.49	63.89	52.77	58.18	38.33	
13.34	15.0	42.45	48.27	25.02	56.86	40.31	12.81	31.38	0.0	22.0	5.1	25.08	26.25	56.89	10.05	19.31	38.83	28.02	29.21	39.12	24.84	23.09	8.06	47.38	56.22	12.04	53.49	13.42	23.02	51.66	50.99	6.4	22.67	25.46	25.5	28.64	60.54	24.84	26.68	28.0	26.93	34.0	44.28	34.18	27.66	12.04	35.74	23.77	35.11	47.51	38.01	33.24	44.28	23.41	58.82	34.79	46.69	44.42	59.2	60.17	67.21	31.38	31.83	14.04	21.26	44.55	59.62	45.22	35.17	47.54	25.06	44.28	22.02	40.8	43.28	27.86	33.84	21.1	66.04	54.01	47.43	42.72	19.1	31.89	55.36	38.12	19.8	29.07	48.84	33.97	18.25	24.74	41.68	38.9	50.64	6.71	39.4	55.01	45.22	15.3	36.06	18.68	20.62	27.86	36.0	47.01	54.82	52.5	42.19	24.02	50.25	20.62	38.83	17.2	16.03	27.66	51.42	42.72	47.17	11.18	12.04	59.08	18.03	13.93	27.73	39.2	40.71	23.19	49.37	16.55	25.18	25.94	29.97	54.45	49.66	28.79	16.0	29.07	50.54	50.09	40.11	21.63	33.54	17.46	18.03	35.85	50.91	37.12	31.11	
