70
0.0	6.08	14.56	7.62	10.44	10.2	27.46	13.42	12.65	18.03	14.87	23.54	8.49	13.6	14.32	7.21	23.02	5.66	8.06	10.44	21.21	8.06	25.0	8.54	19.1	13.04	11.66	11.66	11.31	8.25	7.28	18.03	24.7	23.09	1.41	10.05	2.24	16.4	22.8	30.02	7.21	21.21	10.0	26.02	19.31	20.81	9.43	8.49	23.54	5.83	9.43	9.22	7.07	15.13	5.1	26.93	26.42	16.16	13.89	6.08	23.02	14.32	22.02	22.09	16.16	12.81	19.65	14.14	7.21	8.54	
6.08	0.0	16.4	2.24	5.66	5.0	23.77	9.22	7.81	20.0	8.94	17.46	13.89	7.62	15.81	3.0	22.56	5.39	12.81	16.12	21.93	6.32	24.74	14.14	14.76	13.0	15.0	9.0	16.64	3.61	1.41	14.56	21.19	17.26	5.0	4.0	7.62	12.65	17.69	26.57	13.0	16.64	16.03	25.5	14.42	17.09	4.47	7.0	22.02	2.24	15.23	3.16	6.08	9.49	8.06	28.84	23.09	18.44	8.49	12.0	19.31	9.9	16.12	16.03	14.0	9.85	18.03	8.54	5.0	14.56	
14.56	16.4	0.0	15.56	22.02	21.26	21.02	25.61	24.08	3.61	20.12	28.46	20.1	19.72	1.0	14.14	10.3	19.7	21.0	12.53	7.07	10.63	11.7	11.7	17.0	5.1	4.47	10.77	22.36	20.0	16.28	14.04	18.38	31.38	13.93	19.1	16.28	14.04	22.0	22.47	18.11	19.03	15.23	13.0	30.41	16.28	15.0	22.36	12.73	14.21	19.42	17.69	21.02	24.84	9.49	12.53	19.24	2.24	17.46	13.15	17.72	26.25	30.02	28.64	10.05	26.08	10.3	24.08	20.59	17.46	
7.62	2.24	15.56	0.0	6.71	5.83	21.54	10.3	8.6	19.1	7.28	16.12	15.81	6.08	14.87	1.41	20.88	7.62	14.87	17.0	20.59	5.0	23.09	15.0	12.53	11.66	14.76	7.07	18.6	5.1	1.0	12.37	18.97	16.76	6.32	3.61	9.43	10.44	15.56	24.35	14.76	14.42	17.26	23.77	14.87	14.87	2.24	9.06	20.1	2.0	17.0	2.24	8.25	9.43	8.25	27.8	20.88	17.69	6.4	13.15	17.09	10.82	15.52	15.03	12.04	11.4	16.12	8.6	7.07	16.16	
10.44	5.66	22.02	6.71	0.0	1.0	26.48	3.61	2.24	25.61	8.94	15.26	16.28	7.62	21.4	8.06	27.51	6.08	14.56	20.88	27.29	11.66	29.73	18.97	17.26	18.36	20.62	13.6	18.68	2.24	5.83	18.0	24.19	13.04	9.85	4.0	11.05	16.0	18.79	29.43	16.03	18.68	20.22	30.36	8.94	20.1	8.25	5.0	26.48	7.81	18.11	5.1	5.39	5.1	13.6	34.41	26.17	24.08	10.2	16.49	22.2	4.24	12.17	13.0	18.44	5.0	22.56	4.12	4.12	18.0	
10.2	5.0	21.26	5.83	1.0	0.0	25.5	4.47	2.83	24.84	8.06	14.76	16.49	6.71	20.62	7.21	26.57	6.32	14.87	20.62	26.42	10.82	28.79	18.68	16.28	17.49	20.0	12.65	18.97	2.0	5.0	17.0	23.19	13.0	9.49	3.0	11.0	15.0	17.89	28.44	16.12	17.72	20.1	29.41	9.43	19.1	7.28	5.66	25.5	7.07	18.25	4.12	5.83	5.0	13.04	33.6	25.18	23.35	9.22	16.28	21.21	5.0	12.04	12.65	17.46	6.0	21.59	4.0	4.47	18.03	
27.46	23.77	21.02	21.54	26.48	25.5	0.0	29.15	27.17	21.84	18.03	19.7	35.81	19.1	20.12	21.02	14.0	29.15	35.51	32.02	18.11	19.42	15.13	30.48	9.22	17.2	24.7	15.81	38.6	25.96	22.47	9.43	2.83	26.25	26.08	22.56	29.68	11.18	9.49	3.0	34.21	8.0	33.97	14.32	30.15	6.71	19.31	30.36	10.0	22.36	36.24	21.84	29.73	25.0	24.08	25.08	2.0	22.47	16.28	30.41	4.47	29.07	25.0	22.14	12.04	31.4	10.77	25.02	28.46	34.71	
13.42	9.22	25.61	10.3	3.61	4.47	29.15	0.0	2.0	29.21	11.18	15.56	18.0	10.05	25.0	11.66	31.02	8.25	16.03	23.77	30.89	15.26	33.24	21.93	20.02	21.95	24.08	17.09	20.1	5.66	9.43	21.1	27.02	11.7	13.04	7.28	13.6	19.1	20.88	32.14	18.11	21.21	22.8	33.84	6.08	23.0	11.7	6.0	29.83	11.4	20.02	8.54	7.07	5.0	17.03	38.01	29.02	27.66	13.0	19.31	25.02	1.0	11.18	12.81	21.84	2.83	25.96	4.47	6.32	20.22	
12.65	7.81	24.08	8.6	2.24	2.83	27.17	2.0	0.0	27.66	9.22	14.21	18.11	8.06	23.43	10.0	29.15	8.0	16.28	23.09	29.15	13.6	31.38	21.19	18.03	20.25	22.8	15.23	20.4	4.47	7.81	19.1	25.02	11.18	12.08	5.39	13.15	17.12	18.97	30.15	18.0	19.24	22.36	31.95	6.71	21.0	9.85	6.32	27.89	9.9	20.02	6.71	7.07	3.61	15.81	36.4	27.02	26.17	11.0	18.68	23.02	2.24	10.44	11.66	19.92	4.47	24.04	2.83	6.0	20.02	
18.03	20.0	3.61	19.1	25.61	24.84	21.84	29.21	27.66	0.0	23.32	31.38	23.0	23.02	4.24	17.69	9.22	23.26	24.08	14.56	5.0	14.14	10.0	14.14	19.24	8.06	7.0	13.89	25.08	23.6	19.85	16.12	19.42	34.67	17.46	22.63	19.65	16.49	24.19	22.85	21.0	21.1	17.46	11.4	33.94	18.0	18.44	25.94	12.53	17.8	22.09	21.21	24.6	28.32	13.0	8.94	19.92	2.0	20.59	16.0	19.1	29.83	33.29	31.76	12.17	29.68	11.18	27.59	24.19	20.1	
14.87	8.94	20.12	7.28	8.94	8.06	18.03	11.18	9.22	23.32	0.0	9.0	22.83	1.41	19.24	8.06	22.2	13.45	21.63	24.08	23.35	10.2	24.41	22.09	9.06	15.26	20.62	9.43	25.55	9.22	7.62	10.77	16.03	11.4	13.6	5.66	16.55	8.94	9.85	21.02	21.93	10.05	24.52	24.7	12.65	12.17	6.0	13.6	20.12	9.22	24.17	5.83	13.45	7.07	15.0	31.24	18.03	22.36	2.83	20.4	14.04	11.05	10.0	8.54	12.81	13.6	16.64	7.0	12.04	23.41	
