60
0.0	16.12	6.08	30.46	10.44	28.0	21.19	32.25	8.06	8.54	25.0	19.1	14.76	9.43	29.41	16.4	7.0	20.22	3.16	13.42	12.17	23.77	19.92	4.24	6.4	31.76	23.32	16.12	28.44	21.21	3.0	21.93	3.0	28.16	15.23	5.66	10.0	7.21	17.09	27.02	31.06	26.0	17.0	28.86	12.0	14.87	17.69	1.0	20.62	13.6	28.02	26.48	20.62	12.37	21.84	20.02	18.79	15.03	9.22	22.14	
16.12	0.0	10.63	14.56	21.1	16.12	6.08	16.12	9.22	7.81	10.05	5.0	1.41	14.32	13.45	18.03	14.04	7.81	13.04	2.83	6.32	16.64	14.87	12.08	16.4	15.65	7.21	6.32	19.1	7.07	13.6	8.06	14.87	14.87	14.0	15.62	17.89	17.2	2.83	11.4	15.0	14.42	16.03	14.04	24.41	13.0	20.02	15.65	14.32	11.18	15.65	17.69	5.0	22.83	15.65	9.22	10.82	7.07	15.65	7.07	
6.08	10.63	0.0	24.6	11.4	22.02	15.23	26.63	2.0	2.83	18.97	14.42	9.22	6.32	24.08	13.04	8.49	14.14	3.0	7.81	6.08	18.38	14.76	3.61	6.32	26.08	17.8	10.05	22.8	16.64	3.16	17.49	6.32	22.09	10.63	5.39	9.0	7.28	11.18	21.93	25.61	20.02	12.73	22.8	14.32	10.0	14.76	6.0	15.23	12.17	22.0	20.88	14.76	13.34	16.55	14.0	16.12	9.0	7.07	16.16	
30.46	14.56	24.6	0.0	33.3	12.0	9.43	4.0	22.83	21.93	6.4	14.04	15.81	26.25	6.4	26.63	28.44	12.04	27.31	17.09	18.87	18.68	20.12	26.57	29.41	3.0	8.0	15.62	17.0	13.34	27.73	13.6	29.41	9.0	22.8	28.84	29.73	30.0	13.42	8.6	5.39	12.17	23.85	5.0	36.88	22.02	28.3	30.08	18.79	24.02	11.0	17.12	9.85	34.66	19.31	13.6	20.62	17.03	27.66	8.6	
10.44	21.1	11.4	33.3	0.0	26.93	24.04	36.07	12.08	13.93	27.02	25.5	19.72	7.07	34.21	10.0	17.26	21.4	11.0	18.36	15.0	20.4	16.49	13.0	5.1	35.36	27.8	17.69	25.5	27.73	10.0	28.64	13.34	28.18	11.7	6.08	3.61	4.12	20.62	32.45	35.47	25.08	12.17	30.23	3.61	12.08	10.2	11.4	17.72	23.02	27.31	23.54	24.08	2.0	18.44	20.25	27.46	16.28	5.66	24.76	
28.0	16.12	22.02	12.0	26.93	0.0	10.63	16.0	20.02	20.22	8.06	19.1	16.55	20.62	17.46	18.03	28.86	8.54	25.02	17.09	16.12	7.81	10.82	25.18	24.52	15.0	14.42	12.17	5.0	19.85	25.0	20.62	28.16	3.0	15.23	24.33	23.41	24.74	13.42	18.38	17.12	2.0	15.26	7.0	30.46	14.87	19.21	28.02	9.43	27.29	1.0	5.39	12.04	27.73	9.22	8.06	26.25	13.04	21.84	9.9	
21.19	6.08	15.23	9.43	24.04	10.63	0.0	12.04	13.42	12.65	4.0	8.49	7.0	16.97	10.77	18.38	20.0	4.0	18.03	8.06	9.43	13.34	13.04	17.46	20.0	11.31	5.0	6.4	14.42	9.43	18.38	10.3	20.4	8.94	14.32	19.42	20.52	20.62	4.12	10.05	11.66	9.22	15.81	8.0	27.59	13.42	20.25	20.88	12.0	17.09	10.0	13.42	1.41	25.5	13.04	6.0	15.62	7.81	18.38	1.0	
32.25	16.12	26.63	4.0	36.07	16.0	12.04	0.0	25.0	23.85	9.85	14.32	17.49	29.0	4.12	30.02	29.41	15.26	29.15	18.87	21.26	22.56	23.77	28.18	31.89	1.0	8.94	18.44	21.0	13.04	29.68	13.0	30.87	13.0	26.08	31.24	32.56	32.56	15.62	7.07	2.24	16.12	27.29	9.0	39.6	25.24	31.76	31.76	22.47	24.19	15.0	21.1	12.04	37.54	23.09	17.0	20.02	19.85	30.41	11.4	
8.06	9.22	2.0	22.83	12.08	20.02	13.42	25.0	0.0	2.0	17.09	13.42	7.81	6.0	22.63	12.08	10.0	12.17	5.0	6.4	4.12	16.55	13.04	5.39	7.21	24.41	16.28	8.06	20.88	15.65	5.1	16.55	8.25	20.1	9.22	6.4	9.22	8.06	9.43	20.62	24.08	18.03	11.4	20.88	15.26	8.49	13.93	8.0	13.42	12.65	20.0	18.97	13.04	13.93	14.76	12.0	16.0	7.0	7.07	14.32	
8.54	7.81	2.83	21.93	13.93	20.22	12.65	23.85	2.0	0.0	16.49	11.66	6.4	8.0	21.26	13.93	8.94	12.0	5.39	5.0	4.12	17.49	14.21	5.0	8.94	23.32	15.0	8.06	21.54	13.89	5.83	14.76	8.0	20.0	10.82	8.06	11.18	9.85	8.54	19.1	22.8	18.25	13.04	20.4	17.0	10.0	15.81	8.25	14.42	10.77	20.1	19.7	12.08	15.81	15.81	12.17	14.0	7.28	9.06	13.6	
