70
0.0	6.71	21.21	16.49	1.0	10.0	20.02	16.16	5.1	17.46	12.37	5.0	25.5	13.42	16.0	19.24	20.1	27.2	34.89	34.13	27.29	17.46	26.08	15.81	33.06	36.4	35.36	11.4	14.14	7.81	22.02	15.03	15.81	11.0	16.28	24.7	13.6	24.84	28.3	20.12	28.02	18.6	14.04	9.06	22.83	33.53	35.74	30.36	27.29	10.44	32.25	30.02	15.62	28.6	23.43	35.44	16.49	16.64	13.0	16.12	28.65	17.26	30.89	10.2	11.05	14.56	21.4	26.25	28.84	12.04	
6.71	0.0	20.12	16.4	5.83	13.0	17.72	12.0	2.24	14.14	6.0	3.16	24.6	18.25	22.2	12.53	17.46	26.93	29.73	31.14	26.0	10.77	27.59	9.22	31.05	31.78	36.24	5.0	11.7	2.0	25.5	9.22	10.44	5.83	19.24	20.22	19.03	27.2	29.7	15.3	25.96	12.04	12.08	3.61	17.72	33.12	31.4	26.17	22.14	11.4	33.3	24.7	18.36	22.83	17.49	31.26	13.15	20.88	9.06	20.62	23.41	16.64	31.89	4.12	5.39	20.02	15.65	22.09	30.41	6.32	
21.21	20.12	0.0	5.1	21.38	13.34	4.12	10.82	21.54	8.06	23.43	22.47	4.47	17.49	24.7	23.32	5.1	7.07	21.47	14.32	6.08	23.6	11.05	20.0	12.04	20.62	17.2	22.8	8.6	18.36	15.65	26.91	14.42	25.24	12.04	12.17	19.72	13.15	12.37	12.37	7.28	20.59	8.06	23.32	14.04	13.04	19.1	14.42	16.28	11.0	14.76	18.68	11.4	20.1	18.25	18.38	8.6	16.28	12.04	17.03	17.46	4.0	13.42	23.02	24.41	20.25	16.49	11.7	13.34	25.0	
16.49	16.4	5.1	0.0	16.76	8.25	6.4	10.05	17.49	8.06	20.62	18.36	9.06	12.81	20.0	22.14	7.21	10.77	25.0	19.31	11.0	21.93	11.66	18.38	17.12	24.76	19.85	19.85	6.32	14.87	13.15	24.21	13.34	21.93	8.06	14.76	15.0	12.37	13.6	13.15	12.37	19.65	5.39	19.85	15.52	17.09	23.43	18.38	18.79	6.08	16.97	21.47	7.21	22.14	19.1	22.8	8.0	12.21	9.85	12.81	20.12	1.41	15.56	19.8	21.21	15.62	17.03	15.0	14.42	21.93	
1.0	5.83	21.38	16.76	0.0	10.63	20.0	15.81	4.12	17.26	11.4	4.0	25.71	14.32	17.0	18.36	20.02	27.51	34.44	34.06	27.46	16.55	26.63	15.0	33.14	36.06	35.85	10.44	14.04	7.07	22.8	14.04	15.26	10.0	16.97	24.35	14.56	25.5	28.84	19.7	28.07	17.8	14.0	8.06	22.36	33.84	35.44	30.08	26.83	10.77	32.76	29.53	16.28	28.02	22.8	35.17	16.28	17.49	12.65	17.0	28.18	17.46	31.38	9.22	10.05	15.52	20.81	25.96	29.41	11.05	
10.0	13.0	13.34	8.25	10.63	0.0	13.89	13.89	13.04	13.45	18.68	13.6	17.03	6.32	12.81	23.02	14.42	18.11	31.83	27.51	19.1	22.02	16.12	19.03	25.32	32.2	25.5	17.72	10.0	12.37	12.53	22.14	15.81	18.79	6.4	21.21	8.06	14.87	18.36	18.03	20.62	21.21	9.22	16.55	20.81	24.33	31.06	25.81	24.84	3.61	22.36	27.66	5.66	27.46	23.26	30.53	12.81	8.06	11.7	8.0	26.25	9.49	21.02	17.09	18.38	8.94	21.02	22.02	18.87	19.31	
20.02	17.72	4.12	6.4	20.0	13.89	0.0	7.07	19.42	4.24	20.25	20.4	7.81	19.1	26.25	19.42	1.0	10.82	18.6	14.14	8.6	19.85	15.13	16.28	13.34	18.44	21.1	19.72	6.08	15.81	18.97	23.6	10.63	22.36	14.42	8.54	21.26	17.03	16.49	8.25	8.25	16.64	6.0	20.62	10.0	16.28	17.2	12.04	12.65	10.77	18.79	15.23	13.6	16.28	14.14	16.64	5.0	18.6	8.94	19.21	13.93	5.0	17.46	20.12	21.47	21.93	12.37	8.6	17.46	21.95	
16.16	12.0	10.82	10.05	15.81	13.89	7.07	0.0	14.04	2.83	13.42	15.03	14.87	20.12	26.63	12.53	6.4	17.8	18.87	19.24	15.62	12.81	21.19	9.22	19.7	20.25	28.02	13.0	4.12	10.0	23.02	16.64	3.61	15.81	17.26	8.54	21.95	22.36	22.85	4.24	14.76	9.85	5.1	14.32	7.07	23.35	19.65	14.32	11.4	10.3	25.55	14.21	16.28	13.6	9.49	19.42	2.24	20.88	3.16	21.19	12.81	9.22	24.19	13.6	14.87	22.83	7.28	10.2	23.77	15.23	
5.1	2.24	21.54	17.49	4.12	13.04	19.42	14.04	0.0	16.03	7.28	1.0	26.0	17.72	21.02	14.42	19.24	28.18	31.95	33.06	27.51	12.53	28.32	11.31	32.76	33.96	37.2	6.32	13.34	4.12	25.55	10.0	12.65	6.08	19.42	22.36	18.25	27.66	30.48	17.46	27.66	14.14	13.6	4.0	19.92	34.44	33.54	28.28	24.35	12.04	34.21	26.93	18.6	25.06	19.72	33.38	15.03	20.62	11.0	20.25	25.63	17.89	32.8	5.1	6.0	19.24	17.89	24.19	31.14	7.0	
17.46	14.14	8.06	8.06	17.26	13.45	4.24	2.83	16.03	0.0	16.12	17.03	12.04	19.42	26.25	15.26	3.61	15.0	18.44	17.03	12.81	15.62	18.68	12.04	17.09	19.24	25.24	15.65	3.61	12.17	21.21	19.42	6.4	18.38	15.81	7.81	21.4	20.1	20.25	5.1	12.08	12.53	4.24	16.76	7.62	20.52	18.38	13.0	11.4	9.9	22.83	14.21	14.87	14.32	11.05	18.03	1.0	19.7	5.1	20.12	12.81	7.0	21.47	16.16	17.46	22.2	9.0	8.94	21.19	17.89	
12.37	6.0	23.43	20.62	11.4	18.68	20.25	13.42	7.28	16.12	0.0	7.62	27.8	24.19	28.16	7.81	19.72	30.48	28.28	32.28	28.84	5.66	32.2	6.08	33.11	31.02	40.31	1.0	14.87	6.32	31.02	3.61	10.44	3.16	24.7	20.22	25.02	32.25	34.21	15.3	28.18	8.54	15.56	3.61	17.03	36.4	31.02	26.17	21.02	16.55	37.54	23.19	23.77	20.62	15.3	31.06	15.26	26.68	11.4	26.48	22.09	20.52	36.12	2.24	2.24	26.02	14.04	22.36	35.0	2.0	
5.0	3.16	22.47	18.36	4.0	13.6	20.4	15.03	1.0	17.03	7.62	0.0	26.93	18.03	21.0	15.0	20.22	29.07	32.89	34.06	28.46	13.04	29.07	12.04	33.73	34.93	38.01	6.71	14.32	5.1	26.08	10.05	13.6	6.0	20.0	23.35	18.44	28.32	31.24	18.44	28.64	14.87	14.56	4.12	20.88	35.34	34.53	29.27	25.3	12.81	35.0	27.86	19.21	25.94	20.59	34.37	16.03	21.02	12.0	20.62	26.57	18.79	33.6	5.39	6.08	19.42	18.79	25.18	31.89	7.07	
25.5	24.6	4.47	9.06	25.71	17.03	7.81	14.87	26.0	12.04	27.8	26.93	0.0	20.25	27.31	27.2	8.6	3.16	21.84	12.04	2.24	27.66	9.49	24.08	8.54	20.12	13.42	27.2	13.04	22.83	16.28	31.24	18.44	29.68	14.32	14.14	22.47	12.53	10.05	15.65	5.0	24.41	12.53	27.78	16.76	8.6	18.36	14.56	18.03	15.13	11.4	20.02	13.93	22.09	21.19	17.49	12.73	18.36	16.4	19.24	19.0	8.25	10.2	27.46	28.84	22.85	19.7	13.0	11.05	29.41	
13.42	18.25	17.49	12.81	14.32	6.32	19.1	20.12	17.72	19.42	24.19	18.03	20.25	0.0	7.21	29.15	19.8	20.4	37.54	31.76	22.47	28.02	16.12	25.18	28.79	37.54	25.5	23.19	16.12	18.03	9.43	27.46	22.14	23.77	6.08	27.02	2.24	13.6	18.25	24.19	24.6	27.46	15.26	21.59	26.93	26.08	36.24	31.14	30.81	9.85	22.36	33.6	6.32	33.62	29.55	35.61	18.87	3.61	18.03	2.83	32.2	14.21	21.21	22.36	23.54	2.83	27.31	27.59	18.44	24.52	
16.0	22.2	24.7	20.0	17.0	12.81	26.25	26.63	21.02	26.25	28.16	21.0	27.31	7.21	0.0	34.21	26.91	27.2	44.55	38.95	29.55	32.76	22.09	30.36	35.85	44.69	31.02	27.17	22.8	22.56	14.04	31.02	28.18	27.0	13.0	33.97	5.0	19.0	24.02	30.81	31.76	32.89	22.02	25.02	33.6	32.56	43.42	38.29	37.64	16.4	28.0	40.46	13.42	40.22	35.85	42.8	25.61	9.22	24.19	8.25	39.05	21.4	27.02	26.08	27.02	4.47	33.62	34.66	24.0	28.02	
19.24	12.53	23.32	22.14	18.36	23.02	19.42	12.53	14.42	15.26	7.81	15.0	27.2	29.15	34.21	0.0	18.6	30.23	22.02	28.65	27.66	2.24	33.62	4.0	30.61	25.32	40.5	8.49	15.81	11.7	34.37	8.25	8.94	10.82	28.16	16.12	30.41	34.48	35.34	12.04	26.17	2.83	16.76	11.31	12.53	35.47	25.71	21.54	15.52	20.02	38.08	17.12	27.17	14.0	9.22	25.96	14.76	31.0	12.37	31.02	16.28	21.54	36.72	9.9	10.0	31.4	8.94	18.36	36.25	9.43	
