140
0.0	48.17	28.79	37.36	19.21	55.17	34.67	40.25	29.15	42.05	51.48	48.17	14.14	46.39	8.25	9.0	45.12	34.71	32.02	53.6	36.8	14.14	44.28	26.63	27.46	35.9	60.14	15.81	44.91	48.26	22.67	20.22	32.2	46.49	40.31	43.1	20.25	30.36	59.46	20.4	23.41	37.48	19.0	32.76	50.93	24.41	16.12	37.7	15.81	26.68	61.52	44.38	55.23	13.34	49.58	34.21	49.16	49.0	57.2	40.0	32.25	32.14	55.9	46.62	33.29	20.52	44.1	48.92	26.31	37.0	29.21	48.85	37.12	40.85	39.22	49.4	5.0	65.95	22.2	32.2	29.27	57.31	20.25	35.85	8.54	15.3	23.43	68.59	16.16	5.66	38.08	57.14	50.09	59.36	32.53	39.92	16.64	15.81	37.48	19.65	26.25	11.4	46.53	41.18	24.76	56.82	37.34	41.98	42.38	36.89	41.23	34.13	57.2	23.41	40.79	26.48	27.02	18.03	2.0	27.8	35.23	62.97	57.98	46.32	57.49	22.85	16.16	13.6	40.85	39.0	19.65	58.82	21.19	50.99	35.23	50.54	8.06	37.11	29.27	14.04	
48.17	0.0	26.48	26.31	52.77	8.25	51.48	18.44	43.93	18.97	15.56	43.08	59.67	44.27	44.94	55.22	28.64	13.45	44.01	11.7	12.08	57.2	18.79	49.04	48.76	24.02	12.04	56.3	46.57	44.01	70.84	40.8	51.97	18.79	12.04	40.52	68.25	45.1	11.31	41.76	42.38	11.18	36.24	29.0	5.1	24.08	47.54	22.2	44.38	42.43	13.6	53.76	11.4	41.88	5.83	14.21	43.46	34.54	14.14	36.88	36.22	29.27	21.1	21.1	18.44	51.89	30.08	6.4	37.36	24.19	20.12	15.81	15.3	21.84	23.54	55.79	52.01	17.8	40.26	16.4	36.67	14.56	29.15	18.25	45.79	40.82	50.33	20.62	45.31	48.83	45.28	16.76	13.45	14.0	15.81	21.59	64.35	62.37	42.3	33.62	21.93	44.29	16.64	12.0	72.92	14.87	41.3	45.89	50.64	16.03	10.0	39.05	10.2	29.73	29.12	31.58	54.13	64.54	46.69	20.52	36.01	14.87	17.72	22.85	9.43	46.32	63.03	47.17	17.12	21.38	43.01	16.12	31.38	31.62	13.89	12.73	42.44	45.18	28.86	57.8	
28.79	26.48	0.0	9.0	42.05	30.87	49.77	12.04	41.63	13.6	37.48	25.24	42.72	24.84	22.47	33.02	17.0	16.49	18.44	27.2	15.0	41.77	15.81	43.68	43.97	31.4	36.77	42.3	25.5	25.81	49.93	14.76	48.7	36.06	25.96	20.62	46.62	19.1	36.4	15.65	37.0	16.0	28.46	5.83	26.93	16.4	22.2	8.94	19.21	16.03	37.58	30.41	37.05	30.15	25.08	18.03	26.08	47.43	30.61	16.4	38.01	32.56	27.46	17.89	8.06	42.19	41.62	24.17	34.89	8.25	8.94	35.9	25.08	12.08	10.44	33.84	30.89	43.08	13.93	17.89	36.36	40.01	10.05	26.42	23.02	30.41	42.76	44.29	20.0	26.93	21.47	29.7	35.36	40.31	13.6	11.18	45.19	44.6	18.87	9.43	14.14	20.62	18.44	26.93	52.15	40.0	18.03	23.6	27.29	10.77	16.76	14.76	36.67	5.39	13.15	5.1	27.66	46.82	28.16	15.62	39.82	39.4	30.41	38.48	35.44	19.92	44.94	35.01	30.46	10.3	17.0	31.89	7.62	23.0	20.25	35.23	21.02	21.02	29.83	41.98	
37.36	26.31	9.0	0.0	51.04	28.28	58.19	8.0	49.98	8.25	39.92	18.44	51.42	18.87	30.46	40.71	8.0	20.62	18.68	23.09	17.49	50.64	9.85	52.39	52.63	37.54	34.37	51.24	20.62	19.21	57.71	20.62	57.28	39.96	29.68	14.76	54.2	20.25	34.23	21.26	45.61	18.36	37.11	5.0	25.02	24.17	28.43	4.12	25.81	18.87	34.71	27.46	37.66	39.12	23.02	22.67	19.1	53.08	26.0	10.77	45.65	39.66	20.52	10.63	11.31	51.16	47.38	22.02	43.08	2.24	15.26	38.91	29.83	5.39	3.16	29.73	39.0	40.61	19.1	23.35	44.28	40.79	19.03	31.83	30.87	39.32	51.62	40.8	26.4	34.93	19.03	24.19	37.7	40.2	18.38	5.1	53.49	53.16	16.03	17.72	21.47	28.18	13.0	30.53	59.94	41.0	15.03	19.65	24.33	11.18	16.49	13.15	36.06	14.14	4.47	11.18	30.89	55.36	36.88	22.47	47.17	36.67	24.7	43.01	34.01	24.21	53.45	44.01	35.0	5.0	22.67	26.83	16.28	14.0	24.84	37.34	29.41	19.0	37.22	50.8	
19.21	52.77	42.05	51.04	0.0	60.84	17.46	51.35	15.52	53.34	50.21	65.0	14.04	63.6	26.93	25.81	59.03	40.5	50.16	61.35	43.97	10.05	55.44	10.0	11.0	32.53	64.5	7.0	62.63	65.25	29.0	38.08	14.56	43.86	41.88	59.91	29.27	48.75	63.63	38.48	12.21	44.27	16.55	47.27	56.86	30.08	35.23	50.04	34.48	44.78	66.24	63.06	56.22	12.04	56.08	39.0	65.97	39.92	64.85	56.29	22.83	26.91	66.29	58.31	43.42	2.0	36.72	55.71	17.8	50.0	38.47	47.38	38.28	53.08	52.01	67.98	22.67	69.34	39.92	36.77	20.25	57.38	32.02	35.81	27.46	12.37	6.0	73.06	34.99	24.84	56.08	65.8	49.58	60.44	39.56	52.09	21.02	17.0	55.03	34.71	32.98	30.02	56.89	42.44	30.07	56.64	54.71	59.81	60.84	46.69	49.04	51.24	59.64	37.22	55.15	41.59	46.23	18.11	18.03	33.53	25.5	67.23	66.76	42.01	61.06	41.68	18.0	7.07	39.7	51.09	38.01	66.73	35.36	65.03	38.91	50.33	25.5	55.15	25.5	11.05	
55.17	8.25	30.87	28.28	60.84	0.0	59.68	20.4	52.17	20.1	21.02	42.76	67.2	44.41	51.22	61.72	28.28	20.81	46.87	6.71	18.38	64.9	19.0	57.28	57.01	32.14	6.08	64.14	47.17	43.74	77.78	45.62	60.21	25.71	20.22	41.11	75.01	48.27	6.0	46.52	50.6	17.69	44.28	32.02	4.24	31.62	52.84	24.52	49.74	46.17	6.71	55.01	14.21	49.74	5.83	21.95	42.95	41.48	7.21	38.0	44.41	37.48	16.4	20.22	23.32	60.01	37.48	6.71	45.61	26.48	26.25	22.14	23.54	23.09	25.18	56.32	58.73	12.37	44.78	24.19	44.91	16.97	35.47	26.48	52.01	48.76	58.52	13.6	50.61	55.32	47.1	10.63	19.31	14.42	22.67	23.19	71.59	69.81	44.1	39.12	29.21	50.22	16.03	20.1	79.91	17.69	43.1	47.01	52.0	20.12	14.42	41.44	10.0	34.99	30.0	35.85	58.19	72.01	53.81	28.02	44.1	8.54	11.4	29.83	6.71	50.7	70.43	55.07	25.0	23.35	47.85	8.94	36.89	29.73	21.93	18.38	48.92	47.17	37.11	65.46	
34.67	51.48	49.77	58.19	17.46	59.68	0.0	56.09	8.25	58.05	43.86	74.69	31.4	73.82	41.11	42.49	65.8	42.11	62.2	62.07	46.17	27.46	59.84	8.06	7.21	27.66	61.85	24.33	73.57	75.13	46.17	50.45	3.0	37.16	39.46	69.77	46.69	61.22	60.88	51.09	13.04	46.1	21.47	55.54	56.32	34.21	49.58	56.04	48.08	57.01	63.79	75.6	51.26	22.63	56.14	40.05	75.58	27.59	65.19	65.74	15.3	22.2	69.12	62.97	48.27	15.52	26.63	56.08	15.3	56.61	43.42	41.23	36.22	58.69	58.24	80.21	38.95	65.46	52.01	38.12	15.0	51.48	40.25	33.24	41.87	21.26	11.7	69.92	48.8	40.22	67.68	67.03	44.01	55.15	42.43	57.72	38.33	34.23	66.04	44.94	37.11	43.86	60.41	39.62	47.04	50.57	65.51	71.02	73.01	50.8	51.09	61.91	55.66	46.07	62.63	51.0	60.96	35.06	33.02	36.67	16.16	64.29	68.03	34.0	57.97	55.17	35.23	21.1	35.17	56.75	50.99	67.19	44.78	71.57	39.0	44.94	38.9	66.85	23.0	28.44	
40.25	18.44	12.04	8.0	51.35	20.4	56.09	0.0	47.85	2.0	32.65	25.06	53.85	26.0	34.41	45.0	11.31	15.26	26.48	15.65	11.4	52.5	4.12	51.16	51.24	32.76	26.48	52.63	28.16	25.94	61.85	26.4	55.58	33.42	23.35	22.14	58.6	27.89	26.31	27.2	44.18	12.04	36.01	11.7	17.03	22.09	34.06	4.12	31.14	26.0	26.93	35.36	29.83	39.32	15.03	17.49	25.55	47.51	18.87	18.44	42.38	35.85	15.65	7.0	8.0	51.16	42.01	14.04	40.79	6.08	13.0	31.91	24.21	3.61	5.1	37.36	42.72	32.76	25.24	18.79	41.48	32.98	20.25	26.63	35.0	39.12	51.0	33.24	31.89	38.83	27.02	17.69	30.41	32.25	13.93	3.16	56.82	55.95	24.02	21.4	19.1	32.65	6.4	24.08	64.07	33.24	23.02	27.46	32.25	5.39	8.94	21.1	28.07	17.2	10.77	16.4	38.08	58.18	39.4	19.42	43.46	28.86	18.38	36.8	26.02	30.89	56.36	44.55	29.0	3.0	28.6	20.0	19.42	16.12	19.42	29.97	32.76	27.0	33.84	52.81	
29.15	43.93	41.63	49.98	15.52	52.17	8.25	47.85	0.0	49.82	37.74	66.65	29.15	65.86	34.67	37.64	57.57	34.01	54.67	54.23	38.05	25.18	51.62	6.4	5.66	20.62	54.71	22.36	65.73	67.12	44.18	43.14	8.06	31.06	32.02	61.77	44.0	53.81	53.76	43.84	5.83	38.01	13.6	47.42	48.66	25.96	43.01	47.8	41.23	49.58	56.61	68.12	44.72	16.12	48.37	32.0	67.54	24.6	57.43	57.71	8.6	14.87	61.03	54.74	40.02	13.6	22.02	48.26	7.07	48.38	35.17	34.99	28.64	50.45	50.0	72.62	33.84	58.69	44.6	30.02	7.28	45.28	32.25	25.71	35.51	14.42	9.85	62.97	42.01	34.44	60.0	59.14	37.59	48.76	34.23	49.48	36.12	32.25	58.25	37.2	28.86	37.2	52.24	32.28	45.4	44.42	57.69	63.25	65.44	42.58	43.01	54.08	48.85	38.08	54.42	43.05	54.41	33.54	27.31	28.44	10.63	57.25	60.13	28.43	50.92	48.17	33.24	16.28	28.23	48.51	43.86	59.41	36.89	63.32	31.06	38.47	32.2	59.2	15.13	26.17	
42.05	18.97	13.6	8.25	53.34	20.1	58.05	2.0	49.82	0.0	33.62	24.17	55.71	25.3	36.06	46.62	10.0	17.0	26.93	14.87	13.04	54.41	2.24	53.15	53.24	34.48	26.17	54.57	27.66	25.08	63.51	27.66	57.56	34.71	24.76	21.59	60.22	28.46	26.08	28.43	46.17	13.6	38.01	12.53	17.03	24.08	35.38	5.0	32.53	26.83	26.48	35.13	30.36	41.3	15.03	19.24	24.6	49.04	17.89	18.11	44.27	37.7	13.89	5.0	10.0	53.15	43.6	14.04	42.76	6.71	15.0	33.02	25.81	3.0	5.1	36.88	44.42	32.39	26.4	20.62	43.42	33.53	22.14	28.3	36.62	41.11	53.0	32.57	33.24	40.5	27.02	16.4	31.38	32.56	15.81	3.16	58.59	57.78	24.02	23.02	21.1	34.21	5.0	25.46	65.73	33.84	23.02	27.17	32.06	7.28	10.0	21.38	28.28	18.87	10.2	17.69	38.91	60.01	41.23	21.38	45.31	28.44	17.03	38.18	26.02	31.91	58.18	46.53	30.48	3.61	29.83	18.87	21.1	14.42	21.1	30.89	34.48	27.07	35.74	54.71	
