180
0.0	55.01	27.46	10.82	40.36	50.45	16.76	39.05	17.03	22.09	47.63	32.89	39.7	51.26	31.4	67.62	40.71	18.79	48.38	17.0	46.62	24.19	49.4	36.07	39.56	13.04	36.06	39.82	21.02	18.68	9.22	41.15	49.04	48.04	40.25	61.85	67.42	2.83	30.36	18.68	39.96	31.89	53.76	63.41	23.02	22.2	26.17	26.4	37.01	24.02	26.57	67.6	35.23	37.01	7.07	36.67	33.3	61.68	30.87	31.38	46.17	52.39	65.86	61.0	50.99	18.11	30.0	32.0	53.45	28.23	21.02	61.98	40.46	77.2	55.44	24.17	50.09	32.28	58.87	23.41	39.2	36.89	59.36	27.17	38.12	31.83	50.77	60.0	53.49	60.93	26.08	6.08	21.59	60.07	34.53	39.22	22.02	42.45	18.97	9.22	47.01	6.08	37.12	14.87	39.62	15.3	28.02	55.23	66.85	76.61	65.19	41.01	65.86	45.28	11.0	49.24	56.22	29.97	16.16	67.9	31.76	28.3	52.39	49.73	52.33	15.26	46.39	57.31	64.51	51.35	51.0	37.54	51.0	18.11	35.85	53.85	27.66	27.2	36.36	37.11	37.36	17.46	59.17	2.24	49.34	58.41	35.81	62.63	16.0	47.04	38.95	34.18	38.08	64.66	45.45	19.65	42.54	50.0	27.31	59.67	72.72	21.59	44.69	22.63	46.27	33.62	22.56	29.41	23.6	19.7	18.68	54.23	22.85	73.5	44.29	26.17	26.68	15.23	71.06	66.71	
55.01	0.0	65.39	61.81	37.54	34.89	39.2	59.03	67.47	61.47	45.49	54.41	86.73	20.25	58.31	26.93	26.17	72.56	16.64	57.87	20.81	48.3	28.18	85.07	57.49	68.0	63.51	42.43	57.58	53.49	46.1	51.62	84.05	72.18	26.87	51.55	38.0	53.08	27.86	62.36	83.67	80.01	42.05	53.45	60.17	46.1	29.07	73.76	18.11	61.33	69.08	32.25	20.62	18.0	54.59	27.8	37.8	19.42	30.41	76.32	82.38	59.64	32.06	13.0	22.85	56.3	76.54	63.13	17.46	31.38	34.06	20.4	34.66	47.52	8.0	49.66	25.08	56.04	20.0	34.21	34.66	30.61	31.4	28.07	65.0	39.41	28.64	5.1	20.62	25.02	81.01	54.23	76.24	5.39	69.35	56.64	33.0	38.42	73.17	64.01	73.76	56.22	28.43	52.2	41.04	53.85	63.06	6.0	39.0	46.53	22.8	70.0	45.4	10.77	66.01	82.2	4.12	50.48	40.31	48.37	49.41	47.17	21.19	64.54	57.69	68.59	77.01	7.28	20.88	8.06	26.93	36.12	4.12	73.01	76.06	19.65	66.31	45.28	31.24	57.8	57.01	38.33	31.26	54.01	62.48	36.14	81.71	20.4	57.57	74.52	86.38	53.01	20.59	35.0	36.06	53.14	49.52	5.1	70.23	40.02	39.62	34.23	42.01	73.01	68.62	48.41	55.04	75.58	71.84	73.55	37.22	61.29	35.44	42.43	27.2	81.02	81.3	69.35	46.0	28.64	
27.46	65.39	0.0	36.01	64.35	44.28	30.41	17.8	40.45	49.09	72.95	60.17	60.75	69.53	10.77	67.0	41.77	37.0	52.39	44.28	48.84	50.92	47.01	56.08	19.42	27.2	11.4	30.27	8.49	46.1	32.2	25.08	74.55	75.33	60.88	86.95	61.19	29.83	49.52	9.0	63.06	53.45	43.68	88.68	5.66	48.47	39.2	12.53	50.48	51.16	52.15	64.28	50.61	49.4	34.53	57.38	57.45	78.24	51.86	55.11	71.57	79.38	62.29	75.29	51.24	45.54	13.34	7.07	70.6	49.04	38.21	78.82	36.01	99.09	68.96	15.81	70.01	59.67	60.3	44.2	62.43	36.67	55.23	40.0	65.49	56.44	48.0	70.38	71.7	79.51	32.65	21.84	35.78	69.29	7.07	66.48	37.48	66.57	24.7	25.32	74.11	21.38	58.14	42.2	64.5	14.42	55.15	68.0	88.46	98.35	66.12	68.12	89.2	54.63	27.66	75.24	64.85	56.92	29.0	91.61	58.52	54.78	53.34	77.13	79.12	35.9	73.01	70.24	66.27	65.0	71.42	33.06	62.17	28.18	10.82	55.44	1.0	53.31	58.41	16.64	17.49	38.01	79.91	25.71	76.66	51.79	58.24	64.28	43.29	74.06	59.81	17.72	55.32	85.56	68.82	12.81	27.86	61.27	6.32	82.62	93.35	34.06	34.71	44.38	73.68	60.17	50.01	12.37	46.87	37.34	31.83	81.27	44.41	94.76	65.12	31.89	39.12	34.21	93.72	85.28	
10.82	61.81	36.01	0.0	40.25	60.88	26.08	49.34	6.4	13.6	45.61	27.8	29.0	54.74	41.48	76.94	50.48	11.05	57.27	10.0	55.95	21.63	59.41	25.61	49.98	12.21	45.71	50.61	30.81	14.21	16.55	51.88	38.83	39.81	42.95	59.55	77.62	10.63	35.0	27.02	29.15	21.21	64.44	60.88	32.39	21.02	34.18	31.62	43.74	15.81	16.28	77.39	41.3	44.15	7.28	39.62	33.62	65.62	34.23	20.59	35.9	47.43	75.72	66.03	60.54	12.04	35.11	41.44	57.43	32.06	28.16	65.76	50.93	77.41	61.03	34.89	52.63	26.63	67.98	28.02	39.92	47.01	69.4	35.11	30.36	31.78	60.8	66.61	56.89	63.79	22.83	16.55	15.52	67.08	43.0	33.84	29.73	42.06	19.21	11.4	38.33	15.81	39.81	12.08	38.59	25.63	19.65	61.13	67.54	76.94	74.25	32.39	65.19	52.89	10.3	39.32	63.56	26.17	25.81	66.85	28.32	25.81	61.77	43.38	47.8	7.07	37.0	63.07	73.41	57.08	53.16	48.08	57.71	16.28	42.76	63.06	36.0	25.55	38.33	47.43	47.76	23.54	60.75	13.04	43.42	68.77	25.0	71.59	9.22	38.21	28.28	44.78	43.0	65.92	45.62	30.08	53.34	56.72	34.37	59.54	73.93	30.41	55.44	12.21	38.6	30.48	17.03	34.79	12.81	12.04	27.78	49.09	27.0	74.25	46.57	23.32	20.22	8.54	70.83	69.38	
40.36	37.54	64.35	40.25	0.0	59.68	34.93	68.31	43.32	32.39	10.0	19.42	56.08	20.12	63.16	62.77	46.39	50.7	44.94	31.62	46.84	18.97	54.34	56.04	67.72	51.31	68.94	58.22	56.08	26.57	32.65	65.12	48.33	35.0	10.82	22.85	70.58	37.54	18.03	57.01	51.48	51.09	66.37	24.7	58.83	19.24	30.27	66.48	26.93	31.14	39.05	66.64	23.54	28.86	35.23	11.4	7.07	30.36	14.14	46.0	47.17	22.85	65.8	34.0	51.55	29.41	70.04	66.19	23.71	16.49	27.51	30.08	53.01	37.22	32.02	52.92	15.81	21.38	54.12	20.62	3.16	47.01	62.3	30.15	29.15	8.6	55.54	40.36	21.54	26.17	63.06	43.93	55.54	42.43	70.83	19.72	29.12	2.24	58.25	48.6	36.89	45.28	10.44	28.18	3.61	49.93	31.02	33.3	27.31	36.72	58.83	34.01	25.5	35.34	49.09	46.07	41.23	17.0	36.25	27.59	15.03	15.3	51.26	27.02	21.19	47.01	40.71	34.21	57.14	29.7	15.3	52.04	34.21	56.08	74.4	51.08	64.9	14.87	8.06	66.41	66.1	26.42	21.21	41.01	25.0	65.0	51.04	56.08	31.95	37.74	56.04	61.68	19.31	25.96	5.39	52.35	64.63	33.6	66.22	19.42	33.84	33.24	61.01	47.3	31.4	13.15	25.5	69.35	44.72	51.62	34.18	24.7	20.12	34.01	10.82	63.53	59.81	48.75	30.81	31.0	
50.45	34.89	44.28	60.88	59.68	0.0	35.47	30.59	67.27	67.8	69.58	68.94	89.83	50.8	34.01	23.54	13.34	68.82	18.38	62.63	14.56	59.48	6.71	86.45	28.64	60.54	37.22	14.04	39.56	60.46	45.34	21.59	95.13	88.14	50.09	80.0	17.46	50.25	42.2	46.17	89.2	82.07	7.28	82.0	41.0	56.36	31.78	56.09	33.06	68.82	74.52	20.02	36.22	31.06	54.45	48.37	55.79	53.85	46.32	80.66	92.66	82.0	18.03	47.85	12.21	62.2	57.56	39.0	49.48	44.92	37.59	54.78	10.0	81.32	42.15	30.68	54.33	69.78	19.42	43.46	56.57	14.42	11.0	31.38	78.71	56.32	6.4	38.28	52.17	58.52	71.59	46.04	70.49	35.81	45.04	73.74	35.36	61.52	62.65	56.6	88.55	47.71	49.37	57.2	62.17	39.81	72.11	40.31	71.81	80.36	23.77	83.24	76.66	27.66	59.36	94.34	31.91	64.47	35.38	79.63	64.62	60.93	14.21	84.12	80.6	65.6	90.05	42.05	24.6	39.85	56.32	13.04	34.18	64.41	53.01	16.28	45.28	58.69	51.62	30.27	29.27	42.19	63.15	48.41	82.57	8.06	85.56	22.83	61.85	89.01	89.14	27.0	41.05	67.91	61.13	36.4	18.68	33.84	50.49	70.35	73.68	32.45	10.2	73.0	85.09	64.85	63.81	56.57	73.55	69.63	34.21	83.95	44.78	76.24	53.0	71.18	75.29	65.22	78.64	62.97	
16.76	39.2	30.41	26.08	34.93	35.47	0.0	33.73	32.45	32.45	44.27	36.35	54.67	39.41	28.23	50.99	24.41	35.47	31.62	27.2	29.97	26.31	33.42	51.61	33.38	29.27	34.01	27.51	21.93	25.5	9.9	32.06	60.03	54.82	30.48	57.78	51.74	15.65	19.1	24.7	53.76	47.01	39.96	59.62	24.76	23.19	10.2	35.78	21.84	33.62	39.05	51.31	21.02	21.38	19.21	27.02	28.46	48.76	21.63	45.25	57.45	53.24	49.65	46.82	34.48	26.93	38.95	31.38	40.82	18.87	7.81	49.24	25.81	68.68	40.8	18.03	39.62	36.67	42.15	14.32	32.65	21.21	43.42	11.18	44.92	27.89	34.83	44.28	41.62	49.41	42.11	15.03	38.33	44.05	36.4	42.11	7.21	37.16	34.01	25.18	54.71	17.03	27.8	21.95	35.74	16.4	37.12	40.26	58.05	67.94	48.47	49.04	59.08	29.0	27.46	59.48	40.0	32.14	1.41	61.59	33.02	29.02	35.78	53.08	52.47	31.78	55.54	42.45	47.76	36.69	41.01	23.32	35.36	34.13	41.04	37.16	31.11	27.0	28.3	31.78	31.58	9.06	49.5	15.3	52.01	43.14	50.25	45.88	26.4	55.03	54.04	27.29	25.24	55.15	38.95	17.8	32.39	34.37	33.6	52.43	62.97	5.0	31.78	38.28	52.17	34.01	29.15	38.08	38.42	36.4	2.0	55.23	14.87	64.35	34.71	42.05	43.42	31.95	63.41	55.22	
39.05	59.03	17.8	49.34	68.31	30.59	33.73	0.0	54.78	61.0	77.88	69.03	76.48	68.24	8.06	54.13	33.02	52.84	43.57	55.73	39.45	59.08	35.11	72.07	2.0	43.05	7.28	17.46	18.79	56.14	40.0	9.06	88.06	86.28	62.17	91.08	46.01	40.61	51.08	24.41	78.0	68.88	28.02	92.97	18.03	56.14	38.91	30.23	48.01	62.8	65.52	50.25	49.4	46.4	45.71	59.09	62.1	75.07	54.42	69.64	85.16	86.83	48.26	70.72	40.31	56.44	30.41	10.82	68.41	51.87	40.8	75.82	25.06	99.32	64.35	16.03	69.97	69.0	49.04	47.8	65.79	28.43	41.44	39.36	76.24	61.61	35.74	63.6	70.21	77.8	50.21	32.98	52.43	61.85	15.52	75.11	39.22	70.52	41.87	40.25	85.59	33.53	60.01	52.15	69.38	23.77	66.75	62.97	88.84	98.48	54.12	79.63	91.24	48.84	42.94	88.29	57.43	65.12	32.56	93.94	66.27	62.29	42.54	86.09	86.15	50.99	85.33	65.12	54.71	60.83	71.69	23.02	56.64	45.0	23.54	44.78	18.6	60.41	61.1	2.0	2.24	42.76	79.92	36.88	85.21	37.05	73.41	52.81	54.74	85.71	75.59	6.71	54.71	85.44	71.87	19.42	12.04	55.9	23.85	84.53	92.66	35.11	20.4	59.51	84.1	67.48	60.13	29.53	61.47	53.34	34.21	88.81	48.51	94.58	66.19	49.5	56.22	49.65	94.89	83.24	
17.03	67.47	40.45	6.4	43.32	67.27	32.45	54.78	0.0	12.73	47.51	28.43	22.67	59.21	46.82	83.24	56.86	7.81	63.51	11.7	62.27	24.35	65.8	19.21	55.54	14.14	50.7	56.85	36.06	16.76	22.83	57.8	34.13	37.34	47.27	61.03	84.02	17.03	40.2	31.58	23.26	14.87	70.77	62.2	37.36	24.52	40.31	34.37	49.48	14.87	12.17	83.76	46.87	50.0	13.42	44.1	37.11	70.18	39.0	14.87	31.14	47.42	82.1	71.03	66.89	13.93	37.66	46.32	62.07	37.05	34.18	70.26	57.31	80.11	66.27	40.82	56.72	26.91	74.24	33.38	43.42	53.41	75.8	41.23	28.65	35.17	67.2	72.18	61.29	67.9	21.21	22.47	12.81	72.78	47.27	33.94	35.85	44.94	20.25	15.13	35.44	21.47	44.18	16.03	41.23	31.3	18.03	66.48	70.58	79.71	80.5	29.73	67.54	58.82	13.0	35.0	69.38	27.78	32.2	68.96	30.02	28.23	68.1	42.44	48.08	5.39	33.38	68.36	79.62	62.39	57.07	54.45	63.35	16.55	46.1	69.35	40.31	28.46	42.43	52.92	53.31	29.41	64.29	19.21	42.8	75.17	18.87	77.82	11.4	35.17	21.93	50.54	48.17	69.26	48.7	35.78	59.36	62.37	38.0	62.24	77.16	36.72	61.72	5.83	36.67	32.25	18.36	37.48	6.71	8.6	34.13	48.92	32.25	77.25	50.64	21.93	16.55	7.62	73.35	73.35	
22.09	61.47	49.09	13.6	32.39	67.8	32.45	61.0	12.73	0.0	35.34	15.81	25.3	50.16	53.46	80.6	55.9	20.52	60.61	5.39	60.21	14.04	65.12	24.19	61.39	25.5	58.14	59.48	43.1	8.06	22.83	62.3	27.73	26.31	38.21	48.55	83.49	20.4	33.62	40.11	22.47	19.1	72.4	49.65	45.01	15.52	37.54	45.22	44.29	2.24	7.62	82.13	41.15	45.28	15.3	35.51	27.0	61.13	31.32	14.87	25.06	34.71	80.66	62.97	65.12	5.66	48.7	54.04	53.34	30.08	31.14	61.07	58.25	68.35	58.94	45.61	47.0	14.21	71.4	27.78	33.06	53.41	74.97	38.29	16.76	25.0	66.53	65.79	52.09	58.03	33.94	28.16	25.5	66.85	56.14	21.21	33.24	33.73	32.25	25.0	25.02	28.02	35.36	10.63	29.83	37.34	6.08	59.48	59.2	68.01	77.42	19.03	55.54	54.2	23.77	27.51	63.98	15.81	32.76	56.8	18.03	17.12	65.95	30.02	35.36	17.8	24.33	61.13	76.28	55.36	47.04	55.76	57.38	28.84	56.29	66.84	49.16	18.0	33.14	59.03	59.23	26.17	53.6	24.19	30.23	75.29	20.25	74.63	6.32	25.0	25.0	55.79	41.11	58.25	37.66	41.59	63.32	56.46	47.85	50.6	65.97	35.47	64.01	15.23	25.0	20.25	7.0	48.38	12.37	21.26	33.6	36.24	26.42	65.8	41.01	34.66	28.84	20.0	61.47	63.2	
