120
0.0	29.53	8.06	17.46	29.53	24.19	28.32	35.51	38.9	23.0	1.0	18.79	27.86	20.4	39.12	25.08	22.56	30.48	28.65	38.08	18.03	38.95	20.22	33.62	29.02	40.36	27.66	6.08	26.0	17.89	37.64	19.65	22.83	27.17	30.41	20.25	22.83	10.05	32.65	27.51	39.7	33.62	34.67	14.04	11.18	29.0	15.52	26.02	36.06	26.0	26.48	43.19	4.12	18.87	32.98	4.47	12.17	14.87	27.8	25.08	39.96	6.4	33.3	29.15	37.8	32.2	30.46	15.23	35.47	24.41	14.87	38.9	23.26	23.09	34.93	32.02	37.64	16.64	12.04	23.02	5.83	23.77	17.89	36.12	31.14	8.94	14.14	32.56	10.0	7.07	28.02	27.29	28.0	9.85	30.02	22.02	38.28	32.31	12.81	12.08	21.02	20.59	18.0	27.66	25.94	19.7	13.04	39.41	10.0	4.0	32.25	10.77	7.81	14.04	19.21	10.05	27.73	35.36	10.82	13.45	
29.53	0.0	33.3	46.62	59.06	52.81	9.9	44.55	67.62	50.96	30.41	48.3	43.08	30.59	47.27	45.79	32.02	6.71	55.87	47.52	47.42	48.51	47.3	31.14	56.52	68.88	10.63	25.0	55.46	47.41	66.85	20.25	52.35	11.05	53.0	49.74	37.16	38.28	29.15	43.46	68.12	63.13	43.57	42.06	31.89	34.37	44.78	54.12	44.41	52.35	55.36	71.7	32.45	42.19	49.4	34.0	35.38	43.83	43.74	54.56	48.26	35.85	61.85	25.02	9.85	3.0	26.08	34.41	41.11	6.0	15.52	41.05	6.4	16.28	60.96	52.35	38.12	46.14	27.07	28.46	27.02	53.23	18.11	38.01	7.62	25.46	16.49	56.04	35.38	23.02	49.04	55.97	49.4	24.76	29.0	43.0	46.27	4.47	36.5	39.82	27.89	44.18	16.12	6.4	26.17	49.19	31.4	67.21	19.7	31.62	50.99	22.36	32.02	25.0	41.05	25.32	57.25	64.2	26.25	17.46	
8.06	33.3	0.0	18.44	27.66	25.5	34.13	28.43	34.41	25.3	8.25	18.0	20.12	28.44	32.02	17.03	30.59	35.61	22.67	30.81	18.11	31.62	23.71	29.41	31.32	35.61	33.62	8.6	25.08	17.0	34.0	18.25	21.21	28.23	35.61	18.25	15.62	14.21	28.86	19.7	34.83	31.32	27.66	17.49	4.47	23.32	16.49	27.89	29.07	19.42	27.17	38.42	4.47	24.76	25.0	7.81	4.12	11.4	34.99	24.08	32.8	7.21	28.6	26.17	42.45	35.61	27.29	7.81	29.07	29.07	20.59	33.02	26.91	22.8	28.3	24.0	32.25	15.03	20.1	31.06	6.4	23.02	25.0	30.53	36.4	8.06	20.12	25.0	2.24	10.82	33.94	28.28	20.02	8.94	25.96	28.43	31.24	35.23	19.42	6.71	29.07	26.17	18.79	32.8	22.36	19.0	6.71	33.94	15.65	4.12	24.19	18.25	15.23	22.0	25.61	18.0	26.31	31.06	8.25	19.7	
17.46	46.62	18.44	0.0	13.45	7.07	43.83	44.41	26.0	7.21	16.49	4.0	34.83	27.29	47.8	28.32	28.64	46.65	21.21	46.23	2.0	46.86	7.62	47.8	13.0	27.86	43.01	23.19	9.22	4.12	23.32	36.01	7.62	44.55	20.59	7.0	32.25	8.6	47.3	34.06	27.51	17.69	43.83	5.83	22.8	41.23	2.0	9.49	45.22	21.19	9.06	30.46	16.0	14.04	37.54	13.15	20.62	9.9	26.0	8.49	48.41	12.0	21.59	44.55	54.2	49.4	45.71	25.08	46.14	41.15	31.3	50.54	40.5	40.05	28.16	33.29	50.16	5.83	22.63	31.38	22.02	7.07	32.02	48.33	47.17	25.0	30.41	30.08	18.03	24.52	20.88	10.0	29.41	26.0	44.38	18.0	47.2	49.65	13.89	13.89	29.68	14.04	35.23	43.91	40.79	4.12	25.0	28.64	26.93	17.0	35.0	25.24	15.62	25.46	16.12	22.8	11.31	22.47	26.08	29.53	
29.53	59.06	27.66	13.45	0.0	11.18	57.01	47.76	14.04	14.32	28.65	10.82	37.95	40.5	50.7	30.08	41.68	59.64	16.28	48.85	12.04	49.24	18.03	55.08	15.3	16.03	56.22	34.54	4.47	11.66	10.44	45.89	6.71	55.66	28.02	9.49	37.48	21.93	55.01	37.0	16.0	4.24	47.43	19.21	31.26	47.38	14.87	13.0	48.7	18.87	9.0	18.25	26.93	26.0	38.47	25.06	28.07	16.28	37.11	5.0	51.08	23.26	11.7	53.08	67.12	61.72	54.04	32.0	50.7	53.85	44.1	55.54	52.77	50.45	21.63	32.45	55.9	13.0	36.07	44.65	32.89	6.4	45.34	53.94	60.22	35.44	43.27	26.91	26.31	36.25	30.15	10.05	29.53	36.4	52.01	29.41	50.33	61.74	27.2	21.21	43.01	25.3	46.17	56.86	49.04	10.0	33.14	18.25	39.45	27.86	34.99	38.42	29.0	38.9	28.23	36.12	2.24	11.05	35.9	42.44	
24.19	52.81	25.5	7.07	11.18	0.0	49.24	50.77	25.18	3.16	23.19	8.6	41.05	30.48	54.08	34.06	31.4	52.33	24.17	52.43	7.62	53.01	7.21	54.82	6.4	27.17	48.37	30.07	7.0	9.43	21.59	43.05	8.94	51.35	17.26	10.63	38.91	14.56	54.34	40.22	27.07	14.87	50.25	10.77	29.83	48.1	9.06	2.83	51.62	25.24	2.83	29.43	23.02	15.26	43.19	20.02	27.51	16.12	25.96	7.07	54.64	19.03	22.09	51.62	59.93	55.66	52.77	31.95	52.77	47.17	37.34	57.27	46.84	47.01	30.68	38.29	57.01	11.66	27.46	34.71	29.0	6.32	37.22	55.15	52.77	32.02	36.4	34.13	25.0	31.26	19.03	3.16	34.66	33.02	51.42	18.38	53.54	56.04	17.8	20.62	33.24	14.32	42.11	49.66	47.85	7.81	32.02	29.02	33.24	24.02	40.31	30.87	21.02	30.23	17.49	28.18	9.06	22.02	33.14	35.47	
28.32	9.9	34.13	43.83	57.01	49.24	0.0	51.0	67.21	46.96	29.0	46.23	47.85	23.02	54.04	49.04	24.02	4.12	56.61	54.0	45.0	55.0	42.95	39.29	52.0	68.68	1.0	25.55	53.01	45.45	65.8	26.0	50.45	19.7	46.53	48.17	41.77	35.23	37.36	48.05	68.01	61.22	50.0	38.59	34.01	41.05	42.2	50.09	51.01	53.54	51.97	71.51	32.02	36.69	54.13	32.53	37.12	43.19	36.01	52.2	55.04	34.66	61.62	32.98	11.18	12.21	34.21	37.34	48.17	7.07	13.6	48.84	11.18	23.35	62.43	55.97	46.1	44.6	21.93	20.1	27.78	50.8	12.08	45.71	4.0	27.31	14.21	58.6	36.36	23.32	42.3	52.35	52.55	26.93	36.67	36.67	53.04	14.21	31.78	40.0	20.0	38.6	21.02	3.61	33.24	47.01	34.18	67.62	18.6	31.4	55.08	18.6	28.3	19.31	35.17	21.1	55.0	63.66	28.79	14.87	
35.51	44.55	28.43	44.41	47.76	50.77	51.0	0.0	46.04	51.61	36.06	42.19	9.85	55.04	3.61	17.72	57.27	50.16	33.38	3.0	43.27	4.0	51.09	16.4	57.14	46.0	51.01	31.78	47.42	41.34	48.37	25.0	43.38	33.96	63.66	40.71	12.81	42.45	18.03	10.77	45.0	49.73	1.0	45.28	24.41	10.2	42.8	53.54	1.0	29.61	51.48	48.04	32.8	53.15	11.18	36.24	24.76	34.67	63.25	46.52	4.47	35.38	41.3	20.62	54.13	45.12	20.12	20.62	5.0	44.01	40.79	9.49	40.05	28.28	33.06	18.11	11.66	39.12	46.52	56.65	30.41	46.07	47.3	10.0	51.16	28.23	41.0	25.08	27.59	33.24	62.29	52.84	19.1	27.86	16.55	56.85	2.83	43.42	47.8	30.61	54.78	54.49	30.02	48.04	18.44	43.05	22.47	42.05	37.64	32.2	15.13	42.72	43.27	47.54	54.04	43.86	47.54	44.28	26.0	41.23	
38.9	67.62	34.41	26.0	14.04	25.18	67.21	46.04	0.0	28.28	38.21	22.36	37.05	53.23	48.26	29.15	54.63	69.31	13.34	46.27	24.17	46.39	31.78	57.07	29.07	2.0	66.53	42.64	18.25	22.83	4.47	51.43	18.38	62.27	42.0	19.72	38.83	33.62	57.49	36.06	2.24	11.18	46.01	31.78	36.72	48.66	26.83	27.02	47.04	17.46	23.02	4.47	35.38	39.56	35.23	34.71	33.12	24.04	50.99	18.44	48.37	32.56	5.83	56.61	76.49	70.0	57.28	35.85	50.01	63.03	53.74	55.01	61.22	56.36	13.6	28.28	56.14	23.02	47.71	57.25	40.61	19.65	56.22	54.15	70.01	42.44	53.04	21.38	32.45	44.69	44.18	24.0	27.0	43.27	54.57	43.17	48.17	69.63	39.81	27.8	55.47	39.05	53.0	66.48	52.5	21.93	38.01	5.66	48.8	36.12	31.26	49.04	40.5	50.48	41.76	47.2	16.12	3.61	42.19	52.35	
23.0	50.96	25.3	7.21	14.32	3.16	46.96	51.61	28.28	0.0	22.0	10.0	42.01	27.59	55.0	35.36	28.43	50.16	26.57	53.41	8.49	54.04	4.24	54.71	6.08	30.27	46.07	29.02	10.05	10.63	24.74	42.3	11.4	50.09	14.56	12.53	39.45	13.04	54.12	41.23	30.15	18.03	51.04	9.06	29.73	48.33	8.94	3.16	52.43	27.29	5.83	32.56	22.36	12.21	44.55	19.1	27.73	17.03	22.8	10.0	55.61	18.44	25.02	51.2	57.78	53.85	52.39	32.2	53.34	45.22	35.44	57.71	45.12	46.04	33.24	40.0	57.27	12.73	25.06	31.83	28.16	9.06	34.89	55.46	50.57	31.26	34.48	36.24	25.08	30.02	16.0	5.66	36.24	32.25	51.24	15.23	54.41	54.34	15.26	21.1	30.41	11.18	41.0	47.54	47.54	9.43	31.95	32.0	31.58	23.35	41.87	28.79	18.97	27.78	14.42	26.0	12.17	25.08	32.56	33.53	
