100
0.0	23.71	13.04	16.4	18.79	4.12	16.76	13.6	17.2	34.21	13.6	21.21	30.0	27.66	28.02	13.34	22.14	6.08	28.28	15.26	31.89	10.3	14.87	25.63	13.04	14.56	15.0	22.2	31.26	11.0	34.71	26.08	25.08	24.19	7.62	20.02	13.6	23.41	23.85	34.41	27.78	20.0	13.45	22.83	7.21	19.1	12.37	27.17	18.6	23.35	27.0	9.22	29.68	24.6	11.05	23.26	26.63	32.28	20.4	33.24	14.21	17.89	23.19	20.1	13.04	20.62	11.4	19.03	15.23	3.16	5.83	12.73	9.85	25.18	30.81	24.35	9.43	19.31	15.62	26.93	31.32	34.01	15.81	26.57	25.5	30.41	17.2	8.06	35.17	36.67	26.0	20.22	35.61	33.62	19.1	19.1	16.28	25.06	37.48	22.2	
23.71	0.0	14.0	26.4	42.49	26.93	31.38	29.41	35.01	53.25	32.14	44.41	46.07	18.03	43.83	16.12	42.19	27.8	31.02	34.13	35.0	25.61	23.26	37.0	10.77	16.55	38.59	43.74	48.88	30.41	47.13	48.1	35.74	33.24	29.12	36.89	10.63	3.16	24.02	39.01	35.69	42.64	24.19	41.0	16.55	42.2	12.04	15.23	41.23	38.01	43.42	32.7	51.62	45.97	34.18	46.96	48.84	43.68	43.66	35.06	25.06	37.12	14.14	13.04	35.44	3.61	24.41	12.17	15.3	26.08	29.53	23.32	19.21	8.94	29.27	3.61	32.2	40.31	9.06	25.08	42.72	42.58	38.42	46.86	2.0	53.6	22.14	20.52	46.57	57.49	12.08	8.06	39.01	54.04	26.25	8.54	37.85	34.21	38.33	8.06	
13.04	14.0	0.0	24.19	30.61	14.87	27.07	24.19	21.02	46.82	18.25	34.06	41.59	26.25	39.46	15.23	28.28	18.79	33.62	20.22	37.7	20.1	21.38	35.06	5.66	16.55	27.59	30.08	43.42	23.09	45.0	39.12	34.13	32.39	16.12	31.58	9.22	15.3	27.29	41.11	35.69	33.02	21.1	27.0	7.07	32.02	9.43	24.41	31.62	34.13	38.64	20.62	42.72	37.59	21.63	35.0	39.66	42.05	30.89	38.48	22.09	23.19	21.26	18.38	22.36	12.37	20.0	16.97	3.16	16.12	18.44	20.1	15.13	19.7	34.13	16.28	22.47	32.2	5.1	29.68	41.05	42.58	28.84	39.4	16.0	43.19	22.14	15.0	45.04	49.65	21.95	15.26	41.79	46.52	25.71	6.71	24.35	33.38	42.49	17.0	
16.4	26.4	24.19	0.0	27.46	19.8	5.83	6.0	33.24	27.59	29.7	25.08	19.72	18.38	17.49	10.44	36.89	13.04	12.21	31.14	15.56	6.4	3.16	11.05	20.02	9.85	22.36	35.78	22.8	10.2	21.21	25.63	10.0	8.25	23.35	11.4	17.26	24.19	10.0	18.03	11.7	22.2	3.16	38.42	17.46	23.02	16.12	19.72	21.1	11.66	17.2	21.95	28.64	22.85	24.19	31.14	26.57	18.03	31.32	17.03	2.24	33.42	16.4	14.87	26.93	22.85	5.0	15.0	27.29	14.87	18.03	4.12	9.06	21.93	15.81	24.7	15.81	17.72	23.09	13.04	17.03	18.44	19.0	22.47	27.29	32.98	5.0	9.49	21.02	32.8	20.62	18.87	19.21	29.21	3.16	27.17	30.53	9.22	21.26	20.0	
18.79	42.49	30.61	27.46	0.0	15.81	23.41	21.59	18.25	26.25	17.09	7.28	27.8	44.05	26.91	30.41	15.52	16.12	38.9	16.49	41.23	22.02	28.07	30.53	31.76	31.26	5.1	12.08	26.42	17.26	35.38	14.32	30.89	31.78	14.87	21.63	32.31	42.15	37.34	42.06	34.89	9.43	26.08	19.24	25.94	7.21	31.02	44.28	9.22	25.81	25.5	10.0	17.03	15.23	9.22	4.47	14.14	34.71	5.0	43.08	26.17	16.03	40.31	37.48	9.85	39.4	24.02	36.67	31.83	16.76	13.0	26.02	26.31	43.42	43.17	43.08	12.0	14.14	34.13	40.45	34.06	38.6	9.43	18.79	44.28	13.93	31.06	24.33	36.77	25.02	43.74	38.6	43.83	23.35	30.59	37.2	11.05	32.2	47.01	40.52	
4.12	26.93	14.87	19.8	15.81	0.0	19.24	16.12	13.45	34.37	9.9	19.42	31.26	31.78	29.43	17.46	18.03	7.62	31.89	11.4	35.36	13.45	18.6	28.18	16.16	18.68	12.81	18.11	32.0	12.65	36.69	25.08	27.78	27.2	3.61	21.59	17.26	26.93	27.78	37.64	30.81	18.79	17.03	18.87	10.44	17.49	16.12	31.26	17.46	25.3	28.28	5.83	28.64	24.04	7.28	20.25	25.5	34.54	16.76	36.8	17.69	13.89	27.29	24.19	9.0	24.04	14.87	23.09	16.4	5.0	4.12	16.4	13.93	29.07	34.67	27.89	9.06	19.24	18.36	30.89	33.62	36.72	14.87	26.48	28.79	28.43	21.1	12.08	37.34	36.06	30.02	24.08	38.95	33.24	22.67	21.4	12.17	28.02	41.04	26.08	
16.76	31.38	27.07	5.83	23.41	19.24	0.0	3.16	32.2	22.02	28.84	20.02	14.87	24.17	12.65	15.26	34.71	11.66	15.52	30.0	17.89	7.0	8.49	8.94	23.77	15.0	18.38	33.02	17.49	7.07	18.11	19.92	8.6	8.6	22.47	5.66	21.54	29.41	15.3	19.21	12.04	17.0	7.21	36.8	20.02	18.11	20.25	25.55	16.03	7.07	12.08	19.8	22.85	17.09	21.93	26.68	20.88	15.52	27.73	19.7	6.4	31.89	22.2	20.52	24.76	27.78	7.28	20.52	30.02	14.32	16.4	8.06	12.65	27.59	20.1	30.0	12.81	12.17	26.93	18.11	14.56	17.49	14.32	16.64	32.45	27.46	10.82	12.17	18.44	27.02	26.4	24.21	20.81	23.43	8.25	31.05	28.32	9.22	23.71	25.5	
13.6	29.41	24.19	6.0	21.59	16.12	3.16	0.0	29.21	23.85	25.81	19.1	17.46	24.04	15.3	13.45	32.02	8.6	17.46	27.02	20.25	4.12	7.62	12.08	21.19	13.45	16.49	30.53	19.7	4.47	21.21	20.12	11.66	11.31	19.42	7.62	19.24	27.66	16.0	21.93	14.87	16.28	5.83	33.94	17.12	17.03	17.89	25.08	15.13	10.0	14.56	17.03	23.32	17.49	19.21	25.18	21.02	18.68	25.63	21.95	5.39	29.0	21.47	19.42	22.02	25.81	5.0	19.21	27.07	11.18	13.45	6.4	10.3	26.4	21.59	28.32	10.3	12.08	24.35	19.03	17.72	20.59	13.0	17.69	30.61	27.2	10.44	9.49	21.59	28.28	25.55	22.63	23.43	24.76	9.06	28.46	25.61	12.04	26.08	24.08	
17.2	35.01	21.02	33.24	18.25	13.45	32.2	29.21	0.0	43.29	3.61	25.02	42.38	44.01	40.85	29.97	7.62	20.62	45.34	2.24	48.8	26.87	32.02	41.05	25.18	31.3	19.1	10.63	42.2	25.24	48.75	32.0	40.8	40.46	9.9	33.54	27.66	36.06	41.05	50.99	44.05	26.08	30.48	6.08	20.88	24.02	26.93	43.01	25.18	37.59	39.56	13.0	35.06	32.14	11.4	21.19	32.02	47.01	15.23	50.25	31.14	2.83	39.22	36.06	9.06	33.06	28.32	34.79	20.4	18.38	15.81	29.83	26.93	39.62	48.01	37.05	20.12	28.86	26.0	44.1	46.14	49.65	23.54	35.36	37.01	32.02	34.41	25.24	49.65	43.05	41.23	34.71	52.35	41.01	36.12	27.29	7.28	41.23	54.49	36.67	
34.21	53.25	46.82	27.59	26.25	34.37	22.02	23.85	43.29	0.0	41.05	18.97	9.49	45.0	11.18	37.2	41.76	28.16	31.78	41.19	31.32	27.78	30.48	20.12	44.72	37.01	24.19	38.28	5.39	23.77	16.03	12.08	21.47	24.19	36.06	16.4	43.05	51.4	35.23	29.43	24.7	17.26	29.21	45.35	39.92	19.42	41.68	46.86	18.11	16.4	10.82	31.0	10.63	11.18	32.06	25.94	12.53	18.11	31.02	33.24	28.43	41.59	43.86	42.45	34.23	49.65	28.84	42.52	49.34	31.05	30.27	30.0	34.13	49.52	37.16	52.01	25.32	15.13	47.85	37.22	18.25	23.09	20.0	8.0	54.41	17.69	32.53	33.12	18.03	7.0	48.1	46.23	31.4	4.47	29.07	51.89	36.67	23.71	35.51	47.51	
