100
0.0	17.09	35.13	6.08	9.22	23.54	13.04	20.81	6.08	17.03	27.2	31.06	21.02	24.7	6.08	30.87	17.26	34.53	34.23	21.95	44.29	30.23	26.25	17.46	43.38	20.62	7.21	15.81	21.0	17.03	9.0	38.95	15.03	8.54	17.26	39.96	5.39	41.15	14.56	15.81	26.31	22.85	14.32	44.65	41.63	39.05	30.41	26.25	29.68	20.12	10.44	26.31	31.95	24.76	28.18	12.08	6.08	24.6	22.85	35.0	21.93	21.93	20.22	27.46	35.69	8.06	22.2	8.94	28.6	22.14	27.86	15.13	13.89	16.03	21.1	5.0	38.08	23.09	25.0	36.62	17.46	22.67	34.48	8.06	38.63	16.12	30.41	39.01	25.55	10.3	41.79	20.25	39.12	24.21	23.02	5.0	30.27	42.54	38.91	19.24	
17.09	0.0	19.24	22.56	25.94	31.02	23.54	11.7	23.09	17.26	22.8	25.08	35.36	16.55	12.21	22.47	21.95	21.63	20.59	25.5	27.46	31.02	26.02	10.05	33.97	22.2	12.0	23.71	7.81	19.65	16.28	30.81	5.1	13.15	3.16	32.45	21.1	24.19	14.42	11.05	10.2	36.8	15.26	37.44	24.6	26.63	16.16	23.35	23.77	25.0	24.84	14.14	14.87	12.04	21.02	12.08	11.18	18.03	5.83	29.55	9.0	22.02	29.07	11.4	23.02	25.08	10.82	12.17	13.04	35.47	18.87	27.66	13.6	7.0	24.52	19.1	21.02	34.13	9.85	30.41	1.0	9.06	26.93	12.04	28.28	28.43	22.83	23.54	19.92	13.04	24.7	12.08	24.7	25.02	9.9	16.4	17.2	32.53	21.95	31.4	
35.13	19.24	0.0	41.05	42.95	39.7	42.76	26.93	41.19	26.08	23.02	21.93	49.19	16.97	29.27	17.46	40.5	9.06	7.07	32.56	18.44	33.29	29.21	19.31	22.36	29.07	31.14	34.99	14.32	28.84	35.51	22.02	20.1	32.39	18.0	24.02	37.85	15.13	32.89	21.54	9.06	50.12	33.84	28.07	14.32	12.37	22.2	25.0	21.47	33.42	40.16	11.4	9.43	23.43	18.87	25.3	29.07	19.1	15.23	25.0	22.47	27.59	39.41	16.97	10.0	42.58	14.32	31.4	18.44	48.37	15.81	41.15	25.08	19.42	31.89	38.01	12.0	45.22	19.21	24.52	19.42	21.63	20.62	31.26	17.03	41.59	18.79	4.47	20.62	27.2	12.65	27.78	7.21	29.73	12.65	32.76	8.6	20.4	14.0	43.91	
6.08	22.56	41.05	0.0	7.07	26.4	10.05	24.08	2.0	22.47	32.76	36.72	20.22	30.68	12.17	36.77	16.28	40.61	40.31	26.25	49.24	34.71	31.14	23.54	49.24	25.5	11.18	19.42	27.02	22.02	10.0	44.72	21.0	11.4	23.09	45.65	7.21	46.24	16.4	21.84	32.14	22.2	15.81	50.25	46.82	45.12	34.41	31.62	35.36	24.21	11.4	32.39	37.36	28.6	34.01	18.03	12.0	30.46	28.16	40.5	26.08	27.02	22.85	32.2	41.77	5.1	28.28	12.21	33.12	22.02	33.84	16.49	19.7	22.09	25.5	4.24	43.32	24.33	29.53	42.19	22.8	26.93	40.25	11.66	44.6	17.46	36.25	45.0	31.3	16.16	47.13	23.35	45.18	29.0	29.07	10.3	36.35	48.47	44.01	20.22	
9.22	25.94	42.95	7.07	0.0	20.81	17.0	29.83	5.1	20.62	30.68	34.79	13.15	30.15	13.93	35.69	23.35	41.0	41.05	22.2	53.34	30.61	27.78	24.08	47.8	22.36	16.28	15.0	28.64	19.31	16.55	43.01	23.09	17.2	25.63	43.66	5.1	50.12	22.83	22.02	34.48	15.13	22.36	47.93	50.54	45.1	39.62	29.15	33.53	20.0	5.66	33.06	40.72	33.94	32.76	18.03	14.76	29.43	31.76	38.08	31.14	24.17	17.2	36.62	42.01	2.0	29.15	17.8	37.8	15.0	33.24	10.3	19.03	23.54	21.63	10.77	46.96	17.72	34.21	39.92	26.42	31.89	38.6	17.03	43.74	11.18	34.93	46.53	29.83	16.03	50.57	29.21	46.1	25.55	30.41	10.2	37.05	47.3	47.89	13.6	
23.54	31.02	39.7	26.4	20.81	0.0	36.06	40.61	24.6	14.42	18.38	21.84	14.56	22.8	22.02	25.08	40.79	33.62	34.67	7.21	55.61	12.17	12.37	22.47	34.23	10.63	29.02	8.0	28.02	11.66	32.39	29.27	26.0	31.06	28.64	29.07	19.31	52.01	37.01	20.59	34.21	14.14	37.05	32.06	51.86	35.85	47.17	16.16	21.19	6.4	15.26	28.32	42.2	42.72	22.36	18.97	24.02	20.81	35.78	23.09	39.56	12.21	3.61	42.05	34.0	22.47	26.25	31.02	43.86	12.17	24.7	10.63	17.46	24.6	7.81	28.16	48.41	7.0	40.85	25.08	31.95	39.85	25.71	30.02	32.28	9.9	23.77	41.62	19.72	18.44	50.99	40.45	39.45	10.77	28.43	19.1	31.4	34.53	50.0	8.94	
13.04	23.54	42.76	10.05	17.0	36.06	0.0	19.92	12.04	29.73	39.62	43.28	30.07	36.06	17.69	42.44	7.21	44.38	43.66	34.99	47.07	43.27	39.2	28.3	54.92	33.6	12.08	28.64	30.08	30.0	7.28	50.8	24.17	10.44	25.3	52.01	16.76	44.55	11.4	27.2	33.73	32.06	10.44	56.85	45.4	49.24	30.68	38.9	41.87	33.12	21.38	36.25	37.0	25.0	40.0	24.08	16.4	36.4	28.07	47.42	23.35	34.83	32.57	30.27	45.69	15.0	32.2	11.4	30.59	32.0	39.12	26.48	26.17	25.94	34.13	8.06	42.19	34.37	27.29	48.92	23.35	24.33	46.4	11.7	49.74	27.46	42.2	47.07	37.64	22.63	46.17	18.97	48.08	37.2	32.31	18.03	39.92	53.85	42.43	30.27	
20.81	11.7	26.93	24.08	29.83	40.61	19.92	0.0	25.46	28.02	34.48	36.77	41.68	28.23	18.97	34.0	15.0	31.83	30.41	36.01	27.29	42.3	37.34	21.59	45.0	33.02	13.6	32.76	19.24	30.02	14.42	42.19	16.28	12.73	14.87	43.91	26.08	25.02	8.54	22.2	19.1	43.42	9.49	48.88	26.0	36.77	10.77	34.93	35.47	35.13	30.89	25.24	18.97	5.1	32.7	22.02	17.09	29.73	12.04	41.23	4.47	33.14	38.08	11.18	33.24	28.32	22.36	12.04	11.0	42.49	30.41	34.93	24.0	18.44	35.01	19.85	23.09	42.38	8.25	42.05	10.77	5.39	38.47	12.81	39.2	35.85	34.44	31.38	31.62	22.2	27.07	1.0	33.6	36.12	21.1	22.85	27.66	43.42	23.0	39.0	
6.08	23.09	41.19	2.0	5.1	24.6	12.04	25.46	0.0	21.47	31.76	35.78	18.25	30.08	12.0	36.06	18.25	40.31	40.11	24.76	50.09	33.24	29.83	23.19	48.47	24.21	12.21	17.8	27.02	20.81	11.66	43.86	21.1	12.73	23.35	44.72	5.66	47.01	18.03	21.38	32.39	20.22	17.49	49.24	47.54	44.72	35.61	30.53	34.44	22.67	9.49	32.14	37.95	29.83	33.24	17.46	12.17	29.73	28.79	39.45	27.2	25.81	21.02	33.12	41.44	3.16	28.07	13.45	34.13	20.02	33.24	14.56	18.97	22.0	24.04	5.83	44.01	22.36	30.53	41.18	23.41	28.02	39.4	12.81	43.97	15.52	35.47	45.04	30.46	15.52	47.76	24.76	45.04	27.66	29.0	9.49	36.12	47.76	44.78	18.25	
17.03	17.26	26.08	22.47	20.62	14.42	29.73	28.02	21.47	0.0	10.3	14.32	23.41	10.2	12.21	15.13	32.25	21.59	22.14	8.25	41.23	14.56	9.85	8.06	27.2	5.0	19.24	8.94	13.6	2.83	23.85	22.47	12.17	21.47	14.56	23.26	16.16	37.64	26.57	6.32	19.85	24.17	26.93	27.78	37.54	25.08	33.24	9.22	13.0	8.06	16.03	14.76	27.8	29.27	12.17	6.32	13.89	9.0	21.54	18.03	26.17	5.39	13.45	27.86	22.36	21.19	12.04	21.02	29.73	22.36	13.04	15.52	4.12	10.44	7.28	21.93	34.06	19.21	26.93	19.72	18.25	26.31	18.03	20.12	23.19	15.81	14.32	28.64	9.22	7.21	36.77	28.07	27.2	8.25	14.14	12.21	18.38	26.68	35.61	17.89	
27.2	22.8	23.02	32.76	30.68	18.38	39.62	34.48	31.76	10.3	0.0	4.12	31.14	7.07	21.93	6.71	41.4	15.62	16.97	11.4	40.72	10.3	6.4	13.0	17.26	9.0	28.43	17.03	16.03	11.4	33.3	12.37	18.38	30.61	19.65	13.0	26.4	37.16	34.99	13.04	20.4	31.4	35.51	17.49	36.67	17.46	37.0	2.24	3.0	13.15	25.71	12.65	28.16	34.37	4.24	15.56	23.35	5.0	25.02	7.81	31.58	7.0	19.42	31.02	15.81	31.38	13.0	30.0	33.02	29.43	7.21	24.02	13.45	16.16	11.18	32.02	33.62	25.0	31.06	9.43	23.77	31.4	8.06	29.21	14.14	24.0	5.39	24.04	3.0	17.03	35.36	34.79	21.4	7.62	15.03	22.47	14.42	17.03	35.47	25.18	
