160
0.0	14.42	55.54	17.26	30.0	62.68	12.0	67.68	37.2	54.34	45.1	74.33	56.64	60.46	89.04	63.64	27.29	27.02	46.62	20.62	51.48	28.79	37.34	36.4	29.41	79.93	63.51	51.16	12.04	66.1	34.0	61.07	66.41	7.62	17.8	15.26	48.6	35.74	82.8	39.22	66.37	6.4	47.38	62.23	45.89	50.25	58.19	56.3	43.74	45.28	7.28	12.17	30.07	72.53	65.92	14.14	37.34	56.82	10.63	68.95	38.47	56.32	77.01	63.39	3.61	45.35	64.13	61.29	37.59	58.69	47.41	43.01	74.0	45.19	40.0	17.03	19.0	21.1	6.0	43.42	66.75	39.56	64.38	56.08	56.01	41.11	66.73	19.24	73.01	84.22	67.74	26.68	67.36	44.92	61.03	66.07	44.72	26.42	15.62	15.81	5.1	26.91	73.82	52.01	10.63	75.24	75.8	71.57	11.4	12.53	22.14	53.49	14.0	58.82	32.56	22.67	40.16	66.27	63.82	53.24	72.53	37.34	22.14	12.04	53.76	42.94	14.32	27.07	36.77	45.61	25.63	14.32	73.11	20.0	41.62	24.19	48.51	34.21	30.81	22.2	71.03	19.42	72.03	9.22	71.01	65.12	84.31	56.64	31.83	78.87	64.12	49.74	46.04	66.07	23.85	80.8	53.24	73.76	29.73	46.82	
14.42	0.0	41.44	7.07	25.06	48.26	12.65	54.59	40.5	51.0	33.38	63.35	42.43	46.04	76.06	55.08	24.84	16.55	35.51	31.0	43.29	19.1	29.83	39.96	16.76	65.95	58.52	43.74	25.0	61.85	28.64	55.08	64.14	15.03	3.61	25.0	34.21	26.02	69.34	29.02	61.03	16.28	33.42	48.17	33.02	38.12	44.38	45.54	31.0	30.89	14.04	10.77	24.17	62.39	54.57	15.23	27.02	42.49	20.02	58.05	26.08	48.37	63.51	55.23	14.87	32.14	60.01	46.87	23.26	50.09	35.44	37.34	63.15	31.02	34.18	14.21	16.28	10.05	10.0	31.06	58.03	37.8	56.22	42.06	44.55	27.46	64.66	31.4	63.2	71.59	59.03	14.14	61.98	43.01	58.83	58.69	32.98	12.08	4.47	27.17	11.4	13.42	68.95	40.61	5.0	67.27	63.07	63.07	9.49	6.71	13.93	39.56	8.25	48.37	18.44	28.46	26.48	58.31	49.41	45.54	69.32	33.62	33.02	3.0	45.1	28.64	16.16	21.47	22.8	43.27	16.28	25.08	58.8	11.31	28.64	13.0	45.79	19.85	22.56	7.81	57.8	5.0	62.2	14.04	64.33	50.91	71.2	42.8	37.16	65.22	56.57	37.34	31.62	59.91	27.73	67.42	48.1	60.0	15.62	36.22	
55.54	41.44	0.0	38.95	51.62	13.04	51.97	36.4	73.44	70.21	19.92	54.59	18.36	12.04	53.08	58.69	55.23	31.89	39.12	71.39	52.7	41.3	48.38	73.33	34.06	36.22	71.85	55.23	66.41	76.28	52.39	66.61	82.86	56.04	38.6	65.51	13.89	41.76	44.01	40.85	72.8	57.57	21.63	23.09	14.32	17.03	5.0	44.55	16.12	12.04	55.08	50.01	49.65	57.69	46.87	53.6	40.16	5.1	60.88	51.31	20.62	56.4	39.2	60.14	56.3	13.04	75.17	12.0	18.44	55.32	35.23	56.08	55.07	10.44	54.08	50.25	51.09	40.2	50.09	17.89	60.14	64.03	60.83	1.41	21.59	15.0	83.73	72.53	59.64	51.79	60.88	29.68	73.41	67.36	78.71	65.12	35.85	29.41	42.2	68.15	52.81	33.06	80.28	21.02	46.17	69.53	44.64	64.54	49.24	46.32	44.01	3.16	43.05	47.38	27.0	66.19	15.81	62.94	15.03	55.47	84.88	57.97	73.55	44.27	52.2	13.15	54.59	49.25	25.32	66.73	42.05	65.97	25.5	38.01	29.55	39.01	67.78	24.02	44.72	34.21	37.36	36.69	58.82	54.57	71.45	22.2	48.17	23.85	73.01	39.01	63.03	33.42	13.6	69.66	64.03	43.1	64.01	34.13	29.07	41.34	
17.26	7.07	38.95	0.0	31.91	47.42	19.24	57.01	47.43	57.8	28.0	67.48	43.01	45.28	78.39	60.53	31.89	10.2	40.01	36.35	49.03	25.0	36.06	46.87	21.0	66.85	65.0	49.73	29.07	68.45	35.36	61.35	71.02	20.4	8.54	30.41	34.06	31.58	71.12	34.23	67.42	21.1	34.89	49.09	28.64	33.06	41.23	50.04	26.48	29.73	19.42	17.49	30.89	67.03	58.55	21.95	32.25	40.8	25.32	62.29	21.21	54.13	65.3	60.83	19.0	28.16	66.64	46.01	21.93	55.58	39.32	43.86	67.36	28.84	40.72	21.26	23.35	16.16	11.4	26.17	63.39	44.82	61.81	39.36	39.05	24.17	71.56	36.0	68.0	74.33	64.38	9.49	68.35	50.0	65.73	64.54	37.12	11.66	11.4	32.06	16.12	17.03	75.39	35.06	11.18	72.84	65.79	68.47	16.12	13.6	20.59	36.67	4.24	53.01	20.25	34.93	23.26	63.95	48.8	51.42	76.06	40.5	38.21	9.43	50.64	27.02	22.83	28.3	24.7	50.22	22.47	30.15	58.8	4.24	31.78	18.68	52.7	20.59	28.79	10.05	60.01	8.06	67.0	19.92	70.34	51.4	73.41	44.29	43.83	66.73	62.37	40.79	31.14	66.1	34.48	69.32	54.63	61.4	17.72	41.01	
30.0	25.06	51.62	31.91	0.0	52.24	18.0	46.04	22.0	25.94	52.48	47.17	42.76	50.16	65.8	34.21	5.0	39.62	22.2	29.07	22.14	10.44	8.6	22.02	18.03	61.72	33.96	21.38	31.38	37.0	4.0	31.14	39.12	23.19	23.6	25.55	39.01	11.7	61.61	14.76	36.67	25.32	33.24	46.17	49.66	55.9	56.09	29.83	48.3	39.62	23.09	18.11	2.0	44.28	39.82	16.12	13.93	50.09	24.35	41.88	44.94	26.68	56.3	33.73	27.07	47.93	35.11	51.16	35.11	29.41	25.06	13.04	46.65	42.45	10.0	13.04	11.0	16.28	30.59	49.24	37.36	13.6	34.71	52.77	63.06	42.54	39.66	33.02	44.38	60.11	38.33	35.38	37.66	18.38	33.84	36.12	22.36	28.6	20.59	29.15	25.02	20.59	44.38	59.54	23.09	45.4	52.4	41.98	19.24	19.92	11.4	51.2	33.11	31.62	25.3	19.85	41.63	36.5	52.47	23.54	44.28	8.6	31.14	23.77	24.7	39.29	16.28	3.61	26.31	18.44	10.82	27.29	58.52	36.06	24.33	15.0	20.81	28.46	7.0	24.76	49.65	24.84	43.46	21.1	41.01	50.0	61.72	39.85	23.09	58.83	34.23	28.18	38.21	36.12	16.4	59.41	23.54	54.59	24.17	21.26	
62.68	48.26	13.04	47.42	52.24	0.0	56.86	25.24	74.17	66.48	32.76	44.2	10.44	2.24	40.2	51.31	56.57	42.2	34.93	75.96	47.76	42.76	47.04	74.24	36.69	23.19	66.21	50.6	72.47	70.68	52.01	60.84	78.19	61.72	44.94	70.38	14.32	41.01	31.06	39.05	66.65	63.53	19.03	12.04	26.93	30.07	16.28	37.59	28.46	17.69	60.83	55.04	50.25	48.1	37.48	57.94	39.0	8.25	66.21	41.73	32.2	50.57	26.48	53.0	62.77	25.3	69.86	1.41	25.5	48.76	30.81	53.6	44.82	19.42	52.24	54.08	54.41	44.38	57.8	30.36	52.2	63.07	53.54	14.0	34.23	25.55	79.12	77.88	50.21	39.29	52.8	38.95	67.12	65.49	74.63	57.98	32.39	36.4	47.89	73.41	59.17	37.16	73.57	34.0	52.48	60.96	32.7	56.08	54.56	51.88	47.13	16.12	51.66	39.96	30.87	69.38	26.08	55.47	2.0	50.33	79.16	57.04	78.19	50.77	46.62	20.52	58.87	50.64	27.51	64.63	44.38	71.18	12.65	47.42	28.02	42.38	65.12	28.65	45.28	40.5	25.5	43.27	49.5	59.93	64.07	9.85	35.36	15.65	74.97	26.08	56.08	28.16	16.64	63.13	66.71	30.27	59.77	21.38	33.54	37.11	
12.0	12.65	51.97	19.24	18.0	56.86	0.0	58.14	28.43	42.72	45.89	63.16	49.4	54.63	79.2	51.79	15.52	29.15	35.85	19.42	39.62	18.03	25.5	27.8	20.81	71.7	51.62	39.2	16.28	54.34	22.0	49.09	55.15	5.83	14.04	13.6	42.54	24.6	73.59	28.18	54.45	8.06	39.66	54.41	45.1	50.49	55.44	45.19	43.19	40.52	5.39	2.0	18.11	61.03	55.01	2.83	26.42	52.2	9.43	57.78	38.47	44.41	67.9	51.48	9.22	44.01	52.39	55.54	33.54	46.87	37.2	31.02	62.77	41.59	28.0	5.1	7.0	12.53	13.42	43.42	54.92	28.23	52.47	52.77	57.07	39.01	55.54	21.02	61.4	74.06	55.9	26.68	55.44	33.62	49.77	54.08	34.41	23.02	10.0	16.55	7.07	19.7	61.98	53.15	8.06	63.29	65.8	59.68	3.16	6.08	11.4	50.49	18.44	47.54	26.0	15.81	38.01	54.33	57.7	41.3	61.03	25.5	21.59	9.85	41.98	38.83	3.61	15.13	29.53	34.18	15.0	14.32	66.04	23.32	32.56	15.0	37.0	28.46	19.31	18.03	61.62	16.03	60.44	3.61	59.01	57.69	74.65	48.41	24.6	70.01	52.15	39.82	40.5	54.08	15.26	71.51	41.3	65.12	23.41	35.78	
67.68	54.59	36.4	57.01	46.04	25.24	58.14	0.0	65.39	50.09	53.46	19.1	18.44	25.06	21.47	29.83	51.04	56.09	23.85	74.52	31.4	40.31	38.08	65.8	38.28	17.12	46.53	34.37	74.33	50.8	43.91	41.3	59.41	63.89	51.0	70.04	27.02	34.83	15.62	31.4	46.1	66.07	22.56	13.42	47.52	52.39	40.72	19.24	48.26	33.02	63.25	56.85	44.41	23.6	13.93	58.0	32.65	31.38	67.21	17.49	50.0	32.0	10.3	31.78	66.4	45.4	50.49	25.55	38.33	29.07	21.26	41.11	19.8	37.12	41.23	53.76	53.04	46.62	64.5	50.25	29.73	52.2	32.02	37.7	57.87	43.01	60.41	77.83	25.81	17.46	30.08	51.42	46.32	52.63	57.04	36.4	24.08	45.54	52.15	73.55	63.01	41.18	51.87	56.75	57.14	37.22	9.06	32.65	57.01	55.22	46.75	38.9	60.93	20.0	36.77	65.8	43.0	33.53	23.6	33.14	58.69	47.01	76.69	56.08	29.15	36.0	58.69	46.23	32.31	51.42	43.19	71.42	20.12	58.82	26.08	43.6	50.8	36.69	40.46	47.42	3.61	50.09	25.24	61.72	41.79	15.62	16.64	14.0	68.48	13.0	34.93	18.38	30.0	42.2	62.43	13.45	43.1	10.0	39.4	25.06	
37.2	40.5	73.44	47.43	22.0	74.17	28.43	65.39	0.0	25.08	72.24	61.72	64.5	72.11	83.22	45.28	18.25	56.94	42.06	22.2	35.81	32.14	27.89	1.0	39.46	81.93	35.85	33.42	30.68	36.4	22.36	36.36	33.02	29.83	40.71	23.77	61.01	33.24	80.5	35.69	39.0	30.81	55.15	67.47	70.21	76.22	77.78	47.01	68.62	61.4	30.48	30.0	24.0	57.28	56.3	25.61	35.36	72.06	26.93	57.01	64.62	38.21	75.64	43.93	33.6	68.68	34.48	73.11	56.29	41.77	45.61	24.7	60.96	63.95	24.17	26.42	24.6	35.11	41.04	69.29	48.17	13.6	44.69	74.55	83.22	63.32	33.0	27.17	56.59	77.1	48.92	53.67	39.92	15.81	28.16	43.83	43.17	48.1	36.72	25.96	33.97	41.23	44.38	79.48	36.4	53.0	70.33	51.4	31.4	33.84	30.36	72.84	46.86	47.71	46.69	14.76	62.36	45.61	74.33	35.47	40.11	18.38	23.02	38.01	38.6	60.83	24.84	24.19	48.17	17.2	31.58	25.63	79.83	51.61	46.17	35.17	19.72	49.82	29.0	43.46	68.94	42.49	55.87	29.0	46.07	71.39	79.76	61.19	7.0	78.39	42.8	48.76	60.13	40.71	13.45	78.26	28.6	74.67	45.12	40.5	
54.34	51.0	70.21	57.8	25.94	66.48	42.72	50.09	25.08	0.0	75.82	40.72	56.04	64.85	63.91	23.26	27.2	65.0	31.62	45.54	19.1	34.06	23.35	26.0	41.01	67.19	10.77	16.12	52.0	12.0	22.47	12.04	13.45	46.87	49.4	45.01	56.36	29.83	63.35	29.68	13.93	48.66	48.85	56.72	72.01	78.41	75.13	31.0	71.06	59.17	47.07	43.32	26.93	35.36	37.85	40.26	30.81	67.23	46.17	37.0	68.62	18.25	59.54	21.47	50.99	70.0	10.0	65.8	57.01	21.59	35.74	14.87	39.81	62.97	17.69	38.28	36.06	41.88	55.97	72.35	25.55	15.03	21.95	71.55	85.6	64.82	14.14	50.49	34.13	57.58	26.08	60.44	14.87	10.05	8.6	19.85	34.54	53.15	46.53	48.09	49.73	44.6	20.02	82.46	48.85	28.43	52.39	27.66	44.6	45.69	37.22	70.71	59.03	30.15	47.51	36.12	64.03	22.2	65.97	17.0	18.38	17.46	46.87	49.66	21.0	59.91	40.02	29.53	46.62	9.0	35.81	47.01	68.26	61.91	40.71	40.0	6.0	50.45	29.83	50.0	53.24	50.48	33.62	45.12	21.1	60.67	61.4	51.2	31.62	62.51	19.42	38.33	56.82	15.81	33.02	61.19	7.0	60.07	47.38	29.41	
