190
0.0	36.4	40.31	60.83	46.96	24.04	47.51	60.61	63.56	32.45	45.62	27.17	44.65	64.07	31.76	12.08	54.2	19.85	10.0	20.62	21.0	32.0	27.46	55.71	41.62	42.45	56.08	34.53	64.28	50.0	22.0	33.94	33.24	58.41	68.88	19.31	12.0	68.95	54.08	31.78	17.0	67.68	38.21	49.2	15.3	27.73	62.97	37.85	40.26	54.34	51.26	36.4	22.83	13.0	26.08	53.15	27.31	65.07	16.0	41.76	32.31	47.04	43.42	60.9	62.2	16.28	53.81	42.06	66.13	37.2	54.41	61.0	64.64	36.4	30.0	39.82	42.19	25.55	67.98	31.38	34.18	53.26	59.41	62.65	27.46	34.06	49.74	46.32	11.4	47.42	53.67	35.38	12.21	48.55	42.49	60.0	56.08	68.1	67.23	63.51	5.39	38.6	62.2	43.42	36.69	42.06	67.9	66.29	57.8	36.36	36.06	45.28	22.02	18.79	17.26	12.37	42.72	46.53	25.46	17.0	24.08	48.1	17.49	43.14	42.0	25.96	59.67	50.99	52.2	54.71	17.89	61.98	10.63	48.51	32.2	34.89	48.27	67.36	23.71	31.14	60.41	48.84	40.31	6.71	58.31	7.62	27.66	40.02	29.83	60.31	48.17	34.93	50.21	45.49	47.85	41.23	36.67	33.11	34.44	26.57	5.0	11.05	50.09	26.08	65.8	49.66	17.46	39.81	13.34	50.8	65.62	31.05	16.4	53.23	46.32	24.19	17.26	31.4	55.95	48.92	57.98	30.0	11.7	65.31	30.27	49.04	46.52	61.19	19.24	57.38	
36.4	0.0	64.03	97.08	81.22	40.8	58.03	70.46	97.08	56.14	79.81	32.39	79.98	75.33	66.6	48.26	69.03	56.22	44.78	55.23	29.02	61.29	34.37	88.75	46.27	65.52	70.0	16.76	92.85	77.62	23.09	53.04	60.42	68.36	83.05	36.22	27.8	87.21	89.44	61.85	29.43	86.28	74.33	85.6	23.6	63.81	75.17	67.47	15.62	76.9	86.77	35.36	34.21	48.08	58.52	76.16	18.25	101.18	29.61	64.29	59.84	78.59	43.93	95.43	72.44	37.12	62.39	66.03	84.21	72.84	90.8	83.95	99.9	58.0	6.4	47.04	29.07	11.4	83.01	67.68	34.13	63.2	94.85	97.01	27.07	55.0	85.98	81.02	38.28	83.74	77.03	71.7	37.95	83.63	60.83	86.98	90.91	102.62	100.4	98.6	31.91	75.0	97.67	9.06	64.94	42.76	104.0	77.41	93.38	72.67	11.18	55.04	24.04	18.44	22.47	46.69	45.54	71.47	11.7	19.8	39.56	84.39	21.19	79.31	70.26	22.2	90.82	87.0	54.57	90.97	53.04	81.61	26.08	71.06	55.08	71.02	79.76	99.48	59.91	50.01	84.9	79.65	76.55	43.01	93.09	43.83	64.03	16.4	6.71	96.17	54.45	36.12	86.37	47.85	83.86	10.82	16.55	36.01	7.28	51.08	36.72	46.14	67.36	43.0	101.24	83.6	21.63	69.43	29.68	81.41	94.94	60.64	40.02	70.26	78.03	25.5	50.45	62.36	80.01	59.08	92.96	66.4	27.31	87.48	64.47	75.96	64.63	83.74	38.33	90.7	
40.31	64.03	0.0	62.65	63.56	63.82	86.56	99.04	78.52	8.25	62.82	32.76	57.87	101.83	52.0	34.66	91.29	38.59	32.02	47.43	35.01	62.68	30.81	73.55	81.84	76.4	93.38	70.41	88.87	78.26	60.41	11.7	65.8	96.94	105.12	28.07	51.08	102.9	41.23	13.6	35.13	101.51	48.84	50.16	52.81	33.53	100.45	12.17	74.67	86.82	40.16	76.49	63.13	43.86	20.12	85.44	46.27	67.74	35.23	76.22	9.43	21.63	83.73	73.17	100.42	56.3	92.96	2.0	100.44	51.66	52.77	92.28	73.03	6.32	59.03	79.88	80.65	57.43	103.86	36.88	74.25	92.1	68.0	75.17	66.85	9.22	45.71	32.57	30.08	52.0	13.6	44.91	29.73	61.66	79.25	87.32	68.26	79.01	82.49	73.0	39.92	43.19	70.03	73.01	9.0	82.37	70.04	103.97	66.0	39.2	69.46	84.65	60.75	53.37	54.71	45.25	83.01	78.23	53.04	51.42	64.07	53.0	44.28	51.24	71.2	42.3	80.78	58.01	92.36	49.48	45.0	95.69	43.68	81.84	9.06	36.22	71.17	85.16	34.01	14.32	90.35	72.8	40.0	37.01	70.18	36.24	40.5	74.81	58.01	66.12	88.01	75.13	56.0	85.76	41.77	73.11	72.18	73.36	66.19	62.94	35.78	31.89	86.45	21.1	73.11	66.49	54.41	12.65	53.23	74.67	88.89	13.0	25.96	89.38	69.29	63.32	48.92	15.52	16.28	87.97	69.12	39.56	40.02	96.75	24.52	78.29	82.88	92.78	26.17	74.15	
60.83	97.08	62.65	0.0	23.0	65.92	75.24	81.22	24.08	62.36	24.02	80.26	19.65	80.75	32.2	49.58	71.18	41.01	54.04	42.72	76.84	45.12	79.26	26.0	80.05	55.01	73.25	91.59	43.91	44.72	78.23	68.96	48.84	80.1	78.34	70.49	70.0	70.84	25.0	50.7	73.6	69.57	22.8	13.0	74.2	35.51	78.77	50.49	97.94	57.07	24.33	83.22	71.11	49.2	47.54	55.9	86.68	5.1	72.8	56.04	55.79	44.1	84.65	17.8	81.39	64.01	80.02	62.39	69.92	25.06	10.0	57.87	13.04	65.73	90.69	76.9	94.02	85.91	76.4	31.06	81.71	78.01	10.82	19.1	80.06	66.48	17.03	31.02	63.01	13.45	66.12	25.46	63.82	18.03	63.13	47.54	16.16	19.72	26.91	14.21	65.76	23.02	10.63	103.41	53.76	83.93	7.62	82.04	9.85	26.42	94.87	75.54	77.7	78.87	75.8	50.8	82.23	51.16	86.28	77.34	67.23	12.73	77.83	17.8	44.0	84.2	34.0	10.77	86.7	14.32	44.41	65.25	71.42	56.22	63.6	29.07	33.38	31.83	38.6	68.95	54.08	35.51	23.77	54.45	16.12	53.76	33.24	97.42	90.61	6.4	80.62	80.99	10.82	83.74	21.02	100.44	93.81	79.12	94.2	55.66	61.62	52.63	66.07	70.68	12.08	23.19	76.4	50.25	69.07	35.9	41.88	51.92	64.66	67.27	33.14	78.39	48.02	48.76	65.38	76.16	14.76	31.24	71.51	61.1	40.5	46.53	64.0	58.82	68.6	24.6	
46.96	81.22	63.56	23.0	0.0	45.49	52.35	58.31	16.76	60.3	1.41	71.31	6.4	58.05	15.23	38.33	48.26	29.61	43.42	26.42	66.41	23.26	70.83	10.05	57.87	32.02	50.36	73.0	26.63	22.47	60.11	66.07	26.57	57.14	56.3	61.61	53.41	49.65	38.42	50.01	62.63	48.3	14.87	21.63	57.63	30.27	56.09	52.5	79.4	34.79	36.12	62.18	51.4	34.0	44.28	33.53	74.25	24.52	61.68	33.06	54.74	51.11	62.63	14.21	58.55	45.28	57.04	64.03	48.33	12.04	25.08	36.72	19.42	64.5	75.0	54.71	73.57	69.81	54.42	26.68	60.9	55.01	15.23	15.81	60.61	64.2	27.8	39.2	52.89	17.2	71.31	18.68	53.85	5.1	40.2	27.66	10.0	21.4	20.62	17.8	52.33	21.47	17.89	86.31	54.82	62.03	26.93	59.44	14.56	25.08	77.08	52.77	59.41	62.8	58.9	34.99	60.08	28.28	71.56	61.61	46.87	16.64	64.41	14.21	21.0	72.62	17.46	13.6	63.95	29.53	29.07	43.46	57.31	33.38	61.2	27.86	11.18	22.0	31.0	65.0	33.29	13.42	26.08	41.79	12.04	41.44	24.0	78.75	75.21	18.44	57.87	59.94	15.23	61.4	30.41	82.73	75.17	58.18	77.16	34.48	49.4	42.2	43.1	64.38	21.1	3.0	59.67	53.14	51.74	14.42	25.94	50.8	56.09	44.41	10.44	59.55	30.81	48.05	71.59	53.24	12.21	24.19	58.6	40.5	39.05	24.04	41.0	37.59	60.21	11.05	
24.04	40.8	63.82	65.92	45.49	0.0	23.6	36.89	59.41	56.22	44.1	48.33	46.52	40.71	33.84	30.46	31.62	32.25	31.91	25.08	41.63	22.67	49.19	50.93	18.38	24.74	33.24	28.6	52.33	37.12	17.72	57.98	20.62	34.67	46.49	42.44	17.72	48.37	68.01	53.67	38.01	47.27	44.38	57.49	20.1	42.3	39.81	59.51	34.83	36.35	65.01	17.46	6.71	22.56	47.01	35.51	42.43	68.88	37.12	23.54	55.23	66.76	21.38	59.2	38.59	7.81	29.83	65.46	45.4	41.11	62.82	43.42	64.9	60.31	35.69	16.12	28.18	30.41	45.88	44.01	15.81	29.41	60.54	60.44	15.62	58.05	60.53	62.29	35.38	54.12	76.85	43.57	36.12	49.24	21.1	46.24	55.47	66.07	62.24	63.25	26.63	48.37	63.29	43.42	59.06	20.22	71.55	42.94	59.54	48.04	33.62	21.26	16.76	25.0	20.0	20.62	19.92	30.68	35.01	25.08	1.41	54.41	32.98	49.04	30.23	43.17	51.4	55.15	28.65	64.94	25.02	42.05	26.93	30.41	56.08	48.01	41.04	60.44	38.47	55.17	44.15	40.46	52.09	26.93	57.43	27.78	38.01	34.06	36.5	63.06	24.21	15.3	55.36	22.47	60.13	39.12	30.61	13.34	34.93	11.31	29.0	32.25	28.44	49.82	66.57	47.2	21.0	61.33	14.56	42.01	54.59	53.24	40.36	31.58	39.6	15.65	20.0	52.8	78.89	25.0	57.69	41.01	30.87	47.17	48.76	35.34	25.18	43.29	42.8	53.08	
47.51	58.03	86.56	75.24	52.35	23.6	0.0	13.42	61.1	79.25	51.24	71.59	56.01	17.72	46.69	52.2	11.7	51.43	54.56	42.54	64.88	31.26	72.56	53.45	12.37	20.62	12.17	42.11	46.4	34.01	37.11	81.39	27.17	11.18	25.02	66.03	40.71	30.08	83.95	75.45	61.4	29.41	57.56	70.26	42.15	60.93	17.26	80.99	46.69	25.5	81.02	23.19	27.31	43.27	68.51	25.61	64.2	76.79	60.54	19.42	77.62	86.76	16.55	63.32	15.23	31.4	6.4	88.09	27.2	53.34	75.11	31.24	70.09	83.45	54.45	11.0	33.84	49.82	25.02	61.35	24.02	5.83	67.08	63.89	31.26	81.32	74.81	80.01	58.9	66.12	99.2	58.25	59.67	57.22	12.17	39.2	61.19	68.95	62.65	68.15	50.22	63.35	69.43	57.43	81.02	17.09	79.08	19.92	66.75	64.29	48.09	3.0	36.14	46.17	41.44	41.62	13.93	26.0	55.54	46.82	23.85	66.07	55.54	61.2	31.58	65.55	50.09	65.03	12.08	78.41	43.83	25.94	50.12	21.95	79.21	65.15	43.42	59.06	57.7	78.64	33.94	41.76	67.91	49.58	62.59	50.33	55.03	45.71	55.58	70.71	6.4	22.02	66.0	13.04	75.5	52.47	43.29	22.02	51.0	24.6	52.5	54.67	12.73	73.41	72.03	52.77	42.38	82.68	37.59	42.38	49.41	75.21	63.89	14.42	42.95	33.73	38.95	74.33	101.02	1.41	63.35	57.87	54.2	33.29	68.88	31.78	12.53	30.61	66.4	55.66	
60.61	70.46	99.04	81.22	58.31	36.89	13.42	0.0	63.79	91.93	57.43	85.0	62.97	5.1	55.71	64.44	10.05	62.68	67.18	53.54	78.29	40.31	85.96	57.14	24.19	26.93	8.0	54.08	45.88	37.05	50.29	94.37	36.25	2.24	13.93	79.32	54.12	22.02	92.97	87.46	74.79	21.93	66.1	78.1	55.54	71.69	5.83	92.8	58.03	25.5	90.14	35.13	40.72	55.32	80.43	26.31	77.49	82.01	73.93	26.25	89.94	97.75	27.02	67.19	2.0	44.65	8.06	100.5	19.8	61.68	82.57	28.64	74.17	96.21	67.27	23.77	44.28	62.82	14.76	71.55	36.35	7.62	72.0	67.36	44.15	94.18	83.24	89.96	72.01	73.76	111.4	67.42	72.8	63.39	20.59	38.9	66.0	71.85	64.54	72.17	63.51	72.45	74.03	69.01	93.09	28.0	84.01	7.0	72.03	73.93	60.07	16.16	49.34	59.46	54.78	53.81	25.02	30.07	68.68	60.17	37.22	73.55	68.94	69.12	37.48	78.92	51.97	71.7	17.72	86.35	55.22	21.1	63.53	25.02	91.97	75.15	48.01	60.17	68.8	91.68	32.31	46.0	77.25	62.24	67.03	62.94	65.3	57.04	68.45	76.03	16.03	34.37	72.99	23.02	84.43	64.01	55.01	34.71	63.29	36.24	65.6	67.18	15.3	86.61	76.16	58.08	55.71	94.4	51.0	46.04	49.04	87.32	77.01	14.0	48.09	46.84	50.61	86.21	113.07	12.08	68.01	67.98	67.6	28.84	80.16	35.01	18.03	27.73	79.63	59.21	
63.56	97.08	78.52	24.08	16.76	59.41	61.1	63.79	0.0	76.01	18.03	88.06	21.02	62.2	31.95	55.08	54.13	46.32	60.17	42.95	83.17	36.77	87.56	8.49	68.96	40.72	55.9	87.73	20.88	27.2	75.29	82.02	39.05	63.15	58.08	78.34	69.34	49.5	47.17	65.19	79.38	48.37	30.0	30.87	73.5	46.01	60.21	66.91	94.07	38.33	45.65	75.0	65.76	50.57	60.0	37.48	90.87	21.95	78.43	42.05	70.11	63.57	73.93	6.4	63.51	60.44	64.56	78.77	49.16	28.28	31.62	37.05	12.08	80.06	90.97	65.86	86.83	85.7	56.08	42.01	74.03	62.36	13.45	5.0	74.95	80.0	37.12	50.7	69.64	27.51	84.9	34.0	70.6	17.0	49.24	26.08	10.44	8.06	4.0	10.3	68.94	35.36	13.6	101.67	69.58	73.57	22.85	63.07	15.0	39.32	92.2	62.24	74.52	78.77	74.63	51.43	71.2	35.11	87.82	77.7	60.83	26.57	80.96	27.29	30.53	89.32	12.0	21.54	73.16	36.62	45.69	45.01	73.79	39.56	77.0	42.3	18.6	7.81	47.27	81.15	33.06	19.72	39.05	58.52	8.94	58.19	40.31	93.35	91.27	17.69	67.23	72.8	23.77	72.01	40.72	97.84	89.83	71.22	92.62	48.1	66.13	58.94	49.73	80.89	13.93	13.93	75.45	67.27	67.42	18.79	18.38	66.12	72.78	50.01	19.85	74.33	47.01	63.2	84.77	61.68	10.3	40.05	75.24	39.46	54.15	29.41	48.7	38.05	76.9	6.4	
32.45	56.14	8.25	62.36	60.3	56.22	79.25	91.93	76.01	0.0	59.41	25.63	55.04	94.92	47.54	28.02	84.5	33.24	24.76	41.59	27.17	56.82	23.77	70.35	74.06	70.18	86.56	62.17	84.65	73.16	52.2	6.71	59.68	89.81	98.6	20.0	42.95	96.9	43.27	11.7	27.02	95.52	46.01	49.48	44.6	30.07	93.61	14.14	66.48	81.01	41.68	68.43	55.23	37.2	16.03	79.65	38.64	67.45	27.07	69.89	6.71	25.61	75.8	71.06	93.38	48.6	85.63	10.2	94.34	48.26	52.81	86.76	71.7	4.47	51.0	72.2	72.42	49.25	97.42	34.0	66.19	84.86	66.48	73.06	58.69	4.12	45.88	34.13	21.93	50.64	21.84	42.01	21.54	59.01	72.47	82.54	66.03	77.32	80.01	71.45	31.78	41.19	68.73	65.07	10.63	74.43	69.92	97.08	64.5	37.22	61.29	77.23	52.55	45.12	46.49	38.42	75.17	72.47	45.0	43.17	56.4	51.62	36.12	49.09	65.8	34.71	77.1	56.44	84.63	50.16	38.95	89.69	35.44	75.8	1.41	34.23	66.94	82.22	29.61	7.81	85.09	68.41	38.83	29.7	68.07	29.0	36.5	66.61	50.01	65.12	80.43	67.12	54.59	77.94	42.15	65.03	63.95	65.37	58.08	56.08	27.78	24.84	79.81	13.6	72.01	63.29	46.17	15.62	45.18	70.34	84.93	10.44	17.72	82.8	65.0	55.15	42.44	13.6	24.52	80.66	67.12	36.12	31.78	91.24	22.2	73.01	76.22	87.21	18.03	71.18	
