110
0.0	51.24	52.35	27.02	37.48	21.4	42.43	25.96	19.72	14.21	32.02	60.61	25.08	30.59	32.8	21.93	49.93	7.28	14.76	33.62	16.4	51.01	39.56	42.05	20.59	33.24	17.69	32.06	32.45	45.1	57.71	43.19	20.0	17.2	7.0	58.83	16.76	8.6	23.71	32.0	16.64	41.11	48.47	15.0	18.38	27.02	59.36	25.5	30.02	6.4	4.24	4.47	29.0	24.21	51.48	39.29	44.78	11.18	34.18	5.39	32.57	24.7	20.22	8.6	21.4	18.03	29.07	21.84	18.44	23.02	45.69	32.2	6.4	38.18	26.93	52.63	18.38	51.92	42.64	7.07	5.1	23.85	38.08	22.14	26.31	49.24	4.47	60.75	26.31	20.81	30.53	40.22	18.03	18.87	51.66	18.36	20.0	10.3	43.83	26.17	35.78	36.67	24.84	16.28	9.22	20.1	44.64	22.2	40.16	43.29	
51.24	0.0	33.62	24.33	14.04	34.93	9.06	26.08	34.37	44.94	30.02	32.14	28.44	51.48	37.44	36.4	23.77	53.04	38.05	21.54	38.33	4.0	14.32	11.4	43.01	21.19	39.81	59.48	27.29	6.32	22.0	34.83	53.16	45.19	51.04	26.02	36.4	45.12	30.59	57.71	39.56	10.2	14.32	45.31	36.06	54.63	27.02	36.77	55.9	48.05	48.66	49.01	22.56	33.53	2.0	19.85	16.4	41.0	47.43	53.94	48.55	34.99	32.02	44.0	38.47	51.66	32.2	31.95	40.72	40.5	15.81	38.28	47.0	32.56	30.02	18.0	34.06	19.03	36.88	51.42	50.0	40.85	52.8	32.31	26.57	16.28	49.82	28.0	25.02	34.71	40.82	39.6	35.74	35.36	8.06	37.7	38.91	43.17	40.46	52.39	44.2	44.82	37.7	35.9	46.57	55.08	18.79	30.08	22.2	12.81	
52.35	33.62	0.0	36.69	30.02	31.14	30.27	31.78	33.42	55.23	20.62	10.05	30.02	32.56	20.59	30.41	9.85	49.41	38.29	24.04	36.07	37.34	25.0	38.21	33.29	25.0	34.71	40.2	21.1	33.73	15.81	9.85	41.23	57.31	47.8	13.0	46.53	51.4	30.23	38.21	51.0	33.14	19.31	56.08	47.85	38.08	12.65	27.02	37.48	53.26	52.4	48.17	37.11	28.32	31.78	46.0	18.25	41.77	26.31	57.28	28.44	51.87	42.95	43.84	53.31	41.15	23.35	45.31	53.67	30.23	18.44	21.47	46.01	14.21	47.8	50.7	35.81	51.42	11.4	56.73	48.27	29.68	29.02	46.24	41.76	48.05	53.81	13.34	34.18	31.89	24.17	15.3	46.96	34.06	25.94	50.09	52.8	50.22	13.0	36.4	22.36	22.2	27.8	44.78	53.6	43.08	48.26	42.15	49.0	41.3	
27.02	24.33	36.69	0.0	11.18	15.62	15.81	6.32	13.45	21.63	19.1	41.68	9.85	35.81	25.96	17.8	30.02	29.61	15.23	12.65	16.64	24.0	14.87	15.3	24.04	11.7	19.21	42.45	17.0	18.11	35.38	31.06	33.02	22.67	27.66	37.8	12.53	20.88	11.66	41.11	16.4	14.14	24.76	22.2	12.81	36.77	38.6	20.59	38.95	23.77	24.33	25.18	2.24	16.12	24.74	15.56	22.02	17.46	34.44	29.61	34.48	15.23	8.06	20.4	17.2	31.06	18.68	9.22	18.38	22.8	22.67	26.25	23.35	26.0	11.18	27.78	11.66	27.46	32.0	27.2	26.31	23.6	40.25	10.0	5.1	24.19	25.5	40.0	3.16	14.87	27.31	32.25	12.21	14.21	25.94	14.87	17.03	18.97	35.06	34.66	32.89	33.84	21.1	11.7	22.47	34.67	20.62	6.4	17.8	17.09	
37.48	14.04	30.02	11.18	0.0	21.19	5.0	12.04	20.4	32.76	18.44	32.89	14.56	39.2	26.25	22.85	21.59	39.01	24.02	9.22	24.33	14.87	5.1	9.43	29.55	8.49	25.96	46.87	15.62	8.54	25.24	27.2	39.56	33.6	37.01	28.18	23.71	31.95	16.76	45.22	27.46	5.0	14.42	33.29	23.85	41.68	29.07	23.85	43.27	34.79	35.17	35.06	10.0	20.12	14.04	16.03	12.65	27.02	36.07	40.52	36.8	24.84	19.24	30.02	27.59	37.95	19.85	20.0	29.21	27.29	13.0	26.91	33.02	23.26	20.0	23.6	20.02	23.85	28.79	38.28	36.01	27.78	41.77	20.62	14.87	20.25	36.4	30.41	11.18	20.88	29.0	30.41	23.32	21.38	14.76	25.81	27.66	30.08	32.31	39.45	33.42	34.21	24.7	22.85	33.62	41.44	18.97	17.49	19.03	12.53	
21.4	34.93	31.14	15.62	21.19	0.0	25.96	10.0	3.0	25.3	10.63	39.2	6.71	20.25	13.34	2.24	28.65	19.92	7.21	14.0	5.0	36.06	21.1	29.15	8.6	14.04	5.0	26.87	11.18	29.73	36.77	22.47	18.38	27.89	18.03	37.59	18.03	20.59	4.47	25.5	22.2	26.0	28.44	26.25	20.0	21.26	38.08	6.0	23.35	22.2	21.26	17.49	17.69	2.83	34.53	31.14	24.52	10.63	19.65	26.17	19.31	26.31	16.28	12.81	26.0	16.76	7.81	19.42	25.18	7.21	25.5	13.15	15.26	17.2	24.35	42.8	6.0	42.64	22.36	25.61	17.89	8.06	25.3	20.4	19.24	39.2	22.67	39.45	12.73	1.0	13.04	20.88	19.0	3.16	33.0	22.02	25.02	19.7	24.35	19.1	19.03	20.02	6.08	16.03	22.83	20.25	36.07	16.76	33.42	31.62	
42.43	9.06	30.27	15.81	5.0	25.96	0.0	17.03	25.32	37.12	22.02	31.58	19.42	43.27	29.73	27.51	21.0	44.01	29.02	13.04	29.27	10.3	6.4	8.0	34.18	12.53	30.81	51.11	19.21	4.24	22.85	29.07	44.27	37.74	42.01	26.25	28.23	36.69	21.59	49.4	31.76	3.16	12.37	37.59	28.18	46.07	27.2	28.18	47.51	39.56	40.02	40.05	14.32	24.7	9.06	16.49	12.04	32.02	39.7	45.35	40.61	28.32	23.77	35.01	31.4	42.72	23.85	24.19	33.29	31.78	12.0	30.48	38.01	25.81	23.35	21.02	25.02	21.54	30.89	43.01	41.01	32.2	45.28	24.7	18.87	18.03	41.23	28.46	16.12	25.71	32.8	33.02	27.73	26.31	10.63	30.02	31.62	34.79	34.48	43.83	36.77	37.48	29.07	27.51	38.28	46.17	18.03	21.93	19.42	11.05	
25.96	26.08	31.78	6.32	12.04	10.0	17.03	0.0	8.54	24.08	13.0	37.8	3.61	29.83	19.65	12.04	26.25	27.0	12.0	8.49	12.37	26.68	13.6	19.24	18.6	7.81	14.32	36.8	11.18	20.4	32.8	25.32	28.18	25.81	25.0	34.66	15.0	21.63	5.66	35.36	19.42	16.49	22.83	24.84	16.12	31.24	35.36	14.42	33.24	24.19	24.17	23.19	8.06	10.0	26.0	21.4	19.42	15.13	28.18	29.55	28.3	20.4	11.18	18.11	21.54	26.4	12.37	13.6	21.95	16.97	20.25	19.92	21.1	20.1	17.0	32.8	8.0	32.65	26.08	27.78	24.08	17.69	34.0	14.56	11.05	29.21	25.5	36.77	3.16	9.43	21.02	26.08	15.26	9.49	25.71	18.36	21.02	20.0	29.0	29.07	26.57	27.51	15.0	13.45	23.6	29.97	26.17	10.44	23.85	21.63	
19.72	34.37	33.42	13.45	20.4	3.0	25.32	8.54	0.0	22.47	12.81	41.11	6.0	22.83	16.28	5.1	30.23	19.24	5.0	14.32	4.0	35.17	21.02	27.73	10.63	14.14	5.83	29.07	12.81	28.86	38.01	25.06	19.72	25.0	17.26	39.12	15.03	18.03	4.12	27.8	19.24	25.0	29.12	23.41	17.0	23.35	39.66	9.0	25.61	19.85	19.1	16.16	15.62	5.39	34.13	29.0	25.3	8.6	22.56	24.21	22.14	23.35	13.34	11.18	23.0	17.89	10.3	16.49	22.2	9.85	26.25	16.12	13.93	19.72	21.54	41.05	3.0	40.8	25.08	23.35	16.76	10.77	28.16	17.46	16.64	37.44	20.52	41.05	10.82	2.0	16.03	23.77	16.0	1.0	33.14	19.03	22.02	17.0	27.2	21.26	22.02	23.02	9.06	13.04	20.25	21.47	34.06	13.93	31.14	30.02	
14.21	44.94	55.23	21.63	32.76	25.3	37.12	24.08	22.47	0.0	34.89	61.85	25.24	41.11	38.6	26.93	50.33	21.1	18.44	32.56	21.38	43.68	36.4	34.21	29.02	31.83	24.19	44.38	34.13	38.63	56.64	47.42	32.28	3.16	20.12	58.69	9.22	6.32	25.06	43.93	5.39	34.93	46.23	1.0	8.94	38.83	59.41	31.05	41.77	7.81	10.0	16.55	22.83	27.86	45.69	29.02	43.19	16.03	43.1	12.53	42.01	12.17	13.6	16.12	8.25	30.08	32.7	13.0	5.1	30.27	43.93	38.33	16.76	42.05	16.03	42.05	19.7	41.11	47.54	8.94	17.89	31.26	48.0	12.65	18.38	39.0	9.9	60.83	22.67	24.35	37.66	46.17	9.43	22.14	47.51	7.28	7.07	6.0	49.65	37.48	43.57	44.55	30.81	10.63	5.0	32.89	34.01	15.26	29.07	34.53	
