230
0.0	62.24	31.06	27.02	100.12	51.08	45.04	65.01	37.64	53.6	37.34	39.7	61.2	34.99	34.01	5.83	44.6	45.71	66.71	14.32	33.24	83.76	92.14	15.0	15.81	64.5	26.25	29.73	71.06	15.23	31.14	82.86	60.41	31.11	66.48	38.08	79.16	84.39	20.22	32.39	71.7	98.47	34.71	36.67	46.32	17.0	87.13	84.15	44.0	72.45	40.8	25.08	47.38	47.2	84.93	24.19	8.25	46.82	67.19	78.85	80.45	62.29	50.33	75.24	72.45	50.21	76.9	70.49	26.08	36.07	22.2	74.25	66.61	85.7	43.38	76.9	26.25	25.0	50.96	29.68	47.54	68.96	28.65	67.05	94.63	81.94	49.65	27.46	80.81	63.2	33.54	38.01	40.79	75.59	51.87	85.38	87.32	66.12	62.94	57.87	21.21	20.88	81.74	46.14	84.72	76.06	85.7	40.85	35.85	44.05	61.03	74.81	41.3	4.47	71.02	38.08	58.31	50.61	58.73	26.93	39.05	68.59	89.31	48.88	106.4	34.37	63.13	46.82	73.25	69.35	22.02	83.77	77.23	45.12	78.24	71.47	63.51	74.06	55.01	47.63	68.51	87.93	46.62	39.01	30.81	42.54	74.95	36.06	20.22	32.06	30.81	76.28	93.48	13.0	42.54	57.0	37.2	48.76	84.2	82.76	68.01	77.78	66.53	2.0	88.1	37.16	28.86	26.91	52.39	17.26	36.06	86.01	10.05	87.21	65.73	25.02	50.7	28.6	25.18	85.15	57.56	21.54	34.37	78.55	34.93	59.93	60.42	42.72	25.96	38.08	43.83	71.22	38.33	24.41	28.02	85.59	41.44	89.01	43.83	54.23	47.54	92.66	74.2	49.0	51.43	27.2	74.63	84.77	28.6	42.0	35.9	15.3	38.01	58.05	39.82	69.64	64.2	78.29	18.6	26.17	45.28	51.89	26.93	54.2	29.68	91.39	72.62	15.0	25.94	43.42	
62.24	0.0	55.33	88.59	43.83	80.08	29.55	25.3	47.3	58.69	87.68	63.13	20.4	50.77	70.6	63.25	28.16	20.81	12.81	47.93	31.89	24.7	30.02	49.73	46.52	75.8	74.17	90.21	70.03	47.01	82.07	20.62	72.95	58.6	19.24	24.17	29.73	39.05	81.93	84.22	71.03	39.2	80.01	25.63	53.14	45.31	73.01	22.36	60.08	51.2	70.41	47.04	25.63	69.35	50.25	38.28	57.57	43.01	42.76	46.52	42.45	72.57	27.29	26.17	57.56	24.6	45.69	40.31	75.01	82.01	83.82	12.21	63.13	24.19	74.43	19.7	77.41	85.73	49.24	82.49	44.92	55.23	90.8	86.31	36.06	60.73	49.73	80.62	47.41	20.88	30.61	57.49	24.04	60.83	42.76	32.76	26.17	22.85	22.47	7.28	82.87	79.31	43.27	81.39	45.0	14.87	28.16	95.67	45.79	30.36	50.33	71.03	64.03	58.87	18.38	49.48	84.15	18.03	20.52	71.03	91.24	73.44	30.23	105.89	48.01	62.65	21.84	100.45	45.22	8.94	60.11	61.35	33.54	83.49	40.8	11.4	18.03	32.76	24.08	58.52	13.0	57.71	15.65	30.0	84.39	99.64	44.94	82.13	60.21	55.44	92.59	18.97	72.8	71.84	37.95	25.0	96.26	105.0	53.67	25.3	15.13	30.07	70.46	63.07	26.08	72.56	50.09	88.19	106.83	73.24	56.09	62.97	52.77	41.0	81.88	56.0	50.12	74.03	86.65	51.11	17.0	40.72	85.59	16.49	91.05	42.45	50.04	80.75	70.71	90.55	100.12	33.62	63.35	71.18	73.03	70.09	72.37	27.2	82.73	81.91	38.6	40.26	70.03	26.25	82.71	89.01	18.44	55.46	90.35	87.97	88.46	77.25	26.17	19.8	56.36	50.64	6.4	16.12	47.07	57.38	60.93	41.34	68.62	30.0	91.68	66.71	70.0	60.61	81.05	100.26	
31.06	55.33	0.0	53.23	81.94	27.2	54.2	69.78	10.3	75.17	68.36	65.55	64.47	56.44	63.15	26.48	28.07	48.76	65.0	27.31	41.11	69.63	81.5	20.25	29.07	34.48	21.95	57.38	92.66	27.73	62.2	74.03	30.36	56.65	68.01	36.67	81.27	62.43	40.5	63.39	93.48	82.86	25.5	34.44	67.12	26.42	105.42	77.03	13.15	86.56	16.12	11.31	31.14	73.74	94.67	26.87	23.0	63.03	79.2	89.04	56.22	86.77	31.78	77.16	89.1	33.38	87.37	45.45	57.0	27.46	41.62	65.01	35.69	79.06	72.03	74.33	26.08	41.11	21.63	30.89	64.54	39.36	52.48	39.66	78.75	97.08	68.41	29.68	90.74	66.31	39.82	7.07	44.42	92.63	67.18	86.13	74.97	69.46	44.92	54.57	41.05	33.3	89.47	26.57	92.13	65.19	83.19	71.06	54.64	26.17	31.91	95.8	12.21	27.0	70.6	9.22	33.24	38.0	41.98	17.89	69.87	91.92	74.46	77.83	89.32	7.62	66.71	77.13	84.63	59.03	49.48	98.6	55.95	75.43	54.2	66.61	65.19	79.62	60.9	70.33	55.44	99.86	43.01	47.63	61.66	71.78	85.7	67.0	12.08	1.0	55.95	62.17	109.71	29.53	19.92	63.13	65.55	78.11	95.69	80.23	53.76	58.18	89.36	33.06	77.41	17.26	5.83	53.71	82.28	48.26	5.0	100.77	31.05	65.19	37.12	6.08	21.1	20.62	43.42	95.19	59.62	29.21	65.38	71.03	65.0	33.24	77.1	25.5	56.22	68.88	73.38	48.88	9.9	19.42	19.7	103.25	17.89	77.65	27.46	29.83	61.52	72.9	95.0	56.3	29.15	52.77	60.21	96.83	54.12	73.03	66.75	38.01	30.36	41.77	63.06	84.29	60.02	69.03	18.36	51.87	69.32	25.61	56.57	33.24	54.2	105.89	93.81	43.57	31.4	72.73	
27.02	88.59	53.23	0.0	127.14	64.01	67.68	87.86	61.91	65.73	25.61	48.76	84.9	51.01	37.7	28.43	71.42	70.58	91.76	41.05	57.94	110.68	118.6	41.73	42.19	82.04	37.22	5.1	80.99	41.88	22.8	109.13	78.26	43.29	90.52	64.5	102.39	111.07	14.04	21.93	81.34	125.43	43.05	63.29	60.53	43.83	99.33	110.07	64.51	89.36	56.72	50.61	74.28	53.31	104.0	51.04	33.97	65.01	86.0	98.0	106.67	69.35	77.08	98.72	87.3	77.1	96.0	96.4	24.7	43.19	14.04	100.72	88.26	111.49	45.65	101.84	34.01	17.46	74.71	33.24	65.01	92.57	5.0	81.01	121.61	97.32	65.28	32.06	100.0	86.83	58.69	59.24	65.92	89.82	70.0	108.91	114.06	89.5	89.87	83.67	14.0	23.02	102.18	57.04	105.17	102.73	110.37	21.84	54.08	70.72	85.0	85.09	60.17	31.14	95.51	61.77	71.01	77.62	85.7	40.61	24.19	76.56	116.25	25.32	133.41	53.45	86.59	27.46	92.01	96.04	35.0	99.3	103.97	41.11	104.48	97.17	87.64	96.03	78.1	59.44	95.44	105.39	72.95	62.64	19.1	20.0	94.0	29.83	41.15	54.13	4.12	103.23	107.2	23.77	68.41	79.83	13.04	26.08	102.18	107.52	95.0	104.69	75.39	25.81	114.61	51.35	53.0	1.41	31.0	18.0	57.78	101.43	35.85	113.9	81.22	47.41	74.24	40.2	14.56	104.02	81.91	48.02	23.35	104.65	16.55	85.15	76.42	53.04	29.12	23.32	22.02	97.74	57.28	37.66	40.31	98.49	56.44	115.6	53.15	67.0	67.19	119.6	84.76	72.03	63.03	1.41	101.61	102.31	2.0	32.65	22.2	15.23	65.0	85.04	52.61	86.37	89.96	104.71	45.25	40.01	55.79	77.1	32.02	80.72	4.12	106.71	82.87	30.41	29.07	21.0	
100.12	43.83	81.94	127.14	0.0	98.48	73.35	64.13	71.69	101.84	130.1	106.94	61.13	94.51	113.99	99.4	56.3	64.5	50.45	86.37	74.4	19.31	24.74	85.6	85.59	85.0	103.79	129.63	111.2	85.63	124.2	31.02	84.1	102.08	57.07	64.54	59.03	22.0	117.89	126.25	112.18	8.94	106.98	65.12	96.77	83.55	110.04	35.06	79.56	89.45	92.44	78.55	53.25	113.16	82.22	76.42	93.6	86.54	81.88	81.0	31.06	115.43	51.11	58.03	96.75	50.48	81.02	40.2	117.15	108.85	119.54	33.53	68.03	36.22	118.21	47.04	107.79	120.42	64.76	112.73	88.39	57.04	128.41	97.0	9.0	97.02	93.05	111.36	81.02	60.64	72.8	80.32	67.12	99.5	85.7	56.57	21.02	61.0	37.74	50.99	118.71	113.02	75.11	102.84	75.33	29.73	47.52	137.36	89.55	57.45	58.31	111.46	85.16	96.05	52.47	73.16	99.5	49.58	41.62	99.81	133.42	115.45	14.32	147.11	8.0	87.32	61.61	142.52	82.22	34.89	102.62	97.0	26.68	127.09	32.0	42.95	57.72	67.07	66.73	102.16	32.8	90.27	57.2	73.57	126.06	140.73	81.1	125.0	91.3	81.54	130.87	25.24	107.17	106.78	62.17	67.05	136.52	146.45	87.09	47.17	32.56	23.77	112.54	101.41	25.08	96.77	78.71	127.02	148.82	113.85	80.06	98.02	91.97	20.1	92.0	85.42	65.73	102.55	122.04	83.22	59.46	79.91	127.78	35.23	132.28	51.97	91.68	103.85	113.23	132.65	141.48	33.96	86.02	101.08	101.64	107.04	94.37	23.09	105.77	98.99	82.08	10.0	110.48	69.86	101.61	127.28	26.4	89.09	128.69	131.02	130.48	113.81	62.29	42.2	100.18	89.81	46.82	31.58	82.2	100.44	104.69	57.57	111.4	48.75	129.63	100.24	110.82	101.98	112.71	141.45	
51.08	80.08	27.2	64.01	98.48	0.0	81.4	96.65	32.89	101.04	85.33	89.69	91.24	82.01	85.09	45.31	51.92	75.8	90.82	52.63	68.25	90.01	103.24	45.45	54.67	20.81	27.17	69.0	118.7	53.26	79.83	97.02	18.38	80.78	94.43	63.63	107.54	76.9	50.0	80.41	119.47	101.4	21.21	61.4	93.09	52.4	132.23	100.62	20.22	113.7	11.31	38.42	54.57	97.62	121.79	53.91	44.78	89.81	106.4	116.21	68.68	111.77	53.76	103.47	116.04	56.09	114.55	58.46	76.24	21.59	50.04	88.28	34.67	102.77	94.43	99.62	30.0	47.27	34.06	31.4	91.22	44.28	61.2	17.0	97.33	124.2	94.85	32.14	117.89	93.02	67.01	22.85	71.56	119.55	94.11	112.01	96.08	96.15	65.07	80.41	50.01	41.0	116.47	7.62	119.08	87.69	108.24	85.15	80.81	49.73	40.52	122.02	16.16	48.3	96.57	30.68	7.28	62.1	63.39	24.74	85.71	117.41	94.05	89.14	106.37	19.85	93.48	91.09	111.83	82.2	72.47	125.73	71.85	95.82	67.19	91.48	91.71	106.47	87.98	95.8	77.52	127.06	69.35	74.81	78.09	84.01	112.89	85.87	31.91	26.63	65.19	83.1	136.78	42.76	42.2	90.21	77.03	90.05	122.89	105.36	75.33	75.43	115.0	52.92	99.32	13.93	33.02	65.0	95.01	66.22	24.6	127.91	54.92	79.31	17.72	30.41	33.06	24.19	50.25	122.33	86.31	55.87	82.38	94.73	79.23	46.53	103.97	11.4	76.9	84.72	86.0	64.63	17.49	27.66	24.33	130.14	10.0	99.18	12.08	3.16	88.53	88.65	121.26	83.49	3.16	63.03	81.1	124.04	64.07	91.22	82.87	50.25	56.8	63.51	88.23	111.4	85.38	92.07	44.55	75.8	94.3	42.0	78.0	53.15	63.2	133.06	119.97	65.74	35.13	85.01	
45.04	29.55	54.2	67.68	73.35	81.4	0.0	20.22	50.99	30.07	61.03	33.84	17.46	21.93	42.45	48.51	38.08	10.0	26.25	32.98	13.42	54.12	56.64	38.63	30.81	84.65	65.79	68.01	44.15	32.02	56.08	46.75	80.92	30.48	23.26	19.72	34.71	66.75	65.01	58.31	45.12	68.26	73.54	21.63	23.77	31.62	52.7	46.01	64.35	32.53	70.21	43.01	37.95	39.81	41.23	27.78	44.15	14.04	25.0	35.34	68.01	44.1	41.76	31.05	36.06	39.29	33.54	62.51	49.24	75.39	67.01	40.5	76.94	46.86	45.22	35.51	67.72	70.03	59.68	72.28	16.03	72.45	71.02	92.63	65.37	43.14	21.02	70.09	37.16	19.31	14.42	59.46	11.18	39.66	15.52	41.23	54.64	21.84	46.0	22.36	66.01	65.49	37.11	79.92	40.02	43.91	43.38	69.97	16.97	39.81	65.39	46.17	65.95	43.42	28.65	53.08	87.32	33.38	42.05	64.08	64.9	46.17	59.54	80.62	77.18	61.61	18.97	74.06	30.53	38.48	34.44	44.55	60.3	54.67	66.0	33.24	20.59	29.02	10.44	29.12	41.76	45.79	20.1	6.71	59.06	74.71	31.76	54.82	52.8	54.82	71.81	48.47	55.9	57.43	45.79	12.17	72.62	79.4	41.68	40.71	43.17	57.87	43.19	45.0	53.26	69.97	48.41	66.94	80.45	50.29	57.38	46.69	35.13	69.05	89.2	51.62	60.21	66.85	70.01	41.63	15.62	26.93	59.36	41.77	66.19	59.14	25.08	77.9	44.42	64.35	74.79	58.01	64.03	62.97	65.92	50.22	71.85	54.82	79.65	84.02	10.05	69.57	45.22	4.47	83.23	68.45	47.76	42.72	69.63	60.21	62.43	60.01	27.78	41.05	26.93	30.48	27.2	43.6	38.01	30.53	31.38	54.13	41.88	46.57	71.39	51.74	44.64	37.36	69.43	75.18	
65.01	25.3	69.78	87.86	64.13	96.65	20.22	0.0	64.35	39.66	79.65	49.82	5.66	39.82	60.21	68.12	47.42	21.19	14.0	52.24	32.14	45.28	42.95	57.07	50.16	96.43	84.17	88.06	47.07	51.24	75.15	33.84	93.09	48.76	7.07	33.11	14.56	63.79	85.09	77.39	48.05	57.28	91.48	35.34	36.77	50.49	47.85	31.3	77.94	26.17	85.87	59.24	45.97	53.76	26.17	45.35	63.39	27.02	18.0	21.63	67.72	52.33	48.92	11.18	33.0	46.1	20.59	65.31	68.54	93.41	87.09	31.06	85.8	31.38	60.96	18.87	86.49	90.01	70.04	91.24	28.32	79.06	91.24	105.8	55.32	35.44	31.89	89.11	22.8	4.47	32.39	73.93	25.96	36.06	24.08	21.19	43.42	3.16	47.42	19.72	86.09	85.15	20.0	96.25	22.47	35.06	24.84	89.0	35.34	49.58	73.25	47.38	80.62	63.07	12.08	66.57	101.87	39.05	44.78	82.01	83.65	51.55	49.82	99.74	66.1	77.39	3.61	92.66	19.92	32.25	54.08	36.06	58.69	71.06	66.1	21.21	7.28	9.85	10.0	41.77	37.85	33.02	27.8	26.0	78.39	94.02	19.7	73.06	70.6	70.21	91.98	42.05	47.54	77.1	56.85	8.06	92.36	98.39	28.84	22.63	40.26	54.92	48.7	65.07	40.5	86.54	63.98	87.1	98.98	70.34	72.07	37.7	55.0	65.49	101.83	68.35	70.77	84.9	90.09	26.91	10.63	45.54	78.26	29.12	85.62	65.8	27.86	94.7	63.56	83.19	93.94	58.87	79.18	81.25	83.93	44.91	87.66	42.38	96.57	98.98	23.02	63.03	46.39	16.03	98.84	88.65	42.19	30.53	89.82	77.94	81.39	80.1	39.96	43.91	42.8	26.0	19.42	32.56	55.79	49.77	45.25	62.97	60.84	52.8	91.59	41.59	46.69	57.49	88.68	94.43	
37.64	47.3	10.3	61.91	71.69	32.89	50.99	64.35	0.0	75.15	74.73	67.68	58.83	57.25	67.07	34.01	19.24	44.05	57.94	30.07	38.83	59.84	72.11	24.08	31.26	33.84	32.25	65.76	92.18	30.15	68.45	65.07	30.0	59.03	61.72	31.89	74.73	52.15	49.82	69.86	93.06	72.8	35.44	29.73	67.12	28.28	103.41	68.36	13.6	83.49	23.19	13.04	22.09	75.93	90.0	26.0	29.41	61.59	75.66	84.65	46.1	87.66	22.09	70.68	86.83	24.0	83.1	35.38	62.65	37.36	51.09	56.14	30.07	70.46	75.43	66.76	36.36	50.91	13.34	41.18	63.29	31.32	61.61	41.77	68.68	94.11	67.6	39.96	86.21	60.54	37.2	10.2	40.31	90.43	65.22	79.12	65.38	63.63	34.93	47.54	50.45	43.14	84.31	34.23	86.82	56.0	75.43	78.43	54.63	17.12	23.41	95.02	16.76	33.24	63.69	2.24	37.59	29.43	32.25	28.18	76.66	92.2	64.54	85.91	79.12	16.12	61.06	84.43	80.72	50.09	53.08	95.48	45.65	80.01	44.05	58.69	59.06	74.09	56.22	70.94	46.04	95.78	36.72	44.82	68.41	79.71	81.57	72.56	21.26	9.85	64.9	52.47	106.89	38.6	10.05	58.41	73.79	86.01	91.55	72.53	44.18	47.93	89.47	39.56	68.07	26.08	8.94	62.27	89.89	54.82	9.0	97.59	35.01	54.92	38.21	14.87	13.15	30.87	53.08	90.6	53.85	29.41	71.81	62.39	72.45	23.43	75.21	34.0	61.13	75.69	81.15	38.59	16.12	29.68	29.97	101.04	25.18	68.18	36.0	34.93	59.41	62.61	94.15	52.35	35.44	61.59	50.49	92.85	62.97	78.77	73.5	46.87	24.41	32.14	64.2	81.47	52.5	60.07	21.0	54.59	70.52	15.56	61.01	23.09	63.25	102.53	93.15	48.04	41.62	80.62	
53.6	58.69	75.17	65.73	101.84	101.04	30.07	39.66	75.15	0.0	48.26	17.12	41.15	19.1	29.02	59.03	66.29	40.05	51.89	48.41	37.36	82.54	82.37	55.61	46.4	108.71	79.4	63.79	17.69	47.8	46.01	72.9	104.71	23.26	46.14	47.68	51.62	96.75	69.35	48.0	18.44	95.85	87.86	49.03	8.06	48.83	34.01	70.83	87.32	25.96	89.81	64.14	66.75	16.16	42.38	49.19	57.28	16.03	26.63	37.16	98.05	14.04	70.71	49.68	22.0	68.47	35.34	92.2	41.44	89.38	71.18	68.35	103.73	71.02	25.0	58.52	79.81	75.15	86.03	83.23	14.04	100.66	70.34	114.83	93.41	32.02	9.06	81.02	39.0	42.06	39.29	81.63	40.11	24.19	16.16	58.0	81.94	42.72	76.03	51.42	70.26	73.57	43.42	97.67	46.07	72.11	63.89	58.31	20.59	67.68	93.15	21.26	87.37	54.56	51.62	76.92	107.8	63.07	72.0	79.21	52.35	17.09	87.66	68.73	104.79	81.61	41.18	60.21	31.3	67.45	32.65	34.01	90.35	35.11	96.02	59.51	44.72	42.45	35.11	6.32	71.39	41.44	50.0	33.24	50.04	64.2	33.54	41.19	69.43	76.01	69.43	77.62	41.48	66.29	72.42	34.93	65.03	66.91	39.05	62.01	72.99	87.82	14.32	52.43	79.61	87.86	69.97	64.54	65.97	48.38	79.4	36.06	46.67	98.99	112.16	70.8	86.38	81.39	73.93	42.06	42.38	46.14	48.04	67.98	57.0	87.66	13.89	94.76	36.67	52.24	63.39	88.01	84.88	77.16	80.66	32.89	91.05	81.39	96.17	104.02	20.22	98.95	20.62	32.56	102.18	66.94	77.13	38.64	67.68	44.15	51.09	64.85	55.32	71.0	13.89	23.09	55.03	70.77	56.86	27.78	10.05	81.74	33.73	75.66	69.86	41.19	19.1	39.45	79.32	64.28	
