170
0.0	69.0	63.98	58.55	30.36	71.03	94.92	55.9	30.36	71.87	20.0	69.29	54.59	44.72	35.51	17.89	66.21	69.03	19.42	26.83	53.08	85.6	50.01	68.03	29.07	44.91	49.48	29.97	29.0	76.06	26.02	5.0	87.62	72.07	16.03	76.28	63.51	31.0	61.35	65.31	63.13	55.08	61.29	58.69	18.87	52.04	11.7	68.47	61.29	95.59	55.58	19.0	34.23	94.85	50.0	47.01	31.95	58.14	14.14	59.67	30.0	60.3	84.86	45.22	30.02	69.46	40.2	31.05	36.88	64.5	82.01	58.08	46.62	46.23	64.76	21.02	45.61	8.25	63.79	70.94	65.0	72.78	59.0	88.41	84.31	18.68	44.0	51.31	64.2	29.41	82.46	13.93	87.21	60.07	36.88	49.03	32.02	27.86	29.41	62.37	21.26	49.52	47.71	67.74	60.67	19.31	60.0	16.64	40.72	9.0	72.11	28.86	62.2	56.57	65.03	11.4	75.69	26.91	59.62	62.59	85.15	12.04	38.9	66.48	58.05	66.29	27.29	54.49	41.23	15.0	46.82	28.0	49.04	68.54	50.92	63.06	34.93	26.42	30.89	69.58	67.68	73.06	74.52	53.14	63.2	37.36	24.41	12.08	36.4	20.12	60.21	7.62	85.21	51.08	64.44	41.77	49.65	58.67	64.01	85.15	85.56	28.64	19.92	82.42	57.87	11.0	91.68	53.91	36.06	72.57	
69.0	0.0	71.61	13.6	41.0	64.4	63.03	47.2	41.0	26.08	49.0	24.33	33.42	26.25	58.31	78.64	72.67	2.0	50.16	61.85	46.86	70.09	84.4	2.24	44.92	89.55	94.15	43.97	40.0	32.0	43.01	69.18	54.0	71.59	69.86	68.15	99.49	38.0	22.83	13.93	90.52	14.32	67.2	14.21	80.6	17.12	80.1	102.73	61.85	64.03	82.13	50.0	35.23	64.01	85.21	84.31	85.44	11.7	55.04	79.93	39.0	10.82	59.54	41.23	76.16	68.96	76.32	39.81	47.51	88.41	50.16	11.4	56.64	53.81	82.98	50.8	54.56	77.03	101.04	26.17	4.0	16.12	90.79	61.2	47.01	51.24	81.84	59.41	7.07	82.87	66.22	82.15	57.08	9.49	85.0	92.44	38.83	44.15	41.98	102.2	57.28	50.21	58.73	36.69	84.85	78.1	91.44	79.25	36.24	78.0	24.02	41.59	59.36	49.41	4.47	60.41	57.57	54.78	26.93	16.12	66.49	69.05	34.18	101.41	52.43	104.64	42.19	51.22	30.68	57.71	29.68	74.46	26.08	75.72	27.02	17.89	63.63	85.16	44.6	9.0	85.28	70.66	60.75	71.42	97.19	86.82	50.96	80.16	37.34	51.79	95.27	76.06	50.0	67.9	54.59	29.12	27.2	64.82	5.1	47.04	60.53	85.07	50.36	48.04	22.8	80.0	58.03	44.82	57.45	15.13	
63.98	71.61	0.0	58.83	67.03	14.0	44.28	24.41	49.04	51.22	58.42	50.99	38.28	52.81	29.12	54.67	2.24	73.24	54.59	37.16	25.06	26.93	27.2	72.67	71.01	38.63	40.26	71.0	58.03	49.4	59.01	59.48	42.19	9.43	78.43	16.76	35.36	58.14	49.04	80.06	23.54	61.72	4.47	73.82	55.97	65.0	66.03	36.4	9.9	44.41	19.24	58.55	54.45	43.42	28.16	30.08	47.2	69.32	61.39	13.0	58.08	72.01	34.01	33.53	39.6	8.25	29.21	66.07	34.01	19.92	38.83	68.43	20.0	22.09	13.0	49.65	22.02	69.46	37.34	50.45	69.34	60.83	27.02	37.12	44.38	53.76	30.41	15.03	64.64	46.86	25.71	66.4	39.01	69.35	41.34	38.33	66.12	48.01	67.01	40.11	43.97	23.09	18.03	38.6	18.11	52.5	27.07	80.5	42.2	68.26	53.26	51.01	12.81	22.2	71.02	54.08	25.18	39.05	44.82	55.61	28.86	52.84	47.07	35.9	19.21	40.61	54.0	20.59	49.73	68.66	75.93	40.36	48.33	5.0	46.07	81.44	29.07	53.15	43.0	79.08	14.42	11.18	21.02	12.04	32.39	43.05	72.34	65.22	71.34	67.6	32.06	64.66	42.76	13.04	18.87	51.92	76.66	7.28	69.64	45.35	34.06	50.45	64.5	41.23	48.83	69.34	44.0	26.93	28.86	61.52	
58.55	13.6	58.83	0.0	33.62	52.81	56.52	34.48	29.02	20.12	38.83	17.46	20.59	14.0	44.78	66.48	60.03	14.87	39.2	48.7	33.84	60.3	70.8	14.14	38.28	76.06	80.62	37.44	30.08	26.4	33.24	58.08	47.3	59.62	61.85	57.01	85.91	28.16	12.0	21.84	77.08	5.83	54.38	17.0	68.47	11.66	69.12	89.2	49.24	57.49	68.62	39.81	24.33	57.27	71.61	70.72	72.42	12.0	45.12	66.6	29.12	14.14	51.09	27.66	62.97	56.86	62.77	32.25	34.0	75.07	42.58	11.0	43.14	40.31	69.81	39.01	41.04	66.75	87.46	19.7	10.63	15.26	77.23	53.34	40.8	40.11	68.26	46.1	6.71	69.92	56.32	71.06	49.65	11.18	71.69	78.89	31.38	32.06	34.48	88.6	44.72	36.88	45.25	27.0	71.45	65.76	77.9	70.52	22.85	67.48	18.87	30.02	46.96	36.72	12.21	49.01	47.38	41.76	15.3	6.71	57.08	57.14	21.38	87.86	39.82	91.05	31.26	38.28	18.11	49.04	27.78	61.35	12.53	63.13	13.45	24.19	50.12	72.57	31.78	20.25	72.2	58.87	50.01	58.0	83.63	73.54	43.91	69.07	31.89	43.46	81.69	65.19	43.42	54.45	42.72	17.0	26.4	51.87	10.82	41.11	52.09	72.28	41.44	41.0	10.44	69.46	51.66	31.91	43.91	14.76	
30.36	41.0	67.03	33.62	0.0	68.07	83.35	48.51	18.0	51.66	12.73	48.84	39.82	22.67	40.26	44.65	69.01	40.61	16.4	37.12	46.1	80.36	65.31	39.62	5.0	65.22	70.21	4.47	9.0	57.28	8.54	32.2	74.63	72.25	28.86	73.35	80.95	9.22	41.01	35.23	76.22	28.64	63.0	29.0	46.32	24.04	42.06	85.43	60.21	84.22	67.36	13.45	13.93	83.73	65.74	63.53	55.87	29.43	16.55	68.66	9.06	31.14	75.15	35.9	49.2	69.26	55.01	1.41	33.02	75.96	69.12	29.61	47.04	45.0	73.35	20.59	45.01	37.66	81.88	50.93	37.11	48.88	73.93	78.26	69.4	17.8	60.42	52.01	37.7	53.04	76.54	44.27	75.66	31.58	58.26	69.07	2.24	19.24	1.0	81.63	29.15	45.28	49.09	52.7	71.84	45.0	74.85	38.33	27.2	39.05	51.09	16.03	59.54	50.22	36.67	25.61	68.01	31.02	41.23	39.41	78.43	35.0	22.47	83.63	52.95	85.09	13.15	49.65	21.95	17.0	16.55	47.01	29.21	72.03	32.2	32.76	43.66	52.8	24.08	40.0	76.3	72.44	68.68	60.02	79.62	59.55	10.3	42.38	6.4	11.0	76.92	37.95	71.28	56.72	58.69	20.81	19.31	60.0	35.9	70.0	76.06	53.91	10.44	68.51	37.48	41.0	79.08	45.61	40.02	48.37	
71.03	64.4	14.0	52.81	68.07	0.0	30.41	20.0	50.45	41.23	61.68	41.62	32.76	50.09	35.61	64.54	13.15	66.21	58.31	44.69	22.09	14.87	40.79	65.8	72.57	51.92	53.94	72.37	59.23	38.21	60.88	67.01	28.28	7.81	84.12	5.39	49.25	58.86	41.63	74.63	37.34	56.75	12.65	69.12	66.07	61.0	74.97	50.01	9.9	30.59	33.14	62.03	54.45	29.61	41.77	43.42	59.06	64.29	65.8	27.0	59.03	66.76	20.02	32.25	50.48	6.32	41.15	66.91	36.4	33.54	25.3	63.32	24.41	25.06	26.48	53.71	25.55	77.47	51.24	40.61	62.77	51.61	41.01	23.19	31.02	57.78	43.32	19.85	57.78	58.31	12.53	75.66	25.02	63.89	53.71	51.97	66.75	50.29	68.25	54.08	49.93	23.09	23.43	28.6	32.06	62.48	41.05	87.66	41.19	76.58	43.42	52.63	8.94	18.03	64.62	60.21	11.4	44.42	37.7	48.33	15.65	60.96	46.17	49.65	15.13	54.45	55.79	18.44	48.01	73.01	74.06	50.8	44.41	14.87	41.59	76.66	37.48	64.35	45.22	72.62	27.2	6.4	7.07	24.35	46.27	55.54	75.0	74.25	71.34	70.84	46.04	73.0	29.12	23.71	10.2	50.0	74.24	13.89	63.32	31.95	20.1	61.91	67.68	27.86	42.38	77.9	30.0	23.0	35.0	52.43	
94.92	63.03	44.28	56.52	83.35	30.41	0.0	39.05	68.41	37.22	81.06	39.46	43.57	61.27	61.59	91.92	43.1	65.03	78.64	70.72	41.87	19.65	71.2	65.07	88.32	82.23	84.34	87.82	75.72	31.06	78.24	91.68	9.22	36.0	105.55	28.0	79.0	74.63	44.92	76.32	67.0	62.1	42.95	73.16	93.65	67.72	101.02	79.16	38.9	1.0	63.51	81.69	69.64	1.41	72.18	73.76	88.39	68.25	86.45	57.22	75.17	69.87	10.77	50.25	79.2	36.12	70.84	81.99	58.05	63.01	14.32	67.27	50.61	49.93	56.0	74.97	50.77	102.3	81.0	37.34	63.29	47.0	71.11	7.28	16.03	78.57	73.5	47.42	58.42	87.32	19.03	102.08	7.81	66.91	83.49	82.38	81.49	69.53	83.86	84.02	73.88	45.8	50.54	30.87	62.07	90.05	71.06	111.04	57.2	101.83	39.12	70.6	36.4	38.6	65.28	83.55	20.62	68.25	43.08	50.01	16.12	86.61	61.29	79.06	37.74	84.02	73.6	41.05	61.4	93.09	83.49	79.16	54.56	44.0	51.43	79.63	64.88	93.04	65.12	72.03	56.08	34.0	23.77	54.57	76.0	85.38	92.36	100.44	84.53	89.4	76.06	98.41	13.15	53.45	31.76	62.65	82.57	43.68	64.38	16.0	10.44	90.87	86.4	15.52	47.76	103.41	5.0	41.04	60.75	48.0	
55.9	47.2	24.41	34.48	48.51	20.0	39.05	0.0	31.38	28.64	43.42	27.78	13.89	30.15	23.41	53.71	25.55	48.83	40.5	32.2	2.83	31.95	41.76	48.26	53.16	50.36	53.94	52.89	39.85	28.64	41.79	52.63	32.25	25.71	67.2	25.08	55.01	39.29	24.76	55.95	44.65	37.7	20.0	49.98	55.54	41.48	62.13	57.45	14.76	39.7	37.12	43.91	34.71	38.95	42.72	42.95	52.61	45.31	48.26	33.6	39.56	47.93	29.0	12.65	42.76	22.8	37.05	47.3	19.1	42.01	26.83	44.38	14.0	12.17	36.07	36.4	13.15	63.25	56.8	27.73	44.94	37.2	46.07	32.53	30.36	40.22	41.44	13.93	40.22	50.99	28.23	63.29	31.4	45.19	49.04	51.97	47.07	31.76	48.76	58.69	34.83	7.28	15.13	17.26	38.83	52.0	46.53	72.14	21.38	62.8	30.41	33.62	12.65	2.24	46.65	44.55	20.25	29.21	20.52	31.24	30.41	47.71	26.31	56.44	5.39	60.37	36.77	4.47	28.02	55.23	54.08	42.2	24.74	28.65	22.14	57.58	27.66	56.04	26.93	54.71	38.21	25.32	20.25	25.94	52.35	51.04	56.08	61.59	51.48	52.33	50.99	59.41	30.46	22.85	10.2	30.0	54.33	17.69	45.28	31.32	29.73	54.34	49.19	27.86	24.41	64.4	36.06	3.0	22.47	37.8	
30.36	41.0	49.04	29.02	18.0	50.45	68.41	31.38	0.0	41.63	12.73	39.0	25.5	15.03	23.26	37.66	51.01	41.48	11.18	22.67	28.79	63.32	49.65	40.52	22.2	51.66	56.59	22.09	9.0	46.14	10.44	29.27	60.21	54.33	37.54	55.79	65.46	9.22	31.02	41.34	59.51	26.68	45.0	34.13	39.62	25.5	40.31	69.64	42.3	69.2	50.57	13.45	7.07	68.6	50.22	48.41	45.18	31.78	18.6	51.24	9.06	34.44	59.36	18.79	36.62	51.35	39.82	17.03	15.03	58.87	54.56	31.38	29.07	27.0	55.79	10.0	27.02	38.6	66.61	40.72	37.11	42.58	57.8	62.68	55.9	11.7	45.45	34.01	35.23	42.49	59.62	42.19	60.61	33.24	45.8	55.15	17.12	3.16	18.03	66.84	16.55	27.46	31.14	38.95	54.78	37.11	58.67	44.42	11.31	39.05	41.79	2.24	41.77	32.89	37.64	20.1	51.43	15.56	29.53	32.39	61.74	28.16	8.54	67.96	35.44	70.0	5.39	32.02	11.05	24.76	29.15	34.67	18.68	54.04	20.62	40.61	27.46	44.27	6.32	43.86	58.69	54.59	51.62	42.45	63.81	47.43	24.7	40.2	22.56	21.1	61.29	36.5	57.28	39.05	41.44	12.04	30.81	42.0	36.4	56.64	60.21	44.38	18.03	54.45	27.51	41.0	64.54	28.64	22.85	42.43	
71.87	26.08	51.22	20.12	51.66	41.23	37.22	28.64	41.63	0.0	53.71	2.83	19.0	29.21	48.17	75.66	51.74	28.07	52.8	55.04	29.73	44.6	70.23	28.02	56.59	78.1	82.01	55.87	46.04	6.32	49.09	70.21	28.07	48.92	78.23	44.1	83.63	44.41	10.82	39.12	73.06	25.94	47.2	36.14	77.65	31.76	81.04	85.96	41.4	38.21	65.74	54.59	39.66	38.12	71.17	71.17	78.1	31.32	59.94	61.91	45.22	32.76	33.54	30.0	68.12	46.69	64.54	50.25	39.05	70.18	24.08	30.36	41.76	39.29	63.82	50.92	40.26	80.06	85.43	1.0	26.08	10.77	74.69	35.13	21.21	53.31	69.38	42.54	21.21	76.03	40.85	82.71	31.02	29.83	75.66	80.08	49.52	44.01	52.4	87.32	53.94	34.48	43.32	12.73	67.23	74.43	75.13	85.88	31.32	80.32	2.24	43.38	38.42	30.41	28.07	61.03	32.65	49.37	12.37	13.42	40.8	67.47	33.11	85.0	32.76	89.0	45.65	33.11	31.38	65.19	47.89	67.03	23.32	54.49	21.02	42.43	53.34	80.06	41.48	35.06	65.6	47.63	36.36	54.56	80.95	77.65	61.72	80.78	51.09	60.22	79.62	77.49	24.08	51.48	32.56	31.62	46.52	45.49	27.17	21.38	34.53	79.0	57.69	22.0	14.42	82.22	32.25	27.51	47.17	11.7	
