130
0.0	55.04	23.54	16.49	21.02	28.16	32.02	54.08	21.02	5.1	47.51	27.73	51.48	21.38	19.24	32.76	37.7	36.22	28.86	19.21	13.6	55.04	22.02	26.93	27.2	9.85	42.8	29.53	18.03	14.87	25.08	19.24	29.53	13.42	8.94	46.87	12.04	15.52	29.15	22.8	8.94	21.02	23.41	25.3	49.09	19.1	31.24	25.0	26.4	43.86	51.42	15.0	44.69	7.07	48.88	24.7	45.79	28.44	35.9	32.45	30.15	35.51	23.09	33.24	46.04	20.12	25.63	21.93	19.8	43.6	25.08	46.69	14.42	5.1	17.0	22.83	16.03	20.81	28.65	18.44	48.38	35.0	18.36	20.81	14.87	51.61	44.27	50.21	36.8	51.04	17.03	29.53	35.38	31.95	51.74	25.5	37.0	20.88	18.0	20.62	24.19	41.0	23.02	9.85	40.31	16.0	4.47	54.13	41.05	28.07	51.2	23.85	21.26	30.23	31.02	12.17	32.31	49.24	19.72	32.8	40.11	50.25	12.04	26.02	56.94	8.94	29.43	28.44	34.66	34.66	
55.04	0.0	32.45	46.53	67.36	58.14	25.18	53.24	41.19	54.08	47.85	43.01	5.39	34.67	57.28	60.75	17.49	23.6	27.2	36.69	54.04	46.0	36.5	57.08	28.86	62.77	61.85	25.63	48.1	40.25	60.0	36.89	36.12	66.04	48.38	32.25	52.17	66.03	29.0	54.56	62.27	44.55	31.76	63.03	50.8	37.36	55.76	57.01	29.83	58.52	35.0	42.45	54.41	53.45	8.25	30.68	48.27	28.43	82.02	32.25	28.28	20.4	36.8	68.6	25.32	34.93	41.01	41.11	37.11	51.24	75.6	31.26	63.79	59.24	50.36	45.34	51.48	62.29	26.57	62.65	38.21	49.19	41.59	34.79	45.89	53.6	12.04	59.67	55.9	52.61	39.66	60.8	52.77	39.45	58.05	31.58	26.42	56.08	64.66	34.44	45.45	33.53	63.13	45.19	41.11	63.41	59.51	1.0	16.0	33.3	34.0	63.07	36.67	47.17	39.96	59.41	81.57	7.07	46.67	24.19	22.36	7.62	59.67	51.09	52.01	61.03	68.77	75.01	25.02	53.24	
23.54	32.45	0.0	21.95	35.38	38.01	15.13	41.34	19.8	24.0	34.13	17.12	29.73	2.24	26.08	33.54	15.0	13.04	5.39	10.63	21.93	38.9	15.0	36.62	11.05	30.41	39.12	9.49	17.0	9.0	37.59	4.47	22.85	33.62	19.24	26.93	25.0	33.6	6.32	24.7	29.97	14.56	3.16	32.65	36.72	12.04	29.15	35.51	11.18	37.66	31.91	15.65	35.74	24.08	27.59	8.25	33.12	5.0	50.61	22.56	7.28	15.65	7.0	39.56	24.04	6.4	23.6	20.52	12.73	33.24	43.28	26.42	35.13	28.28	25.94	16.28	26.4	37.0	9.22	36.14	30.48	26.48	17.8	9.22	20.12	39.82	21.02	42.06	32.06	38.95	7.21	32.28	29.15	17.46	42.15	12.65	14.87	32.65	32.53	5.0	17.12	22.02	38.63	14.04	25.24	31.14	27.89	31.62	21.1	8.6	31.38	39.0	14.21	22.09	17.09	27.02	49.5	27.59	16.16	15.3	17.12	29.0	31.26	31.89	42.8	31.02	38.47	43.28	19.1	29.07	
16.49	46.53	21.95	0.0	37.34	16.28	21.38	61.62	5.83	12.08	54.49	35.0	41.98	20.81	33.38	45.88	31.06	34.18	25.63	11.7	27.29	60.31	10.05	14.87	18.0	26.25	54.63	22.09	28.23	14.87	15.65	19.85	14.14	29.73	8.0	48.88	6.4	32.02	28.18	35.44	25.3	29.15	19.7	40.2	56.73	10.44	43.08	13.6	17.0	54.59	53.85	6.4	54.08	10.3	39.05	17.26	53.15	26.4	52.39	17.8	29.07	26.17	26.17	48.26	45.69	15.65	9.43	6.4	10.2	52.2	41.44	48.37	17.89	17.49	4.12	31.38	5.0	16.03	21.1	16.12	52.2	44.1	5.0	13.6	2.24	59.67	38.05	60.21	47.85	58.9	19.85	43.17	45.65	37.48	61.03	15.03	36.67	10.77	34.23	17.0	32.76	43.83	17.26	13.0	45.97	32.25	19.7	45.54	30.81	30.0	53.34	17.46	10.0	39.12	36.8	28.07	48.7	39.81	29.07	22.36	38.28	40.26	13.89	11.18	63.64	16.97	45.01	44.91	22.47	45.18	
21.02	67.36	35.38	37.34	0.0	48.51	48.55	46.87	41.23	26.0	42.11	27.51	65.05	33.3	10.77	19.31	50.21	44.65	40.31	36.67	13.45	51.04	40.85	47.38	43.57	12.37	29.97	44.2	19.42	30.02	44.91	31.24	49.34	10.3	29.43	48.51	33.0	6.71	38.42	15.3	13.34	23.32	37.01	9.49	42.43	37.16	21.21	45.4	43.05	32.89	51.79	34.48	35.9	28.0	62.97	40.5	40.11	38.95	15.65	51.62	39.2	50.61	30.61	14.87	50.7	35.51	46.1	42.2	38.08	36.35	9.22	48.76	31.02	22.36	38.01	23.26	37.0	39.56	43.6	36.69	47.38	29.0	38.33	37.59	35.51	43.93	55.44	39.56	26.68	43.74	28.43	15.81	27.17	32.57	42.06	42.94	43.42	41.3	3.16	35.23	23.77	42.72	41.76	26.93	38.33	5.1	19.24	66.6	56.22	34.67	51.97	42.72	39.92	26.31	31.62	9.49	14.21	62.94	21.1	49.09	47.51	64.38	30.81	47.0	50.64	25.96	10.0	8.06	51.97	26.17	
28.16	58.14	38.01	16.28	48.51	0.0	33.73	77.83	18.79	23.09	70.72	51.09	53.04	37.01	47.17	60.42	44.92	49.65	41.18	27.46	41.23	76.58	24.17	1.41	31.95	36.22	69.84	36.4	43.57	31.11	4.47	36.12	22.02	39.05	22.47	64.9	16.55	42.19	44.1	50.09	35.23	45.0	35.51	53.45	72.92	26.08	58.18	3.16	31.02	70.18	69.89	22.67	70.0	21.19	50.04	32.2	69.35	42.19	62.0	26.0	44.94	38.83	42.45	61.4	61.29	31.62	17.26	18.38	25.55	68.25	50.04	64.35	19.42	26.17	12.81	47.2	13.04	10.77	35.47	13.6	68.41	60.0	20.25	29.15	18.38	75.82	51.66	76.03	63.29	75.07	36.07	57.38	61.29	53.74	77.01	28.79	52.48	7.28	45.71	33.02	48.6	60.0	9.43	28.6	62.24	43.74	29.27	57.14	42.19	46.23	69.34	8.6	24.6	55.0	53.04	40.26	57.14	51.09	44.65	34.71	53.67	51.01	18.0	7.07	79.91	23.0	57.49	55.08	33.14	60.75	
32.02	25.18	15.13	21.38	48.55	33.73	0.0	53.85	16.03	30.02	46.82	32.0	20.62	16.49	40.31	48.66	11.66	19.42	13.34	12.81	35.36	49.74	11.4	32.56	5.0	41.01	54.01	6.08	31.62	18.6	35.13	18.03	12.53	44.55	24.19	35.81	27.2	45.45	17.46	39.56	40.31	29.61	12.37	47.17	49.65	13.04	44.28	32.25	5.66	52.24	40.61	17.89	49.82	29.07	17.72	8.06	46.17	15.3	64.14	9.9	17.72	5.1	22.09	54.41	30.41	13.04	16.49	16.0	12.53	47.07	55.44	35.0	38.9	35.51	25.18	31.4	26.31	37.12	6.0	37.48	40.82	41.11	16.49	11.31	20.88	52.81	18.03	56.09	47.0	51.87	20.62	47.3	44.01	31.4	55.79	6.71	23.32	31.0	45.49	13.42	32.25	32.65	38.01	22.63	37.95	43.83	36.4	24.19	9.49	22.2	39.82	38.0	11.7	37.0	31.26	39.41	62.2	18.44	31.05	1.0	22.67	18.97	34.79	26.68	54.56	36.67	52.92	56.6	4.0	44.0	
54.08	53.24	41.34	61.62	46.87	77.83	53.85	0.0	60.8	57.8	7.21	26.91	55.0	41.62	38.28	28.07	45.12	35.17	40.72	51.61	41.59	8.6	56.3	76.42	51.43	53.31	19.42	47.93	36.06	46.75	76.38	42.01	64.01	54.08	55.9	21.02	62.29	51.24	36.67	33.24	53.71	33.42	44.42	37.48	5.0	53.01	25.71	74.97	51.88	15.13	18.68	55.32	11.05	59.03	55.08	49.24	8.49	38.91	53.24	63.07	36.25	51.24	35.61	36.06	28.02	47.43	64.9	61.61	53.82	10.77	55.44	22.02	68.51	58.83	65.07	31.4	65.05	73.88	48.33	72.01	15.03	19.24	58.41	50.48	59.46	3.0	44.1	10.3	20.22	3.16	41.77	31.26	19.92	24.21	7.21	53.71	31.05	71.42	46.57	46.04	30.0	21.59	75.93	49.52	16.12	47.13	56.44	53.15	54.13	32.76	19.65	76.58	55.47	23.85	24.84	46.62	57.0	54.04	34.41	53.49	33.38	56.04	65.8	72.47	4.12	62.97	40.01	50.04	57.58	20.88	
21.02	41.19	19.8	5.83	41.23	18.79	16.03	60.8	0.0	17.2	53.6	34.89	36.5	19.21	36.0	47.68	26.48	30.89	22.47	9.22	30.02	58.69	5.39	17.46	13.34	30.87	55.66	17.72	29.61	14.87	19.42	18.87	8.6	34.44	12.08	46.4	12.21	36.4	25.61	37.34	29.97	29.73	17.03	43.01	56.04	7.81	44.38	16.76	12.37	55.15	51.4	7.0	54.12	15.62	33.54	13.42	52.43	23.6	56.61	12.04	26.4	21.0	25.24	51.0	42.54	13.45	5.0	1.0	7.07	51.97	46.1	45.8	23.71	22.8	9.22	31.95	10.44	21.1	16.76	21.59	50.25	44.28	3.0	10.63	6.4	59.08	33.38	60.37	48.7	58.25	19.7	45.28	46.24	36.62	60.9	10.2	33.84	15.03	38.08	14.87	33.24	41.77	22.0	15.0	44.82	36.14	24.7	40.2	25.32	28.32	50.8	22.02	5.83	39.4	36.06	31.78	53.31	34.37	30.08	17.03	34.89	34.71	19.72	12.21	62.48	22.67	48.17	49.04	16.76	45.88	
5.1	54.08	24.0	12.08	26.0	23.09	30.02	57.8	17.2	0.0	51.04	31.06	50.16	22.02	24.17	37.59	37.11	37.01	29.07	17.46	18.36	58.18	19.21	21.84	25.5	14.32	47.43	28.46	21.93	15.0	20.12	20.1	25.81	17.72	5.83	49.04	7.0	20.22	30.07	27.46	13.34	24.41	23.19	30.36	52.8	17.0	35.81	19.92	24.6	48.27	53.76	12.21	48.8	2.0	47.42	23.41	49.41	29.0	40.61	29.07	31.06	34.01	25.0	38.33	47.52	19.42	21.47	18.03	17.49	47.51	29.41	48.76	11.4	5.66	12.04	26.4	11.0	16.28	27.51	14.21	51.08	38.95	14.87	19.31	10.82	55.44	43.93	54.49	41.23	54.82	18.44	34.44	39.62	34.89	55.87	23.32	38.33	15.81	23.02	20.22	27.8	43.32	18.44	10.05	43.42	21.02	7.62	53.14	39.36	29.83	53.45	19.21	18.6	34.06	34.0	17.26	36.69	47.93	23.43	30.89	41.05	48.75	8.06	21.0	60.46	7.07	34.53	33.24	32.2	38.95	
