70
0.0	21.02	24.04	8.06	37.44	14.42	18.97	5.1	14.42	17.2	29.12	25.18	30.87	29.83	22.67	10.3	18.11	35.85	15.52	33.53	12.04	33.96	21.54	1.41	10.44	8.54	28.23	25.5	26.93	21.21	7.21	26.48	7.07	35.34	18.03	31.76	24.35	15.81	17.8	32.02	19.24	14.0	25.0	31.14	13.45	31.0	26.08	10.82	11.7	25.02	25.5	20.62	28.64	32.28	32.14	9.43	33.84	28.28	14.32	26.02	27.2	11.0	34.79	28.28	21.21	5.0	17.69	11.7	26.02	23.0	
21.02	0.0	6.32	13.0	22.36	18.38	22.67	22.36	12.73	13.04	11.4	4.47	13.89	18.11	14.56	17.89	3.16	19.72	7.81	15.56	15.0	15.0	23.02	22.09	20.12	20.12	11.18	12.17	9.43	2.0	15.3	6.4	21.54	17.8	3.61	15.65	9.22	21.26	13.89	13.45	8.94	7.07	14.04	20.1	15.0	10.05	5.1	17.0	19.72	4.0	10.2	6.08	13.93	12.81	11.18	14.32	19.31	19.03	7.28	5.39	10.3	24.19	15.62	8.6	15.23	18.25	15.0	20.81	5.0	2.24	
24.04	6.32	0.0	16.16	16.12	24.21	20.25	24.08	18.6	19.24	15.81	4.47	7.81	12.0	10.0	18.11	7.07	13.6	13.6	19.24	20.52	18.03	19.85	25.3	20.22	25.0	5.0	18.0	14.32	4.47	17.26	3.61	26.08	12.04	9.43	9.43	15.0	19.7	20.12	17.0	6.32	11.4	8.54	14.0	14.32	10.63	5.83	17.12	19.42	6.32	4.0	12.37	19.24	8.25	9.85	19.21	13.0	13.34	9.85	8.54	15.3	29.21	10.77	12.08	11.31	20.22	12.53	26.17	6.71	7.0	
8.06	13.0	16.16	0.0	30.48	13.0	17.12	9.85	9.85	12.53	21.93	17.12	23.32	23.43	16.64	8.54	10.05	28.6	8.6	26.4	9.06	26.57	19.0	9.22	10.3	10.3	20.59	19.21	19.7	13.15	3.61	18.44	10.63	27.78	10.2	24.41	17.49	14.32	13.42	24.7	12.04	6.08	18.44	25.0	9.06	23.02	18.03	8.25	10.77	17.0	18.03	13.42	22.2	24.35	24.08	6.0	26.91	22.47	6.32	18.11	20.12	14.42	26.93	20.62	15.65	5.83	12.65	12.65	18.0	15.03	
37.44	22.36	16.12	30.48	0.0	40.22	25.18	35.78	34.67	35.36	29.15	18.97	8.54	8.25	15.23	28.64	23.02	3.0	29.68	31.02	36.4	29.07	23.02	38.83	30.08	40.31	11.18	32.98	28.44	20.59	30.23	16.76	41.04	6.08	25.55	6.71	30.08	26.68	36.24	29.0	18.44	27.02	12.53	8.0	24.6	21.0	19.65	27.73	28.79	20.88	12.81	28.23	33.38	12.0	18.03	34.71	3.61	11.05	24.76	22.56	29.43	44.55	10.2	25.18	17.09	32.76	20.62	41.87	20.62	22.47	
14.42	18.38	24.21	13.0	40.22	0.0	30.07	19.24	5.66	6.32	20.4	22.67	32.02	34.44	28.46	21.21	17.2	37.8	10.63	24.08	4.12	25.32	32.0	14.21	22.56	6.4	29.21	15.03	18.68	19.85	16.12	24.76	8.6	36.12	14.87	33.6	15.52	27.17	6.08	23.35	22.85	13.42	29.55	36.25	22.02	25.94	22.8	21.1	23.35	21.4	27.46	13.89	18.0	31.14	28.3	7.0	36.89	34.18	16.16	21.1	18.44	8.06	33.97	21.54	27.89	16.76	25.32	4.12	22.2	19.21	
18.97	22.67	20.25	17.12	25.18	30.07	0.0	14.76	26.68	29.12	34.06	24.21	22.56	17.03	11.4	9.06	20.0	25.0	23.77	38.21	26.17	37.48	2.83	20.25	8.54	26.17	21.19	33.62	32.02	21.21	14.0	23.85	25.5	26.17	22.47	22.2	31.06	3.16	30.08	36.07	14.21	19.7	14.32	17.26	8.54	30.81	25.61	9.0	7.28	25.5	18.38	26.93	36.06	26.57	30.02	23.09	22.02	14.14	17.0	27.59	32.8	29.61	27.89	31.11	9.49	14.32	7.81	29.07	26.25	24.76	
5.1	22.36	24.08	9.85	35.78	19.24	14.76	0.0	18.38	21.21	31.78	26.08	30.08	27.78	20.59	7.21	19.24	34.54	18.36	36.25	16.4	36.4	17.49	6.0	6.4	13.6	27.66	28.84	29.55	22.09	7.07	27.0	12.17	34.48	19.92	30.68	27.29	11.66	21.93	34.54	18.44	15.81	23.26	28.84	11.18	32.39	27.17	8.06	7.81	26.31	24.74	23.26	31.91	32.25	33.06	13.45	32.2	25.81	15.13	27.66	29.97	16.03	34.53	30.36	18.87	4.12	15.26	16.76	27.29	24.52	
14.42	12.73	18.6	9.85	34.67	5.66	26.68	18.38	0.0	2.83	16.0	17.03	26.4	29.15	23.54	18.38	11.66	32.2	5.0	20.1	3.0	21.0	28.28	14.76	20.12	9.0	23.6	11.4	14.04	14.21	13.42	19.1	11.05	30.48	9.22	28.02	11.0	24.04	3.61	19.0	17.72	8.25	24.35	31.02	18.25	20.62	17.2	18.03	20.62	15.81	21.95	8.54	14.56	25.5	22.83	5.0	31.38	29.12	11.18	15.65	14.0	12.37	28.32	16.49	23.19	15.0	21.0	8.54	16.64	13.6	
17.2	13.04	19.24	12.53	35.36	6.32	29.12	21.21	2.83	0.0	14.14	17.03	26.93	30.36	25.18	21.02	12.65	32.76	6.08	18.0	5.39	19.1	30.59	17.49	22.83	11.18	24.19	9.06	12.37	14.76	16.12	19.21	13.34	30.81	9.85	28.65	9.22	26.57	1.0	17.12	19.24	10.0	25.71	32.28	20.62	19.72	16.97	20.62	23.26	15.56	22.85	7.81	12.17	25.5	22.2	7.81	32.2	30.59	13.0	15.0	12.17	14.04	28.32	15.23	25.02	17.8	23.09	10.05	16.28	13.45	
29.12	11.4	15.81	21.93	29.15	20.4	34.06	31.78	16.0	14.14	0.0	11.4	21.0	27.46	25.5	28.6	14.14	26.17	13.6	4.47	19.0	5.0	34.41	29.83	30.81	25.0	19.1	5.83	2.24	13.04	25.06	13.15	27.02	23.35	12.21	23.0	5.0	32.53	14.32	3.0	20.25	16.12	24.35	29.43	26.17	8.54	10.2	27.8	30.61	9.49	19.65	8.54	4.47	17.26	11.7	20.22	27.0	29.12	17.8	7.28	2.0	28.16	19.65	4.0	26.42	27.73	26.4	24.19	9.22	9.43	
25.18	4.47	4.47	17.12	18.97	22.67	24.21	26.08	17.03	17.03	11.4	0.0	10.44	16.12	14.42	20.88	7.07	16.16	12.21	14.76	19.42	13.6	24.04	26.31	23.09	24.6	8.06	14.14	10.05	4.0	19.03	2.24	26.0	13.89	8.06	12.37	11.18	23.32	17.8	12.53	10.0	11.4	13.0	18.11	17.46	6.71	1.41	19.92	22.47	2.0	8.25	9.43	15.03	8.49	7.0	18.79	16.28	17.72	11.0	4.12	11.05	28.65	11.31	7.62	15.62	22.02	16.4	25.24	2.24	3.61	
30.87	13.89	7.81	23.32	8.54	32.02	22.56	30.08	26.4	26.93	21.0	10.44	0.0	7.81	11.18	23.35	14.87	5.83	21.4	23.35	28.32	21.59	21.19	32.2	25.18	32.65	2.83	24.52	20.1	12.21	23.77	8.25	33.6	4.47	17.2	2.0	21.59	23.09	27.78	21.21	11.7	19.1	8.25	9.43	19.24	13.34	11.18	22.36	24.08	12.37	5.39	19.7	25.08	5.0	10.77	26.91	6.0	10.63	17.2	14.14	21.1	36.88	5.39	17.0	13.15	26.57	16.0	33.94	12.17	13.93	
29.83	18.11	12.0	23.43	8.25	34.44	17.03	27.78	29.15	30.36	27.46	16.12	7.81	0.0	7.21	20.59	17.72	8.06	24.35	30.36	30.41	28.79	15.03	31.24	21.93	33.6	8.54	30.0	26.17	16.12	22.67	14.32	34.06	9.85	20.62	6.4	27.0	18.44	31.32	28.16	11.66	21.02	5.0	2.0	16.64	20.62	17.26	19.72	20.62	18.11	8.0	24.19	31.14	12.81	18.36	28.3	5.0	3.16	18.36	20.22	27.17	37.8	12.81	23.54	8.94	25.0	12.53	35.51	18.25	19.0	
22.67	14.56	10.0	16.64	15.23	28.46	11.4	20.59	23.54	25.18	25.5	14.42	11.18	7.21	0.0	13.42	13.04	14.32	19.1	29.15	24.35	28.02	10.3	24.08	14.87	26.93	9.85	26.68	23.77	12.65	15.56	13.45	27.2	15.0	16.03	11.0	23.77	12.0	26.17	26.93	6.0	15.3	3.0	8.49	9.43	20.52	15.81	12.53	13.6	16.12	7.21	20.22	28.46	15.23	19.21	21.93	11.7	5.83	12.37	18.36	24.7	31.06	16.49	21.95	2.0	17.8	5.39	29.07	16.64	16.16	
10.3	17.89	18.11	8.54	28.64	21.21	9.06	7.21	18.38	21.02	28.6	20.88	23.35	20.59	13.42	0.0	14.76	27.51	16.4	33.02	17.46	32.76	11.4	11.66	2.24	17.12	21.1	26.91	26.4	17.09	5.1	21.38	16.49	27.66	16.4	23.77	24.76	6.0	21.93	31.06	12.0	12.73	16.16	21.63	4.12	27.51	22.14	1.0	2.24	21.54	18.11	20.52	29.7	26.0	27.66	14.32	25.08	18.6	10.82	23.26	27.02	20.62	28.07	26.42	11.66	5.39	8.06	20.02	22.47	20.12	
18.11	3.16	7.07	10.05	23.02	17.2	20.0	19.24	11.66	12.65	14.14	7.07	14.87	17.72	13.04	14.76	0.0	20.62	6.71	18.44	13.45	18.03	20.59	19.24	17.0	18.03	12.04	13.93	12.04	3.16	12.17	8.54	19.24	19.1	3.0	16.4	11.18	18.38	13.6	16.4	7.07	4.47	13.15	19.65	12.04	13.15	8.0	13.89	16.64	7.07	10.3	7.28	16.12	14.76	14.04	12.21	19.72	18.11	4.12	8.54	12.81	22.2	17.49	11.66	13.34	15.13	12.53	19.1	8.06	5.39	
35.85	19.72	13.6	28.6	3.0	37.8	25.0	34.54	32.2	32.76	26.17	16.16	5.83	8.06	14.32	27.51	20.62	0.0	27.2	28.02	34.06	26.08	23.09	37.22	29.12	38.21	8.6	30.08	25.5	18.03	28.65	13.93	39.05	3.16	23.02	4.24	27.2	26.17	33.62	26.0	16.64	24.76	11.4	8.54	23.41	18.0	16.76	26.57	27.89	18.03	10.63	25.5	30.41	9.0	15.03	32.53	3.16	11.18	22.67	19.65	26.48	42.45	7.28	22.2	16.28	31.3	19.65	39.62	17.72	19.7	
15.52	7.81	13.6	8.6	29.68	10.63	23.77	18.36	5.0	6.08	13.6	12.21	21.4	24.35	19.1	16.4	6.71	27.2	0.0	18.03	7.21	18.44	25.0	16.28	18.44	12.65	18.6	10.63	11.4	9.22	12.04	14.21	14.32	25.5	4.24	23.02	8.94	21.47	7.07	16.49	13.15	4.12	19.65	26.25	15.23	16.49	12.53	15.81	18.6	11.18	17.0	5.1	13.6	20.62	18.38	7.07	26.42	24.52	7.07	11.4	11.7	16.55	23.43	13.0	19.0	14.42	17.26	13.04	12.08	8.94	
