120
0.0	14.76	10.44	2.0	41.98	12.21	36.12	26.25	16.28	13.0	45.4	31.4	10.2	46.0	34.13	42.45	41.62	39.2	40.0	35.23	52.39	43.83	46.1	17.46	35.11	32.28	50.99	26.4	16.49	13.42	31.06	16.0	24.21	16.12	21.93	38.64	50.54	39.12	40.5	50.99	14.76	18.25	25.5	55.22	44.94	22.56	23.09	32.39	52.5	3.0	42.05	5.0	15.03	31.24	3.16	45.69	34.0	14.14	24.7	21.1	18.25	23.26	33.62	37.11	48.01	11.66	29.68	46.87	35.44	23.77	54.13	37.64	41.76	37.12	53.14	56.61	9.49	35.11	45.69	6.71	31.02	45.28	31.78	11.18	15.65	18.87	5.0	51.22	27.59	23.19	37.64	17.12	31.38	6.32	46.32	19.42	22.8	32.39	40.72	23.54	16.03	39.66	42.19	48.27	48.7	43.14	24.02	35.06	35.13	49.82	6.71	25.61	34.01	31.89	32.89	17.03	20.02	26.42	32.56	7.28	
14.76	0.0	10.44	15.81	34.23	26.93	22.02	12.21	5.0	2.24	38.64	18.11	15.3	41.11	28.79	34.06	29.15	24.76	25.5	23.09	41.77	29.21	40.26	32.2	26.02	24.33	43.1	32.2	19.24	13.04	18.68	7.62	30.46	9.49	13.6	31.58	52.35	27.2	44.2	52.4	14.0	11.18	16.12	42.49	45.45	35.06	21.93	19.1	51.87	13.6	43.84	17.46	28.64	37.12	12.65	46.75	37.01	9.06	14.0	20.52	32.57	26.93	22.36	29.27	43.32	13.34	34.13	39.2	27.17	17.46	43.17	23.35	33.02	22.36	53.01	43.83	22.36	36.07	35.36	8.06	26.83	31.24	22.8	25.63	9.22	29.15	19.72	38.08	13.89	10.77	29.07	6.4	16.64	11.4	38.05	29.27	31.78	22.47	30.27	37.95	15.0	43.6	38.91	34.99	39.12	29.21	22.02	23.77	22.36	47.41	20.62	34.21	24.02	18.79	33.94	15.62	9.22	16.0	23.02	15.0	
10.44	10.44	0.0	10.05	44.01	20.4	31.91	22.36	8.49	8.25	48.17	22.47	17.69	50.01	37.66	44.01	39.56	34.21	34.83	33.53	52.17	38.21	49.5	26.31	36.06	34.01	53.0	35.38	23.6	3.61	21.59	6.71	33.3	6.08	23.02	41.11	58.25	37.64	48.92	58.52	5.0	8.0	26.02	52.8	51.97	32.98	28.64	23.41	59.03	11.66	49.65	15.23	25.32	40.36	10.82	53.0	42.01	4.12	24.19	26.83	28.0	31.24	32.76	39.01	52.17	3.0	38.21	49.01	37.0	26.31	53.6	29.53	43.05	30.48	59.94	54.13	19.92	42.19	45.71	7.21	35.17	41.05	21.38	21.02	17.26	29.07	14.0	48.3	24.17	14.32	39.01	8.6	25.5	4.12	48.01	29.53	32.76	22.09	40.61	33.06	21.02	48.17	47.13	45.18	49.37	39.12	29.15	25.02	25.71	55.36	13.34	35.51	34.23	29.15	39.96	21.93	10.77	26.17	22.2	15.62	
2.0	15.81	10.05	0.0	43.93	11.18	37.48	27.59	16.76	13.89	47.38	31.78	12.17	48.0	36.12	44.38	43.27	40.46	41.23	36.89	54.23	45.0	48.09	16.76	37.0	34.21	52.95	28.02	18.44	12.65	31.26	16.12	25.81	16.0	23.77	40.61	52.33	40.82	42.19	52.8	13.93	18.03	27.31	56.86	46.82	23.09	25.08	32.76	54.41	5.0	43.86	6.4	15.3	32.8	5.1	47.54	35.78	14.0	26.42	23.09	18.03	25.08	35.36	39.05	50.01	10.77	31.38	48.84	37.36	25.71	55.95	38.28	43.68	38.08	55.03	58.25	10.3	37.0	47.54	7.81	33.02	46.67	31.4	11.0	17.46	20.0	4.12	52.8	29.0	23.54	39.56	17.46	32.45	6.0	48.27	20.62	24.08	32.14	42.54	23.19	18.03	41.34	44.18	49.82	50.6	44.55	26.02	35.0	35.36	51.79	5.0	26.91	35.85	33.42	34.79	19.03	20.22	28.18	32.25	9.22	
41.98	34.23	44.01	43.93	0.0	51.62	24.76	26.4	38.64	36.12	5.0	42.19	32.89	10.3	9.22	2.0	16.55	27.8	28.6	16.28	13.89	31.38	7.81	54.12	8.54	10.0	9.06	32.02	28.18	47.1	44.78	41.59	32.56	43.57	21.0	3.61	32.25	14.42	31.78	31.4	48.17	44.91	18.11	23.35	25.02	47.51	21.1	42.72	26.57	39.05	27.17	40.16	46.65	33.62	38.83	27.02	27.31	43.29	20.4	22.83	51.62	27.59	14.42	5.0	12.21	47.01	29.68	5.0	7.07	18.25	16.12	40.36	3.16	33.94	28.46	24.52	42.05	22.47	9.06	38.12	12.81	26.0	52.8	47.42	27.07	39.82	45.88	23.02	24.6	40.5	5.39	39.81	30.81	43.1	4.47	39.05	38.18	51.43	8.94	56.04	26.25	32.02	13.04	22.36	8.6	24.6	19.72	50.25	46.04	19.7	48.51	38.29	11.18	20.81	22.36	25.3	41.48	18.44	52.33	35.74	
12.21	26.93	20.4	11.18	51.62	0.0	48.27	38.42	27.86	25.06	54.41	42.72	18.79	53.94	43.01	52.39	53.26	51.4	52.2	46.86	63.13	56.04	54.57	6.0	45.65	42.49	60.41	28.64	23.77	22.02	41.98	26.93	26.48	26.48	33.02	48.1	53.6	50.61	42.72	54.34	23.0	28.28	36.62	66.84	49.37	16.97	31.05	43.68	57.31	14.14	45.71	11.66	9.43	32.57	14.87	49.65	37.48	24.52	36.24	29.12	8.94	28.0	45.0	47.01	55.73	20.02	32.56	56.3	45.62	34.0	65.0	49.4	51.89	49.24	57.56	68.25	10.05	40.05	56.44	18.87	39.56	57.38	41.0	5.1	27.02	18.03	7.21	63.03	39.7	34.48	47.85	28.46	43.57	16.76	56.08	18.97	22.47	42.05	51.62	13.15	25.5	41.76	49.37	60.14	59.03	55.23	32.28	45.28	46.1	56.01	7.07	25.08	44.94	43.84	38.01	26.4	31.05	37.8	42.01	16.12	
36.12	22.02	31.91	37.48	24.76	48.27	0.0	9.9	23.71	24.21	29.7	19.42	32.2	34.83	26.0	23.35	10.44	4.0	5.0	8.6	24.74	9.06	32.56	53.01	17.49	19.31	31.06	43.1	32.02	33.54	22.36	26.4	42.3	28.23	18.44	24.41	54.23	10.82	50.01	53.71	34.01	28.46	16.03	21.59	46.62	52.55	29.02	19.65	50.25	34.21	47.13	37.44	47.89	47.0	33.42	48.47	43.42	29.07	14.32	29.15	52.48	37.12	11.18	21.63	36.88	34.48	43.01	28.43	19.72	21.02	25.32	15.81	21.93	9.22	51.97	22.8	41.68	40.02	20.12	29.7	26.93	9.22	31.26	46.04	22.36	45.22	41.11	16.76	8.6	21.38	20.0	24.17	8.0	33.42	26.4	44.92	46.1	29.43	16.4	57.8	27.2	49.82	35.85	13.6	24.6	7.21	28.0	27.2	22.47	43.83	42.43	47.68	14.76	6.0	38.64	26.93	24.04	14.04	30.41	33.62	
26.25	12.21	22.36	27.59	26.4	38.42	9.9	0.0	14.56	14.42	31.3	16.28	23.09	35.23	24.04	25.63	17.46	13.04	13.89	12.0	31.02	17.89	33.62	43.27	17.89	17.8	34.48	36.22	24.02	24.35	18.6	17.46	35.06	19.42	11.4	24.7	51.31	16.03	45.31	51.04	25.0	20.1	10.82	30.46	43.83	43.68	22.8	16.97	48.84	24.41	43.42	27.78	38.48	40.61	23.6	45.49	38.28	19.92	8.06	22.36	42.94	30.27	12.37	21.95	37.44	25.08	36.88	31.02	19.72	15.23	32.14	17.09	24.35	13.0	50.33	31.78	32.2	35.78	25.08	19.8	23.6	19.1	26.4	36.36	13.34	36.67	31.24	25.94	2.0	14.32	21.02	15.3	7.07	23.6	29.41	36.5	38.12	25.06	20.22	48.3	19.03	44.94	34.66	22.83	29.27	17.03	22.14	24.21	20.52	43.19	32.53	40.01	15.23	7.07	34.01	19.0	16.0	9.22	25.94	24.17	
16.28	5.0	8.49	16.76	38.64	27.86	23.71	14.56	0.0	4.47	43.17	15.13	19.31	45.88	33.62	38.33	32.02	25.81	26.4	26.31	45.28	29.73	44.92	33.53	30.27	28.86	47.38	36.72	23.85	9.85	15.03	3.0	34.89	5.0	18.38	36.14	57.31	30.41	49.04	57.38	10.44	6.32	20.62	44.94	50.45	38.05	26.91	16.12	56.86	16.0	48.8	20.0	31.06	41.68	15.0	51.74	41.87	5.39	18.25	25.46	34.53	31.62	26.02	33.73	48.1	10.82	38.83	43.57	31.58	22.36	46.53	21.54	37.22	22.02	58.01	46.24	25.0	41.04	39.05	10.0	31.76	32.76	18.03	27.46	14.21	32.76	20.88	40.31	16.49	7.0	33.38	1.41	17.03	11.18	42.3	32.98	35.74	17.89	34.01	39.81	19.85	48.41	43.83	37.16	43.0	30.89	27.02	19.65	19.0	52.35	21.02	38.28	28.07	21.59	38.9	20.52	4.47	20.22	18.36	18.44	
13.0	2.24	8.25	13.89	36.12	25.06	24.21	14.42	4.47	0.0	40.45	19.0	14.87	42.72	30.36	36.01	31.38	26.87	27.59	25.3	43.93	31.24	41.98	30.46	28.0	26.17	45.04	32.25	19.42	11.0	19.24	6.4	30.41	8.06	15.3	33.38	53.15	29.41	44.69	53.26	12.04	10.0	18.03	44.72	46.4	34.0	22.8	20.0	53.0	12.17	44.6	16.12	27.29	37.22	11.18	47.63	37.54	7.28	16.03	21.26	31.05	27.2	24.52	31.14	44.92	11.18	34.41	41.11	29.07	18.97	45.35	24.74	35.0	24.19	54.08	46.07	21.1	36.88	37.48	6.32	28.23	33.42	22.47	24.04	10.3	28.44	17.89	40.31	16.12	11.18	31.02	5.83	18.6	9.22	40.01	28.64	31.32	22.36	32.39	36.4	15.56	44.05	40.31	37.22	41.19	31.4	23.02	24.04	23.09	48.75	18.6	33.84	26.08	21.02	34.71	16.28	8.94	18.03	22.83	14.14	
