90
0.0	30.07	38.01	27.89	30.0	43.68	38.33	20.25	46.01	40.0	42.19	32.31	37.01	38.01	40.05	44.05	7.62	43.86	39.82	51.74	38.21	32.28	27.17	5.1	25.0	33.53	26.4	23.09	42.2	44.27	42.76	26.08	22.09	26.93	16.64	34.48	9.22	22.67	43.05	11.4	16.0	44.91	10.77	48.8	15.13	31.0	43.6	27.51	31.14	26.0	42.44	4.0	9.22	58.05	15.65	45.79	14.56	50.25	32.06	4.0	49.4	43.57	40.5	36.72	43.0	31.05	46.87	13.04	2.83	23.35	42.43	41.23	36.4	10.3	28.28	43.08	34.71	34.37	21.38	32.45	5.66	31.14	21.95	32.02	32.7	18.11	43.32	30.53	36.8	37.44	
30.07	0.0	20.02	5.83	17.09	15.62	8.54	12.08	29.27	48.41	47.71	10.0	45.45	30.08	47.2	50.48	27.46	30.0	29.43	37.22	26.31	7.07	36.8	29.15	7.81	36.06	23.6	9.43	43.83	43.08	13.42	36.88	34.41	33.24	24.19	15.0	28.86	21.21	49.65	28.46	14.14	46.96	20.1	33.24	15.0	2.24	33.24	31.89	39.62	38.42	33.54	26.08	24.52	41.98	16.76	37.48	16.12	35.23	2.0	30.07	40.2	47.01	14.42	16.12	50.8	6.0	25.63	31.02	32.0	33.42	46.65	30.27	38.59	21.21	36.77	40.5	6.4	5.0	9.22	16.28	26.08	22.85	14.21	41.73	11.0	35.78	42.15	27.78	25.5	19.03	
38.01	20.02	0.0	15.52	8.06	14.87	18.38	19.21	9.49	35.85	33.6	10.05	33.54	12.73	34.13	36.4	31.76	10.05	10.82	17.26	7.81	13.0	28.44	34.48	16.55	23.26	15.03	17.49	28.32	26.25	17.8	29.27	29.0	24.33	23.41	5.1	31.78	16.76	35.81	30.08	26.63	31.11	27.66	13.34	25.61	22.0	13.93	22.36	29.41	31.26	14.76	34.83	29.15	22.47	22.67	18.38	24.76	15.3	20.02	35.85	20.62	31.89	10.63	4.12	37.44	14.04	8.94	31.32	38.59	27.02	32.02	11.18	24.7	27.8	27.66	23.43	15.3	17.26	20.59	5.66	32.45	10.05	16.28	31.62	9.06	33.24	25.5	15.52	7.81	1.0	
27.89	5.83	15.52	0.0	11.4	15.81	11.18	8.0	25.0	42.64	41.88	5.83	39.7	24.52	41.4	44.65	24.0	25.18	24.08	32.76	21.02	4.47	31.24	26.08	3.0	30.23	17.8	5.0	38.01	37.34	15.03	31.4	29.15	27.59	19.31	10.44	25.08	15.62	43.83	24.33	13.04	41.15	17.26	28.86	13.0	8.06	28.02	26.17	33.94	33.02	28.16	24.04	21.0	37.95	13.0	32.14	13.34	30.81	7.07	27.17	35.01	41.18	13.04	12.08	45.0	3.16	22.47	26.68	29.43	28.02	40.82	25.02	32.76	18.11	31.14	34.79	7.0	7.28	6.71	11.0	23.19	17.09	8.94	36.07	6.71	31.02	36.4	21.95	20.1	14.56	
30.0	17.09	8.06	11.4	0.0	18.97	19.1	12.08	16.4	32.56	31.24	8.49	29.83	13.15	31.11	34.06	23.71	15.23	13.04	23.26	10.2	11.4	22.85	26.42	11.0	19.8	8.54	11.18	26.93	26.0	20.59	23.41	22.36	18.79	15.52	6.08	23.77	9.06	33.3	22.14	19.7	30.02	19.8	19.72	18.36	19.31	17.12	17.0	24.7	25.3	17.0	26.91	21.1	29.15	14.87	21.0	17.2	21.47	17.89	27.78	24.08	30.23	14.56	8.0	34.66	11.66	17.0	23.54	30.53	20.62	30.0	14.14	22.02	19.85	22.36	23.41	14.87	16.4	14.32	3.0	24.41	5.83	8.6	26.93	7.81	26.0	25.08	11.31	9.06	7.62	
43.68	15.62	14.87	15.81	18.97	0.0	8.06	23.54	20.62	50.48	48.41	12.0	48.02	27.59	48.83	51.22	39.32	23.32	25.5	28.16	22.63	11.4	41.79	41.59	18.68	37.74	27.51	20.62	43.19	41.04	4.0	42.38	41.23	37.7	33.06	13.0	40.11	27.46	50.61	39.01	28.64	45.97	32.98	24.35	28.79	16.28	28.02	35.85	43.38	44.27	29.21	39.85	36.35	31.14	28.44	32.45	29.12	26.25	14.14	42.76	34.0	46.75	4.47	11.66	52.2	12.65	14.32	41.01	45.12	39.56	46.86	25.61	39.41	33.73	41.23	38.21	9.43	10.63	22.47	16.16	38.83	23.71	23.02	45.62	12.04	44.41	40.31	29.53	22.67	14.21	
38.33	8.54	18.38	11.18	19.1	8.06	0.0	19.1	26.31	51.66	50.25	10.63	48.92	30.53	50.21	53.08	35.06	28.16	29.07	34.23	25.94	8.06	41.34	37.0	14.14	38.9	27.2	16.12	45.61	44.1	5.0	41.68	39.81	37.44	30.36	14.42	36.22	25.94	52.35	35.51	22.56	48.6	28.02	30.27	23.19	8.6	32.31	35.81	43.6	43.42	33.11	34.37	32.06	38.01	24.08	36.77	24.02	32.25	6.71	38.01	38.9	49.04	9.0	14.32	53.74	8.54	21.02	37.85	40.11	38.47	48.92	29.55	41.04	29.0	41.05	41.34	4.47	4.0	17.03	17.03	34.01	24.76	19.92	45.8	11.31	42.06	43.27	30.41	25.55	17.46	
20.25	12.08	19.21	8.0	12.08	23.54	19.1	0.0	28.3	38.08	38.08	12.08	34.99	24.19	37.12	40.72	16.0	27.31	24.74	35.34	22.14	12.17	25.61	18.11	5.0	26.57	14.32	3.0	35.17	35.36	23.02	25.5	22.67	22.47	12.21	14.87	17.12	10.77	39.81	16.49	7.62	38.33	9.49	31.76	6.4	13.89	28.86	21.47	28.84	26.87	28.44	16.55	13.0	41.18	5.0	32.39	5.83	33.54	13.93	19.24	35.69	37.95	20.25	17.03	40.71	11.05	27.59	18.97	21.59	21.93	37.34	25.96	29.41	10.2	25.81	33.14	15.0	15.13	3.61	13.6	15.3	16.12	4.0	30.81	12.53	23.71	34.37	19.24	20.88	18.44	
46.01	29.27	9.49	25.0	16.4	20.62	26.31	28.3	0.0	35.17	31.95	19.42	33.54	12.0	33.24	34.54	39.2	4.12	9.0	8.0	8.54	22.2	31.26	42.01	26.0	24.02	20.59	26.83	26.0	22.83	24.35	32.39	33.24	27.46	30.23	14.56	38.83	23.6	34.18	36.89	35.85	28.18	36.12	4.0	34.67	31.14	8.94	25.5	31.0	34.37	10.77	43.14	36.88	13.0	31.24	12.81	33.6	6.0	29.07	43.42	13.6	29.55	17.46	13.15	36.06	23.35	7.07	37.59	46.23	31.05	30.08	8.06	24.33	36.07	30.15	20.12	24.0	26.0	29.97	14.76	40.36	15.26	25.0	33.02	18.44	38.28	22.36	18.68	9.85	10.44	
40.0	48.41	35.85	42.64	32.56	50.48	51.66	38.08	35.17	0.0	4.47	41.04	3.16	23.77	2.0	4.47	33.14	31.05	26.57	34.01	28.64	43.84	13.34	35.01	40.8	12.81	24.84	39.66	10.05	14.14	52.8	14.14	18.11	15.65	27.51	37.8	31.06	27.46	3.61	29.15	43.08	9.85	37.36	34.37	40.85	50.61	26.48	16.64	9.49	14.0	24.52	40.2	33.54	39.12	35.85	24.02	38.63	34.13	49.68	36.0	26.08	7.62	46.04	38.83	3.0	43.86	41.44	27.02	38.05	17.46	6.32	27.2	11.18	36.14	12.65	16.0	47.38	48.8	41.68	34.83	36.22	27.02	34.67	8.06	40.36	22.09	14.04	21.26	28.18	36.36	
