80
0.0	12.17	8.49	41.88	28.23	23.0	9.0	16.28	35.23	12.04	26.0	16.03	22.8	44.69	25.71	30.15	37.64	26.08	24.7	33.29	14.04	3.61	25.0	2.0	16.55	30.27	23.54	28.16	22.09	24.74	10.05	23.35	22.0	26.83	34.53	24.19	2.24	21.93	29.83	29.43	18.03	3.61	30.08	8.49	7.62	24.17	37.8	17.09	17.2	17.26	13.6	37.12	33.84	13.42	26.48	29.0	25.55	2.0	10.63	23.43	9.22	13.04	28.02	21.26	8.6	24.74	26.0	19.7	21.63	41.59	31.78	27.29	16.12	26.08	5.39	38.29	10.77	15.23	8.6	18.44	
12.17	0.0	10.0	33.97	19.1	11.18	3.61	14.04	23.09	10.44	26.08	22.2	12.81	38.01	13.6	18.03	31.06	18.87	13.04	30.59	19.42	9.0	26.48	12.0	5.83	18.11	13.04	16.03	10.0	12.65	17.69	18.68	10.2	26.0	22.36	27.51	11.0	18.25	31.4	17.26	12.37	10.05	30.02	7.21	5.1	15.62	30.81	8.94	12.17	5.1	2.24	25.02	26.4	8.0	15.65	17.12	18.03	14.14	6.4	20.22	15.65	13.93	21.1	16.49	8.6	14.42	14.14	20.4	15.23	32.65	22.67	26.02	20.59	14.0	12.21	33.62	2.83	8.25	5.83	16.0	
8.49	10.0	0.0	33.62	20.62	18.03	6.71	7.81	30.68	3.61	18.44	12.21	16.0	36.24	22.47	25.63	29.21	17.89	22.67	25.06	9.43	8.54	18.03	10.0	15.81	26.0	17.03	23.77	17.89	21.63	8.06	14.87	17.09	18.97	30.46	18.25	9.43	13.45	23.02	25.5	9.85	9.85	22.56	12.0	9.06	16.49	29.41	10.0	8.94	14.21	12.21	32.28	25.55	6.0	20.02	23.77	17.46	10.0	13.15	15.0	17.0	5.1	19.72	12.81	1.41	18.0	20.88	12.17	13.42	33.62	24.04	19.31	10.77	21.54	4.12	29.83	10.77	8.0	11.05	10.0	
41.88	33.97	33.62	0.0	15.0	25.94	34.71	26.4	27.0	30.02	25.02	36.67	21.4	6.08	30.68	26.48	6.08	15.81	34.18	17.72	35.17	40.61	28.02	43.01	36.06	27.46	21.63	26.93	28.18	31.02	38.28	19.31	26.42	23.02	29.02	32.02	42.2	21.19	28.64	28.64	23.85	42.01	24.52	41.01	38.21	18.38	5.0	25.5	24.7	31.62	34.83	26.08	8.06	28.6	20.12	23.77	16.4	43.57	40.36	20.62	48.92	30.46	13.89	21.02	33.29	20.25	24.7	27.46	20.25	4.47	11.66	22.02	33.73	26.57	37.59	11.66	36.8	27.02	39.6	24.7	
28.23	19.1	20.62	15.0	0.0	11.4	20.25	15.03	17.49	17.26	20.62	27.46	6.4	19.7	17.03	14.56	13.34	5.0	20.22	18.79	25.18	26.42	23.02	29.07	21.1	15.52	6.71	14.14	13.6	17.12	27.02	10.3	11.7	19.1	18.79	26.42	28.18	12.08	26.17	16.28	11.05	27.78	22.67	26.25	23.6	4.12	12.65	11.18	12.04	16.64	19.85	17.8	8.25	14.87	6.0	11.4	4.47	30.08	25.46	13.04	34.41	19.0	5.83	10.44	19.92	5.39	11.0	19.31	8.06	13.6	3.61	18.38	24.52	13.0	24.74	18.03	21.93	13.0	24.84	14.32	
23.0	11.18	18.03	25.94	11.4	0.0	14.0	16.97	12.65	16.12	27.29	28.84	6.08	31.02	6.32	7.62	24.74	14.04	9.0	28.44	26.08	20.1	28.84	23.09	10.63	8.06	5.0	5.83	2.24	6.08	26.0	17.09	1.0	26.4	12.53	31.24	22.09	17.89	33.12	7.81	12.81	21.21	30.46	18.03	16.28	10.05	24.04	9.22	13.45	6.71	10.77	14.32	19.65	12.53	5.83	6.0	13.04	25.0	16.55	19.7	26.57	19.42	16.0	15.65	16.76	6.08	3.0	23.43	13.0	23.6	14.32	26.0	26.4	3.61	21.59	29.07	13.6	10.82	16.76	17.8	
9.0	3.61	6.71	34.71	20.25	14.0	0.0	12.17	26.31	8.0	24.02	18.87	14.32	38.29	17.09	21.21	31.24	19.1	16.64	29.41	16.12	6.32	24.08	9.22	9.22	21.38	14.87	19.24	13.15	16.16	14.14	17.89	13.0	24.19	25.71	24.74	8.25	17.09	29.07	20.62	11.66	7.62	28.07	6.71	3.61	16.4	31.14	9.22	11.18	8.54	5.66	28.16	26.87	6.71	17.72	20.0	18.38	11.0	7.07	18.97	14.21	11.18	21.26	15.65	5.39	16.16	17.0	18.03	15.0	33.84	23.85	24.33	17.46	17.12	8.6	33.12	4.12	7.81	5.39	14.32	
16.28	14.04	7.81	26.4	15.03	16.97	12.17	0.0	28.84	4.47	12.04	12.65	12.53	28.6	22.8	24.21	21.63	11.18	24.19	17.46	10.2	16.12	12.65	17.8	19.42	24.84	13.89	22.67	17.8	22.2	12.17	7.21	16.28	12.04	29.21	14.42	17.2	5.66	17.46	24.76	4.47	17.49	16.0	18.68	15.52	11.18	21.95	7.81	3.61	16.16	16.12	30.02	18.38	6.08	16.55	21.63	11.05	17.69	19.24	7.21	24.7	4.12	12.65	5.39	8.06	14.32	19.21	6.71	7.0	26.93	18.03	12.17	9.85	20.52	11.4	22.02	16.03	6.71	17.46	2.24	
35.23	23.09	30.68	27.0	17.49	12.65	26.31	28.84	0.0	28.64	37.54	41.18	16.4	33.02	10.2	5.1	28.64	22.2	13.0	36.24	38.47	32.06	39.6	35.06	20.22	5.0	15.0	7.07	13.15	11.18	38.63	26.91	13.6	36.24	2.24	42.52	34.06	28.28	43.28	6.08	24.41	33.02	40.0	29.07	28.02	19.1	27.46	21.47	25.24	18.03	22.0	2.24	24.04	25.08	12.73	7.21	21.4	37.22	27.17	29.73	37.34	31.76	23.32	26.17	29.41	14.87	9.85	34.83	23.35	23.09	18.03	35.61	38.59	9.22	34.21	34.48	25.0	23.26	28.02	29.21	
12.04	10.44	3.61	30.02	17.26	16.12	8.0	4.47	28.64	0.0	16.03	12.81	13.15	32.65	21.26	23.71	25.61	14.32	22.02	21.93	10.0	11.66	16.12	13.45	16.16	24.19	14.32	21.95	16.4	20.52	10.2	11.31	15.26	16.28	28.65	17.09	12.81	10.0	21.1	23.85	6.32	13.04	20.1	14.32	11.18	13.15	25.81	7.28	5.39	13.6	12.65	30.08	21.95	3.61	17.26	21.54	13.93	13.6	15.03	11.66	20.25	3.61	16.12	9.22	3.61	15.13	18.79	10.05	9.85	30.08	20.62	16.49	10.63	19.72	7.62	26.4	12.04	5.39	13.15	6.71	
