130
0.0	26.48	40.8	45.65	77.47	36.88	51.55	48.83	63.53	39.0	21.93	44.0	36.35	34.93	40.85	68.0	35.78	35.0	62.17	20.22	27.2	67.12	53.25	20.02	46.0	33.14	48.84	16.64	38.83	62.3	47.41	50.16	65.19	37.16	55.23	40.31	53.6	55.71	59.08	35.38	37.34	51.97	45.22	8.06	30.08	57.45	41.59	61.29	27.51	32.02	49.24	71.06	45.49	60.67	15.03	61.33	11.18	50.45	52.2	14.32	59.44	26.68	58.01	52.0	36.25	36.5	50.57	84.15	81.34	19.7	41.4	37.8	36.22	26.31	16.12	77.16	47.17	40.61	22.47	60.07	30.08	45.22	60.3	69.97	62.68	15.52	49.41	43.66	56.0	75.21	29.07	38.01	62.68	56.36	40.5	55.44	15.81	50.93	56.08	50.61	32.31	42.06	50.33	23.85	50.48	21.47	84.85	43.86	73.54	34.21	59.68	59.08	12.81	35.85	55.08	37.85	37.34	48.08	71.34	65.8	74.33	43.57	81.39	70.18	12.65	71.4	37.2	70.01	72.95	29.07	
26.48	0.0	28.07	35.23	55.61	35.85	45.12	35.06	39.05	42.8	7.21	18.68	10.0	34.13	15.62	43.42	28.79	10.3	35.69	10.0	19.72	43.86	30.81	8.49	48.55	7.28	31.78	12.65	37.59	54.33	37.22	24.02	39.36	31.02	37.64	23.19	27.2	47.38	58.69	21.1	11.0	40.0	32.0	18.97	4.24	44.18	32.76	59.46	27.02	7.21	38.05	49.41	23.32	34.23	12.53	36.06	15.3	46.17	46.32	12.17	32.98	29.0	32.56	53.71	12.21	36.89	41.3	63.81	61.77	8.54	21.19	18.44	10.05	1.0	12.37	58.14	24.41	20.88	5.83	34.06	27.46	23.71	58.52	46.01	47.85	11.05	35.13	37.64	30.41	58.82	4.24	12.65	39.7	45.0	15.0	34.48	11.0	33.24	30.07	26.91	8.06	32.56	33.73	10.0	37.05	8.6	64.66	35.9	53.71	32.76	33.24	33.96	18.68	11.4	55.04	36.72	12.04	42.72	57.07	43.42	53.54	42.49	60.46	49.09	14.04	54.71	17.46	50.12	57.72	8.0	
40.8	28.07	0.0	7.28	39.4	16.28	17.89	8.06	32.14	24.74	24.33	38.59	30.46	16.03	22.8	36.01	8.06	34.79	42.54	36.22	13.6	32.25	20.22	34.23	27.29	31.32	9.49	26.0	16.76	26.31	9.22	38.95	38.33	9.06	15.26	7.07	34.41	19.42	33.42	7.0	30.87	12.17	4.47	37.58	25.5	17.09	6.4	33.29	16.55	32.98	10.0	33.24	16.12	43.27	35.17	32.98	33.62	20.0	19.24	31.62	39.45	19.31	48.08	30.61	20.12	18.25	13.34	44.41	41.23	25.71	12.04	11.66	31.38	29.07	26.93	36.88	17.89	11.31	25.18	46.86	13.93	14.76	32.45	36.12	21.95	30.36	8.6	12.04	45.97	34.41	31.4	34.93	28.07	17.12	23.6	19.1	29.41	11.7	43.86	21.54	21.84	5.66	10.3	20.4	9.85	23.54	45.0	9.22	33.84	15.0	42.44	50.21	28.02	21.02	30.41	16.49	22.83	16.4	30.87	29.61	35.36	19.72	42.19	31.78	31.38	30.61	12.53	30.53	32.25	20.1	
45.65	35.23	7.28	0.0	39.05	14.56	10.82	6.0	35.44	22.02	31.06	45.65	37.7	15.23	29.68	38.83	10.0	42.06	48.01	43.05	18.97	34.13	24.17	41.05	22.8	38.6	11.7	32.02	14.14	19.1	2.0	45.61	42.54	9.22	15.03	13.89	40.36	12.17	26.87	14.14	38.08	6.4	5.0	43.32	32.76	12.04	4.24	26.4	19.1	40.26	3.61	33.38	21.93	49.04	41.59	37.16	39.56	13.45	12.21	37.85	45.0	21.26	54.56	25.06	27.31	16.49	6.08	42.49	38.95	32.25	18.6	18.79	38.63	36.22	32.98	34.48	23.43	18.03	32.02	53.04	16.28	20.52	25.61	38.21	17.69	36.67	7.0	7.07	52.5	30.41	38.64	42.15	30.41	10.77	30.53	21.59	35.69	13.34	50.25	26.63	29.12	3.61	11.18	27.07	6.32	30.15	42.94	4.0	32.31	14.76	48.27	56.73	33.11	28.23	24.21	14.32	29.97	10.0	25.81	31.02	34.48	15.3	40.85	31.58	37.36	27.02	19.7	29.41	27.66	27.29	
77.47	55.61	39.4	39.05	0.0	53.6	44.0	33.24	19.42	60.83	56.57	51.55	50.12	54.12	40.5	17.0	47.17	55.01	37.01	65.6	51.62	12.65	24.84	64.03	60.07	53.34	29.97	60.96	53.15	41.23	38.64	46.1	26.02	47.43	24.35	37.44	36.88	40.11	57.87	42.72	49.65	34.23	36.06	72.14	51.4	30.0	42.72	55.32	55.95	55.57	36.5	6.4	32.56	40.0	67.27	24.33	67.9	48.0	45.01	65.05	36.06	58.69	50.04	60.07	43.42	55.54	39.12	10.0	10.77	58.69	36.12	39.7	51.0	56.4	61.62	11.31	31.24	36.88	56.59	46.0	53.31	32.53	55.11	13.0	25.18	63.64	32.28	45.71	49.16	20.0	56.3	52.8	16.12	34.01	41.34	22.02	62.94	27.73	46.17	28.84	47.63	41.76	29.15	53.81	32.76	56.59	11.0	42.95	8.54	53.45	40.01	52.01	65.0	44.2	57.31	53.37	43.83	46.1	25.94	12.21	5.1	53.34	6.0	7.62	65.8	18.79	40.36	10.0	23.32	49.52	
36.88	35.85	16.28	14.56	53.6	0.0	15.26	20.4	48.37	8.54	29.55	50.91	41.77	2.0	36.62	52.15	8.94	45.0	58.18	40.8	16.12	48.01	36.5	38.9	12.81	41.4	25.0	27.66	2.0	25.94	15.23	52.8	54.57	7.28	29.43	22.47	49.65	20.0	23.54	18.87	42.45	20.12	18.03	37.0	35.0	25.55	11.05	25.08	10.05	42.44	17.46	47.85	31.95	58.59	37.66	49.24	34.13	13.6	15.65	33.54	55.04	10.2	62.2	17.89	32.65	2.0	16.4	56.86	53.23	29.73	27.31	25.55	42.52	36.72	28.64	48.75	33.84	26.4	30.87	61.59	8.54	30.68	24.08	52.0	31.38	32.76	21.38	8.6	60.0	43.83	39.96	46.1	44.01	22.8	37.2	35.01	31.78	27.02	58.25	37.64	32.56	12.04	25.08	25.94	20.88	28.23	57.27	10.77	46.82	3.16	57.71	64.2	26.0	33.3	19.65	1.0	35.47	11.66	38.29	45.1	49.04	7.07	55.36	46.1	32.25	40.82	26.08	43.97	40.61	29.21	
51.55	45.12	17.89	10.82	44.0	15.26	0.0	15.0	44.28	18.87	40.2	56.44	48.33	17.0	40.5	47.17	17.0	52.55	58.26	52.15	27.0	41.76	33.84	50.16	16.28	49.04	21.4	40.05	13.6	10.77	9.22	56.4	51.97	15.03	22.47	24.7	50.91	5.0	16.4	24.35	48.75	10.77	15.62	50.64	43.01	14.0	12.37	15.62	24.04	50.6	10.0	39.2	32.56	59.46	50.01	46.65	47.27	4.0	1.41	46.04	55.32	25.08	65.3	16.28	38.01	16.4	5.83	45.12	41.23	41.05	29.41	29.53	49.24	46.1	41.05	36.88	33.94	28.84	41.3	63.66	21.59	31.14	14.87	45.88	19.24	45.01	15.81	8.06	63.25	30.46	48.76	52.8	38.63	10.05	41.34	30.41	44.01	22.47	60.96	36.88	39.56	12.65	20.25	36.22	13.89	39.12	45.35	9.22	36.12	17.46	58.73	67.48	39.81	38.91	14.32	14.42	40.71	3.61	24.19	38.33	39.01	10.82	44.41	37.12	45.18	28.16	30.41	34.0	26.83	37.36	
48.83	35.06	8.06	6.0	33.24	20.4	15.0	0.0	29.73	28.02	32.02	43.08	35.9	20.88	26.93	32.98	14.42	40.61	43.28	43.74	21.63	28.16	18.87	41.77	28.64	37.34	6.4	34.01	20.1	20.62	6.32	42.19	37.12	14.32	9.06	12.04	36.12	14.42	31.4	14.56	36.14	5.39	3.61	45.62	32.02	9.22	9.49	30.41	23.6	39.2	5.0	27.46	18.03	44.55	43.01	31.76	41.63	18.36	16.4	39.56	40.36	26.08	50.8	30.46	25.5	22.36	9.22	37.22	33.84	33.53	15.81	17.12	36.88	36.06	34.93	29.41	19.21	15.52	32.76	48.92	20.81	16.64	29.73	32.25	13.89	38.28	1.0	13.04	48.83	26.4	38.01	40.26	24.52	10.2	27.86	15.81	37.34	7.62	46.4	21.93	28.07	8.54	5.39	28.16	2.0	31.32	37.74	10.0	26.83	20.25	43.84	53.01	36.06	26.48	29.15	20.22	27.89	15.23	22.85	25.02	28.79	21.21	35.34	25.71	39.4	22.67	18.11	23.77	24.19	27.07	
63.53	39.05	32.14	35.44	19.42	48.37	44.28	29.73	0.0	56.72	41.68	32.31	32.02	48.17	23.43	4.47	40.05	36.62	18.68	48.84	40.79	7.0	12.0	47.51	58.24	35.47	23.77	46.96	48.66	46.23	36.06	26.68	8.6	41.19	21.95	27.07	17.46	42.19	60.42	32.25	31.4	33.54	30.81	57.14	34.83	32.2	37.66	58.83	47.17	37.64	34.54	15.03	18.68	21.38	51.4	5.0	53.0	47.93	45.62	49.93	17.12	50.16	31.06	60.17	27.46	50.36	38.48	29.27	29.0	43.91	23.54	26.93	32.8	39.7	47.41	27.29	16.76	24.52	41.34	27.29	45.04	19.42	58.31	7.21	30.41	48.55	28.79	42.45	30.0	33.24	38.9	34.13	6.4	36.06	24.08	13.93	48.02	22.14	27.0	13.0	31.62	36.67	24.35	39.81	30.46	42.06	30.27	39.29	22.36	47.1	21.21	33.14	52.0	28.02	58.6	48.51	27.02	44.94	36.36	9.49	20.02	50.7	25.32	16.28	51.11	29.97	27.2	19.92	34.89	34.48	
39.0	42.8	24.74	22.02	60.83	8.54	18.87	28.02	56.72	0.0	36.06	58.8	49.52	9.43	44.94	60.41	17.46	52.4	66.71	46.52	23.35	56.04	44.91	44.72	7.0	48.84	33.14	33.11	8.06	28.28	22.2	61.03	63.06	15.81	37.05	31.02	58.14	23.85	20.22	27.29	50.25	26.68	26.08	40.79	42.45	31.62	19.1	22.8	15.81	49.68	24.33	55.33	40.5	67.08	42.72	57.72	38.6	15.62	18.6	38.63	63.56	14.32	70.46	13.0	40.8	6.71	22.14	63.25	59.46	35.85	35.85	34.0	50.21	43.6	34.01	55.03	42.38	34.93	37.44	69.97	15.56	39.22	21.84	60.07	37.34	38.08	29.02	15.13	68.24	49.19	47.01	53.74	52.15	28.23	45.49	43.19	37.16	35.06	66.57	46.17	40.36	20.1	33.02	32.8	28.16	34.67	63.57	18.03	53.6	10.82	66.19	72.42	30.08	41.4	16.28	8.25	43.6	15.65	43.05	53.0	56.09	8.06	62.1	53.46	37.0	46.62	34.48	50.99	45.65	36.77	
21.93	7.21	24.33	31.06	56.57	29.55	40.2	32.02	41.68	36.06	0.0	25.63	16.49	27.73	18.97	46.14	23.35	17.49	41.11	12.0	13.6	45.61	31.89	10.0	42.06	14.32	29.97	6.0	31.38	50.0	33.06	30.41	43.32	25.5	36.24	21.02	32.25	43.0	52.81	17.46	17.46	36.5	28.64	15.62	9.06	41.23	28.02	53.85	20.25	14.42	34.23	50.21	24.08	40.0	11.18	39.4	11.4	40.79	41.3	8.49	38.21	22.02	39.29	47.42	14.32	30.41	37.01	64.03	61.61	2.24	20.62	17.2	16.76	7.81	6.08	57.69	25.61	20.0	1.41	40.45	21.02	24.04	52.89	48.26	45.54	7.07	32.28	32.39	37.11	57.27	11.4	19.7	41.23	41.44	18.68	34.71	6.4	31.76	36.5	28.84	10.44	28.0	31.78	4.0	33.96	1.41	64.82	31.06	53.6	26.4	39.0	40.8	12.04	13.93	49.04	30.46	15.52	37.48	54.71	44.6	53.91	36.4	60.96	49.58	9.43	53.23	16.4	50.0	55.71	7.21	
44.0	18.68	38.59	45.65	51.55	50.91	56.44	43.08	32.31	58.8	25.63	0.0	9.43	49.52	16.16	35.78	42.52	9.0	20.81	24.19	35.61	38.9	30.0	24.02	63.66	11.4	37.64	31.32	52.35	63.69	47.41	7.21	28.6	44.69	41.59	31.76	15.26	57.27	71.85	32.8	8.6	48.47	41.15	36.01	17.0	50.96	44.65	71.87	43.6	12.04	47.42	46.32	25.71	18.36	29.02	27.73	33.06	58.52	57.8	30.15	19.1	46.04	14.04	68.12	18.6	52.35	51.43	61.13	60.21	27.2	27.31	26.93	8.94	18.44	31.05	57.56	25.32	27.73	24.35	16.28	43.28	26.93	71.02	39.4	52.77	29.27	42.72	50.22	12.0	61.0	15.13	6.08	35.9	53.14	15.23	35.01	29.43	38.08	12.37	25.0	18.44	44.1	39.56	27.29	44.94	26.93	62.1	47.71	52.61	48.1	17.49	15.3	37.36	17.8	68.6	51.62	15.81	54.92	61.4	40.02	51.2	56.73	57.28	46.87	32.25	57.01	26.08	49.37	61.13	22.2	
36.35	10.0	30.46	37.7	50.12	41.77	48.33	35.9	32.02	49.52	16.49	9.43	0.0	40.31	10.2	36.12	33.6	5.1	25.96	17.89	26.25	37.74	26.25	17.09	54.56	3.61	31.14	22.36	43.28	56.32	39.56	14.04	30.81	35.81	36.01	24.04	17.89	49.65	63.29	24.19	1.0	41.23	33.53	28.64	7.62	44.41	36.24	63.53	34.21	5.66	39.85	44.28	20.1	24.33	21.84	28.28	25.18	50.12	49.66	22.09	23.41	36.62	22.8	59.2	10.44	43.14	43.66	59.09	57.58	18.25	20.22	18.97	1.0	10.05	22.2	54.41	20.4	20.4	15.3	24.08	33.97	21.02	62.65	39.2	47.01	21.02	35.69	41.68	20.62	56.57	7.62	4.47	34.0	46.1	9.22	30.81	21.0	32.02	20.1	21.54	9.22	35.78	33.14	17.89	37.85	17.72	60.01	39.36	49.65	38.9	23.35	24.35	28.44	9.49	59.91	42.52	8.06	46.53	56.01	38.01	48.85	47.8	55.46	44.38	24.02	52.47	18.03	46.17	56.14	12.81	
