130
0.0	9.0	21.63	18.97	58.86	42.2	79.93	63.7	59.64	48.37	55.01	32.2	9.22	50.64	45.01	59.23	31.05	21.19	60.46	67.2	48.83	62.24	43.97	6.0	32.8	25.94	41.73	71.06	22.47	29.43	74.06	20.22	62.2	60.54	10.0	44.42	41.77	24.41	21.02	52.43	34.89	57.8	57.58	50.22	29.73	37.85	14.42	23.02	49.04	14.87	9.06	45.65	16.03	33.06	48.41	36.72	17.46	49.5	56.29	58.9	39.2	44.69	30.53	71.03	39.56	23.0	10.0	59.46	23.02	64.2	54.04	65.19	62.13	16.28	68.8	29.02	42.76	50.61	47.17	38.08	33.73	52.01	14.42	50.01	48.01	31.02	8.06	36.36	54.92	62.8	64.4	48.0	30.07	56.32	31.95	57.45	52.47	34.37	58.01	28.02	25.5	68.41	10.63	33.42	48.08	26.93	37.95	47.3	39.12	47.71	59.62	27.8	36.67	36.01	28.28	55.0	12.53	12.65	17.2	58.42	46.62	65.95	32.7	37.58	56.3	4.12	65.76	45.22	12.04	56.86	
9.0	0.0	27.66	18.25	61.03	48.08	86.37	70.09	67.23	50.29	64.01	38.21	7.62	52.81	54.01	61.68	39.81	25.61	68.1	74.63	54.49	68.77	52.63	15.0	40.31	34.18	48.41	77.08	21.02	32.2	79.51	20.88	67.94	65.6	19.0	49.68	50.64	30.48	22.47	58.05	39.82	65.74	61.29	59.03	38.33	46.69	22.47	32.02	58.03	21.95	1.0	53.71	17.89	33.73	54.45	44.78	22.63	58.42	65.12	65.07	48.17	50.99	38.48	76.58	43.57	32.0	8.54	65.86	32.02	67.54	54.45	72.2	69.84	17.09	74.03	38.01	51.62	57.98	51.11	46.87	42.58	61.01	12.04	58.86	55.57	39.56	1.41	41.77	63.79	68.62	68.8	48.84	39.05	59.51	40.52	65.3	54.41	36.77	65.51	29.73	33.84	74.28	7.07	40.82	56.75	35.44	46.57	56.09	46.96	55.47	63.63	34.06	41.4	45.01	37.22	64.0	11.4	21.38	23.6	60.17	55.03	72.14	41.11	42.2	64.01	10.77	70.46	50.93	19.24	62.37	
21.63	27.66	0.0	18.0	40.05	20.62	58.73	42.45	40.31	30.59	47.01	10.63	21.1	32.25	37.12	40.0	20.59	5.39	41.23	47.41	27.2	41.11	30.41	18.97	14.14	12.53	20.81	49.58	20.22	13.04	52.43	15.13	40.61	38.95	18.11	22.83	30.68	2.83	13.34	30.81	13.6	39.56	36.88	37.66	17.89	26.93	10.0	21.95	40.31	7.28	28.32	28.28	13.15	20.52	26.91	20.0	5.39	38.6	43.42	37.48	30.41	23.35	14.14	49.41	19.1	21.1	20.59	38.21	20.25	43.74	38.63	44.65	43.08	15.13	47.17	25.5	31.62	30.87	26.48	26.57	23.71	44.28	20.88	37.85	28.79	18.38	27.59	14.76	42.76	41.23	43.08	32.31	24.08	36.22	19.31	38.9	34.37	17.46	38.48	14.87	13.04	46.86	22.83	14.32	34.23	15.26	24.74	34.71	21.21	29.12	38.6	6.4	15.52	30.61	21.26	46.62	19.31	14.0	4.47	40.31	31.0	44.55	18.68	16.49	37.34	17.8	44.28	23.6	9.85	35.23	
18.97	18.25	18.0	0.0	43.08	34.89	72.95	56.94	57.28	32.31	63.89	26.25	11.0	34.93	53.76	43.86	37.36	13.15	58.24	63.91	40.5	55.95	48.26	21.63	32.06	29.61	37.0	63.01	3.61	15.56	64.44	3.61	53.6	50.25	24.08	35.23	48.05	20.1	5.83	43.83	25.55	57.07	44.41	55.44	34.93	44.15	20.59	34.67	57.28	17.46	19.24	46.17	5.39	15.52	41.18	38.0	13.15	56.09	61.29	51.62	47.13	38.48	32.06	61.72	27.59	34.13	10.0	52.84	33.62	50.25	36.22	60.42	60.17	3.61	58.73	39.82	49.03	47.8	34.71	43.93	40.52	61.03	6.32	55.58	46.1	35.69	19.1	28.18	60.53	54.41	52.5	30.59	39.4	42.19	36.67	56.29	36.4	19.42	55.36	12.21	29.83	60.0	11.18	32.14	52.15	32.02	42.43	52.47	39.12	46.69	47.01	23.35	26.63	46.1	36.77	63.6	7.0	22.8	16.49	42.06	49.0	58.52	36.35	27.2	54.57	15.65	54.49	37.22	16.64	47.8	
58.86	61.03	40.05	43.08	0.0	28.3	45.0	34.79	45.79	10.77	74.2	33.24	53.45	8.25	66.89	2.0	53.85	38.12	46.65	47.54	25.46	35.47	55.22	58.14	41.23	47.8	33.84	35.13	41.15	29.43	32.14	40.16	28.16	21.84	58.0	23.85	58.83	38.21	38.6	25.0	27.66	49.41	10.77	61.07	51.26	56.82	50.04	60.42	68.24	47.0	61.98	46.86	43.42	27.73	28.28	45.65	42.11	64.2	64.35	30.87	61.29	30.61	44.94	31.0	21.38	59.44	52.5	33.11	58.46	10.44	12.65	41.79	48.37	43.97	27.0	61.98	59.36	40.36	15.65	55.95	55.95	72.42	49.4	61.85	41.73	50.7	61.68	28.46	65.12	29.12	18.0	14.14	59.46	7.21	51.08	48.01	6.71	24.52	44.1	31.32	48.76	32.25	54.08	40.31	56.85	50.29	52.84	59.2	43.57	43.86	13.34	36.67	25.71	64.47	56.92	73.41	49.65	54.04	44.0	3.0	51.86	33.96	49.24	24.74	45.8	54.74	21.0	26.4	49.04	24.6	
42.2	48.08	20.62	34.89	28.3	0.0	38.42	22.2	24.0	23.6	46.1	10.0	41.11	23.35	38.59	27.29	26.48	22.8	25.0	29.61	6.71	21.1	27.02	38.95	14.04	22.09	5.66	29.0	35.47	20.62	31.91	31.3	20.0	18.97	37.16	4.47	30.53	17.8	29.07	10.3	9.49	25.5	20.62	33.24	24.19	28.64	29.07	35.06	40.0	27.46	48.8	19.21	31.62	27.02	6.4	17.46	25.46	36.12	37.2	17.03	33.11	4.0	18.03	28.84	11.4	34.06	40.46	18.03	33.06	27.46	33.6	25.63	27.0	33.29	26.83	35.23	31.06	15.3	12.81	27.73	28.16	44.2	39.66	33.94	15.23	23.35	48.1	6.71	37.64	20.62	24.19	28.65	32.39	21.93	23.54	24.33	25.46	20.0	22.0	24.74	23.09	26.25	42.64	13.04	29.0	24.0	24.6	31.14	15.26	17.0	21.1	14.42	9.06	36.69	30.15	45.34	38.6	32.7	25.0	30.0	24.08	24.08	21.59	9.0	22.2	38.42	24.74	3.16	30.23	14.76	
79.93	86.37	58.73	72.95	45.0	38.42	0.0	16.28	24.74	50.01	59.0	48.17	79.51	47.68	57.87	43.0	55.9	61.22	24.52	18.03	32.45	17.69	46.84	75.93	47.8	56.04	38.21	10.44	73.06	57.8	13.34	69.34	19.7	24.74	73.41	37.74	51.92	55.9	67.12	29.15	47.43	29.43	35.23	47.38	55.07	53.14	65.95	67.12	56.32	65.07	87.05	39.0	70.0	62.24	32.02	46.14	63.78	51.35	46.0	21.4	56.32	35.38	51.04	14.0	46.07	66.24	78.87	20.52	65.37	35.13	57.14	16.16	24.19	71.61	18.0	64.47	51.66	30.89	40.5	52.2	55.54	59.08	78.01	48.37	34.0	53.71	86.31	45.0	48.01	18.79	27.0	55.9	61.33	39.2	53.24	28.64	48.37	55.46	25.3	61.77	56.86	13.6	81.06	47.01	44.91	56.6	49.77	47.85	43.05	35.34	32.14	52.35	46.32	61.98	60.37	58.0	77.01	69.03	62.94	48.0	41.76	14.42	51.48	45.79	28.16	76.37	24.0	35.81	67.9	25.5	
63.7	70.09	42.45	56.94	34.79	22.2	16.28	0.0	14.32	37.01	49.48	31.89	63.25	35.13	46.04	32.89	41.11	45.0	14.76	13.04	16.55	2.0	34.01	59.82	31.91	40.31	22.02	8.25	57.25	42.05	14.04	53.34	6.71	13.0	57.43	21.93	39.05	39.62	51.11	13.6	31.38	19.31	24.04	36.5	39.92	39.46	49.82	52.0	45.4	48.84	70.77	25.18	53.82	47.13	15.81	31.02	47.51	40.45	37.0	5.39	43.19	19.1	35.36	11.18	30.68	51.08	62.63	4.24	50.16	26.93	45.54	7.21	15.81	55.47	12.53	50.0	39.01	16.28	26.17	38.47	41.23	48.84	61.85	37.48	19.42	38.63	70.04	28.84	38.6	5.83	18.6	43.01	46.84	27.89	38.28	18.03	36.35	40.16	13.6	46.1	41.18	7.07	64.82	31.06	33.14	41.15	35.69	36.12	27.86	21.21	21.54	36.07	30.41	48.51	45.54	48.51	60.8	53.01	46.67	37.64	29.0	3.0	36.4	29.97	16.49	60.11	16.28	19.72	51.66	11.0	
59.64	67.23	40.31	57.28	45.79	24.0	24.74	14.32	0.0	45.22	35.51	31.05	61.27	44.01	33.24	44.1	32.2	44.27	1.0	7.81	21.84	12.53	22.14	54.82	26.93	34.06	20.4	21.38	58.46	44.28	27.89	53.85	20.0	25.46	51.74	26.31	27.2	37.7	51.66	21.02	33.14	5.1	35.23	23.0	31.89	28.64	45.22	43.6	32.0	45.28	67.74	15.0	53.14	51.01	19.42	23.35	45.69	27.0	22.8	15.56	31.62	20.0	29.21	25.3	35.13	42.8	60.84	13.45	42.01	39.62	54.78	9.0	3.0	55.03	26.83	40.31	26.93	9.49	33.53	27.73	31.38	35.13	61.1	24.0	11.66	30.48	66.89	30.15	24.52	19.42	31.89	50.96	37.22	38.59	29.83	4.0	45.69	44.0	2.0	48.37	34.71	21.19	63.07	26.42	20.22	33.94	25.55	23.19	20.62	12.04	33.42	34.18	33.02	37.34	36.62	34.53	59.62	47.63	43.83	48.37	17.09	17.09	28.32	33.0	3.61	56.6	30.0	23.19	48.02	21.4	
48.37	50.29	30.59	32.31	10.77	23.6	50.01	37.01	45.22	0.0	69.3	25.55	42.72	2.83	61.07	11.66	46.65	28.02	46.17	48.66	23.41	37.12	50.21	48.0	34.41	39.81	29.21	39.62	30.41	19.03	38.28	29.41	31.06	25.32	48.17	19.72	53.15	29.12	27.89	24.52	19.72	47.93	15.23	56.73	43.91	50.61	40.45	51.87	62.97	37.22	51.24	42.8	32.76	17.0	26.0	39.7	32.02	59.41	60.8	32.14	55.0	26.93	37.74	36.4	13.6	50.92	41.76	34.23	49.98	19.1	10.0	43.29	48.08	33.24	32.57	54.13	53.81	38.01	11.7	49.82	49.09	67.21	38.63	57.38	38.59	43.57	50.96	21.4	61.22	32.06	24.17	6.0	51.88	11.66	44.1	46.62	4.12	14.04	43.32	20.62	40.72	36.5	43.32	33.6	52.5	42.49	46.86	54.49	38.18	40.5	18.38	28.23	18.03	57.45	49.19	68.59	38.9	44.41	34.23	10.05	47.63	37.05	42.44	17.2	44.38	44.28	26.93	22.83	39.05	26.02	
