170
0.0	9.22	36.62	78.64	55.36	63.13	50.16	45.49	17.12	62.8	7.81	54.15	60.08	45.45	40.0	30.89	31.06	34.71	29.02	62.65	40.72	62.01	32.89	29.27	7.0	63.25	53.94	65.0	48.33	19.8	63.98	53.37	55.66	33.54	56.08	47.54	28.86	43.93	73.24	49.04	51.35	30.41	49.37	36.77	29.0	13.6	22.14	66.24	30.87	51.87	22.56	32.39	5.1	24.08	53.04	68.88	53.14	30.08	38.47	32.2	41.04	30.59	25.08	51.92	23.02	21.4	77.39	59.48	67.54	34.67	52.95	20.25	27.51	19.03	29.83	60.41	49.09	35.51	29.43	17.8	55.54	53.45	41.63	37.66	12.08	12.08	22.67	52.55	27.46	23.26	55.54	38.6	42.01	48.01	42.19	57.31	17.0	23.85	17.0	77.16	27.29	34.06	10.3	68.94	40.5	39.22	10.82	25.63	13.04	31.62	19.1	36.4	21.02	51.66	50.61	32.02	32.57	58.69	33.02	56.44	77.94	52.01	44.01	45.88	56.36	55.95	18.68	48.66	21.93	37.58	33.24	64.38	29.41	57.04	32.39	58.52	42.95	30.89	59.94	44.05	7.81	53.15	23.43	9.06	27.2	50.01	61.98	35.61	66.64	67.62	66.07	53.15	39.41	28.07	75.72	28.16	35.23	24.21	12.04	35.81	22.8	52.7	82.01	29.73	28.44	39.45	66.49	28.0	38.01	13.6	
9.22	0.0	30.46	83.49	64.56	62.37	48.26	52.33	21.95	69.12	16.12	52.24	61.72	51.62	46.53	39.81	35.38	40.0	38.12	57.57	35.9	60.83	35.23	38.05	16.12	67.9	54.42	61.4	51.04	13.0	66.57	54.23	63.79	31.14	51.42	55.36	30.53	52.47	77.23	58.0	60.53	28.28	58.55	32.39	21.63	19.85	13.0	69.4	39.92	59.91	24.41	33.11	10.44	33.24	52.17	71.85	61.13	27.02	47.42	26.0	46.87	39.2	25.5	60.21	32.14	26.63	81.06	55.58	70.18	38.9	53.49	17.12	30.0	10.44	38.33	62.18	53.08	29.73	27.29	12.17	63.25	49.5	50.7	35.06	9.85	16.64	28.3	60.44	18.25	31.05	56.46	35.06	35.36	47.07	51.04	55.08	21.4	31.02	24.04	82.13	36.25	33.84	8.06	71.34	36.35	41.34	8.0	28.43	13.6	33.84	25.06	44.72	12.21	52.8	56.94	41.11	34.67	55.23	37.54	54.04	81.69	56.59	42.76	55.08	63.91	63.57	16.49	49.04	30.0	46.62	35.81	62.03	34.06	56.09	30.27	54.59	51.48	38.28	67.23	53.15	5.66	62.03	31.24	14.87	35.85	50.7	63.51	40.46	69.34	62.64	70.72	53.85	46.07	28.23	79.51	25.02	42.05	29.41	20.25	40.36	28.02	59.48	86.31	32.2	26.31	43.19	67.07	27.51	32.98	22.09	
36.62	30.46	0.0	78.55	87.13	41.4	26.25	59.21	52.33	71.45	44.41	29.41	48.26	56.01	53.34	65.8	38.21	44.18	58.83	27.46	8.06	38.83	32.02	56.36	41.04	63.89	38.6	33.38	43.32	17.46	55.57	39.66	75.13	15.3	22.0	66.1	28.07	67.36	69.78	75.39	80.5	16.0	78.71	8.06	10.0	49.74	23.0	59.94	65.19	71.2	27.2	26.08	33.3	55.22	32.53	61.4	72.01	13.04	73.0	4.47	51.04	56.36	23.54	72.78	53.82	36.4	72.07	27.29	58.83	40.01	38.01	17.8	30.27	31.06	55.04	49.09	49.24	2.0	16.03	18.87	72.44	21.59	75.43	15.65	24.84	32.2	38.28	70.86	25.71	46.52	41.62	12.21	5.83	28.43	68.15	30.89	32.65	44.38	53.54	77.83	62.24	23.35	26.4	59.08	10.63	34.71	37.95	30.59	26.25	31.0	37.58	59.46	21.1	39.45	61.01	61.4	31.02	27.89	40.11	29.53	72.95	54.13	24.41	77.94	72.25	72.34	20.0	34.13	58.41	71.7	33.02	36.77	38.47	35.47	16.12	26.31	66.41	50.29	74.03	72.45	28.84	78.43	60.0	44.78	62.97	36.36	49.41	43.05	58.31	32.56	66.41	38.83	53.46	23.09	71.12	13.34	50.99	37.64	48.6	42.01	37.0	65.01	79.16	31.06	16.12	41.19	49.5	21.1	5.66	42.8	
78.64	83.49	78.55	0.0	75.01	48.17	56.72	36.77	90.97	21.1	80.21	56.22	33.06	34.48	40.31	78.11	48.1	43.93	64.26	78.03	72.42	51.09	49.65	59.62	74.2	15.62	42.43	68.12	35.34	79.88	25.02	40.61	42.01	63.56	73.33	41.77	54.64	50.8	10.05	57.08	65.01	63.95	65.07	70.58	82.76	86.53	89.63	20.02	75.89	42.11	59.82	54.2	74.28	67.12	50.36	20.1	41.05	67.08	79.08	78.29	38.01	57.38	60.46	45.04	66.64	57.31	11.66	69.03	23.09	44.6	42.58	71.28	54.2	92.96	56.86	32.06	30.81	76.69	64.41	77.42	37.01	68.47	77.28	62.97	74.52	67.18	55.97	40.11	95.69	57.98	39.32	66.73	82.22	52.17	55.9	58.03	62.23	56.04	86.09	2.0	77.25	55.9	75.82	24.33	69.26	44.78	89.14	55.44	70.18	51.04	59.55	51.87	86.84	40.02	30.46	63.25	50.48	66.03	45.97	59.08	10.82	26.91	55.08	72.44	35.01	36.01	70.21	45.35	83.63	77.13	48.83	59.21	49.5	50.04	63.07	69.07	50.99	50.61	31.02	61.52	77.83	55.01	85.43	85.0	80.78	43.17	33.0	43.14	23.02	79.06	12.81	41.59	41.18	58.83	10.77	68.0	45.28	54.49	80.99	43.14	55.9	31.05	6.32	52.2	64.88	40.61	38.47	60.54	73.39	67.42	
55.36	64.56	87.13	75.01	0.0	92.96	87.21	43.66	51.01	54.08	49.03	90.27	80.53	48.47	45.18	26.02	55.32	51.61	28.3	107.56	87.8	93.74	63.03	31.24	48.7	66.29	81.3	104.89	68.48	73.41	78.43	79.4	33.0	76.69	100.5	35.17	63.66	26.93	76.79	18.44	10.2	74.03	10.77	83.6	82.29	49.09	77.49	76.92	25.18	33.24	61.22	67.88	56.08	32.2	85.8	79.81	34.13	75.8	19.1	83.35	49.65	31.83	65.44	30.15	33.54	51.86	81.74	101.14	80.65	56.4	80.45	69.46	60.83	73.55	33.24	80.11	62.65	85.44	73.41	70.68	38.05	96.18	15.03	80.06	63.98	55.07	50.33	35.23	82.71	41.23	80.62	83.1	92.96	82.46	22.83	93.86	54.64	43.93	45.01	73.01	29.15	71.42	63.16	82.86	86.05	66.4	62.8	59.46	61.29	62.97	50.0	31.62	76.22	77.18	48.76	25.81	63.7	99.09	54.82	93.72	81.61	60.75	80.72	9.49	40.05	39.05	67.23	78.24	38.0	19.0	62.37	100.0	53.81	89.05	75.29	100.42	27.31	40.46	44.0	16.64	62.03	20.0	38.05	52.47	31.0	77.94	82.35	53.82	79.7	111.73	67.9	79.92	44.29	67.36	79.76	74.63	43.27	51.66	45.54	55.22	51.74	45.89	81.06	61.52	72.8	59.91	89.9	68.88	86.02	44.72	
63.13	62.37	41.4	48.17	92.96	0.0	15.26	50.99	80.02	52.35	69.01	12.04	16.16	46.01	48.01	81.32	39.22	41.59	68.71	30.59	33.42	3.16	32.76	64.08	63.07	38.63	11.66	20.0	24.84	52.2	23.54	13.6	67.21	31.62	27.31	60.21	35.13	66.61	38.12	75.8	83.49	34.21	82.38	34.13	49.74	76.0	61.33	28.44	79.7	64.35	41.01	31.02	58.08	68.01	10.2	28.07	64.35	36.06	86.38	43.57	43.6	62.65	38.05	67.21	66.76	46.87	38.05	21.84	25.08	37.16	12.53	45.35	37.34	68.01	61.33	17.09	31.83	40.22	35.17	51.24	62.37	23.32	86.93	28.23	52.77	52.01	47.3	62.94	65.76	55.66	12.73	30.02	42.43	15.3	70.18	11.66	48.17	52.5	78.1	48.37	78.59	29.07	54.74	24.0	30.81	27.51	70.21	39.32	50.25	33.54	49.82	61.4	58.69	15.81	48.17	69.86	32.56	18.97	39.0	13.04	39.05	35.61	19.65	85.88	61.07	61.72	45.89	15.52	79.76	84.5	32.98	11.05	41.11	6.32	32.28	22.14	66.03	53.23	60.22	76.32	57.71	76.69	81.74	72.06	81.02	15.23	15.52	39.36	25.18	31.02	39.85	13.04	48.83	35.06	38.0	37.95	49.74	45.35	72.11	38.01	46.1	52.5	46.04	35.51	36.14	33.12	10.2	35.23	35.81	59.68	
50.16	48.26	26.25	56.72	87.21	15.26	0.0	48.88	67.27	55.32	56.72	4.0	24.04	44.29	44.41	72.01	31.89	36.12	60.75	23.09	18.38	13.0	24.21	56.61	51.2	44.01	14.32	17.69	24.74	37.36	32.02	16.12	65.86	17.12	17.12	57.69	24.6	62.37	47.07	71.51	78.49	20.02	77.1	18.87	34.48	63.51	46.24	36.88	70.66	62.43	29.41	20.12	45.28	59.06	6.71	37.64	62.77	21.38	77.9	28.3	40.5	55.61	25.71	64.9	57.71	37.12	48.38	14.76	34.79	31.14	14.14	31.14	27.29	53.16	54.2	25.0	32.28	25.0	21.02	36.67	61.72	12.04	79.08	13.34	39.01	40.02	38.08	61.4	50.54	47.17	17.46	14.76	27.8	5.39	65.05	7.28	37.0	44.1	66.1	56.44	68.94	17.09	41.01	34.54	15.62	21.4	56.22	29.07	37.12	24.41	39.81	55.87	43.66	17.0	47.93	62.43	23.6	12.21	32.53	6.71	49.34	37.11	6.71	79.2	60.84	61.27	32.02	12.17	68.68	76.16	24.84	14.32	33.42	9.22	18.03	14.32	61.62	46.75	61.1	70.77	44.01	73.25	70.6	59.21	70.94	14.04	24.7	34.06	34.48	25.94	46.01	15.13	45.0	22.8	47.8	23.35	44.6	36.36	60.21	32.65	36.72	52.39	56.04	26.08	22.02	28.84	23.43	22.36	20.62	49.04	
45.49	52.33	59.21	36.77	43.66	50.99	48.88	0.0	55.32	17.69	45.28	51.04	37.22	5.0	6.08	41.48	21.02	15.03	27.51	71.55	56.29	52.33	27.66	22.85	39.82	24.08	39.6	66.03	26.17	53.15	34.79	37.48	17.0	44.72	64.88	9.22	31.14	16.76	35.23	25.5	33.62	43.29	32.89	52.77	59.21	50.99	61.68	33.54	39.29	13.6	33.14	33.73	42.06	30.41	45.61	36.5	13.89	46.17	43.19	57.01	8.54	20.62	36.0	16.28	30.02	26.25	40.2	63.63	37.11	19.42	38.9	45.4	29.02	62.65	20.12	36.72	19.42	57.22	43.19	50.22	13.34	59.93	42.0	46.57	45.22	35.85	24.35	12.53	68.01	22.67	38.29	50.45	64.5	43.57	21.38	54.41	31.62	21.63	50.0	34.93	40.5	37.11	45.88	39.29	53.6	27.73	56.3	29.02	40.8	28.44	27.31	15.3	59.2	35.36	6.32	26.68	28.64	61.06	19.1	54.64	40.31	17.09	43.38	38.47	13.04	13.15	43.57	37.8	47.01	41.19	26.68	59.55	21.02	48.17	43.57	63.13	16.49	14.87	15.3	27.66	47.01	25.81	48.76	50.25	44.01	36.88	38.95	16.28	36.14	74.79	26.31	38.18	6.32	36.12	38.21	46.04	10.3	23.77	45.34	17.46	25.0	7.21	41.76	28.16	43.1	20.12	46.65	38.12	55.73	32.65	
17.12	21.95	52.33	90.97	51.01	80.02	67.27	55.32	0.0	73.0	11.4	71.25	75.93	56.61	50.8	25.08	45.54	47.85	31.38	79.12	57.25	79.01	48.84	34.21	17.72	76.16	70.46	82.0	63.6	34.89	79.06	69.72	61.29	50.64	72.73	54.67	45.28	48.55	86.77	50.7	50.22	47.52	48.27	53.45	43.57	4.47	33.24	80.78	26.31	58.01	39.12	49.09	22.02	26.63	70.0	83.57	59.41	47.07	32.02	47.85	53.0	36.24	42.0	57.14	26.4	35.74	91.24	76.4	82.54	49.04	69.46	37.11	43.57	26.4	36.12	76.16	63.16	51.48	46.53	33.62	62.63	70.34	36.0	54.74	28.86	28.16	36.4	59.2	36.4	33.02	71.85	55.54	57.31	65.01	45.18	74.43	32.56	34.99	6.32	89.31	22.36	51.0	26.93	84.12	57.28	55.11	15.56	41.59	30.15	47.68	32.89	42.64	33.42	67.9	61.22	34.0	48.66	75.71	47.17	73.55	91.68	65.3	61.07	42.19	63.89	63.25	35.69	65.28	13.04	32.02	49.03	81.5	43.66	74.0	49.5	75.43	47.71	40.61	68.01	44.6	24.04	55.15	13.04	8.06	20.02	66.48	77.88	49.24	81.6	84.15	78.89	69.58	50.0	45.0	89.44	45.12	45.8	38.28	10.0	49.77	37.0	62.29	95.02	45.71	45.54	54.08	82.87	45.04	54.42	23.71	
62.8	69.12	71.45	21.1	54.08	52.35	55.32	17.69	73.0	0.0	62.94	56.32	36.36	17.49	22.8	57.78	35.11	29.55	44.29	78.34	67.01	54.56	39.62	39.96	57.38	14.87	42.72	70.58	30.59	68.35	30.48	40.5	21.21	56.22	72.37	20.88	44.15	29.83	23.41	36.01	44.01	55.58	44.01	64.12	73.25	68.68	77.47	26.91	55.54	21.02	47.76	45.4	59.08	47.71	50.29	29.21	20.0	58.69	58.24	70.04	22.36	37.74	49.73	24.0	47.43	42.54	28.16	69.64	31.14	32.28	42.38	60.08	42.72	79.26	37.44	35.51	23.19	69.46	55.73	65.55	16.03	67.27	56.29	57.01	61.27	52.48	40.82	19.03	83.77	40.31	40.31	61.01	76.16	50.01	34.93	59.14	47.89	39.05	67.62	19.1	57.25	48.17	62.18	33.3	64.0	37.01	73.6	43.32	56.8	40.79	44.1	31.76	74.85	38.9	12.21	42.95	40.61	66.76	32.89	59.77	27.89	18.25	51.35	51.35	14.04	15.03	58.52	43.17	64.35	56.32	38.64	62.65	35.85	51.62	55.33	69.38	30.08	32.53	10.44	40.45	63.63	34.13	66.04	67.9	60.83	41.48	37.44	29.73	30.41	80.65	15.26	41.44	23.43	49.03	26.25	59.03	27.66	39.82	63.03	30.36	41.18	10.82	27.0	41.23	55.9	30.27	45.0	50.99	67.12	50.25	
