100
0.0	32.25	8.06	25.3	37.11	37.7	26.83	37.12	13.89	22.36	6.4	18.44	30.0	19.92	18.79	31.38	7.62	29.43	12.04	29.97	36.01	39.41	7.0	38.47	15.13	14.56	45.61	26.48	42.8	39.29	32.2	22.67	7.07	29.27	19.24	31.02	5.1	36.22	24.02	15.81	35.38	27.73	7.07	34.71	30.46	35.69	40.01	34.01	12.04	28.18	47.43	43.91	33.24	30.36	35.85	36.67	18.68	4.0	16.64	14.42	26.93	7.81	47.17	10.44	48.08	13.93	37.64	47.01	18.44	33.96	38.64	17.72	31.06	19.72	38.01	29.43	46.32	20.62	38.01	45.28	37.16	48.83	18.36	13.89	28.02	8.06	10.2	41.23	21.19	9.43	22.56	25.0	18.03	26.83	9.49	18.25	19.7	19.7	21.1	14.42	
32.25	0.0	37.64	24.33	27.59	23.6	40.79	21.02	46.14	10.0	31.89	32.06	12.81	23.77	26.4	4.12	32.28	26.42	23.35	3.16	35.23	16.76	29.41	40.5	26.02	24.08	20.0	34.48	11.66	43.91	13.45	11.05	38.91	34.54	21.02	5.1	35.81	31.24	17.46	33.02	10.77	5.0	38.08	39.36	4.0	39.82	36.12	16.16	43.46	4.24	23.02	22.8	24.84	39.22	18.03	29.0	23.09	35.78	19.1	46.65	36.4	39.96	24.19	31.58	18.97	25.81	8.06	15.81	14.56	9.43	30.41	23.71	14.87	12.53	34.83	21.02	23.19	25.63	36.4	15.81	6.08	24.0	19.0	35.23	5.0	33.24	26.68	44.94	12.04	29.0	21.84	23.35	24.6	17.89	41.59	21.47	12.81	26.0	11.18	20.4	
8.06	37.64	0.0	25.0	45.12	45.54	33.84	38.33	11.05	27.66	5.83	26.17	37.22	20.1	18.0	36.06	15.13	37.48	14.76	35.0	44.0	46.65	15.03	46.27	23.19	22.56	52.7	34.23	48.8	46.87	39.45	29.21	9.22	37.12	20.62	35.51	3.0	44.28	25.96	23.35	42.2	32.8	10.82	42.43	35.23	43.42	48.04	36.14	13.04	33.42	54.71	51.43	41.23	37.85	43.38	44.72	26.68	8.54	24.17	11.0	34.53	5.83	54.59	18.11	54.67	14.32	43.86	53.04	25.0	37.58	46.69	18.25	38.47	25.46	46.04	30.15	53.71	20.0	46.0	51.74	41.88	56.08	26.0	20.88	33.94	15.3	18.25	48.84	25.81	9.49	23.19	25.02	18.11	34.54	9.43	19.65	24.84	19.0	26.87	21.93	
25.3	24.33	25.0	0.0	46.49	44.15	48.17	13.93	36.01	18.44	20.22	38.21	32.56	5.39	7.0	20.62	30.89	41.59	13.89	21.21	50.61	40.01	28.3	54.92	31.83	29.73	44.18	44.69	35.44	57.2	34.37	24.04	31.78	46.4	7.07	19.65	25.18	48.33	7.0	37.01	34.0	20.02	32.28	52.2	20.4	53.01	53.23	13.45	36.67	21.02	47.1	46.04	42.72	49.58	39.46	47.17	32.2	29.12	26.63	36.0	46.01	30.15	48.01	32.45	43.17	11.4	32.39	39.22	22.36	18.36	49.04	7.62	34.71	19.31	51.43	5.83	47.01	5.0	52.35	40.02	25.08	48.17	28.3	36.89	24.02	31.76	28.43	58.82	15.52	16.28	3.61	1.0	7.28	34.18	33.38	7.81	17.09	6.0	19.92	25.61	
37.11	27.59	45.12	46.49	0.0	5.1	24.19	48.01	47.85	28.23	41.3	22.2	15.0	43.17	44.72	31.24	31.38	8.06	37.12	29.21	10.0	14.56	30.36	15.13	22.14	22.56	19.0	17.2	26.93	19.1	14.14	22.47	40.31	14.76	40.26	32.02	42.2	5.0	39.92	25.24	18.03	28.84	38.48	16.12	30.61	16.03	8.94	43.01	42.54	28.02	18.25	13.15	4.0	19.31	10.3	2.0	18.44	38.28	22.0	48.75	18.87	43.66	16.49	28.64	25.08	41.19	23.32	28.86	24.52	36.88	2.83	41.77	12.81	27.2	8.25	45.62	16.28	45.12	10.2	24.52	32.65	19.42	20.0	28.84	24.41	31.78	26.93	19.42	31.02	41.01	43.01	45.54	42.76	12.37	42.95	40.02	29.41	44.91	26.57	24.02	
37.7	23.6	45.54	44.15	5.1	0.0	28.23	44.42	49.4	25.71	41.23	24.76	11.7	41.3	43.1	27.46	32.76	10.82	36.06	25.55	15.03	9.49	31.3	20.22	23.32	23.26	14.04	21.02	21.93	24.19	10.3	20.22	41.68	18.97	38.33	28.3	42.72	10.05	37.36	27.59	13.45	25.5	39.96	21.02	26.93	21.0	13.93	39.45	44.41	24.6	13.6	8.54	5.83	23.77	5.66	7.07	19.24	39.36	21.59	50.25	22.85	44.72	12.08	30.23	20.02	40.01	18.6	23.77	23.0	33.02	7.62	40.11	9.49	25.18	13.34	42.72	11.7	43.29	15.3	19.42	28.28	14.87	19.65	31.14	21.02	33.29	27.73	24.52	28.64	40.45	40.79	43.17	41.11	11.18	44.42	38.21	27.29	43.19	24.33	23.77	
26.83	40.79	33.84	48.17	24.19	28.23	0.0	55.95	31.0	34.93	33.12	10.0	30.0	43.14	43.19	42.72	19.24	17.72	34.66	40.52	16.28	35.9	20.81	15.23	16.64	18.87	41.76	7.28	46.04	14.14	31.06	30.36	25.5	9.43	41.11	43.01	31.02	20.0	43.83	11.4	36.06	38.9	23.54	11.18	41.76	12.08	20.62	51.43	25.0	38.6	41.79	36.77	22.47	5.83	30.81	22.47	18.03	25.3	23.26	32.0	5.39	29.61	40.31	16.64	47.07	38.29	41.0	49.25	28.64	47.76	23.6	41.01	29.07	32.2	19.1	50.22	39.92	44.55	17.8	45.54	46.87	43.08	22.47	13.0	35.9	18.79	19.8	16.12	36.24	35.23	44.69	47.51	41.73	24.0	27.17	40.36	34.0	43.86	32.7	23.32	
37.12	21.02	38.33	13.93	48.01	44.42	55.95	0.0	49.16	21.4	33.06	46.07	33.02	18.25	20.62	17.0	41.23	45.25	25.08	18.87	54.45	37.7	38.33	59.41	39.36	37.12	40.02	51.04	29.15	62.37	34.13	26.91	44.05	52.01	18.0	16.12	38.05	51.09	13.15	45.69	31.78	19.21	44.18	57.49	17.49	58.14	56.08	5.0	49.04	20.0	43.17	43.66	44.82	56.04	38.95	49.2	38.28	41.11	32.76	49.25	52.7	43.05	44.64	42.06	37.12	24.08	28.16	32.0	27.46	11.7	50.8	20.1	35.23	23.85	54.56	8.25	43.68	18.68	55.9	34.23	18.25	43.93	33.84	46.49	23.6	42.2	37.34	63.7	19.72	29.07	15.13	13.6	20.22	36.8	46.0	19.0	21.95	19.65	23.6	32.65	
13.89	46.14	11.05	36.01	47.85	49.4	31.0	49.16	0.0	36.24	16.12	26.25	43.14	31.02	29.02	45.19	16.64	39.81	24.74	43.83	44.38	52.4	18.44	45.4	26.08	26.4	58.73	33.73	56.61	45.04	45.28	36.4	7.81	36.88	31.26	44.78	11.18	45.88	36.5	23.09	48.84	41.59	9.43	41.3	44.28	42.3	48.76	46.69	6.0	42.06	60.31	56.4	44.29	36.12	48.41	47.01	30.23	10.63	29.7	1.0	33.38	6.32	59.82	19.24	61.62	25.08	51.4	60.8	32.2	47.43	48.85	29.07	43.93	33.62	46.84	41.05	59.03	31.02	46.32	58.9	50.99	61.72	31.14	19.65	41.88	16.12	22.02	47.04	34.93	20.1	34.06	36.0	29.02	39.2	5.0	30.27	33.54	30.02	34.99	27.59	
22.36	10.0	27.66	18.44	28.23	25.71	34.93	21.4	36.24	0.0	21.93	25.3	14.14	16.03	18.25	9.22	23.19	24.21	13.6	7.62	33.42	22.2	20.22	38.21	18.68	16.49	27.2	29.68	21.26	41.04	16.03	5.83	29.15	30.61	13.04	9.06	25.81	30.53	11.7	25.5	16.49	5.39	28.46	36.12	8.25	36.8	35.51	16.64	33.84	5.83	29.83	28.07	24.6	34.67	21.1	29.07	17.0	26.0	11.7	36.72	31.38	30.02	30.41	23.0	27.78	16.55	16.64	25.5	6.32	13.15	30.87	15.3	16.28	3.0	33.84	17.49	29.43	18.03	35.0	24.7	14.87	31.05	12.53	27.07	6.71	24.19	18.0	42.43	3.0	19.21	15.13	17.46	16.28	16.12	31.78	13.15	2.83	18.11	2.24	12.17	
