60
0.0	19.92	2.24	19.85	28.84	8.06	22.63	8.0	26.93	17.49	4.47	29.15	13.04	24.19	28.65	17.03	17.46	13.15	10.2	24.17	15.0	13.89	17.46	10.05	26.02	15.3	28.02	14.42	14.32	24.08	22.36	13.0	11.4	12.65	12.21	13.34	12.17	17.2	7.21	13.6	10.05	12.0	22.8	18.25	19.42	10.2	8.06	9.06	7.07	13.15	16.97	6.08	10.82	17.89	12.04	15.62	21.19	25.96	19.24	3.61	
19.92	0.0	18.38	8.06	11.18	19.85	10.44	19.1	7.07	13.45	15.52	10.82	8.06	6.32	10.0	7.28	2.83	25.5	12.04	16.28	7.62	14.76	10.2	25.61	9.9	5.0	10.77	15.65	5.83	9.43	4.12	8.49	12.04	16.16	12.65	17.46	10.63	16.76	19.21	16.12	24.08	9.22	3.0	9.06	5.83	9.85	12.08	18.25	14.04	28.32	9.22	18.0	19.85	14.87	20.88	10.82	1.41	14.32	3.0	23.41	
2.24	18.38	0.0	19.1	27.8	6.32	22.02	9.22	25.3	17.46	3.61	28.02	12.04	23.02	27.46	15.0	15.81	12.0	8.06	21.93	14.14	11.66	15.3	9.49	24.0	13.6	27.02	12.21	12.65	22.02	21.1	11.05	9.22	13.15	12.08	14.04	10.05	15.0	5.39	11.4	9.06	10.05	21.19	16.12	18.44	8.54	6.32	10.05	6.71	12.65	16.4	7.07	8.94	18.03	13.34	15.26	19.7	23.77	17.46	5.1	
19.85	8.06	19.1	0.0	9.49	22.83	3.16	15.81	12.53	6.32	15.56	10.2	7.21	6.08	10.05	14.14	9.22	29.07	15.81	24.04	5.0	20.22	17.12	28.02	17.8	10.0	8.54	21.21	10.05	17.49	5.83	13.15	16.49	11.05	8.54	12.0	15.3	23.02	21.95	21.38	26.93	13.34	9.9	16.28	2.24	12.08	13.89	14.56	12.81	31.06	3.16	15.65	23.77	7.62	16.03	5.1	7.81	22.36	10.77	23.43	
28.84	11.18	27.8	9.49	0.0	30.48	8.0	25.3	9.22	15.03	24.41	1.41	15.81	5.0	2.24	18.38	13.89	36.4	22.8	26.08	13.89	25.94	21.19	36.07	17.12	15.81	1.0	26.83	16.4	18.0	7.21	19.42	23.02	20.4	18.03	21.21	21.63	27.86	29.73	27.29	34.71	20.0	10.2	19.92	9.43	19.8	21.93	24.04	21.95	38.95	12.65	25.08	30.81	16.0	25.32	14.56	9.85	23.02	13.93	32.45	
8.06	19.85	6.32	22.83	30.48	0.0	25.94	15.52	26.08	22.56	9.0	30.41	15.65	25.5	29.7	14.32	17.03	6.32	7.81	18.25	17.89	8.0	13.34	5.83	22.8	14.87	29.83	8.06	14.14	20.62	23.35	11.4	8.06	19.0	17.26	20.02	9.43	10.44	1.0	7.07	4.24	10.63	22.2	14.56	21.63	10.82	8.94	16.28	12.04	8.49	20.62	13.34	2.83	23.35	19.65	19.92	21.26	21.0	18.03	8.6	
22.63	10.44	22.02	3.16	8.0	25.94	0.0	17.89	13.45	7.07	18.44	9.06	10.3	6.4	9.22	17.03	12.04	32.2	18.97	26.68	8.06	23.35	20.02	31.06	19.72	13.04	7.0	24.33	13.15	19.7	7.21	16.28	19.65	12.65	10.82	13.34	18.44	26.08	25.06	24.52	30.02	16.49	11.66	19.1	5.0	15.23	17.0	16.55	15.56	34.13	5.66	18.03	26.93	8.0	17.46	7.21	9.85	24.7	13.34	26.17	
8.0	19.1	9.22	15.81	25.3	15.52	17.89	0.0	26.02	11.4	7.21	25.96	11.05	21.38	25.71	19.24	17.46	21.1	14.14	28.43	12.04	19.21	20.81	18.03	27.51	15.81	24.35	20.0	14.87	26.0	20.1	15.26	15.56	5.66	7.28	5.83	15.62	22.8	14.56	19.42	18.03	14.42	22.09	21.1	16.28	11.66	10.63	1.41	5.83	21.1	12.65	2.24	18.03	11.31	4.12	10.77	20.02	29.15	19.65	10.44	
26.93	7.07	25.3	12.53	9.22	26.08	13.45	26.02	0.0	18.79	22.56	8.06	15.0	7.07	7.07	12.04	9.49	31.24	18.36	17.46	14.14	19.8	14.21	31.91	8.0	11.7	9.49	20.52	12.65	9.22	6.71	14.76	18.03	22.56	19.24	23.77	16.64	20.81	25.55	21.21	30.23	15.65	4.12	12.81	10.77	16.76	18.97	25.08	21.1	34.41	14.87	25.02	25.61	20.12	27.46	16.76	6.0	14.04	8.06	30.36	
17.49	13.45	17.46	6.32	15.03	22.56	7.07	11.4	18.79	0.0	13.93	16.0	8.25	12.37	16.03	17.89	13.6	28.86	17.03	28.18	6.71	22.2	20.62	26.93	23.35	13.42	14.04	23.19	13.0	22.67	12.08	15.52	18.11	5.83	5.39	6.32	17.26	25.5	21.59	23.09	26.25	15.3	15.81	20.12	8.06	13.04	14.04	10.0	10.77	30.08	4.24	12.04	24.19	1.41	10.44	3.16	13.6	27.2	15.62	20.81	
4.47	15.52	3.61	15.56	24.41	9.0	18.44	7.21	22.56	13.93	0.0	24.7	8.6	19.72	24.19	13.34	13.15	15.13	7.21	21.63	10.63	12.04	14.32	13.0	22.2	11.05	23.6	12.81	10.05	20.4	17.89	9.22	8.6	10.0	8.54	11.05	8.94	15.62	8.0	12.21	12.37	8.25	18.44	14.87	15.0	6.0	4.12	7.62	3.16	16.16	12.81	5.0	11.18	14.56	11.18	11.66	16.76	22.85	15.03	8.06	
29.15	10.82	28.02	10.2	1.41	30.41	9.06	25.96	8.06	16.0	24.7	0.0	16.12	5.0	1.0	17.89	13.6	36.24	22.67	25.18	14.32	25.55	20.62	36.07	16.03	15.62	2.24	26.42	16.28	17.03	7.07	19.21	22.8	21.21	18.68	22.09	21.4	27.31	29.7	26.93	34.66	19.85	9.49	19.31	9.85	19.85	22.02	24.74	22.36	38.9	13.34	25.63	30.61	17.03	26.17	15.3	9.43	22.0	13.42	32.76	
13.04	8.06	12.04	7.21	15.81	15.65	10.3	11.05	15.0	8.25	8.6	16.12	0.0	11.18	15.65	10.0	6.71	21.93	9.06	20.25	2.24	14.04	12.53	20.81	17.0	5.66	15.0	15.03	5.0	15.81	9.49	7.28	10.0	8.6	5.0	10.0	9.06	17.26	14.76	15.0	19.72	7.07	11.05	12.21	6.4	5.1	6.71	10.2	6.32	23.85	5.1	10.05	16.76	9.49	13.0	5.1	9.0	19.8	8.94	16.64	
24.19	6.32	23.02	6.08	5.0	25.5	6.4	21.38	7.07	12.37	19.72	5.0	11.18	0.0	4.47	13.6	8.94	31.4	17.8	22.02	9.49	21.02	16.49	31.11	13.93	10.82	4.47	21.93	11.4	14.32	2.24	14.42	18.03	17.0	14.14	18.03	16.64	23.09	24.76	22.36	29.73	15.0	6.08	15.3	5.1	14.87	17.03	20.22	17.46	33.97	9.0	20.88	25.81	13.6	22.0	11.0	5.1	19.42	9.22	27.78	
28.65	10.0	27.46	10.05	2.24	29.7	9.22	25.71	7.07	16.03	24.19	1.0	15.65	4.47	0.0	17.0	12.81	35.47	21.93	24.19	13.93	24.7	19.7	35.38	15.03	14.87	2.83	25.55	15.56	16.03	6.4	18.44	22.02	21.1	18.44	22.02	20.62	26.4	29.0	26.08	33.94	19.1	8.54	18.38	9.49	19.21	21.4	24.52	21.93	38.18	13.15	25.3	29.83	17.12	26.08	15.13	8.6	21.0	12.53	32.25	
17.03	7.28	15.0	14.14	18.38	14.32	17.03	19.24	12.04	17.89	13.34	17.89	10.0	13.6	17.0	0.0	5.0	19.21	7.07	10.3	11.18	7.81	3.0	20.12	9.0	4.47	18.03	8.6	5.0	7.07	11.4	4.12	6.32	18.38	14.87	19.8	5.1	9.49	13.93	9.22	18.36	5.1	8.6	2.24	12.04	7.62	9.22	18.87	13.42	22.47	13.93	17.46	13.6	19.24	22.2	14.76	8.54	10.0	4.47	20.02	
17.46	2.83	15.81	9.22	13.89	17.03	12.04	17.46	9.49	13.6	13.15	13.6	6.71	8.94	12.81	5.0	0.0	22.67	9.22	14.87	7.07	12.08	8.0	22.8	10.3	2.24	13.42	13.0	3.16	9.22	6.71	5.66	9.22	15.26	11.66	16.64	7.81	14.32	16.4	13.42	21.26	6.4	5.39	7.07	7.07	7.28	9.49	16.76	12.04	25.5	9.43	16.12	17.03	15.0	19.7	10.63	4.24	13.6	2.24	20.88	
13.15	25.5	12.0	29.07	36.4	6.32	32.2	21.1	31.24	28.86	15.13	36.24	21.93	31.4	35.47	19.21	22.67	0.0	13.6	20.22	24.17	11.66	17.49	4.24	26.83	20.62	35.81	11.18	20.0	24.6	29.21	17.03	13.45	25.08	23.54	26.02	14.87	12.37	7.28	10.3	3.16	16.4	27.59	18.87	27.78	17.0	15.23	22.02	18.25	4.0	26.93	19.03	5.66	29.61	25.18	26.25	26.91	23.77	23.35	12.08	
10.2	12.04	8.06	15.81	22.8	7.81	18.97	14.14	18.36	17.03	7.21	22.67	9.06	17.8	21.93	7.07	9.22	13.6	0.0	14.42	11.18	5.39	7.28	13.6	16.03	7.07	22.2	6.32	6.4	14.0	15.62	3.61	1.41	15.23	12.37	16.55	2.0	8.94	7.21	6.08	12.04	2.83	14.42	8.06	14.32	4.0	3.61	14.21	8.6	16.28	14.14	12.04	8.06	18.11	17.8	14.0	13.45	15.81	10.3	13.0	
24.17	16.28	21.93	24.04	26.08	18.25	26.68	28.43	17.46	28.18	21.63	25.18	20.25	22.02	24.19	10.3	14.87	20.22	14.42	0.0	21.47	10.44	7.81	23.0	9.85	14.76	26.02	10.2	15.26	8.25	20.1	13.45	13.04	28.43	25.0	29.83	12.81	8.0	18.44	11.18	21.0	14.14	16.0	8.06	21.84	16.97	17.8	28.32	22.67	24.19	24.17	26.4	16.03	29.53	31.83	25.06	17.12	4.24	13.34	26.25	
15.0	7.62	14.14	5.0	13.89	17.89	8.06	12.04	14.14	6.71	10.63	14.32	2.24	9.49	13.93	11.18	7.07	24.17	11.18	21.47	0.0	16.0	13.93	23.02	17.2	6.71	13.04	17.0	6.32	16.28	8.06	9.06	12.04	8.54	5.1	9.85	11.0	19.1	17.0	17.03	21.95	9.0	10.44	13.42	4.47	7.28	8.94	11.0	8.06	26.08	3.0	11.4	18.97	8.06	13.34	3.61	8.25	20.62	9.22	18.6	
13.89	14.76	11.66	20.22	25.94	8.0	23.35	19.21	19.8	22.2	12.04	25.55	14.04	21.02	24.7	7.81	12.08	11.66	5.39	10.44	16.0	0.0	5.83	13.34	15.23	10.44	25.5	1.0	10.2	13.0	18.79	7.07	4.12	20.62	17.72	21.93	5.0	3.61	8.06	1.41	11.4	7.0	16.4	7.21	18.44	9.22	8.94	19.42	13.89	15.23	19.0	17.03	6.32	23.35	23.02	19.1	16.12	13.0	12.21	15.81	
17.46	10.2	15.3	17.12	21.19	13.34	20.02	20.81	14.21	20.62	14.32	20.62	12.53	16.49	19.7	3.0	8.0	17.49	7.28	7.81	13.93	5.83	0.0	18.97	9.49	7.28	20.88	6.4	7.62	7.28	14.32	5.66	6.08	20.62	17.2	22.02	5.39	6.71	13.15	7.21	17.09	6.4	11.18	1.41	15.03	9.22	10.3	20.62	15.0	21.02	16.76	18.87	12.08	21.93	24.08	17.46	11.4	8.54	7.28	20.1	
10.05	25.61	9.49	28.02	36.07	5.83	31.06	18.03	31.91	26.93	13.0	36.07	20.81	31.11	35.38	20.12	22.8	4.24	13.6	23.0	23.02	13.34	18.97	0.0	28.46	20.62	35.38	13.15	19.85	26.25	29.0	17.2	13.89	22.56	21.54	23.35	15.26	15.0	6.4	12.17	2.0	16.4	28.02	20.25	27.02	16.28	14.21	19.1	16.16	3.16	25.55	16.12	7.07	27.51	22.0	24.6	27.02	26.17	23.85	8.25	
26.02	9.9	24.0	17.8	17.12	22.8	19.72	27.51	8.0	23.35	22.2	16.03	17.0	13.93	15.03	9.0	10.3	26.83	16.03	9.85	17.2	15.23	9.49	28.46	0.0	11.7	17.26	15.65	12.65	2.24	12.53	13.04	15.13	25.55	21.95	26.93	14.04	15.0	22.56	16.55	26.57	14.04	8.06	8.25	15.62	16.28	18.11	26.93	21.84	30.46	19.1	25.96	21.54	24.76	29.97	20.62	10.0	6.08	8.06	29.02	
15.3	5.0	13.6	10.0	15.81	14.87	13.04	15.81	11.7	13.42	11.05	15.62	5.66	10.82	14.87	4.47	2.24	20.62	7.07	14.76	6.71	10.44	7.28	20.62	11.7	0.0	15.26	11.4	1.0	10.3	8.6	3.61	7.21	14.21	10.63	15.62	5.83	13.04	14.21	11.7	19.1	4.24	7.62	6.71	8.06	5.1	7.28	15.23	10.2	23.35	9.49	14.32	15.0	14.76	18.36	10.3	6.4	14.14	4.0	18.68	
28.02	10.77	27.02	8.54	1.0	29.83	7.0	24.35	9.49	14.04	23.6	2.24	15.0	4.47	2.83	18.03	13.42	35.81	22.2	26.02	13.04	25.5	20.88	35.38	17.26	15.26	0.0	26.4	15.81	18.03	6.71	18.87	22.47	19.42	17.09	20.22	21.1	27.51	29.07	26.83	34.06	19.42	10.05	19.65	8.6	19.1	21.21	23.09	21.1	38.29	11.7	24.17	30.23	15.0	24.33	13.6	9.49	23.09	13.6	31.62	
14.42	15.65	12.21	21.21	26.83	8.06	24.33	20.0	20.52	23.19	12.81	26.42	15.03	21.93	25.55	8.6	13.0	11.18	6.32	10.2	17.0	1.0	6.4	13.15	15.65	11.4	26.4	0.0	11.18	13.42	19.7	8.06	5.1	21.54	18.68	22.85	6.0	2.83	8.25	1.0	11.18	8.0	17.2	7.81	19.42	10.2	9.85	20.25	14.76	14.87	20.0	17.8	6.08	24.33	23.85	20.1	17.0	13.04	13.04	16.16	
14.32	5.83	12.65	10.05	16.4	14.14	13.15	14.87	12.65	13.0	10.05	16.28	5.0	11.4	15.56	5.0	3.16	20.0	6.4	15.26	6.32	10.2	7.62	19.85	12.65	1.0	15.81	11.18	0.0	11.18	9.22	3.16	6.71	13.45	9.9	14.87	5.39	13.0	13.45	11.4	18.38	3.61	8.54	7.21	8.25	4.12	6.32	14.32	9.22	22.63	9.22	13.34	14.42	14.32	17.49	9.85	7.21	14.87	5.0	17.72	
24.08	9.43	22.02	17.49	18.0	20.62	19.7	26.0	9.22	22.67	20.4	17.03	15.81	14.32	16.03	7.07	9.22	24.6	14.0	8.25	16.28	13.0	7.28	26.25	2.24	10.3	18.03	13.42	11.18	0.0	12.65	11.18	13.04	24.41	20.81	25.81	12.0	12.81	20.4	14.32	24.35	12.17	8.25	6.08	15.26	14.56	16.28	25.5	20.25	28.23	18.44	24.35	19.31	24.08	28.65	19.8	9.85	5.1	7.07	27.0	
22.36	4.12	21.1	5.83	7.21	23.35	7.21	20.1	6.71	12.08	17.89	7.07	9.49	2.24	6.4	11.4	6.71	29.21	15.62	20.1	8.06	18.79	14.32	29.0	12.53	8.6	6.71	19.7	9.22	12.65	0.0	12.21	15.81	16.12	13.0	17.26	14.42	20.88	22.63	20.12	27.59	12.81	4.47	13.15	4.12	12.81	15.0	19.03	15.81	31.83	8.25	19.42	23.6	13.42	21.1	10.2	3.0	17.72	7.07	25.94	
13.0	8.49	11.05	13.15	19.42	11.4	16.28	15.26	14.76	15.52	9.22	19.21	7.28	14.42	18.44	4.12	5.66	17.03	3.61	13.45	9.06	7.07	5.66	17.2	13.04	3.61	18.87	8.06	3.16	11.18	12.21	0.0	3.61	15.0	11.66	16.4	2.24	10.05	10.82	8.25	15.62	1.0	10.82	5.83	11.4	3.61	5.1	15.0	9.43	19.85	12.04	13.42	11.4	16.76	18.44	12.37	9.9	13.89	6.71	16.12	
11.4	12.04	9.22	16.49	23.02	8.06	19.65	15.56	18.03	18.11	8.6	22.8	10.0	18.03	22.02	6.32	9.22	13.45	1.41	13.04	12.04	4.12	6.08	13.89	15.13	7.21	22.47	5.1	6.71	13.04	15.81	3.61	0.0	16.55	13.6	17.89	1.41	7.62	7.62	5.0	12.21	3.16	14.21	7.0	14.87	5.1	5.0	15.62	10.0	16.4	15.03	13.45	7.81	19.24	19.21	15.03	13.45	14.56	10.0	14.04	
12.65	16.16	13.15	11.05	20.4	19.0	12.65	5.66	22.56	5.83	10.0	21.21	8.6	17.0	21.1	18.38	15.26	25.08	15.23	28.43	8.54	20.62	20.62	22.56	25.55	14.21	19.42	21.54	13.45	24.41	16.12	15.0	16.55	0.0	3.61	1.41	16.12	24.17	18.0	21.19	22.2	14.42	18.97	20.52	12.04	11.66	11.7	4.24	7.07	25.71	8.0	6.71	21.1	5.66	5.0	6.0	16.76	28.32	17.49	15.65	
12.21	12.65	12.08	8.54	18.03	17.26	10.82	7.28	19.24	5.39	8.54	18.68	5.0	14.14	18.44	14.87	11.66	23.54	12.37	25.0	5.1	17.72	17.2	21.54	21.95	10.63	17.09	18.68	9.9	20.81	13.0	11.66	13.6	3.61	0.0	5.0	13.0	21.19	16.28	18.44	20.88	11.18	15.52	17.03	9.06	8.54	9.06	6.08	5.39	24.7	5.39	7.21	19.03	6.08	8.25	3.61	13.34	24.76	13.89	15.62	
13.34	17.46	14.04	12.0	21.21	20.02	13.34	5.83	23.77	6.32	11.05	22.09	10.0	18.03	22.02	19.8	16.64	26.02	16.55	29.83	9.85	21.93	22.02	23.35	26.93	15.62	20.22	22.85	14.87	25.81	17.26	16.4	17.89	1.41	5.0	0.0	17.49	25.5	19.03	22.47	23.09	15.81	20.25	21.93	13.15	13.04	13.0	4.47	8.25	26.48	9.06	7.28	22.2	5.83	4.12	7.07	18.03	29.73	18.87	16.16	
12.17	10.63	10.05	15.3	21.63	9.43	18.44	15.62	16.64	17.26	8.94	21.4	9.06	16.64	20.62	5.1	7.81	14.87	2.0	12.81	11.0	5.0	5.39	15.26	14.04	5.83	21.1	6.0	5.39	12.0	14.42	2.24	1.41	16.12	13.0	17.49	0.0	8.25	8.94	6.08	13.6	2.0	12.81	6.08	13.6	4.47	5.0	15.56	9.9	17.8	14.0	13.6	9.22	18.44	19.1	14.14	12.04	13.93	8.6	15.0	
17.2	16.76	15.0	23.02	27.86	10.44	26.08	22.8	20.81	25.5	15.62	27.31	17.26	23.09	26.4	9.49	14.32	12.37	8.94	8.0	19.1	3.61	6.71	15.0	15.0	13.04	27.51	2.83	13.0	12.81	20.88	10.05	7.62	24.17	21.19	25.5	8.25	0.0	10.77	3.61	13.0	10.2	17.89	8.06	21.1	12.65	12.53	23.02	17.49	16.28	22.09	20.62	8.06	26.68	26.63	22.36	18.03	11.4	13.93	18.79	
7.21	19.21	5.39	21.95	29.73	1.0	25.06	14.56	25.55	21.59	8.0	29.7	14.76	24.76	29.0	13.93	16.4	7.28	7.21	18.44	17.0	8.06	13.15	6.4	22.56	14.21	29.07	8.25	13.45	20.4	22.63	10.82	7.62	18.0	16.28	19.03	8.94	10.77	0.0	7.28	5.0	10.0	21.63	14.32	20.81	10.0	8.06	15.3	11.05	9.22	19.7	12.37	3.61	22.36	18.68	18.97	20.62	21.02	17.49	8.06	
13.6	16.12	11.4	21.38	27.29	7.07	24.52	19.42	21.21	23.09	12.21	26.93	15.0	22.36	26.08	9.22	13.42	10.3	6.08	11.18	17.03	1.41	7.21	12.17	16.55	11.7	26.83	1.0	11.4	14.32	20.12	8.25	5.0	21.19	18.44	22.47	6.08	3.61	7.28	0.0	10.2	8.06	17.8	8.6	19.65	10.05	9.49	19.72	14.32	13.93	20.02	17.2	5.1	24.19	23.32	20.02	17.49	14.04	13.6	15.23	
10.05	24.08	9.06	26.93	34.71	4.24	30.02	18.03	30.23	26.25	12.37	34.66	19.72	29.73	33.94	18.36	21.26	3.16	12.04	21.0	21.95	11.4	17.09	2.0	26.57	19.1	34.06	11.18	18.38	24.35	27.59	15.62	12.21	22.2	20.88	23.09	13.6	13.0	5.0	10.2	0.0	14.87	26.4	18.38	25.81	15.0	13.04	19.0	15.52	4.24	24.6	16.0	5.1	26.93	22.09	23.77	25.5	24.19	22.2	8.94	
12.0	9.22	10.05	13.34	20.0	10.63	16.49	14.42	15.65	15.3	8.25	19.85	7.07	15.0	19.1	5.1	6.4	16.4	2.83	14.14	9.0	7.0	6.4	16.4	14.04	4.24	19.42	8.0	3.61	12.17	12.81	1.0	3.16	14.42	11.18	15.81	2.0	10.2	10.0	8.06	14.87	0.0	11.66	6.71	11.7	2.83	4.12	14.21	8.6	19.1	12.0	12.53	10.82	16.49	17.69	12.17	10.63	14.76	7.62	15.13	
22.8	3.0	21.19	9.9	10.2	22.2	11.66	22.09	4.12	15.81	18.44	9.49	11.05	6.08	8.54	8.6	5.39	27.59	14.42	16.0	10.44	16.4	11.18	28.02	8.06	7.62	10.05	17.2	8.54	8.25	4.47	10.82	14.21	18.97	15.52	20.25	12.81	17.89	21.63	17.8	26.4	11.66	0.0	9.85	7.81	12.65	14.87	21.21	17.03	30.61	11.66	21.0	21.93	17.2	23.77	13.42	2.24	13.34	4.24	26.25	
18.25	9.06	16.12	16.28	19.92	14.56	19.1	21.1	12.81	20.12	14.87	19.31	12.21	15.3	18.38	2.24	7.07	18.87	8.06	8.06	13.42	7.21	1.41	20.25	8.25	6.71	19.65	7.81	7.21	6.08	13.15	5.83	7.0	20.52	17.03	21.93	6.08	8.06	14.32	8.6	18.38	6.71	9.85	0.0	14.14	9.43	10.77	20.81	15.26	22.36	16.16	19.24	13.42	21.47	24.21	17.0	10.2	8.06	6.08	21.02	
19.42	5.83	18.44	2.24	9.43	21.63	5.0	16.28	10.77	8.06	15.0	9.85	6.4	5.1	9.49	12.04	7.07	27.78	14.32	21.84	4.47	18.44	15.03	27.02	15.62	8.06	8.6	19.42	8.25	15.26	4.12	11.4	14.87	12.04	9.06	13.15	13.6	21.1	20.81	19.65	25.81	11.7	7.81	14.14	0.0	10.82	12.81	15.13	12.53	30.0	4.12	15.81	22.36	9.43	17.03	6.08	5.66	20.12	8.54	23.02	
10.2	9.85	8.54	12.08	19.8	10.82	15.23	11.66	16.76	13.04	6.0	19.85	5.1	14.87	19.21	7.62	7.28	17.0	4.0	16.97	7.28	9.22	9.22	16.28	16.28	5.1	19.1	10.2	4.12	14.56	12.81	3.61	5.1	11.66	8.54	13.04	4.47	12.65	10.0	10.05	15.0	2.83	12.65	9.43	10.82	0.0	2.24	11.4	5.83	19.21	10.2	9.85	11.7	14.14	14.87	10.0	11.18	17.49	9.06	13.6	
8.06	12.08	6.32	13.89	21.93	8.94	17.0	10.63	18.97	14.04	4.12	22.02	6.71	17.03	21.4	9.22	9.49	15.23	3.61	17.8	8.94	8.94	10.3	14.21	18.11	7.28	21.21	9.85	6.32	16.28	15.0	5.1	5.0	11.7	9.06	13.0	5.0	12.53	8.06	9.49	13.04	4.12	14.87	10.77	12.81	2.24	0.0	10.63	5.0	17.2	11.7	8.6	10.2	15.0	14.21	11.18	13.42	18.79	11.18	11.4	
9.06	18.25	10.05	14.56	24.04	16.28	16.55	1.41	25.08	10.0	7.62	24.74	10.2	20.22	24.52	18.87	16.76	22.02	14.21	28.32	11.0	19.42	20.62	19.1	26.93	15.23	23.09	20.25	14.32	25.5	19.03	15.0	15.62	4.24	6.08	4.47	15.56	23.02	15.3	19.72	19.0	14.21	21.21	20.81	15.13	11.4	10.63	0.0	5.66	22.2	11.4	3.0	18.68	9.9	3.61	9.49	19.1	28.84	18.97	11.7	
7.07	14.04	6.71	12.81	21.95	12.04	15.56	5.83	21.1	10.77	3.16	22.36	6.32	17.46	21.93	13.42	12.04	18.25	8.6	22.67	8.06	13.89	15.0	16.16	21.84	10.2	21.1	14.76	9.22	20.25	15.81	9.43	10.0	7.07	5.39	8.25	9.9	17.49	11.05	14.32	15.52	8.6	17.03	15.26	12.53	5.83	5.0	5.66	0.0	19.31	9.9	4.12	14.04	11.4	9.22	8.6	15.13	23.32	14.14	10.63	
13.15	28.32	12.65	31.06	38.95	8.49	34.13	21.1	34.41	30.08	16.16	38.9	23.85	33.97	38.18	22.47	25.5	4.0	16.28	24.19	26.08	15.23	21.02	3.16	30.46	23.35	38.29	14.87	22.63	28.23	31.83	19.85	16.4	25.71	24.7	26.48	17.8	16.28	9.22	13.93	4.24	19.1	30.61	22.36	30.0	19.21	17.2	22.2	19.31	0.0	28.65	19.24	8.94	30.68	25.02	27.73	29.73	27.66	26.4	11.05	
16.97	9.22	16.4	3.16	12.65	20.62	5.66	12.65	14.87	4.24	12.81	13.34	5.1	9.0	13.15	13.93	9.43	26.93	14.14	24.17	3.0	19.0	16.76	25.55	19.1	9.49	11.7	20.0	9.22	18.44	8.25	12.04	15.03	8.0	5.39	9.06	14.0	22.09	19.7	20.02	24.6	12.0	11.66	16.16	4.12	10.2	11.7	11.4	9.9	28.65	0.0	12.53	21.84	5.66	13.0	2.0	9.43	23.02	11.4	20.52	
6.08	18.0	7.07	15.65	25.08	13.34	18.03	2.24	25.02	12.04	5.0	25.63	10.05	20.88	25.3	17.46	16.12	19.03	12.04	26.4	11.4	17.03	18.87	16.12	25.96	14.32	24.17	17.8	13.34	24.35	19.42	13.42	13.45	6.71	7.21	7.28	13.6	20.62	12.37	17.2	16.0	12.53	21.0	19.24	15.81	9.85	8.6	3.0	4.12	19.24	12.53	0.0	15.81	12.21	6.32	10.82	19.03	27.29	18.25	8.94	
10.82	19.85	8.94	23.77	30.81	2.83	26.93	18.03	25.61	24.19	11.18	30.61	16.76	25.81	29.83	13.6	17.03	5.66	8.06	16.03	18.97	6.32	12.08	7.07	21.54	15.0	30.23	6.08	14.42	19.31	23.6	11.4	7.81	21.1	19.03	22.2	9.22	8.06	3.61	5.1	5.1	10.82	21.93	13.42	22.36	11.7	10.2	18.68	14.04	8.94	21.84	15.81	0.0	25.08	22.14	21.38	21.26	19.1	17.69	11.4	
