90
0.0	36.35	7.0	36.62	36.5	9.06	19.03	29.15	20.62	25.61	23.0	27.02	28.86	19.31	13.15	30.81	28.6	31.38	5.0	33.24	9.43	29.83	19.21	19.8	12.04	12.81	18.0	35.81	3.16	41.63	18.44	39.45	44.69	28.43	18.79	4.12	22.02	46.67	8.54	14.32	21.59	15.81	14.42	37.16	29.02	6.4	8.6	14.56	3.16	45.0	20.81	42.19	4.0	21.54	13.34	38.01	32.76	12.81	37.0	23.02	22.56	1.0	19.42	29.7	2.24	20.0	50.25	38.08	7.62	8.06	21.54	38.64	30.46	28.02	22.47	25.5	16.0	32.76	31.0	19.42	7.0	32.25	9.22	28.86	23.02	21.02	30.27	13.04	5.0	30.41	
36.35	0.0	37.95	17.09	11.0	27.66	37.7	45.79	21.4	25.0	13.93	41.34	37.01	21.63	34.93	13.42	26.17	9.9	40.02	48.83	43.01	37.64	22.14	23.77	24.74	29.07	18.68	28.3	39.2	12.17	20.12	33.12	29.83	24.76	19.24	32.56	38.91	28.16	41.11	40.02	44.01	28.16	24.19	35.81	44.1	40.0	29.0	23.77	37.05	22.0	26.83	17.0	32.39	20.62	39.81	17.72	14.42	26.17	5.1	39.36	14.0	36.5	42.38	21.93	34.53	16.76	29.02	14.32	29.07	40.05	16.28	2.83	33.24	10.0	19.85	23.6	37.64	29.83	7.07	27.31	36.06	30.48	31.02	8.25	18.79	15.52	10.82	27.73	36.0	21.26	
7.0	37.95	0.0	41.04	36.01	10.82	26.02	36.12	19.03	31.38	24.04	34.01	35.69	18.0	20.1	30.0	34.48	34.67	4.24	40.2	5.1	36.67	24.21	25.24	13.42	10.05	19.31	41.68	8.54	44.94	18.25	45.62	50.22	34.13	22.67	7.21	29.02	51.86	3.16	21.21	28.44	21.93	19.21	43.66	36.01	12.65	13.89	14.32	10.05	49.52	26.83	46.23	8.06	20.02	20.22	42.45	36.88	18.03	37.66	30.02	25.06	6.0	26.31	35.0	6.32	21.19	55.23	42.01	12.21	14.56	25.0	40.5	37.0	28.64	21.02	31.06	23.0	38.91	31.78	25.5	14.0	38.48	7.07	31.3	27.59	22.47	30.15	11.0	12.0	35.61	
36.62	17.09	41.04	0.0	27.66	30.41	29.07	33.96	31.02	14.04	22.14	29.61	24.04	30.46	29.12	28.0	13.15	9.06	41.4	36.06	45.45	24.35	17.49	17.46	28.43	35.23	24.19	12.04	38.59	8.94	27.73	16.4	13.04	12.04	18.38	34.06	29.02	12.37	43.93	33.73	35.0	22.47	22.2	19.85	32.02	37.58	28.02	29.68	35.85	8.49	18.44	6.08	33.42	30.68	33.96	1.41	4.47	23.85	22.14	29.07	17.89	37.2	34.06	9.0	35.61	23.26	14.76	3.61	29.21	36.77	16.4	16.12	19.31	22.09	30.36	13.15	30.41	14.76	21.02	19.65	33.11	15.65	35.47	14.14	13.6	21.93	25.0	33.84	34.0	8.0	
36.5	11.0	36.01	27.66	0.0	27.46	43.01	52.4	17.12	32.8	14.32	48.1	44.69	18.03	38.95	6.08	34.67	19.31	39.05	55.87	41.05	45.45	27.66	29.73	24.52	26.08	18.97	38.08	39.62	23.09	18.11	43.08	40.61	33.29	23.6	32.39	44.82	39.12	39.05	43.83	49.09	33.02	27.78	45.18	50.93	41.48	31.02	22.09	38.08	33.0	33.24	28.0	32.56	16.12	43.38	28.44	24.35	29.53	6.08	45.45	17.8	36.35	47.17	30.89	34.37	17.09	40.01	25.18	30.36	42.06	21.26	13.15	41.62	9.43	15.13	31.4	42.19	38.95	7.81	33.3	38.28	39.45	29.0	15.26	25.5	16.55	6.32	25.02	37.64	30.41	
9.06	27.66	10.82	30.41	27.46	0.0	21.54	32.31	12.21	22.14	14.04	29.12	29.07	10.82	15.65	21.84	25.3	23.85	12.37	36.4	15.65	30.07	14.32	15.81	3.0	7.07	9.06	32.31	12.17	34.13	9.49	36.69	40.31	24.7	12.04	5.0	24.35	41.62	13.89	19.21	26.08	14.0	9.49	35.51	31.62	14.32	6.32	5.83	10.77	38.9	18.25	35.47	5.1	13.04	18.44	31.83	26.17	9.06	28.02	25.3	14.32	9.0	23.85	25.06	7.0	11.05	44.82	31.24	4.47	15.26	14.21	30.08	29.15	19.0	13.89	21.54	19.24	30.08	22.02	17.12	12.04	29.83	5.39	20.62	17.2	12.17	21.21	6.32	10.82	25.55	
19.03	37.7	26.02	29.07	43.01	21.54	0.0	10.77	32.45	15.03	29.07	8.0	10.82	31.06	6.08	38.95	16.49	28.86	23.35	14.87	27.66	11.66	15.65	13.93	22.83	28.46	25.5	22.36	18.44	37.05	28.6	24.21	31.76	17.26	19.42	20.22	3.0	34.93	27.29	6.4	6.32	10.0	15.56	20.52	10.2	14.87	15.23	26.42	16.12	35.9	11.18	35.13	19.24	33.02	7.21	30.15	27.07	14.21	40.71	4.0	25.24	20.02	5.0	20.1	20.02	26.87	39.0	32.0	17.09	13.0	21.95	38.9	14.21	33.6	33.6	16.0	3.16	18.36	35.51	10.44	12.04	17.49	25.71	29.55	18.97	26.91	37.01	27.86	14.04	21.1	
29.15	45.79	36.12	33.96	52.4	32.31	10.77	0.0	43.05	21.02	38.95	4.47	10.05	41.68	16.76	48.84	20.88	36.24	33.0	4.12	37.05	10.0	24.76	22.67	33.54	39.22	35.81	24.0	28.0	42.72	39.12	23.54	32.39	22.14	29.0	30.81	8.06	36.22	37.0	15.0	8.25	20.0	25.81	18.68	2.0	24.02	26.0	37.12	26.08	39.05	19.21	39.62	29.83	43.57	16.0	34.71	33.24	24.7	49.41	7.21	34.66	30.15	10.05	25.3	30.41	37.01	40.31	37.36	27.86	22.02	31.14	46.53	15.03	43.14	44.1	22.36	13.34	20.02	44.69	19.1	22.2	19.03	36.4	38.01	27.2	36.88	46.67	38.63	24.19	26.25	
20.62	21.4	19.03	31.02	17.12	12.21	32.45	43.05	0.0	28.16	8.94	39.36	37.95	1.41	27.02	11.05	31.06	22.36	22.36	47.01	24.0	38.9	20.4	22.56	9.9	9.0	8.06	37.05	23.77	31.4	4.12	42.01	43.17	30.02	16.12	16.55	34.99	43.32	22.0	31.11	37.64	23.26	17.46	42.19	42.06	26.42	17.69	6.4	22.83	38.91	25.96	34.48	17.0	1.0	30.41	32.31	26.57	18.36	19.7	35.85	13.34	20.25	35.47	29.07	18.38	8.06	45.69	30.41	16.28	27.46	16.03	24.21	36.67	11.4	2.0	27.07	30.61	36.06	14.42	25.3	24.21	36.12	12.17	17.49	21.0	9.22	11.7	8.06	23.02	29.15	
25.61	25.0	31.38	14.04	32.8	22.14	15.03	21.02	28.16	0.0	21.19	16.55	12.04	27.07	15.65	30.41	3.16	15.26	30.61	23.85	35.0	12.73	8.06	6.32	21.38	28.64	20.1	10.3	26.87	22.2	24.08	14.56	19.1	2.83	12.04	24.19	15.13	21.4	33.84	19.92	21.02	9.9	12.65	14.04	19.24	25.0	17.49	24.08	24.04	21.19	5.0	20.1	23.32	28.28	20.25	15.13	12.37	13.42	29.0	15.3	16.16	26.4	20.02	5.1	25.24	20.4	25.24	17.03	19.24	23.85	12.65	25.55	8.94	24.19	28.44	1.41	16.49	8.06	25.0	6.4	20.62	8.0	27.51	17.69	7.62	19.65	27.78	27.46	21.93	6.08	
23.0	13.93	24.04	22.14	14.32	14.04	29.07	38.95	8.94	21.19	0.0	34.83	32.25	8.6	24.7	9.9	23.77	13.42	26.31	42.64	29.12	33.12	14.42	16.64	11.05	15.26	5.0	29.07	26.02	22.67	6.4	34.13	34.53	22.56	10.0	19.03	31.11	34.48	27.2	29.53	35.0	19.1	13.6	34.93	37.64	27.46	16.76	9.85	24.19	29.97	20.25	25.55	19.0	8.54	29.07	23.41	17.72	15.26	14.0	31.83	5.1	23.02	33.02	21.1	21.02	3.0	36.77	21.47	16.28	27.89	8.54	16.55	30.08	5.1	8.25	19.92	28.02	28.64	8.0	20.0	24.04	28.86	17.09	8.6	13.6	2.24	8.06	13.89	23.54	21.02	
27.02	41.34	34.01	29.61	48.1	29.12	8.0	4.47	39.36	16.55	34.83	0.0	6.08	38.01	14.04	44.69	16.49	31.76	31.26	7.81	35.51	6.32	20.52	18.38	30.08	36.14	31.91	20.1	26.31	38.33	35.36	20.25	28.86	17.72	24.84	28.16	5.0	32.56	35.23	13.6	8.49	16.12	21.95	15.65	2.83	22.56	22.8	33.62	24.08	35.0	14.87	35.36	27.17	39.82	14.56	30.41	28.79	21.02	45.0	4.0	30.41	28.02	9.43	20.88	28.02	33.02	36.67	32.98	24.74	20.62	26.87	42.06	11.05	38.9	40.31	17.89	11.05	16.03	40.36	14.87	20.02	15.03	33.54	33.6	22.8	32.8	42.45	35.44	22.02	21.84	
28.86	37.01	35.69	24.04	44.69	29.07	10.82	10.05	37.95	12.04	32.25	6.08	0.0	36.69	15.81	41.88	11.18	27.2	33.53	12.08	37.95	1.0	17.89	15.65	29.43	36.12	30.08	14.04	28.79	32.89	33.84	14.32	22.8	12.53	22.36	29.15	8.49	26.48	37.36	17.2	13.89	15.13	20.62	10.0	8.06	25.5	23.0	32.76	26.25	29.02	12.08	29.61	28.16	38.28	18.03	24.74	23.71	20.22	41.04	7.81	27.46	29.83	14.21	15.65	29.43	30.87	30.59	27.51	25.0	23.71	23.85	37.44	5.0	35.81	38.63	13.45	13.89	10.0	36.88	12.65	22.14	9.0	34.0	29.7	19.21	30.41	39.41	35.23	24.04	16.55	
19.31	21.63	18.0	30.46	18.03	10.82	31.06	41.68	1.41	27.07	8.6	38.01	36.69	0.0	25.61	12.0	30.02	21.95	21.21	45.65	23.02	37.64	19.24	21.38	8.49	8.06	7.0	36.12	22.47	31.24	3.0	41.05	42.45	29.0	15.03	15.23	33.62	42.72	21.02	29.7	36.24	21.93	16.16	41.11	40.71	25.06	16.28	5.0	21.47	38.47	24.74	34.13	15.65	2.24	29.0	31.78	26.0	17.0	20.25	34.48	12.65	18.97	34.06	28.16	17.09	7.28	45.19	30.02	14.87	26.08	15.13	24.41	35.51	11.66	3.16	26.02	29.21	35.01	14.76	24.04	22.8	35.06	11.05	17.2	20.02	8.54	12.37	7.0	21.63	28.28	
13.15	34.93	20.1	29.12	38.95	15.65	6.08	16.76	27.02	15.65	24.7	14.04	15.81	25.61	0.0	34.41	18.03	27.02	17.72	20.88	22.14	16.76	13.04	12.04	17.2	22.47	20.62	24.84	13.0	36.22	23.35	27.66	34.21	18.36	15.81	14.14	9.06	36.89	21.59	5.1	10.63	7.0	11.18	24.7	16.28	10.0	9.43	20.81	10.44	36.77	10.77	35.17	13.15	27.66	5.0	30.36	26.31	9.43	37.34	10.05	21.54	14.14	8.49	20.62	14.0	22.2	40.82	31.58	11.18	8.49	18.68	36.5	18.03	29.53	28.32	16.16	3.61	21.21	31.78	9.49	6.32	20.52	19.65	26.68	17.0	22.47	32.76	21.93	8.25	21.54	
30.81	13.42	30.0	28.0	6.08	21.84	38.95	48.84	11.05	30.41	9.9	44.69	41.88	12.0	34.41	0.0	32.7	19.03	33.14	52.5	35.01	42.72	24.21	26.4	18.97	20.02	13.89	37.11	33.96	25.3	12.37	42.2	41.01	31.38	19.85	26.68	41.01	40.11	33.02	39.12	44.82	29.0	23.43	43.66	47.51	36.06	25.94	16.28	32.57	34.53	30.0	29.61	26.93	10.05	38.59	29.02	24.08	25.0	9.9	41.73	14.42	30.59	42.8	29.41	28.64	12.21	41.59	26.17	25.08	36.77	18.03	16.12	39.36	6.32	9.06	29.07	37.8	37.34	7.07	29.83	33.11	37.7	23.02	14.14	22.83	12.04	3.0	19.0	32.31	29.12	
28.6	26.17	34.48	13.15	34.67	25.3	16.49	20.88	31.06	3.16	23.77	16.49	11.18	30.02	18.03	32.7	0.0	16.28	33.6	23.26	38.01	11.66	11.18	9.49	24.52	31.78	23.02	7.21	29.73	21.84	27.02	11.4	16.28	1.41	15.0	27.29	16.03	18.87	36.89	21.93	22.09	12.81	15.81	11.18	18.97	27.66	20.59	27.17	26.91	19.42	7.81	19.03	26.42	31.14	22.36	14.04	12.53	16.55	30.48	16.0	18.68	29.41	21.38	4.47	28.3	23.19	22.83	16.49	22.36	26.4	15.3	26.4	7.07	26.4	31.26	4.0	18.38	5.0	26.93	9.22	23.35	5.1	30.68	19.42	10.2	22.36	29.97	30.59	24.76	5.39	
31.38	9.9	34.67	9.06	19.31	23.85	28.86	36.24	22.36	15.26	13.42	31.76	27.2	21.95	27.02	19.03	16.28	0.0	35.78	39.12	39.45	27.8	14.0	15.13	21.4	27.59	16.28	18.79	33.84	10.3	19.42	23.77	22.0	14.87	12.65	28.18	29.73	21.38	37.74	32.06	35.17	20.02	17.46	26.08	34.48	33.73	23.09	21.93	31.32	16.55	17.72	12.21	27.73	21.93	32.02	10.2	5.1	19.42	14.42	30.08	9.9	31.78	33.73	12.04	29.97	15.0	23.41	8.06	23.77	33.38	9.85	10.3	23.35	13.04	21.54	13.89	29.27	20.0	12.17	18.44	29.43	20.62	28.43	5.1	10.05	13.6	16.03	26.17	29.83	11.4	
5.0	40.02	4.24	41.4	39.05	12.37	23.35	33.0	22.36	30.61	26.31	31.26	33.53	21.21	17.72	33.14	33.6	35.78	0.0	37.01	4.47	34.48	24.08	24.76	15.3	13.6	21.38	40.8	5.0	46.07	21.0	44.42	49.68	33.42	23.32	7.62	26.31	51.62	4.0	18.0	25.08	20.81	19.21	42.05	33.06	9.06	13.45	17.0	7.28	49.82	25.81	46.87	8.06	23.35	17.0	42.8	37.44	17.69	40.2	27.29	26.57	4.24	23.02	34.66	5.83	23.35	55.17	42.72	12.21	11.05	25.94	42.45	35.34	31.14	24.33	30.48	20.22	37.74	34.23	24.41	11.4	37.22	10.2	32.89	27.8	24.52	33.0	14.32	9.49	35.36	
