90
0.0	6.08	12.0	15.65	23.35	15.81	38.6	29.0	21.1	9.49	28.28	9.49	33.14	38.08	43.14	13.0	30.68	30.68	19.31	15.13	6.4	35.23	5.1	24.74	41.01	36.67	29.83	24.08	11.7	36.89	8.06	17.26	26.42	36.35	31.4	6.4	5.83	15.81	29.07	14.14	9.85	20.59	17.46	23.77	25.0	35.13	26.17	37.8	18.6	17.69	28.28	17.72	15.13	21.54	31.76	34.67	5.39	30.15	34.89	29.27	20.12	8.25	18.03	31.24	34.99	24.7	22.47	39.36	42.43	30.36	21.54	24.19	26.25	26.93	31.32	26.17	18.44	25.63	12.65	25.5	38.42	19.31	5.39	18.03	4.47	12.08	33.62	39.81	13.0	33.73	
6.08	0.0	12.53	18.38	27.46	17.8	43.05	32.8	20.4	15.13	34.37	8.54	33.24	39.96	46.86	18.44	36.14	32.25	21.4	14.56	3.16	35.44	1.0	23.0	44.82	35.01	35.9	30.02	14.14	41.59	13.93	23.09	23.09	35.01	37.22	11.4	2.24	14.04	29.12	15.26	4.24	25.63	15.03	22.0	26.42	34.13	30.0	42.19	23.26	21.95	32.2	16.03	16.12	23.6	36.77	39.36	8.94	36.06	39.92	35.13	25.3	14.04	16.0	35.51	39.81	22.2	20.1	41.62	46.23	28.16	19.1	26.91	29.83	25.02	32.65	26.57	22.2	23.19	18.68	27.8	42.72	25.3	5.66	21.26	6.4	17.46	30.81	41.88	19.03	32.02	
12.0	12.53	0.0	7.28	17.46	5.83	32.89	21.93	9.22	12.73	32.25	4.24	21.21	27.46	35.51	13.89	29.07	19.72	9.22	3.61	9.43	23.35	12.08	13.42	33.62	25.0	34.67	26.0	4.12	32.02	17.46	19.24	17.03	24.52	31.78	9.43	10.3	5.83	17.12	2.83	12.04	18.11	8.06	12.53	13.89	23.19	19.31	31.95	15.03	13.0	21.54	7.07	3.61	11.31	28.16	29.83	7.28	31.32	31.26	30.08	18.25	12.81	7.81	25.3	30.59	14.21	12.04	29.21	34.99	19.24	11.31	15.0	18.79	15.65	20.12	14.32	12.17	15.0	20.0	15.56	32.31	26.17	7.28	10.44	16.12	13.04	23.02	29.41	17.69	22.14	
15.65	18.38	7.28	0.0	10.2	2.24	25.63	14.76	11.4	11.18	27.66	11.18	19.42	22.47	28.6	10.3	22.36	15.3	4.0	9.06	15.62	21.21	17.69	16.4	26.63	26.08	30.41	20.81	4.24	24.74	18.0	14.87	21.93	25.06	25.63	10.2	16.28	12.04	15.81	5.0	18.87	11.7	14.14	15.81	10.0	23.26	12.08	24.7	8.54	6.32	14.32	12.37	5.1	6.08	21.02	22.56	10.3	25.5	24.08	24.17	12.08	12.04	13.34	18.03	23.35	18.36	16.55	23.71	28.02	21.93	16.16	8.6	11.66	18.44	16.12	12.65	5.0	18.87	18.68	9.85	25.08	23.71	12.73	3.16	20.12	9.85	26.25	24.17	15.23	23.6	
23.35	27.46	17.46	10.2	0.0	12.04	15.65	5.83	19.65	15.26	22.83	21.19	22.02	19.1	19.85	12.08	13.42	14.76	10.2	19.03	25.06	23.02	26.63	24.35	17.69	31.24	25.94	15.65	13.93	14.56	22.36	13.0	30.81	29.73	17.8	16.97	25.55	22.02	19.85	15.13	28.64	6.08	24.0	24.04	12.81	27.59	3.16	14.76	5.39	5.66	5.0	22.02	15.03	9.85	11.05	12.37	18.6	18.38	14.0	16.97	7.07	16.64	23.02	8.06	13.15	26.93	25.5	19.03	19.1	29.07	25.32	7.07	4.0	26.0	16.12	17.2	5.39	27.2	20.62	9.22	15.26	23.02	21.95	7.07	27.59	12.53	33.54	20.0	16.49	29.41	
15.81	17.8	5.83	2.24	12.04	0.0	27.2	16.16	9.22	12.65	29.83	10.0	18.11	22.36	29.68	12.21	24.52	14.87	3.61	7.0	14.87	20.02	17.2	14.21	27.78	24.19	32.56	23.02	4.12	26.48	19.1	16.97	19.7	23.26	27.86	11.0	15.62	10.0	14.32	3.16	17.8	13.93	12.04	13.6	9.22	21.54	13.6	26.25	10.77	8.54	15.81	10.2	3.0	5.83	23.0	24.33	10.44	27.73	26.02	26.4	14.32	13.34	11.18	19.65	25.18	16.12	14.32	23.85	29.15	19.8	13.93	9.22	13.0	16.28	15.52	11.18	7.07	16.64	20.25	10.0	26.57	25.55	12.21	5.0	20.25	11.66	24.08	24.19	17.0	21.63	
38.6	43.05	32.89	25.63	15.65	27.2	0.0	11.18	33.06	29.73	27.17	36.77	29.73	20.0	8.06	26.17	13.15	21.84	24.52	33.96	40.71	29.55	42.19	37.01	6.32	40.16	30.07	22.14	29.55	3.0	36.12	24.41	44.0	38.28	18.0	32.2	41.18	36.88	29.61	30.36	44.28	18.38	38.64	37.0	24.02	36.06	13.6	1.0	20.0	21.1	11.4	36.5	30.08	23.19	8.54	4.47	34.13	20.02	7.0	19.1	19.1	31.14	37.48	7.62	5.1	40.0	39.05	17.69	7.07	40.45	39.12	19.1	14.32	38.12	23.09	28.16	21.02	40.01	33.02	20.0	1.41	32.7	37.59	22.47	42.64	26.91	44.72	19.1	29.21	39.29	
29.0	32.8	21.93	14.76	5.83	16.16	11.18	0.0	22.0	21.1	26.25	25.94	20.81	14.87	14.14	17.89	14.21	12.81	13.34	22.8	30.23	21.26	32.02	26.17	12.04	30.89	29.41	19.42	18.87	11.05	28.18	18.25	33.06	29.15	19.42	22.67	30.81	25.71	19.7	19.31	33.62	11.18	27.46	26.08	13.34	26.93	2.83	10.2	11.18	11.4	1.0	25.32	18.97	12.04	10.0	9.22	24.08	20.59	12.08	19.24	12.17	22.47	26.31	4.12	10.44	29.07	28.0	14.14	13.45	30.08	28.02	8.0	3.16	27.46	14.21	17.72	10.63	29.15	26.25	9.22	10.44	28.07	27.2	11.66	33.3	18.36	34.48	15.3	22.14	29.55	
21.1	20.4	9.22	11.4	19.65	9.22	33.06	22.0	0.0	21.1	39.05	12.04	13.0	22.02	33.53	21.26	32.89	14.42	9.49	6.0	17.26	15.23	20.22	5.0	32.02	15.81	41.77	32.2	11.66	33.02	26.57	26.17	11.18	15.3	36.67	18.38	18.25	6.71	8.94	8.06	18.38	22.83	7.07	4.47	9.49	14.04	20.1	32.06	19.72	17.49	22.02	5.0	7.21	10.05	30.59	31.06	16.49	36.72	33.38	35.36	23.32	21.47	5.66	26.02	32.14	7.28	6.0	24.41	33.24	10.63	6.08	14.0	19.03	7.07	14.21	7.07	15.65	7.62	28.65	13.15	32.14	34.41	16.0	13.42	25.0	20.62	14.87	24.21	25.81	13.0	
9.49	15.13	12.73	11.18	15.26	12.65	29.73	21.1	21.1	0.0	20.25	13.42	30.59	32.56	35.0	3.61	21.19	26.02	15.13	16.28	14.04	32.39	14.14	25.81	32.8	36.67	22.36	15.03	9.43	27.8	7.28	8.0	29.73	35.85	22.09	4.12	14.0	18.44	26.93	13.04	18.03	11.4	20.62	25.0	21.1	34.18	18.36	29.0	10.0	9.85	20.25	19.8	13.89	17.03	22.47	25.61	7.28	21.0	25.55	20.02	10.82	1.41	20.52	22.67	25.81	26.91	24.76	33.24	34.21	31.62	24.04	18.25	18.79	28.02	27.0	23.77	11.4	27.66	7.62	20.1	29.7	13.45	11.18	12.04	13.04	2.83	35.61	33.96	5.0	34.0	
