100
0.0	30.02	12.17	12.37	43.08	41.77	44.78	23.85	19.31	14.76	26.17	5.83	15.0	45.04	48.85	9.43	34.41	36.12	7.21	18.03	11.4	19.42	15.3	44.01	20.62	20.0	21.1	29.73	51.87	21.54	38.47	31.38	22.02	22.85	22.14	27.66	20.4	15.13	13.15	29.15	26.91	32.02	23.02	4.24	43.46	44.72	28.28	6.71	52.15	21.02	29.41	34.53	8.94	35.74	17.09	44.78	46.07	38.47	27.46	43.27	32.25	26.57	44.55	12.37	38.33	10.0	10.44	21.84	24.84	41.88	26.17	44.29	20.0	14.42	25.08	19.21	30.46	22.09	4.47	18.25	16.4	12.04	27.73	35.38	25.5	40.31	43.05	25.0	41.01	17.2	9.06	37.0	3.61	29.07	28.07	21.4	36.35	18.11	18.87	30.68	
30.02	0.0	24.19	39.85	48.88	31.62	24.33	39.32	44.72	39.81	25.5	24.19	35.13	38.42	54.08	20.59	5.39	12.17	31.32	16.0	41.15	48.85	42.72	38.29	11.66	38.01	13.93	5.39	28.16	18.68	39.41	40.5	40.05	7.81	33.54	10.0	19.92	28.0	42.54	42.2	44.28	11.66	14.32	25.94	26.57	34.13	32.7	34.18	29.07	25.71	43.93	37.22	26.17	41.59	13.45	51.11	26.48	20.62	33.24	21.1	16.4	36.4	43.93	22.8	31.14	26.48	24.08	32.56	42.19	20.22	12.0	24.52	16.16	18.25	26.0	14.0	3.61	13.6	30.61	19.7	39.32	40.5	39.29	9.0	9.85	13.34	39.6	27.86	37.48	40.31	27.66	42.94	30.46	2.0	30.87	43.05	37.44	47.17	16.03	21.26	
12.17	24.19	0.0	16.64	33.29	29.61	33.6	17.0	20.62	15.81	14.04	9.49	11.0	33.0	39.12	9.22	27.2	26.63	8.49	8.54	19.85	26.4	19.24	32.02	19.31	14.56	21.47	26.08	41.11	10.0	27.2	22.02	16.76	19.24	12.73	18.36	24.08	5.0	20.52	21.4	21.54	22.2	23.71	9.06	31.76	32.56	17.09	12.04	41.23	9.06	22.47	23.41	17.09	25.55	15.23	35.23	34.67	27.2	16.55	32.56	21.26	17.03	33.24	18.03	26.17	2.83	17.0	12.04	19.31	31.14	25.63	33.02	21.63	6.0	13.0	10.44	26.0	22.36	16.0	21.93	15.13	17.8	19.1	26.83	16.55	31.38	31.26	13.15	29.15	16.12	4.24	26.93	9.85	24.02	16.49	19.03	25.0	24.41	8.94	18.79	
12.37	39.85	16.64	0.0	37.22	42.94	49.52	17.03	7.21	4.12	27.46	17.0	9.49	44.27	42.58	20.1	43.46	43.27	8.54	25.06	6.08	9.9	3.0	43.01	32.06	13.0	33.02	40.61	57.28	26.25	35.51	26.0	14.14	33.54	18.68	34.99	32.76	15.62	5.1	22.2	18.03	38.83	35.06	15.0	47.01	45.62	26.25	6.0	57.28	22.2	21.59	31.58	21.19	31.02	28.16	38.47	50.33	43.14	25.0	48.84	37.54	22.2	41.3	24.74	38.91	13.89	22.8	18.97	16.49	47.42	38.0	48.84	32.14	21.93	26.08	26.83	41.0	34.01	15.65	30.59	7.07	2.0	22.0	43.42	33.12	48.02	41.23	25.06	39.56	7.28	12.53	32.0	10.0	39.29	26.93	11.18	33.73	7.81	25.55	34.06	
43.08	48.88	33.29	37.22	0.0	24.02	38.01	20.22	33.06	33.14	23.6	42.54	28.86	18.68	5.83	42.44	48.33	42.06	36.06	36.07	43.29	44.1	37.01	17.46	50.21	24.33	53.04	53.25	45.1	31.24	10.2	11.7	23.09	48.27	21.02	38.95	56.85	28.65	42.11	15.03	20.1	39.0	55.15	41.59	33.0	24.33	16.97	38.33	44.18	25.5	16.03	11.66	50.12	7.81	46.69	2.24	37.01	34.53	17.03	40.2	34.18	16.55	9.85	51.31	21.1	34.0	50.25	21.47	21.0	39.32	55.97	37.01	53.81	36.88	23.43	37.54	52.15	53.74	47.54	54.82	30.15	39.2	15.52	44.94	39.12	46.57	14.32	21.93	15.03	30.07	34.44	6.4	39.56	49.93	18.44	27.02	11.7	42.05	35.38	28.23	
41.77	31.62	29.61	42.94	24.02	0.0	14.14	29.7	42.8	39.96	15.81	38.12	33.62	7.21	27.29	36.0	29.0	21.26	37.0	26.08	47.93	52.48	44.42	7.62	37.95	32.02	41.11	36.89	21.1	21.0	14.32	23.32	32.56	34.54	25.0	22.36	46.57	27.86	47.85	28.02	33.42	20.0	42.72	38.33	9.06	3.0	17.69	40.5	20.22	21.19	30.23	15.65	45.0	20.25	35.9	26.0	13.0	12.21	19.1	16.76	15.26	23.35	15.3	44.18	4.24	32.02	44.05	24.41	32.56	16.16	42.05	13.15	42.72	29.0	17.09	26.31	35.23	41.44	45.4	45.12	37.44	44.72	25.61	24.76	23.77	24.7	10.2	17.89	9.0	38.01	33.24	20.88	39.29	33.29	16.4	37.54	13.93	50.25	25.08	12.17	
44.78	24.33	33.6	49.52	38.01	14.14	0.0	39.82	51.22	47.42	23.02	39.81	41.11	20.88	41.44	36.77	19.92	12.17	42.01	26.83	53.41	59.41	51.62	21.59	34.06	41.05	37.01	29.61	8.06	23.6	28.02	35.44	42.19	30.02	34.13	18.44	43.05	33.94	53.91	39.56	44.28	14.14	38.01	40.71	5.1	14.87	28.23	45.61	7.81	27.66	41.79	28.44	45.22	33.38	33.54	40.05	2.24	6.4	29.55	3.61	12.53	34.01	29.43	43.17	17.03	36.4	43.68	33.29	42.94	4.12	36.22	1.0	39.05	30.41	24.41	26.0	27.66	37.0	47.42	42.19	45.45	50.99	36.77	15.52	20.62	13.04	24.33	26.08	23.09	46.23	37.8	34.23	43.27	26.31	26.4	46.87	27.17	57.28	25.94	15.62	
23.85	39.32	17.0	17.03	20.22	29.7	39.82	0.0	13.93	13.0	17.09	24.76	8.94	29.15	25.71	25.81	41.0	37.66	16.64	23.54	23.09	24.74	17.12	27.78	36.25	4.12	38.47	42.2	47.89	21.0	19.31	9.06	3.16	35.74	6.08	31.02	40.8	12.08	22.0	5.39	5.0	33.38	40.71	23.35	36.06	31.89	12.04	18.38	47.51	14.04	5.66	15.65	31.89	14.14	32.2	21.59	39.96	34.01	10.63	40.31	30.08	6.4	24.74	33.97	25.46	16.4	32.53	7.07	3.16	39.0	42.54	38.95	38.59	22.47	15.81	25.5	41.77	39.36	28.3	38.6	10.0	19.03	5.1	39.2	30.02	42.76	25.5	13.93	24.19	10.05	16.28	15.03	20.25	39.62	13.6	8.06	17.89	22.56	23.35	24.7	
19.31	44.72	20.62	7.21	33.06	42.8	51.22	13.93	0.0	5.0	28.32	23.35	10.3	42.94	38.01	26.08	47.8	46.52	14.04	29.12	12.21	11.05	5.0	41.59	38.05	10.82	39.32	46.1	59.2	29.07	33.24	22.8	10.77	39.05	17.8	38.63	39.56	17.89	10.3	18.25	13.0	42.05	41.44	21.38	48.1	45.22	25.24	12.65	59.03	23.6	17.03	29.55	28.23	27.89	34.01	34.0	51.74	45.0	23.85	51.04	39.96	20.12	38.6	31.62	38.6	18.25	29.73	18.44	12.17	49.65	44.18	50.45	38.64	26.48	26.91	31.05	46.27	40.31	22.83	37.36	5.83	8.49	18.97	47.17	37.0	51.48	39.4	25.46	38.01	5.0	17.12	28.64	16.49	44.41	26.4	6.08	31.78	9.0	29.41	35.61	
14.76	39.81	15.81	4.12	33.14	39.96	47.42	13.0	5.0	0.0	24.84	18.44	6.4	40.85	38.47	21.1	43.01	42.06	9.06	24.35	10.2	12.53	4.47	39.56	33.06	9.06	34.37	41.11	55.32	24.7	31.78	22.02	10.05	34.06	15.23	34.01	34.79	13.6	9.0	18.11	13.93	37.59	36.5	16.49	44.6	42.54	22.85	8.06	55.23	19.8	17.46	27.89	23.71	27.07	29.02	34.37	48.08	41.11	21.54	47.01	35.81	18.44	37.48	26.93	35.85	13.34	25.08	15.65	12.37	45.61	39.2	46.69	33.73	21.59	23.43	26.25	41.3	35.36	18.6	32.57	3.0	6.08	18.03	42.54	32.31	46.96	37.64	22.2	36.06	3.16	12.17	28.02	11.7	39.46	23.71	7.21	30.08	10.3	24.7	31.83	
