60
0.0	14.42	13.42	11.05	5.0	7.21	23.32	13.04	3.0	8.0	10.0	21.84	14.32	12.53	10.3	16.97	6.0	11.7	14.76	5.1	15.52	14.87	12.08	1.41	8.54	6.4	5.39	4.24	15.03	6.71	3.0	21.19	22.09	5.1	11.0	12.08	7.81	8.6	8.0	12.04	12.08	9.0	14.0	12.81	12.65	24.6	13.34	18.44	11.31	22.83	17.0	21.21	20.4	5.83	6.71	6.0	7.62	4.12	3.0	8.06	
14.42	0.0	26.91	9.06	10.63	21.63	21.54	19.24	16.28	8.94	4.47	9.22	27.66	18.25	13.34	20.0	19.7	24.84	28.32	17.03	28.02	18.03	13.04	14.21	6.4	20.62	19.72	10.3	25.5	9.22	13.0	8.06	14.14	11.4	8.06	3.16	17.12	22.67	12.0	22.83	25.5	8.54	25.06	18.44	12.0	21.47	25.81	22.0	16.49	20.62	23.35	10.3	14.42	13.04	15.13	12.17	21.21	16.28	17.0	16.03	
13.42	26.91	0.0	20.25	16.28	8.0	26.0	23.02	10.82	18.44	22.8	32.45	1.0	23.0	16.55	18.0	12.0	2.24	1.41	9.9	3.61	17.12	18.38	13.04	20.52	7.28	10.05	17.49	7.62	20.12	16.16	32.2	29.73	18.38	20.81	24.04	18.03	5.1	20.88	7.0	1.41	19.21	6.32	14.14	19.7	28.02	3.16	18.11	14.56	26.02	14.32	30.89	27.2	14.21	18.25	18.97	5.83	10.63	12.37	19.1	
11.05	9.06	20.25	0.0	6.08	17.26	14.21	21.63	11.18	3.16	7.62	12.21	20.81	20.81	4.47	11.05	17.03	18.03	21.63	10.77	20.52	9.0	4.0	10.0	5.0	15.52	16.03	8.94	17.2	10.63	11.7	12.04	11.05	11.66	1.0	6.0	17.46	17.09	14.21	14.87	18.87	2.24	17.03	9.49	3.16	14.87	18.44	13.04	7.62	13.45	14.32	10.77	9.49	6.32	15.65	13.04	15.23	10.44	14.04	17.0	
5.0	10.63	16.28	6.08	0.0	11.7	19.21	16.28	5.83	3.0	6.71	17.09	17.03	15.56	6.4	13.89	11.0	14.21	17.69	6.4	17.49	11.66	7.81	4.12	4.24	10.3	10.2	3.61	15.52	6.32	5.83	16.55	17.12	6.4	6.0	7.81	11.66	12.21	9.43	12.65	14.87	4.0	14.87	10.44	8.06	20.25	15.26	15.65	8.54	18.6	15.3	16.28	15.52	3.0	10.0	7.81	10.63	5.66	8.0	11.4	
7.21	21.63	8.0	17.26	11.7	0.0	27.2	15.03	6.08	14.56	17.2	28.79	9.0	15.0	15.03	19.7	4.0	7.28	9.06	7.07	11.18	18.03	17.03	7.62	15.65	2.24	2.24	11.4	13.04	13.45	9.22	28.23	28.07	11.4	17.46	19.24	10.05	3.16	13.42	10.63	7.07	15.52	11.66	15.23	18.0	28.86	9.49	20.59	14.56	26.93	17.8	27.89	26.0	11.05	10.44	11.66	4.24	7.0	5.0	11.18	
23.32	21.54	26.0	14.21	19.21	27.2	0.0	35.47	21.93	16.97	21.63	18.03	26.02	34.71	13.04	8.0	28.64	24.02	27.02	20.25	24.19	9.22	11.4	21.95	19.21	25.0	26.93	22.67	19.24	24.76	25.0	19.0	10.2	25.5	15.0	19.24	30.81	25.5	28.28	19.0	25.02	16.28	20.1	12.17	11.31	2.24	23.02	8.25	12.65	1.0	12.37	15.03	8.0	17.49	29.21	26.91	23.54	20.62	25.94	30.61	
13.04	19.24	23.02	21.63	16.28	15.03	35.47	0.0	15.65	18.6	15.81	28.44	24.02	1.0	22.63	29.83	11.05	22.2	24.0	17.89	26.17	27.66	24.08	14.42	17.0	16.28	13.15	12.81	27.2	11.18	10.63	27.29	31.78	10.0	21.1	18.97	5.39	18.11	7.62	24.35	22.09	19.42	25.96	25.81	24.21	36.4	24.33	31.4	24.21	34.83	30.02	29.12	30.89	18.44	6.4	8.6	18.44	17.0	11.7	5.0	
3.0	16.28	10.82	11.18	5.83	6.08	21.93	15.65	0.0	8.54	12.04	22.85	11.66	15.23	9.22	15.0	6.71	8.94	12.21	2.24	12.65	13.04	11.18	2.24	10.0	4.47	5.1	6.71	12.04	9.49	6.0	22.36	22.02	8.06	11.4	13.6	10.3	6.4	11.0	9.06	9.43	9.49	11.0	10.63	12.04	23.41	10.44	16.28	9.43	21.54	14.42	21.84	20.02	5.0	9.49	9.0	5.0	1.41	4.24	10.77	
8.0	8.94	18.44	3.16	3.0	14.56	16.97	18.6	8.54	0.0	6.0	14.32	19.1	17.8	5.1	12.65	14.0	16.28	19.85	8.6	19.21	10.44	5.83	7.07	3.0	13.0	13.15	5.83	16.55	7.81	8.54	13.89	14.14	8.6	3.0	5.83	14.32	14.76	11.31	13.89	17.03	1.0	16.12	10.0	5.66	17.8	17.03	14.56	8.0	16.28	15.0	13.34	12.65	4.24	12.53	10.0	13.04	8.06	11.0	13.89	
