90
0.0	30.61	35.81	32.76	25.61	34.54	45.8	32.76	41.4	36.8	33.24	12.04	23.02	11.4	32.57	19.03	18.36	16.03	32.98	25.3	12.37	29.15	21.59	38.21	41.0	9.0	42.43	11.31	10.63	28.64	29.41	34.41	36.67	23.09	37.74	8.0	14.04	29.61	36.35	41.76	8.06	30.08	27.89	17.0	6.08	27.78	37.48	43.46	12.08	24.02	11.66	17.26	26.93	4.0	34.67	33.6	34.79	32.39	18.87	39.05	34.41	40.45	28.84	24.21	33.24	25.5	38.05	32.2	5.1	7.07	22.56	27.0	10.44	7.81	27.46	32.25	29.15	7.28	13.04	20.62	5.1	30.41	20.22	28.0	37.85	32.02	36.07	30.07	5.39	40.01	
30.61	0.0	10.44	11.4	5.0	17.03	18.25	4.47	14.04	8.06	9.9	23.32	25.32	19.21	11.4	25.0	15.3	25.18	20.62	32.39	27.89	10.82	14.32	9.22	25.81	24.21	12.53	19.42	20.0	13.6	8.6	4.12	24.04	17.26	13.6	37.22	20.59	20.59	33.62	24.19	36.72	18.87	18.79	20.25	26.91	11.18	8.25	22.14	37.7	25.5	19.1	27.07	18.38	27.59	11.18	8.94	37.7	31.78	14.32	24.21	9.85	27.66	3.0	9.0	19.85	35.23	32.2	2.0	34.13	25.94	29.15	19.24	28.46	22.8	30.08	5.0	35.9	28.64	21.1	12.08	28.65	31.02	27.02	25.63	36.72	26.42	6.32	18.03	33.62	32.65	
35.81	10.44	0.0	4.12	13.04	8.54	10.0	13.89	5.66	4.47	19.72	31.32	22.8	25.06	21.47	24.17	17.69	25.55	13.34	29.43	29.41	7.21	24.0	5.1	16.28	31.38	9.06	24.7	25.55	24.04	6.4	11.4	15.65	15.65	3.16	41.01	28.86	15.0	26.93	14.21	40.31	13.0	14.14	29.27	33.54	8.6	5.39	11.7	40.0	22.56	25.5	26.83	14.32	33.62	2.0	2.24	32.25	26.17	17.03	15.0	1.41	18.6	13.34	11.66	12.37	32.56	24.7	11.18	38.21	29.73	26.93	29.61	30.61	28.3	26.08	14.76	32.06	31.83	29.12	21.1	32.56	26.02	25.63	21.02	30.08	20.22	6.4	28.46	37.48	24.6	
32.76	11.4	4.12	0.0	12.37	5.66	13.45	15.56	9.43	8.06	21.26	29.43	18.68	22.47	22.8	20.12	14.42	21.63	9.85	25.32	25.61	3.61	23.35	9.0	14.42	29.12	13.15	21.93	22.85	24.6	4.0	13.6	12.81	11.66	5.0	37.54	27.17	11.05	23.41	13.0	36.8	9.06	10.05	28.0	31.02	5.0	9.06	12.0	36.24	18.44	23.09	22.83	10.2	30.87	2.24	3.16	28.44	22.36	13.89	12.81	3.0	16.28	13.89	9.22	8.94	28.44	21.47	12.73	34.83	26.4	22.8	29.73	26.91	25.5	22.02	16.28	28.02	28.32	27.29	20.1	29.21	22.09	21.54	17.0	26.57	16.49	9.49	29.07	34.06	21.63	
25.61	5.0	13.04	12.37	0.0	17.46	22.14	8.06	17.72	12.08	11.7	18.79	22.14	14.21	12.53	21.21	11.0	21.0	20.0	29.12	23.35	10.3	11.05	13.42	26.4	19.42	17.2	14.42	15.0	12.81	8.54	8.94	23.85	14.32	16.0	32.25	16.16	19.1	32.02	25.3	31.76	17.69	17.03	16.28	22.02	10.0	12.53	24.19	32.89	22.47	14.14	23.02	16.4	22.63	13.04	11.0	35.36	29.68	10.0	24.6	12.0	27.78	4.0	5.83	19.42	31.78	31.11	6.71	29.15	21.02	25.71	17.46	23.77	17.8	27.31	8.0	32.89	23.77	16.55	8.06	23.71	28.65	23.35	23.32	35.0	24.84	10.82	17.2	28.65	31.89	
34.54	17.03	8.54	5.66	17.46	0.0	14.87	21.21	12.04	13.0	26.91	33.02	16.64	25.32	28.43	19.1	16.49	21.26	5.0	22.47	25.61	7.28	28.16	13.6	8.94	32.25	17.12	24.52	25.5	30.02	8.94	19.21	7.21	11.66	7.0	38.28	31.02	7.62	18.44	8.06	37.44	5.83	7.81	32.25	33.73	8.06	13.93	8.94	36.12	16.12	26.17	21.93	8.49	33.24	6.71	8.6	24.02	18.0	16.28	7.21	8.06	10.63	19.42	13.15	4.0	25.63	16.16	18.38	35.85	27.73	20.59	34.93	27.2	27.89	18.68	21.93	24.52	29.15	31.0	24.74	30.41	18.11	20.0	13.6	21.59	12.0	14.76	34.48	34.99	16.12	
45.8	18.25	10.0	13.45	22.14	14.87	0.0	20.02	4.47	10.2	25.32	40.85	31.3	34.99	27.29	33.29	27.66	35.0	19.65	37.34	39.05	16.97	32.56	9.06	18.25	41.15	7.62	34.67	35.51	31.02	16.4	17.03	20.02	25.0	8.6	50.93	38.28	22.47	32.02	15.3	50.21	20.62	22.36	38.33	43.42	18.38	10.05	10.44	49.68	30.87	35.36	36.06	22.83	43.57	11.31	12.21	38.21	32.39	27.02	18.03	11.4	21.21	21.21	21.63	18.68	40.5	29.02	18.03	48.17	39.7	35.34	37.0	40.36	38.28	33.53	21.02	39.29	41.73	38.63	30.08	42.52	32.76	34.48	28.46	35.0	26.48	12.04	35.13	47.42	28.16	
32.76	4.47	13.89	15.56	8.06	21.21	20.02	0.0	16.28	10.44	5.83	24.08	29.61	21.47	7.62	29.07	19.03	29.02	25.0	36.67	31.4	15.26	13.89	11.18	29.83	25.5	13.15	21.93	22.36	11.0	13.04	3.0	28.32	21.59	17.0	39.81	21.26	25.06	38.08	28.02	39.4	23.32	23.26	20.25	28.43	15.65	10.2	25.5	40.8	29.83	21.1	31.0	22.85	29.41	15.0	12.81	42.15	36.25	18.03	28.32	13.6	31.83	4.12	13.15	24.21	39.46	36.62	2.83	36.67	28.79	33.38	17.03	31.78	25.06	34.48	1.0	40.26	31.62	21.93	12.73	31.38	35.47	31.14	30.08	41.18	30.89	8.25	15.13	36.25	37.01	
41.4	14.04	5.66	9.43	17.72	12.04	4.47	16.28	0.0	6.0	21.84	36.4	27.86	30.53	23.77	29.53	23.35	31.06	17.03	34.21	35.0	12.81	28.28	5.1	17.46	36.67	5.83	30.23	31.06	27.17	12.04	13.34	18.25	21.1	5.1	46.67	33.84	19.42	30.15	14.76	45.97	17.46	18.97	33.96	38.95	14.21	6.08	10.63	45.61	27.51	30.89	32.25	19.31	39.12	7.21	7.81	36.0	30.02	22.67	16.76	7.07	20.25	17.03	17.2	16.03	37.36	27.46	14.04	43.86	35.38	31.95	33.06	36.24	33.84	30.59	17.26	36.5	37.48	34.18	25.71	38.21	30.15	30.87	25.5	33.24	24.02	8.06	31.4	43.14	26.93	
36.8	8.06	4.47	8.06	12.08	13.0	10.2	10.44	6.0	0.0	16.16	30.87	26.31	25.61	18.03	27.2	19.42	28.23	17.72	33.14	31.76	10.2	22.36	1.41	20.62	31.38	5.83	25.5	26.25	21.21	8.54	7.62	20.12	18.68	7.07	42.64	28.23	19.1	31.32	18.38	42.01	17.12	18.0	28.16	33.84	11.4	1.0	15.26	42.19	26.17	25.81	29.73	18.03	34.21	6.32	5.0	36.5	30.41	18.6	19.42	5.1	23.02	11.05	12.81	16.76	36.22	29.15	8.06	39.7	31.24	30.41	27.07	32.76	29.07	30.0	11.4	36.0	33.6	28.64	19.92	34.06	30.15	28.86	25.02	34.48	24.52	2.24	25.5	39.05	29.07	
