110
0.0	13.6	42.64	44.64	32.25	50.93	22.09	3.0	33.24	2.0	38.48	31.06	24.84	2.0	29.68	46.65	13.6	57.43	44.18	13.6	8.54	11.0	29.15	3.61	45.0	41.77	14.32	47.76	55.0	37.95	16.0	44.2	25.61	32.02	48.1	18.97	24.74	50.77	33.02	48.84	20.4	24.08	63.03	36.67	38.42	40.71	38.95	4.24	24.02	42.72	13.15	13.15	45.04	18.87	16.49	40.31	58.9	47.2	27.02	9.43	50.99	16.28	25.0	45.18	33.73	13.0	20.59	36.5	26.08	35.06	36.88	50.0	21.19	51.88	55.87	46.14	8.0	21.93	37.48	30.59	17.03	4.0	27.8	40.0	26.17	12.21	41.59	16.0	11.18	22.02	37.0	55.32	30.08	18.25	37.8	39.05	8.94	42.3	11.4	36.22	27.2	27.46	22.09	60.21	9.9	35.23	49.93	12.0	42.72	30.07	
13.6	0.0	29.07	35.01	18.79	37.48	19.1	12.08	25.06	12.04	25.3	18.97	11.31	12.53	16.12	34.54	4.24	44.78	35.11	4.47	8.0	11.4	22.47	17.03	34.93	28.28	17.72	34.93	41.4	28.02	9.43	31.38	13.0	20.0	34.83	11.18	13.15	38.48	19.42	35.61	15.0	16.4	49.82	33.29	25.55	29.12	25.81	13.6	14.76	29.83	10.3	10.2	38.08	5.39	10.63	28.46	45.34	34.48	18.36	4.24	39.56	12.08	16.12	37.66	22.02	3.16	7.28	28.44	22.2	26.0	28.16	36.4	12.65	40.16	42.45	34.18	8.54	8.6	24.08	27.8	10.82	10.63	15.23	30.08	19.7	4.47	28.23	13.6	6.0	13.04	24.33	41.77	20.0	13.04	25.06	32.28	12.37	31.14	5.0	28.86	15.0	16.28	14.87	46.69	18.03	24.33	36.36	11.7	32.25	23.77	
42.64	29.07	0.0	26.4	12.08	8.94	35.36	40.8	31.0	41.11	11.18	16.03	17.8	41.4	13.6	15.81	29.68	20.0	32.89	30.48	35.51	36.67	30.07	46.1	29.55	2.24	41.44	16.28	12.53	22.85	31.91	10.0	18.38	19.1	8.0	28.46	22.85	17.09	10.0	9.0	33.62	30.36	21.93	41.0	9.49	16.64	7.28	42.43	27.51	13.89	34.01	35.23	35.85	24.04	31.02	15.26	16.28	12.08	28.64	33.3	21.95	34.48	28.16	34.13	20.0	30.41	22.67	28.46	35.01	29.07	26.57	7.62	26.93	21.02	13.89	16.4	36.8	20.81	6.08	39.12	32.25	39.62	16.76	27.89	30.02	31.06	8.94	34.79	33.3	28.23	15.13	12.73	22.02	33.54	10.44	33.24	39.82	23.77	32.56	30.36	20.25	22.8	31.02	17.69	44.72	23.09	9.0	36.25	22.2	31.14	
44.64	35.01	26.4	0.0	31.38	26.25	25.24	41.76	51.48	44.15	35.47	17.72	27.89	42.72	29.97	12.37	32.25	21.38	56.86	39.01	36.14	34.18	16.64	48.08	54.2	24.21	34.99	42.64	33.53	7.0	43.19	17.0	23.35	39.82	22.47	25.71	38.9	15.0	28.3	22.14	47.68	46.57	30.27	20.25	17.69	9.9	19.8	46.87	43.68	39.6	31.62	45.01	10.2	33.24	28.16	11.31	33.38	16.76	46.49	38.21	10.44	46.17	44.92	8.25	41.68	38.0	33.54	9.22	22.02	50.54	8.06	30.87	23.54	12.37	28.28	11.4	43.19	28.28	22.67	22.2	44.28	43.74	21.59	51.31	19.24	33.38	34.66	29.55	41.01	43.17	38.6	30.81	15.03	46.39	17.03	10.77	47.17	48.41	40.01	10.63	37.7	40.85	46.1	33.14	40.71	45.28	34.0	33.24	4.24	16.4	
32.25	18.79	12.08	31.38	0.0	21.02	30.59	30.87	20.62	30.53	7.0	14.87	9.0	31.3	3.0	24.33	20.62	31.4	25.61	19.21	26.25	28.44	28.18	35.51	23.35	12.37	34.13	17.0	23.35	25.61	20.0	19.03	12.65	8.54	19.65	22.09	10.77	27.02	3.16	20.62	21.54	18.44	34.01	40.31	14.56	21.93	13.15	31.4	15.52	12.04	26.17	23.43	38.95	13.42	24.0	20.62	27.8	22.0	17.03	22.83	30.59	22.47	16.28	37.64	10.3	19.42	11.66	29.73	31.62	19.31	28.28	18.44	21.38	30.27	25.94	24.52	25.61	12.04	10.05	36.77	20.25	28.84	12.53	20.0	26.93	21.84	9.49	28.0	22.02	16.16	8.06	24.41	20.81	21.47	14.87	34.71	28.28	17.8	21.4	31.24	8.25	11.05	18.97	29.41	36.14	13.89	17.8	28.28	27.29	29.53	
50.93	37.48	8.94	26.25	21.02	0.0	41.11	48.92	39.2	49.5	19.1	21.93	26.17	49.58	22.47	13.93	37.64	12.65	39.62	39.2	43.42	44.1	34.53	54.45	35.9	9.22	48.3	20.62	7.28	25.02	40.82	10.0	25.81	27.66	4.0	35.36	31.78	12.81	18.87	4.12	42.54	39.22	13.0	44.01	13.93	18.03	12.53	50.99	36.4	20.22	41.34	44.1	36.4	32.65	38.08	17.0	8.54	9.49	37.36	41.73	18.6	43.42	37.0	34.48	28.28	39.05	31.4	31.02	40.02	37.05	29.02	5.83	33.54	17.03	5.0	14.87	45.45	29.0	13.45	43.29	41.18	48.1	23.85	35.13	35.17	39.05	16.0	41.59	42.01	37.16	23.09	5.1	26.93	42.49	14.87	35.23	48.6	30.41	41.23	33.02	29.15	31.62	39.92	9.43	52.15	31.06	9.43	43.57	22.56	35.36	
22.09	19.1	35.36	25.24	30.59	41.11	0.0	19.1	43.6	22.36	37.48	19.42	21.84	20.1	27.66	31.62	14.87	43.01	52.84	23.43	14.87	11.18	8.6	25.0	51.89	33.54	9.85	47.38	47.3	19.8	28.43	31.78	18.11	35.85	37.34	8.94	30.53	35.81	29.15	37.7	34.06	35.38	50.61	14.87	27.2	25.24	28.86	25.5	33.42	42.58	9.85	28.3	23.35	21.63	8.49	25.55	49.65	34.0	37.01	19.72	33.94	30.81	34.83	23.77	38.08	22.02	23.32	16.12	4.0	44.1	17.2	42.76	9.22	35.38	45.31	30.81	24.17	19.31	29.27	8.94	29.83	22.8	19.0	47.41	6.4	15.0	39.12	6.32	23.85	31.89	38.33	46.17	14.32	32.02	26.25	17.46	27.86	47.17	23.02	15.23	31.3	33.62	33.94	50.33	15.81	41.15	44.28	10.2	24.76	8.94	
3.0	12.08	40.8	41.76	30.87	48.92	19.1	0.0	33.73	3.61	37.34	28.6	23.02	1.0	28.18	44.1	11.31	55.0	44.55	13.04	5.83	8.0	26.17	6.32	45.1	39.82	11.66	46.84	53.25	35.11	16.28	41.87	23.35	31.4	45.97	16.16	24.19	48.26	31.38	46.67	21.19	24.52	60.83	33.73	36.12	38.08	36.77	6.71	24.08	41.76	10.2	13.93	42.05	17.46	13.6	37.74	57.01	44.82	27.29	8.25	48.3	17.09	25.18	42.19	33.24	12.17	19.31	33.54	23.09	35.36	33.96	48.26	18.38	49.24	53.81	43.57	8.54	20.0	35.47	27.66	17.46	5.0	25.5	40.11	23.19	9.9	40.31	13.0	11.05	22.09	36.14	53.41	27.31	18.97	35.47	36.06	10.63	42.05	11.0	33.24	26.48	27.07	22.56	58.26	8.06	35.01	48.37	9.0	39.92	27.07	
33.24	25.06	31.0	51.48	20.62	39.2	43.6	33.73	0.0	31.26	20.1	34.0	24.41	33.54	21.54	44.91	29.15	51.0	11.0	21.54	32.31	36.25	44.6	35.01	12.65	32.06	42.54	23.32	38.6	45.18	17.46	39.46	29.41	12.17	39.0	34.83	13.45	47.38	23.77	40.0	13.0	9.22	51.79	56.57	35.17	42.38	33.73	30.02	10.3	20.25	35.36	20.1	57.98	22.02	35.23	41.11	43.68	42.3	6.71	26.57	51.2	17.03	8.94	56.94	11.0	22.85	20.52	48.26	46.1	2.83	47.17	34.71	35.38	50.8	43.57	45.12	25.32	25.5	30.59	51.74	16.28	29.27	30.53	8.06	42.43	29.53	23.35	38.59	22.8	12.08	16.12	41.0	38.83	15.03	35.44	53.01	25.0	12.73	23.09	49.41	13.89	10.82	11.18	45.61	41.48	8.25	32.28	36.67	47.54	46.01	
2.0	12.04	41.11	44.15	30.53	49.5	22.36	3.61	31.26	0.0	36.67	30.02	23.35	2.83	28.02	45.65	12.53	56.3	42.19	11.7	8.06	11.18	29.02	5.0	43.0	40.31	15.26	45.88	53.41	37.36	14.0	43.01	24.41	30.08	46.75	18.44	22.8	49.74	31.4	47.51	18.44	22.09	61.72	37.11	37.2	39.81	37.64	3.16	22.02	40.85	13.0	11.18	45.0	17.2	16.12	39.36	57.38	46.04	25.02	7.81	50.16	14.32	23.0	45.04	31.78	11.18	18.87	36.22	26.31	33.06	36.5	48.41	20.62	50.99	54.45	45.18	6.0	20.52	36.07	31.05	15.03	2.0	26.63	38.0	26.02	11.18	39.82	16.12	9.22	20.02	35.11	53.81	29.41	16.28	36.62	39.0	7.21	40.31	9.49	36.06	25.3	25.5	20.1	58.73	11.4	33.24	48.26	12.17	42.06	30.0	
38.48	25.3	11.18	35.47	7.0	19.1	37.48	37.34	20.1	36.67	0.0	20.59	16.0	37.7	10.0	26.4	27.46	31.06	21.93	25.06	32.98	35.36	34.54	41.59	18.87	12.65	41.11	10.0	19.24	30.48	24.84	20.62	19.42	8.94	19.1	29.07	14.87	28.16	8.54	20.1	25.0	21.1	31.78	46.52	17.8	25.61	15.81	37.22	18.6	5.1	33.14	28.43	43.93	19.92	31.0	24.21	24.17	23.09	18.79	29.15	32.7	26.87	18.87	42.45	9.22	25.5	18.03	35.23	38.33	18.0	33.6	14.87	28.28	31.95	23.54	26.83	31.38	19.03	12.81	43.32	24.76	34.89	18.97	16.76	33.53	28.64	3.61	35.0	27.78	19.85	4.0	21.19	26.83	25.5	18.44	40.22	33.6	13.04	27.29	36.89	12.04	13.6	22.2	26.0	42.95	12.0	13.04	35.23	31.24	35.85	
31.06	18.97	16.03	17.72	14.87	21.93	19.42	28.6	34.0	30.02	20.59	0.0	10.2	29.41	12.81	15.65	17.49	26.4	40.36	22.36	22.8	22.67	14.32	34.67	38.21	14.14	26.42	29.73	27.89	11.18	26.02	13.45	6.08	22.8	18.36	13.6	21.19	19.72	12.21	18.87	30.15	28.86	32.65	26.0	8.06	10.2	9.49	32.2	25.96	25.5	19.85	28.28	24.21	16.03	16.4	9.49	30.46	16.28	28.79	22.85	20.62	29.02	27.2	23.02	24.84	21.59	16.03	14.87	19.0	33.29	13.45	23.35	11.66	21.19	26.42	15.23	27.51	11.05	10.0	23.35	27.0	29.07	4.0	34.71	14.0	18.87	21.19	19.72	24.74	25.5	22.8	26.93	6.32	29.02	7.21	19.85	31.32	32.65	23.77	16.4	20.12	23.26	28.44	31.3	30.61	28.43	25.02	22.02	14.14	15.52	
24.84	11.31	17.8	27.89	9.0	26.17	21.84	23.02	24.41	23.35	16.0	10.2	0.0	23.6	6.0	24.52	12.08	34.01	32.02	13.42	17.89	19.65	20.62	28.32	30.53	16.97	25.18	26.0	30.23	21.19	16.28	20.62	5.0	14.42	23.6	13.15	11.18	28.16	8.54	24.41	20.02	18.68	38.6	32.8	14.87	20.0	14.76	24.84	15.81	21.02	17.26	18.97	33.62	6.71	15.0	19.03	34.06	23.77	18.79	15.56	30.15	19.24	17.09	32.65	16.64	13.04	6.08	23.85	23.26	24.08	22.83	25.24	12.65	30.41	31.14	24.33	19.42	3.16	12.81	28.65	17.12	21.93	6.32	26.4	18.87	13.42	18.25	19.0	16.12	15.3	16.49	30.48	14.42	19.03	14.56	28.6	22.83	25.5	15.26	25.0	10.63	13.6	18.25	35.38	27.51	20.0	25.5	19.42	24.33	22.02	
2.0	12.53	41.4	42.72	31.3	49.58	20.1	1.0	33.54	2.83	37.7	29.41	23.6	0.0	28.65	44.94	12.04	55.8	44.41	13.15	6.71	9.0	27.17	5.39	45.04	40.46	12.53	47.13	53.82	36.06	16.12	42.64	24.08	31.58	46.67	17.09	24.33	49.09	31.91	47.38	20.88	24.33	61.55	34.71	36.88	38.95	37.48	5.83	24.02	42.06	11.18	13.6	43.05	17.89	14.56	38.59	57.63	45.61	27.17	8.54	49.19	16.76	25.08	43.19	33.38	12.37	19.7	34.53	24.08	35.23	34.93	48.83	19.31	50.12	54.49	44.42	8.25	20.62	36.12	28.64	17.26	4.47	26.25	40.05	24.19	10.63	40.72	14.0	11.0	22.02	36.4	54.04	28.23	18.68	36.24	37.05	10.0	42.11	11.05	34.23	26.68	27.17	22.36	58.9	8.6	35.06	48.88	10.0	40.85	28.07	
29.68	16.12	13.6	29.97	3.0	22.47	27.66	28.18	21.54	28.02	10.0	12.81	6.0	28.65	0.0	24.02	17.72	32.02	27.59	16.97	23.41	25.5	25.55	33.02	25.61	13.42	31.14	20.0	25.5	23.85	18.36	19.1	9.85	10.0	20.62	19.1	10.05	27.07	3.61	21.54	20.62	18.03	35.36	37.74	14.04	20.88	13.04	29.07	15.03	15.03	23.19	21.63	37.01	10.82	21.0	19.65	29.73	22.2	17.12	20.25	30.15	21.02	16.0	35.81	12.04	17.03	9.22	27.59	28.79	20.59	26.25	20.52	18.44	30.02	27.46	24.08	23.35	9.06	10.2	34.01	18.79	26.4	10.0	21.93	24.17	18.97	12.37	25.0	19.8	15.3	10.77	26.25	18.44	20.25	14.14	32.53	26.25	20.25	19.1	29.0	8.06	11.18	18.25	31.24	33.24	15.62	20.25	25.32	26.0	26.93	
46.65	34.54	15.81	12.37	24.33	13.93	31.62	44.1	44.91	45.65	26.4	15.65	24.52	44.94	24.02	0.0	33.12	11.4	48.33	37.64	38.28	37.64	23.71	50.25	45.18	13.89	40.36	31.89	21.19	12.65	40.79	5.83	21.54	32.76	10.3	28.43	34.0	4.24	21.21	9.85	44.18	42.0	19.31	31.26	10.0	6.4	11.18	47.85	39.0	29.68	34.83	43.42	22.56	31.05	31.24	6.4	21.1	4.47	41.11	38.48	6.32	43.74	40.01	20.62	34.21	37.0	30.59	18.44	29.53	43.42	16.49	18.87	26.25	6.0	16.03	1.0	43.08	26.25	14.32	31.62	41.59	44.72	19.31	43.08	25.24	34.48	24.7	33.94	40.16	39.05	30.08	18.44	17.69	43.42	10.05	22.02	46.82	39.36	39.22	20.4	32.06	35.13	42.05	21.0	45.28	37.64	22.2	36.88	9.0	24.17	
13.6	4.24	29.68	32.25	20.62	37.64	14.87	11.31	29.15	12.53	27.46	17.49	12.08	12.04	17.72	33.12	0.0	43.83	39.0	8.6	5.83	8.0	18.68	17.2	38.6	28.6	14.14	37.34	42.19	25.32	13.6	30.61	12.04	23.19	34.66	7.28	16.76	37.22	20.62	35.36	19.21	20.62	49.52	29.15	24.84	27.31	25.46	14.87	18.87	32.25	6.32	13.93	34.53	8.06	6.4	26.83	45.8	33.6	22.47	6.0	37.7	16.12	20.25	34.23	25.32	7.21	10.05	25.08	18.03	29.97	25.0	37.22	9.06	38.48	42.52	32.65	11.0	8.94	24.21	23.6	15.0	11.7	14.21	33.84	15.81	1.41	30.08	9.43	9.49	17.2	27.02	42.2	17.26	17.2	24.21	28.64	15.0	34.53	8.54	25.32	18.25	19.92	19.1	47.01	15.52	27.89	37.58	8.06	29.83	19.92	
57.43	44.78	20.0	21.38	31.4	12.65	43.01	55.0	51.0	56.3	31.06	26.4	34.01	55.8	32.02	11.4	43.83	0.0	52.17	47.42	49.2	48.84	34.99	61.03	48.51	19.1	51.74	33.24	17.8	23.71	49.98	13.42	31.91	39.05	12.0	39.62	41.98	7.21	28.64	11.0	52.63	49.82	9.0	41.48	19.24	17.8	19.31	58.31	46.87	32.76	46.01	52.92	31.06	40.72	42.45	17.69	15.0	10.3	48.37	48.88	11.05	52.81	47.68	29.07	40.0	46.96	39.92	29.15	40.82	49.04	27.31	18.38	37.48	9.06	10.63	12.21	53.24	36.24	21.84	42.54	50.6	55.23	29.68	47.52	36.62	45.22	28.28	45.28	50.09	47.3	35.06	14.21	29.07	52.2	19.72	32.02	56.8	42.95	49.19	31.02	39.62	42.43	50.22	13.89	56.57	43.05	21.93	48.1	19.31	35.36	
44.18	35.11	32.89	56.86	25.61	39.62	52.84	44.55	11.0	42.19	21.93	40.36	32.02	44.41	27.59	48.33	39.0	52.17	0.0	32.02	42.72	46.49	52.63	46.01	4.12	34.54	52.81	20.02	37.0	51.22	28.28	42.54	36.88	17.69	40.52	43.91	22.36	49.98	28.6	41.48	24.0	20.1	51.04	64.82	39.45	47.17	37.59	41.01	20.62	19.42	45.31	31.06	64.54	31.3	44.72	45.79	42.01	44.94	17.26	37.11	54.63	28.02	19.42	63.25	15.56	33.24	29.53	55.17	54.92	9.22	53.81	34.23	44.1	53.85	43.19	48.75	36.22	33.84	34.48	60.46	27.17	40.2	37.48	5.66	50.8	39.56	24.04	48.33	33.54	22.56	18.36	40.05	45.97	26.02	39.96	60.11	36.0	9.22	33.73	56.57	21.63	19.24	22.09	44.01	52.17	12.04	31.06	46.82	52.7	54.04	
13.6	4.47	30.48	39.01	19.21	39.2	23.43	13.04	21.54	11.7	25.06	22.36	13.42	13.15	16.97	37.64	8.6	47.42	32.02	0.0	10.77	14.76	26.93	16.55	32.25	30.0	21.02	34.18	42.45	32.02	5.0	34.01	16.28	18.44	36.89	15.65	11.18	41.44	20.52	37.74	10.63	12.53	51.87	37.74	28.23	32.56	28.18	12.21	11.4	29.15	14.21	6.0	42.45	6.71	15.0	31.78	46.69	37.16	14.87	5.1	42.95	7.62	12.65	41.98	20.22	1.41	7.81	32.76	26.63	22.8	32.39	37.48	17.09	43.42	44.2	37.36	6.4	11.4	26.08	32.2	6.4	9.85	18.44	27.29	24.17	8.49	28.3	17.69	2.83	9.49	23.41	43.19	24.08	8.6	27.86	36.69	9.43	29.02	2.24	33.24	13.6	14.04	10.82	48.17	20.22	22.0	37.01	15.26	36.06	28.23	
8.54	8.0	35.51	36.14	26.25	43.42	14.87	5.83	32.31	8.06	32.98	22.8	17.89	6.71	23.41	38.28	5.83	49.2	42.72	10.77	0.0	4.24	21.0	12.08	42.76	34.41	10.3	42.76	48.02	29.41	15.26	36.12	17.69	28.0	40.36	10.44	21.1	42.44	26.4	41.04	20.81	23.26	55.15	29.73	30.41	32.25	31.14	11.0	22.14	37.66	5.1	14.14	37.01	13.15	8.06	31.91	51.61	39.05	25.63	5.83	42.49	17.03	23.41	37.01	30.02	9.49	15.13	28.16	18.68	33.53	28.44	43.05	12.65	43.42	48.27	37.74	9.43	14.76	30.0	23.77	16.64	8.06	19.8	37.85	18.0	4.47	35.74	8.54	10.0	20.25	32.25	48.01	21.54	18.6	29.73	31.02	13.0	39.12	9.43	28.02	23.0	24.19	21.47	52.8	10.05	32.25	43.38	5.0	34.18	22.02	
11.0	11.4	36.67	34.18	28.44	44.1	11.18	8.0	36.25	11.18	35.36	22.67	19.65	9.0	25.5	37.64	8.0	48.84	46.49	14.76	4.24	0.0	18.25	14.14	46.32	35.36	6.32	45.28	49.19	27.73	19.42	36.12	18.36	31.14	40.8	9.22	24.52	41.87	28.16	41.4	25.0	27.29	55.32	25.96	30.61	31.4	31.62	14.32	26.0	40.2	2.83	18.38	34.06	16.03	6.4	31.24	52.48	38.9	29.55	10.0	41.34	21.26	27.31	34.23	33.24	13.42	18.03	25.71	15.13	37.34	26.25	44.28	11.4	42.44	48.83	37.01	13.6	16.49	30.89	19.92	20.81	11.7	20.25	41.48	15.3	7.07	37.85	5.0	14.21	24.17	35.01	48.88	20.25	22.8	29.83	28.07	17.0	42.43	13.6	25.32	26.17	27.66	25.55	53.54	8.06	35.69	44.94	1.0	32.65	19.1	
29.15	22.47	30.07	16.64	28.18	34.53	8.6	26.17	44.6	29.02	34.54	14.32	20.62	27.17	25.55	23.71	18.68	34.99	52.63	26.93	21.0	18.25	0.0	32.39	51.04	28.02	18.36	43.97	41.19	11.4	31.78	24.74	15.81	35.0	30.59	11.4	31.14	27.78	26.0	30.81	37.12	37.44	42.95	12.21	21.02	17.46	23.0	32.0	35.0	39.56	16.03	32.57	16.03	23.02	13.04	18.03	42.95	26.57	38.42	24.52	25.5	34.54	36.4	16.03	37.2	25.63	24.21	7.62	5.83	44.55	8.6	37.01	9.85	27.02	38.33	22.83	29.43	19.1	24.19	9.06	33.11	29.02	15.65	47.01	3.0	19.42	35.44	13.34	28.16	33.84	36.24	39.62	8.06	35.34	20.02	10.05	33.38	45.79	27.2	7.07	31.14	33.94	36.36	43.42	24.17	40.61	39.05	17.26	16.28	1.41	
