170
0.0	68.0	69.4	38.59	22.8	37.74	38.08	56.92	14.32	42.45	42.72	11.31	17.49	48.38	62.8	40.82	23.54	24.74	30.02	80.72	16.16	62.24	68.51	17.49	52.48	13.6	24.52	25.71	45.01	55.04	37.12	25.81	16.16	27.46	57.28	24.02	27.2	45.4	15.52	8.94	47.3	49.04	35.78	60.42	33.06	14.56	7.62	82.04	71.02	18.6	17.0	50.99	46.27	46.65	65.15	49.0	14.56	43.66	56.3	61.98	6.32	31.14	18.03	44.0	47.38	82.88	4.12	26.4	10.2	44.55	41.88	22.47	63.01	11.18	64.64	48.83	51.16	52.33	75.01	13.0	49.41	33.38	15.0	32.7	52.5	6.08	72.86	74.28	13.04	53.34	13.04	25.81	18.97	13.93	34.89	51.62	16.28	57.08	65.86	27.51	27.07	15.81	33.6	22.47	57.87	62.27	46.23	31.02	17.03	19.92	60.73	22.67	66.65	67.42	42.72	31.06	8.54	38.6	38.28	25.81	16.49	54.41	27.29	33.62	30.02	10.63	50.01	60.88	78.75	26.0	38.08	20.1	60.3	29.83	28.46	15.62	66.37	55.46	31.58	59.81	57.31	37.22	59.77	34.44	63.79	56.04	51.74	58.46	59.03	51.92	52.95	37.01	43.27	27.07	73.41	34.79	31.38	54.34	28.23	21.93	52.77	38.01	57.94	41.11	35.34	54.78	32.57	31.02	61.61	53.46	
68.0	0.0	30.61	40.01	75.31	40.0	53.24	15.23	54.38	47.01	51.08	72.11	85.48	49.04	42.05	27.31	65.62	86.56	38.01	28.64	51.97	43.01	6.71	83.49	35.47	80.45	85.8	43.6	62.37	66.13	37.01	46.32	79.38	71.06	79.4	81.34	41.62	55.54	66.22	68.35	50.96	29.61	55.57	54.2	62.01	58.41	69.07	27.17	6.0	85.15	70.09	53.14	66.49	36.88	12.17	62.36	58.82	25.5	13.04	83.49	61.77	45.45	78.87	35.78	29.07	23.09	65.0	90.43	62.03	29.0	60.42	60.14	33.14	69.2	8.6	32.98	29.41	15.81	24.7	55.07	32.02	65.01	81.54	47.04	27.2	73.79	19.31	23.77	55.01	14.87	57.43	69.53	49.4	77.83	44.01	25.63	52.39	35.13	23.35	53.26	44.6	57.57	40.31	45.79	22.2	36.4	24.19	71.06	75.96	83.17	50.04	63.7	39.62	56.08	26.25	43.42	61.85	49.25	59.94	82.76	80.99	48.33	73.11	34.44	59.03	78.39	34.48	52.48	19.0	46.69	30.23	63.15	38.0	41.98	69.18	66.6	36.07	40.25	47.8	84.48	36.72	42.72	48.88	75.01	17.12	78.16	26.93	77.16	63.98	20.59	72.8	32.28	60.93	62.2	13.15	49.01	53.82	44.55	71.25	65.8	57.49	30.02	44.78	73.33	75.0	44.28	70.01	43.93	79.12	25.96	
69.4	30.61	0.0	31.14	66.85	31.89	71.25	40.16	59.48	67.0	71.01	68.59	85.8	71.18	69.26	35.51	56.61	92.78	43.66	13.6	56.36	16.03	24.08	86.84	17.8	83.01	92.28	52.5	43.42	43.01	53.15	43.6	75.07	83.17	57.01	89.44	50.29	36.69	60.88	65.8	31.62	20.59	72.56	28.16	48.76	65.8	73.57	16.28	26.17	88.01	63.89	31.58	47.07	23.35	41.68	41.59	55.97	41.0	25.71	60.07	64.35	59.84	85.09	56.08	50.36	21.02	67.96	95.41	60.31	26.0	79.23	71.47	61.1	75.18	22.47	20.62	52.95	33.54	10.05	58.67	20.0	51.43	79.2	38.21	17.46	73.88	13.42	10.2	57.45	29.43	63.51	81.27	55.04	74.28	35.36	49.03	53.54	61.13	7.62	66.71	55.79	54.56	35.81	52.0	48.7	10.2	27.46	58.59	70.29	78.1	75.93	74.95	10.44	82.97	41.01	38.42	61.22	35.51	77.52	74.33	77.16	25.32	84.76	40.8	47.71	79.81	57.71	26.17	19.65	57.97	41.44	56.08	64.85	39.66	57.8	74.73	7.07	18.03	62.8	62.0	14.32	60.13	23.02	61.33	46.07	56.04	18.38	54.01	39.12	42.95	51.16	35.11	80.16	51.87	20.25	37.8	69.05	69.05	60.03	76.55	80.22	39.62	20.1	56.61	60.93	21.59	56.8	57.87	55.15	50.45	
38.59	40.01	31.14	0.0	37.16	1.0	50.29	37.16	30.59	48.75	52.0	37.54	54.67	54.59	60.11	19.21	26.93	62.65	18.97	43.42	27.46	24.52	37.34	56.08	13.89	52.15	62.24	27.46	24.19	31.11	34.48	13.0	44.2	56.22	42.19	60.08	25.71	18.44	30.0	34.66	15.81	12.08	50.45	26.93	22.0	37.48	43.46	45.22	40.31	57.14	33.29	19.72	28.18	8.06	43.97	25.61	24.84	27.66	27.07	46.87	34.01	37.64	55.15	40.8	38.18	47.41	37.58	64.88	29.21	11.05	57.97	45.01	54.82	45.54	33.24	10.63	42.45	28.79	38.01	29.12	11.4	25.0	48.1	7.62	15.65	42.8	37.12	37.44	27.51	26.68	34.71	54.23	27.07	43.28	4.47	39.82	23.41	51.62	28.84	42.43	31.78	23.43	6.0	25.02	43.57	23.71	16.49	31.26	39.66	47.43	63.6	48.09	28.23	71.4	26.91	7.62	30.23	9.85	55.32	44.78	46.23	19.42	57.43	18.36	19.24	48.83	45.34	26.48	43.86	33.54	23.43	25.55	55.87	10.05	29.61	46.1	27.78	17.46	40.52	47.01	18.79	40.72	24.08	35.06	45.69	40.82	15.23	40.8	31.62	35.51	35.51	13.45	59.2	22.8	39.85	9.0	45.89	55.8	31.78	49.25	63.07	21.26	21.02	33.54	35.01	18.0	30.07	35.74	43.42	42.01	
22.8	75.31	66.85	37.16	0.0	36.77	59.08	68.0	31.76	62.18	63.29	11.66	27.02	68.48	80.99	49.09	10.3	42.76	40.11	79.92	31.38	55.15	73.76	33.38	49.09	29.61	42.95	40.8	29.97	38.9	53.16	29.15	12.04	50.22	37.05	44.6	41.23	33.6	10.44	14.14	37.54	49.24	57.2	49.09	19.21	35.61	30.23	81.99	76.66	33.14	6.71	40.0	29.41	43.91	76.03	34.01	18.44	55.08	62.37	41.3	25.61	49.66	38.28	60.73	62.17	84.53	26.17	42.11	17.89	47.13	63.89	44.6	79.31	33.84	69.64	47.41	66.49	61.2	74.79	29.07	48.3	17.49	18.03	29.55	52.8	20.62	74.25	74.3	27.31	60.67	33.02	48.6	34.18	13.04	32.7	65.76	26.93	74.04	65.76	48.26	44.01	19.24	35.17	36.4	71.45	57.63	51.2	11.4	7.07	13.0	80.5	45.28	60.88	87.71	54.08	32.02	19.72	31.4	60.31	7.62	14.14	45.34	49.93	43.01	19.21	25.71	66.76	50.22	81.02	43.86	49.09	12.17	77.79	33.38	10.3	38.42	61.85	49.68	51.0	38.64	52.8	55.54	50.45	13.04	76.06	36.01	52.39	39.01	44.01	64.12	34.23	43.29	65.3	15.0	76.9	29.15	52.43	73.41	8.54	44.69	74.06	48.01	50.21	21.02	14.04	47.38	13.6	48.85	42.0	67.9	
37.74	40.0	31.89	1.0	36.77	0.0	49.34	36.77	29.61	47.85	51.08	36.88	53.91	53.71	59.4	18.6	26.57	61.74	18.03	44.05	26.48	25.5	37.48	55.23	14.76	51.31	61.33	26.48	24.7	31.83	33.62	12.08	43.6	55.23	42.72	59.14	24.74	19.1	29.41	33.94	16.64	12.53	49.48	27.89	22.02	36.5	42.54	45.8	40.45	56.3	32.76	20.59	28.65	8.94	43.68	26.25	24.08	27.02	27.02	47.43	33.11	36.69	54.23	40.0	37.48	47.89	36.67	64.01	28.43	11.0	57.01	44.01	54.2	44.6	33.38	11.31	41.77	28.46	38.6	28.16	12.04	25.02	47.42	7.28	16.12	42.01	37.59	38.01	26.57	26.48	33.73	53.24	26.08	42.64	4.12	39.2	22.47	50.93	29.41	41.44	30.81	22.67	5.0	24.02	43.05	24.6	16.28	31.14	39.12	46.87	62.8	47.1	29.15	70.6	26.25	6.71	29.41	10.3	54.34	44.38	45.61	20.4	56.44	17.49	19.1	48.01	44.6	27.46	44.28	32.56	22.67	25.06	55.17	9.06	29.43	45.12	28.65	18.44	39.56	47.51	19.7	39.81	25.08	35.01	45.31	41.34	15.65	41.4	32.45	34.99	36.06	12.73	58.24	22.56	40.16	9.06	44.91	55.0	31.58	48.26	62.17	20.52	22.02	33.73	35.0	19.0	30.02	34.79	44.05	41.4	
38.08	53.24	71.25	50.29	59.08	49.34	0.0	38.08	27.66	7.21	5.0	48.76	50.36	11.0	27.46	36.0	55.17	41.98	31.32	77.37	29.0	72.69	57.38	44.0	60.53	43.19	41.0	23.26	69.97	79.18	18.11	41.18	54.23	21.54	86.61	35.17	24.7	66.64	49.2	45.28	65.55	53.15	3.16	77.2	60.61	23.71	32.98	77.2	58.6	46.0	52.43	69.64	72.95	56.09	44.2	72.95	42.45	30.59	47.54	91.61	33.62	12.65	36.12	17.49	24.19	75.03	34.01	46.87	41.4	47.17	8.0	16.28	31.3	30.41	55.03	55.44	24.84	39.85	71.81	30.48	55.33	62.48	52.2	50.09	55.01	43.32	67.45	70.83	32.56	43.42	26.08	20.88	27.02	52.0	49.77	28.02	34.71	25.06	64.63	10.82	18.79	42.43	44.6	26.93	33.3	69.12	44.01	63.66	54.59	57.94	23.19	18.0	74.11	29.41	30.41	44.78	39.41	57.27	6.71	63.53	54.42	69.64	23.77	32.56	56.4	43.74	20.52	76.66	70.58	17.49	30.0	50.93	26.57	41.23	60.83	25.18	72.01	65.92	9.85	90.43	65.38	11.18	73.98	67.94	40.36	85.21	54.01	86.53	81.02	32.65	80.71	38.47	9.06	55.97	64.26	53.67	6.71	18.25	61.62	20.02	15.0	32.02	70.41	72.25	68.62	67.68	64.35	14.56	89.59	28.43	
56.92	15.23	40.16	37.16	68.0	36.77	38.08	0.0	42.72	31.78	35.85	62.8	74.09	33.96	29.12	19.24	59.21	73.24	28.16	42.0	40.8	48.6	20.22	71.12	38.18	68.45	72.42	31.38	61.27	67.12	22.67	39.12	70.04	56.59	79.18	67.62	29.73	55.07	58.08	58.86	51.31	30.48	40.5	57.98	57.97	45.65	56.8	41.11	20.88	72.9	62.07	54.41	65.31	37.2	8.25	62.27	50.16	13.34	14.76	83.73	50.6	31.14	65.73	20.59	13.89	37.85	53.49	77.39	52.61	26.93	45.19	46.1	21.02	56.44	19.03	34.06	14.32	8.6	37.12	43.97	33.3	60.88	71.31	42.72	29.73	62.94	32.02	36.12	44.38	12.04	45.19	55.15	37.95	68.25	40.16	10.44	42.58	21.21	32.57	38.9	31.38	49.09	35.17	34.48	8.54	42.72	21.1	65.92	67.36	73.98	36.22	49.58	47.01	42.95	14.32	37.85	51.97	47.01	44.78	75.06	71.39	50.99	58.69	25.02	54.34	66.85	19.42	56.59	33.54	33.29	19.24	56.04	24.74	35.36	63.64	53.25	43.83	43.86	33.24	84.08	41.23	27.8	53.08	70.21	8.54	77.83	29.0	77.52	66.22	5.66	72.47	25.5	45.69	56.72	27.29	45.54	39.05	30.02	65.49	51.74	42.58	20.02	48.84	70.21	70.41	47.38	65.31	29.83	79.92	11.05	
14.32	54.38	59.48	30.59	31.76	29.61	27.66	42.72	0.0	30.41	31.62	22.56	31.38	36.72	49.73	27.66	27.59	33.6	16.97	69.63	3.16	55.11	55.44	29.21	43.97	26.08	33.02	11.4	44.6	54.41	23.0	18.03	29.15	26.02	60.03	29.97	13.0	42.76	21.63	18.68	43.1	38.91	26.17	56.01	34.0	7.0	14.87	70.6	57.8	30.81	25.06	47.17	47.01	38.33	50.92	48.08	14.87	29.55	43.28	65.0	8.06	18.03	25.81	30.15	33.14	70.77	10.77	36.8	13.89	33.62	33.42	15.81	49.16	15.81	51.74	39.56	37.01	38.59	63.82	2.83	39.92	35.51	29.15	27.02	42.06	20.4	61.07	63.01	5.0	40.0	4.12	24.02	5.0	27.07	28.07	37.34	8.25	43.42	54.92	16.97	13.04	15.0	24.74	8.6	43.57	53.76	34.06	36.07	28.16	33.14	48.75	18.25	58.52	55.95	28.64	23.19	12.08	34.13	30.0	37.0	30.02	49.04	27.02	20.52	29.97	24.17	36.22	56.01	66.48	12.37	24.19	23.35	46.87	20.62	33.24	15.52	57.58	48.05	19.24	63.51	49.04	24.04	54.15	40.31	49.48	58.67	41.18	60.37	57.27	37.64	54.56	25.0	34.83	28.84	60.83	30.15	21.21	41.79	33.97	19.03	42.64	24.41	51.48	45.0	41.01	48.37	36.88	17.46	63.51	39.2	
42.45	47.01	67.0	48.75	62.18	47.85	7.21	31.78	30.41	0.0	4.12	52.55	56.04	6.4	21.02	32.56	57.2	48.76	30.02	72.18	31.06	69.86	51.55	50.16	57.72	49.0	47.8	23.35	70.0	78.77	14.56	41.23	58.52	28.64	87.21	42.06	24.21	66.04	51.97	48.85	64.41	50.01	10.3	75.39	61.52	27.89	38.21	71.81	52.55	52.15	55.47	68.43	73.25	53.76	37.44	72.67	44.65	26.0	42.43	92.2	37.34	12.81	42.58	11.4	18.03	69.26	38.33	53.6	44.29	44.15	13.42	22.02	24.17	36.01	49.48	52.63	18.03	34.53	66.75	33.12	52.39	63.66	57.07	49.65	51.48	48.05	62.17	65.76	34.99	38.33	29.73	27.86	28.6	56.32	48.88	21.47	36.4	17.89	60.07	15.13	19.1	44.41	43.42	27.59	26.4	65.76	40.31	65.6	58.31	62.36	18.38	24.33	70.71	25.55	26.02	44.1	42.49	56.6	13.45	67.23	58.94	67.78	30.87	30.46	57.28	49.16	13.45	74.67	64.85	18.6	26.68	53.01	19.65	40.5	62.8	31.02	68.36	63.32	11.18	91.29	62.37	8.06	71.78	70.0	33.42	85.8	50.49	86.83	80.13	26.57	81.06	36.06	13.93	57.38	58.52	53.25	12.04	12.04	63.82	26.48	14.32	28.86	68.01	73.59	70.6	65.46	66.07	14.14	89.81	21.63	
