110
0.0	16.4	15.56	15.23	11.18	19.24	26.4	17.49	23.85	38.59	28.32	13.6	32.56	23.77	16.12	29.43	16.76	33.42	6.08	16.28	20.59	23.26	40.22	29.15	35.78	9.0	21.21	19.8	6.08	21.59	10.2	9.22	38.28	5.0	21.21	25.5	22.09	16.49	29.07	15.52	13.42	39.7	22.8	34.21	25.71	21.59	23.02	17.2	21.63	3.61	17.03	1.0	27.29	25.18	16.55	6.32	18.36	17.72	22.02	24.08	11.05	26.42	25.06	20.59	26.17	4.12	14.0	24.02	10.2	7.21	30.81	32.7	4.24	16.49	9.06	15.03	27.31	9.22	17.26	13.04	20.62	28.28	34.0	7.81	26.4	30.02	24.02	35.51	33.24	32.2	16.28	26.93	29.41	15.52	10.82	19.03	12.08	6.71	19.85	18.03	36.62	26.48	11.66	18.38	24.21	14.87	14.87	18.87	27.46	18.25	
16.4	0.0	2.24	4.12	25.81	30.68	10.0	33.84	27.86	22.36	30.08	29.53	19.42	38.08	28.23	16.76	18.97	33.62	11.4	21.02	20.62	39.45	23.85	31.76	19.92	10.77	5.39	24.02	20.0	37.16	15.0	25.5	36.36	11.66	28.44	33.06	19.21	10.82	45.25	17.72	29.68	23.35	32.76	27.59	35.69	13.6	35.85	1.0	37.54	19.85	31.95	17.03	34.0	18.03	7.81	15.52	26.31	19.31	38.42	26.48	12.04	33.0	12.04	5.0	42.45	19.24	27.29	36.77	11.0	9.85	35.36	28.6	16.4	27.51	11.7	9.22	35.06	15.03	12.21	17.12	23.19	20.12	18.03	16.55	14.14	32.25	18.44	33.62	24.41	28.84	11.66	17.09	18.44	28.64	19.03	33.24	15.13	23.02	36.24	30.46	20.25	17.89	21.19	23.0	40.31	5.1	20.1	3.0	30.87	33.62	
15.56	2.24	0.0	5.83	25.55	31.05	11.18	32.8	25.63	23.77	31.62	28.3	21.59	38.01	28.46	18.97	16.76	35.34	11.18	22.02	22.14	38.28	25.06	29.53	21.59	11.18	5.66	25.18	19.72	35.78	13.04	24.76	38.28	10.63	26.31	34.0	17.03	8.6	44.6	15.52	28.6	24.21	33.38	29.73	36.35	11.66	36.06	3.16	37.01	19.1	30.46	16.28	35.06	16.12	5.66	13.93	27.07	17.09	37.54	27.89	10.0	34.06	11.05	7.07	41.73	18.03	27.31	37.0	9.06	8.6	36.67	30.61	16.12	27.89	12.17	10.77	36.0	13.15	10.0	18.0	24.52	18.38	19.65	16.76	13.0	30.02	16.4	35.51	26.63	30.81	9.43	15.52	17.12	26.93	17.12	31.62	16.0	22.02	35.38	30.68	21.47	16.16	21.59	24.08	39.7	6.71	21.0	5.1	28.64	32.2	
15.23	4.12	5.83	0.0	23.35	27.31	12.21	32.65	30.41	23.6	25.96	28.79	18.0	35.23	25.06	15.03	21.47	29.55	9.43	17.12	16.49	38.48	25.5	34.67	20.59	7.81	9.06	20.0	17.69	36.69	16.49	23.85	32.45	11.18	30.36	29.15	22.63	14.14	43.28	20.12	28.64	25.61	29.12	24.21	32.02	17.49	32.65	4.0	35.38	18.36	31.78	15.65	30.02	21.95	11.4	16.0	22.56	21.95	36.89	22.36	13.93	29.02	16.12	5.66	40.61	18.68	24.41	33.54	12.65	10.0	31.26	24.84	14.21	24.17	8.6	5.1	31.14	16.28	15.56	13.34	19.1	24.17	18.87	13.6	18.25	35.23	22.2	29.68	21.47	25.0	14.87	21.19	22.56	29.07	20.22	33.38	11.4	21.93	34.67	27.29	21.93	21.93	17.89	19.03	38.29	1.0	16.28	4.47	33.62	33.24	
11.18	25.81	25.55	23.35	0.0	9.43	35.47	13.15	32.89	46.75	24.35	13.04	38.01	12.65	6.4	34.89	27.17	29.73	14.42	14.0	20.02	19.03	48.8	38.28	43.42	15.56	31.06	16.28	5.83	19.92	21.0	5.66	35.44	15.81	29.07	17.69	33.0	27.66	20.25	26.08	11.18	48.92	13.6	35.06	16.12	32.76	12.04	26.4	12.21	8.0	18.03	10.2	19.85	36.35	27.51	17.0	12.08	28.16	15.3	20.62	22.2	19.21	35.85	29.0	17.89	12.17	3.61	13.04	21.38	18.03	24.41	32.06	9.43	7.81	14.87	20.81	19.1	20.0	28.44	13.6	18.11	39.46	41.87	10.0	37.34	39.22	35.13	32.98	35.69	31.14	27.46	38.08	40.52	19.85	20.4	20.81	14.32	8.94	13.15	7.62	45.25	37.66	8.06	15.13	15.26	22.63	13.04	27.66	36.4	17.89	
19.24	30.68	31.05	27.31	9.43	0.0	39.36	20.59	42.15	49.2	18.0	21.93	38.29	9.85	3.16	35.38	35.9	23.09	20.22	12.04	17.49	25.63	51.61	47.54	45.45	19.92	36.06	12.08	13.15	27.78	29.43	15.0	29.07	23.0	38.47	8.94	41.3	35.01	22.2	34.71	19.85	52.48	4.24	31.62	6.71	40.05	5.66	31.02	15.03	16.76	26.91	18.25	11.18	44.0	34.23	25.5	6.71	36.88	20.62	15.3	30.07	10.77	41.98	32.65	21.0	21.19	5.83	6.4	29.02	25.02	16.16	27.66	16.0	3.16	18.97	23.32	10.0	28.44	36.0	14.42	14.32	47.01	44.2	14.32	43.74	48.47	43.05	27.0	33.54	26.48	35.0	45.18	47.38	29.21	29.41	29.73	16.12	18.36	18.97	2.24	48.26	45.04	9.49	11.66	18.0	26.4	12.04	31.78	45.69	26.4	
26.4	10.0	11.18	12.21	35.47	39.36	0.0	43.83	34.23	12.65	35.0	39.45	14.87	47.43	37.22	13.6	26.0	37.34	21.21	28.46	26.17	49.4	13.89	37.11	11.0	20.0	6.08	30.81	29.73	46.96	23.77	35.47	38.6	21.63	36.01	40.26	23.77	17.0	55.17	25.02	39.66	13.45	40.85	27.73	43.66	16.76	44.78	9.22	47.38	29.83	41.63	27.02	40.79	20.12	14.04	25.08	34.18	26.02	48.41	32.14	20.62	39.81	10.82	6.71	52.4	29.15	36.62	45.65	19.92	19.72	41.11	30.36	26.17	36.24	20.81	16.16	42.2	24.04	18.03	25.08	29.43	20.81	9.0	25.81	12.81	37.36	21.54	36.14	23.32	31.05	18.0	17.2	16.97	37.95	27.89	42.72	23.26	33.02	46.23	39.45	10.3	18.87	30.02	30.08	50.21	13.04	27.86	7.81	36.67	43.38	
17.49	33.84	32.8	32.65	13.15	20.59	43.83	0.0	29.07	56.08	37.36	5.39	49.34	16.64	18.38	46.17	26.93	42.72	23.26	27.07	33.02	6.08	57.69	34.0	53.24	25.63	38.42	29.43	16.28	7.21	23.02	9.22	48.51	22.2	24.0	29.53	33.62	31.4	13.6	26.4	4.24	57.01	24.7	48.0	26.4	36.06	19.8	34.67	9.49	14.32	8.25	17.0	31.76	38.47	32.56	19.85	25.0	27.86	5.39	33.73	25.61	31.3	41.11	38.08	10.44	14.87	15.81	20.52	25.5	24.21	36.67	45.18	18.97	20.25	25.3	31.62	30.53	22.2	31.62	26.08	31.26	41.59	51.48	21.38	42.01	35.0	36.67	46.1	48.26	44.28	30.81	41.34	44.1	13.0	20.12	10.77	26.31	10.82	4.0	18.36	54.08	40.31	21.02	28.28	10.0	32.2	26.02	36.36	32.0	6.71	
23.85	27.86	25.63	30.41	32.89	42.15	34.23	29.07	0.0	46.0	51.74	24.0	47.13	43.57	39.0	44.6	8.94	56.59	26.87	39.82	43.14	31.05	46.1	5.39	45.18	29.73	28.44	43.42	29.53	26.25	14.87	27.89	60.88	22.63	5.39	49.24	11.18	17.46	42.43	10.3	26.02	43.42	46.1	54.38	48.85	18.03	44.64	28.79	38.01	25.5	21.38	24.7	51.11	16.76	20.62	17.8	42.19	8.54	34.23	47.51	16.64	50.25	25.08	32.57	39.32	21.02	36.4	45.61	18.03	22.02	54.64	54.2	28.02	39.81	30.41	33.84	51.0	15.56	16.28	36.12	43.93	18.79	43.19	31.4	24.33	6.32	14.56	58.05	51.88	54.04	16.49	20.88	23.41	16.12	13.04	19.92	34.66	24.04	33.06	40.5	43.01	18.97	35.51	42.01	39.05	30.89	38.42	30.68	3.61	23.54	
38.59	22.36	23.77	23.6	46.75	49.2	12.65	56.08	46.0	0.0	40.8	51.88	14.04	58.05	47.51	15.52	38.21	41.59	33.02	37.44	33.54	61.77	3.0	48.26	4.12	31.24	18.68	38.95	41.23	59.51	36.4	47.43	41.01	34.0	48.26	48.3	35.06	29.27	66.84	37.34	51.97	6.71	49.93	29.0	52.48	28.02	54.82	21.47	58.9	41.88	54.23	39.12	48.33	30.41	26.48	37.7	43.27	38.12	60.46	39.0	33.24	47.42	21.1	18.03	64.2	41.59	47.38	55.61	32.57	32.2	47.43	33.14	37.8	46.23	31.89	26.17	50.09	36.69	30.15	34.83	37.12	30.08	5.0	36.8	22.36	48.37	32.25	39.12	24.0	34.23	30.27	26.68	25.3	50.6	40.52	55.36	33.3	45.28	58.25	49.68	3.16	28.64	40.36	38.59	61.85	24.21	37.2	19.72	48.09	55.95	
