100
0.0	17.46	7.07	18.68	40.31	16.28	14.32	30.08	12.81	18.03	12.37	10.3	24.19	19.72	27.02	6.08	24.35	18.79	19.03	12.65	22.02	14.87	10.2	9.22	11.7	18.0	29.53	19.92	22.47	12.21	32.45	26.31	19.24	26.4	16.49	25.46	13.0	14.04	32.31	10.77	7.07	15.0	19.42	22.02	10.3	38.91	2.24	6.4	21.95	32.56	11.66	9.06	22.0	42.72	31.24	27.86	10.2	34.23	31.89	11.4	45.22	38.08	12.08	26.63	17.03	8.06	11.4	24.08	17.2	2.24	23.71	15.56	14.21	24.84	23.6	27.29	34.0	19.0	35.9	39.56	19.1	18.44	18.44	27.51	28.23	23.6	19.31	14.87	33.54	10.82	37.22	19.72	16.49	1.0	12.08	20.02	34.48	10.3	10.2	8.54	
17.46	0.0	23.77	9.06	28.28	29.12	4.47	16.97	29.55	21.26	25.61	22.56	8.94	29.97	13.6	18.11	36.8	32.65	23.43	20.62	18.0	9.49	27.07	8.25	19.85	22.02	13.45	32.53	23.54	17.2	31.02	32.7	22.47	39.6	1.0	14.04	23.41	20.59	15.26	25.24	22.02	7.07	2.0	31.62	12.04	22.2	19.65	15.81	7.28	26.93	7.28	8.54	31.06	33.02	25.0	40.36	19.92	17.0	28.28	15.65	36.06	21.93	6.08	26.08	27.66	25.18	25.0	14.04	12.21	15.81	8.06	28.86	28.44	20.1	10.2	33.62	17.46	4.47	21.63	22.36	10.77	25.24	1.0	31.05	11.4	18.11	17.2	3.16	16.12	23.54	20.0	22.14	23.85	16.49	10.82	30.0	18.38	8.06	16.16	18.44	
7.07	23.77	0.0	23.0	43.42	18.03	21.1	34.13	5.83	23.77	7.28	14.0	31.06	22.56	34.06	11.7	18.25	12.37	24.33	11.4	23.77	19.0	8.6	15.65	10.82	23.54	36.36	14.04	22.02	13.0	31.83	22.85	18.44	19.92	22.85	32.53	17.0	19.42	38.91	5.1	10.0	22.02	25.63	17.46	14.0	45.65	5.0	9.0	28.84	33.62	18.6	15.23	17.72	44.78	32.65	21.59	15.3	40.02	32.2	17.89	46.96	44.94	18.87	26.25	12.65	6.71	6.32	31.14	24.21	8.06	30.53	17.09	15.23	26.4	30.61	23.77	39.32	24.52	40.11	46.1	26.17	23.02	24.7	25.24	34.89	25.63	25.94	21.47	39.56	14.04	42.95	19.21	14.21	7.81	16.0	15.52	41.34	17.2	16.55	8.54	
18.68	9.06	23.0	0.0	21.95	33.62	12.08	11.4	28.16	28.6	22.14	26.93	17.26	35.61	22.2	21.95	31.62	28.64	30.61	15.65	9.06	4.0	28.86	11.4	15.23	29.21	20.62	27.78	15.23	12.08	22.0	25.24	15.0	34.67	9.22	23.0	28.6	26.87	20.81	22.56	25.08	15.23	9.06	25.5	9.0	27.8	20.4	14.0	16.03	18.03	13.6	10.82	24.76	25.46	16.16	35.0	25.0	18.36	19.24	21.93	28.32	28.3	12.21	17.26	22.47	26.68	21.84	23.09	20.62	16.49	16.28	33.12	32.2	11.05	19.03	26.08	16.76	5.1	17.26	26.87	19.65	31.83	9.0	22.85	17.89	9.06	25.5	10.77	18.6	27.78	21.02	14.42	17.8	17.72	7.0	24.21	25.06	13.45	21.93	15.3	
40.31	28.28	43.42	21.95	0.0	55.57	32.56	11.31	47.68	49.52	40.2	48.88	32.25	57.43	36.67	43.91	45.54	45.01	51.66	33.24	20.1	25.5	50.33	33.29	33.38	50.25	31.95	43.1	25.18	30.59	21.95	34.48	28.02	48.66	29.0	38.95	50.48	48.41	28.86	41.44	46.96	35.36	26.91	38.47	30.08	33.06	41.79	34.79	32.45	14.32	34.83	32.76	37.48	7.07	13.6	48.05	46.87	20.22	17.89	43.42	10.0	35.23	33.42	22.8	38.01	48.1	40.31	39.96	40.36	38.08	31.38	55.07	54.12	18.0	34.99	34.79	16.28	24.08	8.25	30.0	38.42	53.26	27.59	29.73	29.15	18.11	45.34	31.14	22.36	49.74	20.0	27.02	33.0	39.4	28.23	38.21	33.73	35.0	43.6	34.93	
16.28	29.12	18.03	33.62	55.57	0.0	24.74	44.72	20.02	13.42	25.3	6.71	32.0	5.1	32.39	11.66	35.13	29.15	12.21	28.3	38.21	30.23	10.05	22.36	27.46	12.53	37.05	31.4	38.6	28.43	48.6	40.85	35.23	36.0	28.16	29.61	6.0	10.2	41.0	23.09	9.22	23.19	31.05	35.44	26.25	46.27	15.81	22.67	30.02	48.8	21.84	22.83	35.74	58.6	47.42	38.01	9.22	45.71	48.17	14.04	61.22	44.55	23.09	42.8	30.68	11.4	24.35	27.66	21.1	18.38	32.02	1.0	3.0	41.04	30.07	41.79	46.57	32.31	50.16	48.04	24.08	9.22	30.08	42.94	37.01	39.7	18.97	25.96	44.41	5.83	48.66	35.81	31.76	16.97	27.8	33.53	41.3	21.19	13.15	24.41	
14.32	4.47	21.1	12.08	32.56	24.74	0.0	21.26	26.93	16.97	24.08	18.25	10.0	25.5	13.6	14.0	35.81	31.14	19.1	20.12	20.4	11.05	23.35	5.66	19.24	17.69	15.26	31.4	25.02	17.09	33.38	33.24	23.35	38.42	3.61	13.0	18.97	16.12	18.03	23.35	18.03	3.16	6.32	31.3	11.7	24.6	16.55	14.21	7.81	30.08	3.0	6.4	30.87	37.01	28.23	39.41	15.52	21.1	31.05	11.18	40.0	23.85	2.24	28.07	26.93	21.59	23.35	12.37	8.54	13.04	9.43	24.52	24.19	22.8	10.0	34.21	21.84	8.49	26.08	25.3	8.0	20.81	5.39	32.25	13.93	20.88	13.42	1.41	20.0	19.24	24.08	23.19	23.77	13.42	11.18	29.53	20.25	4.12	11.7	17.2	
30.08	16.97	34.13	11.4	11.31	44.72	21.26	0.0	39.0	38.21	32.25	38.01	21.54	46.32	26.25	33.11	39.92	38.08	40.36	25.32	13.42	15.3	40.26	22.36	25.18	38.95	22.2	36.69	20.25	22.09	21.95	30.81	21.93	43.08	17.69	28.23	39.45	37.2	20.02	33.06	36.4	24.04	15.62	33.11	20.22	25.71	31.78	25.18	21.47	14.87	23.6	21.93	32.2	16.55	13.0	42.95	35.85	13.0	17.89	32.2	19.7	27.29	22.2	19.8	31.32	38.08	32.14	29.07	29.07	27.89	20.62	44.28	43.46	12.81	24.17	31.4	9.43	12.81	6.0	23.41	27.2	42.01	16.28	26.91	19.24	11.66	34.06	19.85	14.56	38.91	14.42	21.02	26.25	29.12	18.25	32.31	25.02	23.85	32.45	26.0	
12.81	29.55	5.83	28.16	47.68	20.02	26.93	39.0	0.0	28.23	8.06	17.72	36.89	25.0	39.82	16.64	15.13	9.22	28.46	14.56	27.66	24.19	10.0	21.47	14.32	27.86	42.19	11.7	24.6	17.12	33.84	22.8	21.02	16.03	28.64	38.21	20.62	23.77	44.72	6.32	13.93	27.8	31.38	16.64	19.24	51.48	10.63	14.32	34.67	36.77	24.41	21.02	17.2	48.38	36.06	18.0	19.7	45.61	34.89	23.02	50.33	50.77	24.7	28.65	12.73	9.22	7.62	36.77	29.73	13.89	36.36	19.03	17.03	30.08	36.4	23.6	44.72	30.08	45.0	51.89	31.83	26.68	30.46	26.17	40.71	29.61	31.06	27.29	45.22	17.46	48.51	21.93	16.12	13.6	21.21	15.0	47.17	23.02	21.63	13.0	
18.03	21.26	23.77	28.6	49.52	13.42	16.97	38.21	28.23	0.0	30.27	10.82	20.88	11.05	20.02	12.17	41.98	36.14	2.24	30.15	35.78	26.42	19.42	17.89	29.15	1.0	25.32	37.66	38.6	28.64	48.1	44.1	35.9	43.68	20.52	17.0	8.49	4.47	29.61	28.44	14.32	14.21	22.8	40.05	24.35	34.01	19.24	23.19	19.31	46.14	15.0	18.79	40.01	53.91	44.42	45.35	8.54	35.85	46.52	7.28	56.85	32.02	16.4	42.38	35.06	19.24	29.27	15.0	9.85	19.03	21.19	13.89	15.0	38.47	18.44	45.1	37.59	25.46	42.8	36.22	12.65	5.0	22.02	44.72	25.96	36.72	6.0	18.38	34.18	11.4	38.63	36.14	34.13	18.0	25.08	38.05	29.02	15.26	8.06	26.08	
