80
0.0	19.31	25.08	19.85	17.03	20.22	25.55	12.0	25.0	19.42	10.63	20.25	8.0	13.04	22.36	15.56	4.47	12.08	14.21	16.76	14.0	28.18	28.07	20.12	27.29	24.19	4.0	12.04	3.16	13.34	19.1	28.84	30.48	21.95	32.8	25.0	27.46	16.4	8.06	20.52	29.41	2.0	20.12	13.04	33.97	23.32	35.38	36.8	13.6	30.87	8.06	16.55	11.05	17.49	22.09	20.59	30.81	13.15	15.3	8.54	21.21	18.03	25.5	9.22	21.19	22.63	16.49	24.04	17.12	31.32	12.81	31.05	2.24	20.4	26.42	27.59	33.54	25.32	17.2	23.35	
19.31	0.0	35.78	20.22	6.08	10.2	29.43	26.17	36.72	11.05	18.6	18.03	18.03	29.0	28.16	34.13	22.83	13.89	33.12	12.17	27.66	21.19	40.31	16.0	36.77	11.66	21.1	30.89	19.42	31.26	37.74	23.77	27.46	38.95	33.06	15.23	30.15	21.54	26.08	38.83	44.2	17.46	26.57	32.2	32.39	19.1	33.54	34.71	24.41	35.36	19.8	14.32	29.61	23.77	35.23	26.25	38.6	31.4	10.44	14.14	22.2	23.41	24.02	27.46	14.14	23.09	26.93	14.87	31.24	45.8	28.02	38.33	19.65	11.18	20.62	26.08	37.12	38.83	35.0	33.11	
25.08	35.78	0.0	17.69	30.02	28.43	11.4	13.15	2.0	27.02	17.72	20.52	33.06	34.54	9.43	19.1	21.38	21.93	20.62	24.41	11.18	25.94	5.0	22.63	2.83	31.11	21.1	20.25	28.16	31.76	20.0	23.77	21.59	14.32	18.03	28.43	13.15	14.42	18.97	18.87	11.4	25.0	9.9	22.2	21.0	22.2	22.02	23.09	12.17	11.4	18.11	22.2	29.07	12.21	5.0	10.63	7.07	30.89	25.55	22.8	16.4	12.81	18.79	29.15	25.46	16.64	9.22	27.66	8.94	12.08	35.11	7.81	27.17	27.66	24.19	18.97	13.93	6.0	16.28	2.83	
19.85	20.22	17.69	0.0	14.14	11.18	9.22	15.03	19.21	9.85	9.43	2.83	25.81	32.8	8.6	26.08	19.24	8.94	26.31	8.06	15.03	10.0	22.67	5.0	17.8	13.45	17.49	24.52	22.63	32.25	29.0	9.49	10.63	26.68	13.93	10.82	10.0	5.0	19.92	29.07	28.3	18.38	7.81	26.68	14.42	5.1	15.81	17.2	11.0	15.13	12.53	6.0	29.53	6.32	19.24	7.07	18.79	31.76	10.0	12.21	2.0	5.39	5.66	28.3	7.81	3.16	11.4	10.0	17.46	29.41	32.65	18.38	21.93	10.3	8.0	7.81	17.0	22.47	25.02	14.87	
17.03	6.08	30.02	14.14	0.0	5.0	23.35	21.4	31.06	5.39	13.45	12.0	18.38	28.64	22.14	30.46	19.65	8.49	29.73	6.08	22.67	16.12	34.67	10.05	30.87	8.06	17.72	27.51	18.11	30.07	34.01	18.38	21.84	34.41	27.17	10.63	24.08	15.65	22.47	34.89	38.95	15.03	20.62	29.12	26.68	13.34	27.89	29.12	19.1	29.27	15.26	8.25	28.0	17.89	29.83	20.25	32.57	30.02	4.47	9.85	16.12	17.46	18.11	26.02	8.54	17.03	21.4	10.0	26.17	40.46	27.89	32.28	18.03	5.83	15.23	20.22	31.06	33.42	30.89	27.29	
20.22	10.2	28.43	11.18	5.0	0.0	20.25	21.93	29.73	1.41	13.93	8.54	22.83	32.57	19.72	32.02	22.02	9.22	31.58	4.47	22.83	11.18	33.3	6.32	28.84	4.0	20.02	29.43	21.84	33.54	35.44	13.6	17.26	34.89	23.0	5.66	20.62	14.14	24.33	36.06	38.29	18.25	18.6	31.26	22.2	9.0	23.35	24.52	18.87	25.96	16.49	6.4	31.26	16.28	29.07	18.03	29.97	33.38	5.0	12.0	13.0	15.62	14.04	29.43	4.0	13.6	20.62	5.0	26.08	39.62	31.95	29.55	21.59	1.0	10.44	16.0	27.46	32.56	31.95	25.61	
25.55	29.43	11.4	9.22	23.35	20.25	0.0	16.4	13.34	18.97	15.23	11.7	32.7	37.64	3.61	26.4	23.43	17.12	27.29	17.26	15.26	15.0	16.16	13.93	10.3	21.95	22.2	26.08	28.65	36.07	28.46	12.53	10.2	24.19	8.06	18.6	2.24	9.49	22.67	27.89	22.8	24.6	5.66	28.3	10.44	12.21	11.7	13.0	12.73	6.0	17.49	15.13	33.24	8.06	15.0	5.0	10.0	35.38	19.1	19.65	7.28	7.62	7.81	32.56	16.55	6.71	10.82	18.03	15.81	23.41	37.8	9.43	27.78	19.31	13.45	7.62	8.25	17.26	24.35	9.06	
12.0	26.17	13.15	15.03	21.4	21.93	16.4	0.0	13.0	20.62	8.06	17.03	20.0	21.95	12.81	11.05	8.25	13.04	11.4	17.46	2.0	25.02	16.12	18.25	15.52	25.63	8.0	9.85	15.03	19.85	14.04	24.33	24.35	13.04	24.41	24.52	18.6	10.05	6.4	14.32	18.36	12.17	10.82	12.08	26.42	20.0	27.78	29.15	4.12	20.62	6.4	15.81	17.03	9.49	10.2	11.66	19.31	19.1	17.49	12.04	15.3	10.44	19.65	16.64	20.62	16.49	5.66	23.54	5.39	20.12	22.36	19.7	14.04	21.54	23.02	21.19	23.43	13.6	10.2	11.7	
25.0	36.72	2.0	19.21	31.06	29.73	13.34	13.0	0.0	28.32	18.38	22.02	33.0	33.84	11.18	17.8	21.1	22.83	19.42	25.61	11.0	27.73	3.61	24.08	4.47	32.56	21.0	19.24	28.02	30.87	18.44	25.63	23.54	12.53	20.02	30.0	15.13	15.62	18.44	17.2	9.49	25.08	11.4	21.1	23.0	23.85	24.02	25.08	12.65	13.34	18.44	23.43	28.23	13.45	3.61	12.21	8.6	29.97	26.63	23.41	18.03	14.14	20.62	28.46	26.91	18.36	9.85	29.21	8.25	10.3	34.48	9.43	27.02	29.0	25.94	20.88	15.81	4.0	14.87	4.47	
19.42	11.05	27.02	9.85	5.39	1.41	18.97	20.62	28.32	0.0	12.65	7.28	22.47	31.95	18.36	30.81	21.0	8.06	30.41	3.16	21.47	10.82	31.89	5.1	27.46	5.1	19.0	28.28	21.19	32.76	34.21	13.0	16.49	33.54	22.02	5.83	19.42	12.73	23.19	34.79	36.88	17.46	17.2	30.15	21.38	8.06	22.56	23.77	17.49	24.74	15.3	5.0	30.41	14.87	27.66	16.64	28.64	32.56	4.12	11.05	11.7	14.21	13.0	28.64	3.16	12.37	19.21	5.0	24.7	38.21	31.38	28.23	20.88	1.0	9.85	15.03	26.31	31.14	30.68	24.21	
