120
0.0	46.86	28.86	22.47	15.03	44.91	36.22	44.28	11.18	31.02	32.25	45.28	23.09	45.1	55.15	39.81	51.48	50.0	33.24	5.1	18.0	33.84	39.56	13.34	59.68	45.19	26.68	10.0	24.17	52.17	19.31	11.66	28.44	24.02	7.28	26.25	31.11	68.01	31.06	10.2	20.62	39.36	48.38	22.02	15.65	3.0	46.1	52.01	12.0	45.12	28.86	65.86	52.8	51.24	44.64	24.19	36.25	25.5	33.14	47.76	48.09	13.93	9.49	14.32	56.59	30.02	51.31	22.2	21.59	20.0	22.14	46.1	21.1	55.17	22.2	21.93	54.08	47.54	56.59	57.31	45.71	49.25	54.56	19.7	13.42	45.4	62.94	31.83	46.07	48.02	44.91	21.1	40.16	15.65	35.01	7.07	40.82	49.65	57.63	20.88	31.06	51.01	30.41	44.41	50.09	38.01	48.01	3.16	16.03	45.04	9.85	51.4	48.47	51.0	7.81	45.88	35.06	27.51	13.45	45.35	
46.86	0.0	29.07	29.41	39.92	39.81	34.0	43.32	38.95	31.4	20.1	43.66	38.64	34.21	17.49	22.2	39.92	11.66	39.2	42.45	37.95	19.42	26.25	42.54	15.03	20.25	37.36	47.41	42.38	24.21	41.15	46.52	35.9	37.48	50.25	20.62	16.12	21.21	28.44	55.17	27.8	18.68	18.03	32.2	45.88	45.0	28.79	5.39	40.25	21.54	43.05	19.1	6.32	19.85	19.31	25.63	15.3	36.69	27.17	25.0	35.11	35.36	55.15	45.31	10.3	31.58	7.28	25.94	41.98	26.91	39.92	21.93	35.17	10.2	35.85	42.15	19.21	20.59	11.4	10.82	31.76	37.34	14.32	28.43	43.27	44.6	16.64	15.65	10.3	15.56	30.41	27.73	24.35	33.12	31.02	53.91	15.81	13.6	15.0	39.4	16.4	34.44	41.0	4.0	12.04	31.06	31.38	48.6	36.89	37.16	43.42	5.1	23.43	33.54	54.56	18.79	28.02	27.29	33.6	20.62	
28.86	29.07	0.0	7.07	15.26	52.33	43.19	20.0	17.72	37.64	9.0	20.81	10.3	49.04	44.55	37.74	56.22	25.94	44.65	27.07	12.21	30.23	10.77	18.03	44.1	17.69	38.95	23.85	40.85	47.17	36.69	22.2	39.12	8.94	35.36	17.03	16.16	47.17	35.38	39.05	23.32	13.04	41.11	30.89	19.8	25.96	46.32	34.23	17.46	41.15	14.0	44.94	35.23	43.97	39.4	8.6	29.07	37.59	36.07	19.24	51.4	15.13	38.33	19.85	35.74	37.01	36.0	11.66	13.89	18.36	37.7	42.05	8.6	33.24	34.44	39.22	45.12	42.15	34.54	36.69	17.03	53.41	42.19	22.83	34.37	21.4	41.23	15.81	34.71	22.2	16.12	10.77	11.66	14.0	40.31	35.11	15.65	24.7	33.62	36.4	21.95	52.7	12.17	29.07	38.47	42.45	49.09	28.79	30.36	17.72	32.06	34.13	20.25	52.15	36.06	39.92	38.21	2.83	18.11	40.72	
22.47	29.41	7.07	0.0	10.82	46.86	37.54	26.42	11.66	31.83	10.63	27.29	10.2	44.1	43.0	33.62	51.31	29.07	38.42	20.22	8.54	26.0	17.26	13.6	44.15	22.83	32.45	19.1	34.01	44.15	29.73	17.8	32.8	9.49	28.64	12.65	14.04	49.24	29.83	32.57	17.03	17.2	38.47	24.41	16.55	19.7	42.05	34.79	12.04	37.64	16.55	47.01	35.74	41.44	36.14	4.0	25.71	31.06	30.81	25.3	46.65	8.54	31.95	16.12	37.59	31.11	35.69	5.83	13.0	12.04	30.87	38.6	6.0	35.51	27.78	32.31	43.1	39.05	36.89	38.47	24.0	48.55	41.11	16.4	27.29	27.78	43.57	14.14	33.0	26.25	23.02	4.24	17.72	7.07	34.83	29.07	19.1	28.28	36.88	29.55	18.44	48.3	15.81	28.44	37.01	37.2	44.72	22.83	23.41	24.74	25.02	34.48	26.0	47.85	29.97	36.88	33.02	5.1	11.05	37.36	
15.03	39.92	15.26	10.82	0.0	51.0	41.59	29.27	5.0	35.78	21.4	30.27	8.06	49.4	52.35	40.61	56.46	39.82	40.8	15.23	3.16	33.24	25.94	2.83	54.41	32.8	34.21	8.6	33.97	52.15	29.07	7.07	35.23	9.0	22.2	21.1	24.04	60.03	34.54	25.02	21.19	27.59	47.0	26.93	6.08	12.04	48.51	45.31	3.16	45.28	14.32	57.8	46.24	50.0	44.1	14.32	34.0	32.8	36.06	34.48	52.2	6.32	24.08	5.39	48.37	34.89	45.88	14.32	7.21	17.26	31.11	46.27	6.71	46.32	29.21	31.89	52.09	47.1	47.71	49.24	31.32	53.85	50.8	20.25	24.7	30.41	54.38	24.35	42.43	36.77	30.68	12.37	26.93	8.06	39.4	20.4	29.73	38.95	47.63	29.7	27.07	54.41	15.52	38.6	46.53	42.15	50.96	14.14	23.35	30.15	21.47	44.94	35.51	54.12	21.38	45.04	38.28	14.87	11.18	45.18	
44.91	39.81	52.33	46.86	51.0	0.0	9.43	72.18	46.52	15.26	46.4	72.92	56.04	6.08	30.81	17.72	7.28	50.96	12.0	40.26	51.62	23.32	57.43	51.89	40.61	55.9	18.25	52.81	22.02	21.19	26.08	53.49	16.49	55.8	42.05	35.38	38.01	54.45	17.03	46.01	30.23	51.11	24.08	24.17	55.95	45.61	12.17	41.11	48.75	19.0	63.01	53.24	41.05	24.52	21.02	43.86	26.4	19.42	16.28	60.83	7.21	44.78	47.0	54.63	48.09	16.12	37.01	41.11	57.45	35.0	23.09	19.03	51.61	49.37	22.8	24.0	27.89	21.1	50.25	48.04	64.9	6.4	33.38	31.06	32.14	73.59	53.01	38.83	30.15	53.49	63.51	42.64	56.3	43.57	12.04	49.16	49.65	52.5	54.59	24.19	31.62	10.63	62.63	35.9	31.02	10.0	10.77	48.05	29.12	68.41	35.36	40.11	59.93	11.4	49.09	22.0	14.21	49.5	39.82	20.0	
36.22	34.0	43.19	37.54	41.59	9.43	0.0	63.13	37.16	5.83	37.74	63.89	46.62	9.06	29.15	12.37	15.3	44.41	6.4	31.4	42.19	15.52	48.88	42.54	38.08	48.1	10.2	43.68	15.23	21.21	18.25	44.27	8.06	46.4	34.13	26.4	29.53	51.24	7.81	38.47	20.81	42.95	21.47	14.87	46.62	36.67	12.21	36.35	39.4	16.12	53.6	49.73	36.5	23.02	17.46	34.66	19.24	11.05	7.62	52.92	12.04	35.36	39.32	45.31	43.29	6.71	32.76	31.83	48.02	25.61	15.3	16.64	42.2	44.05	14.04	16.76	26.63	18.87	45.1	43.42	56.44	13.04	30.87	21.63	24.08	64.54	48.84	30.41	25.5	46.32	55.07	33.3	47.89	34.13	3.16	41.01	41.79	45.71	49.0	16.12	23.26	15.3	53.26	30.0	27.51	3.61	13.0	39.32	20.22	59.64	27.0	35.36	52.2	15.52	41.05	18.79	6.08	40.36	30.41	17.0	
44.28	43.32	20.0	26.42	29.27	72.18	63.13	0.0	33.73	57.63	26.4	1.0	21.21	68.62	60.54	56.85	75.74	35.23	64.64	44.15	26.48	49.58	17.09	31.06	57.49	24.19	58.83	36.01	60.37	65.0	55.95	34.01	59.08	20.4	51.48	36.8	34.83	56.01	55.32	54.08	43.27	24.7	58.67	50.77	30.07	41.3	65.44	47.54	32.39	59.64	16.12	54.0	48.51	61.29	57.69	28.6	47.8	57.45	55.9	21.02	70.84	32.57	53.04	31.02	46.27	57.01	50.6	31.62	23.0	38.28	57.25	60.46	24.04	43.19	54.2	58.6	61.74	60.21	44.1	47.27	13.04	72.92	57.58	42.72	52.81	1.41	50.0	34.21	51.43	30.15	14.0	30.53	18.97	32.31	60.21	49.0	27.51	33.14	41.01	55.9	41.11	71.84	14.0	44.78	54.63	62.24	68.25	43.05	49.66	7.07	50.0	47.8	23.02	71.22	50.0	57.98	58.0	22.8	36.77	59.08	
11.18	38.95	17.72	11.66	5.0	46.52	37.16	33.73	0.0	31.38	22.02	34.71	12.65	45.22	50.01	37.12	52.2	40.31	36.06	10.44	7.28	30.0	28.46	5.39	52.92	34.48	29.41	8.54	29.0	49.0	24.08	8.06	30.53	13.34	18.0	18.97	22.83	59.64	30.36	21.38	17.26	28.84	44.18	22.36	9.49	8.25	44.72	44.29	2.24	42.01	19.24	57.43	45.18	47.17	41.01	14.14	31.26	28.02	32.02	36.77	48.08	3.61	20.62	8.25	48.01	30.46	44.38	13.04	12.21	14.04	26.17	43.01	10.0	46.23	24.41	26.91	49.5	44.01	47.63	48.83	34.53	49.65	48.76	16.28	19.72	34.93	54.2	23.32	40.26	37.8	33.73	11.4	29.15	5.83	35.11	17.46	30.61	39.7	48.08	24.76	24.74	50.45	20.25	37.16	44.38	37.95	47.07	11.18	18.44	34.0	16.55	43.83	37.58	50.22	18.38	42.05	34.21	16.55	7.07	42.0	
31.02	31.4	37.64	31.83	35.78	15.26	5.83	57.63	31.38	0.0	32.65	58.41	40.8	14.14	29.73	12.04	20.88	41.01	8.06	26.08	36.36	12.04	43.83	36.77	37.74	43.68	7.07	38.08	12.73	23.32	14.32	38.6	5.0	40.61	29.61	21.1	24.7	50.16	3.0	34.21	15.0	38.28	21.93	9.22	40.85	31.26	15.52	34.48	33.62	17.03	47.8	48.47	34.79	24.08	17.69	29.07	16.12	7.21	4.47	48.38	17.12	29.53	34.93	39.56	41.23	1.0	31.38	26.17	42.19	19.85	11.66	17.8	36.4	41.59	9.22	13.6	27.59	19.85	42.76	41.48	51.43	18.44	30.81	15.81	19.65	59.03	47.13	25.63	24.17	42.43	50.09	27.59	42.95	28.3	4.0	36.22	37.36	42.11	46.27	12.08	18.68	20.0	47.51	27.46	26.93	7.0	17.12	34.06	15.0	54.38	22.2	33.53	47.8	20.02	36.35	19.1	5.0	34.83	24.6	17.69	
