70
0.0	19.03	13.04	17.2	14.87	13.15	18.03	12.08	5.39	7.21	17.89	20.59	12.65	16.64	13.0	15.26	6.0	13.6	20.81	10.44	15.0	13.0	12.21	12.53	14.21	17.03	25.61	19.1	18.38	11.18	14.76	15.52	12.0	4.0	18.87	7.07	12.08	5.66	5.0	22.8	19.92	13.04	1.0	19.42	21.63	16.64	14.42	9.85	18.79	12.17	26.91	15.0	17.8	19.0	21.26	17.03	16.12	7.81	15.62	11.18	11.05	18.44	4.12	1.0	15.0	7.21	17.8	9.22	11.05	12.65	
19.03	0.0	22.8	32.65	15.0	20.81	33.12	26.83	14.04	25.5	7.62	19.24	31.14	11.18	31.26	32.76	19.65	14.87	13.15	29.27	32.02	8.06	12.04	27.73	15.62	13.42	15.03	35.34	34.93	23.26	10.0	28.02	23.02	19.65	17.49	24.74	18.44	23.19	23.35	15.03	5.0	23.32	19.1	5.0	11.05	34.48	17.03	28.44	9.22	24.7	17.03	10.63	13.0	1.0	15.3	33.53	10.3	25.71	31.02	19.72	22.36	13.93	23.09	19.0	30.87	25.18	35.11	10.05	20.59	31.4	
13.04	22.8	0.0	11.05	9.22	26.02	11.18	6.32	15.52	11.4	25.81	32.28	21.4	13.6	22.2	25.24	19.03	25.0	16.03	14.87	25.55	21.1	10.82	7.28	8.25	12.17	34.67	14.04	14.0	24.19	13.42	5.39	1.41	9.06	30.36	10.0	4.47	17.72	11.18	17.03	26.17	26.08	12.04	20.12	30.23	15.52	7.07	13.45	16.76	3.16	36.36	24.6	13.15	22.2	15.03	27.78	13.93	10.63	27.31	24.02	24.08	13.04	13.0	14.04	10.05	18.38	15.13	17.0	24.0	15.81	
17.2	32.65	11.05	0.0	20.22	29.55	1.0	5.83	21.93	10.77	34.06	37.74	18.11	24.52	19.1	22.2	22.36	30.81	27.07	11.0	23.09	29.07	21.19	5.0	19.24	23.19	42.43	3.0	3.16	26.25	24.04	6.08	10.2	14.14	36.06	10.3	15.3	18.97	12.53	28.0	35.23	28.46	16.4	30.68	38.21	6.4	18.11	10.05	27.66	8.25	43.86	31.83	24.19	32.2	26.0	25.18	24.74	9.85	26.0	27.73	26.57	24.08	14.32	18.03	2.24	18.44	5.0	24.84	27.31	10.2	
14.87	15.0	9.22	20.22	0.0	25.3	20.4	15.0	13.93	17.46	19.92	29.0	26.63	4.47	27.2	29.83	19.72	22.09	7.07	21.54	29.73	16.12	4.0	16.0	1.0	3.0	28.79	23.19	23.09	25.06	5.0	14.56	10.05	12.21	27.0	16.16	5.0	20.52	16.12	8.54	19.24	26.4	14.14	11.4	24.35	24.08	2.24	20.25	7.62	12.04	30.68	20.1	4.0	14.21	6.71	31.83	5.0	17.09	30.48	23.41	24.6	4.12	17.2	15.62	19.03	21.93	24.0	13.04	23.77	23.09	
13.15	20.81	26.02	29.55	25.3	0.0	30.46	25.0	11.4	18.79	14.87	9.43	16.64	25.06	16.12	15.81	7.28	6.32	29.15	20.0	14.56	12.81	21.54	25.3	25.0	26.4	18.25	30.89	30.02	4.47	22.83	28.64	25.08	17.12	8.54	19.31	24.19	10.82	17.09	31.38	18.38	3.0	14.14	24.04	16.03	27.2	25.71	20.25	25.81	25.32	18.68	10.77	26.83	21.4	30.41	15.13	24.19	19.7	12.04	2.0	3.61	27.73	15.23	12.17	27.31	12.04	28.84	13.04	2.24	22.02	
18.03	33.12	11.18	1.0	20.4	30.46	0.0	6.4	22.67	11.7	34.71	38.59	19.1	24.74	20.1	23.19	23.26	31.62	27.17	12.0	24.08	29.73	21.54	5.66	19.42	23.35	43.14	3.16	3.61	27.2	24.35	6.0	10.44	14.87	36.89	11.18	15.52	19.92	13.42	28.02	35.81	29.41	17.2	31.02	38.9	7.21	18.25	11.05	27.89	8.54	44.6	32.56	24.33	32.65	26.02	26.17	25.0	10.77	27.0	28.64	27.51	24.19	15.23	18.87	3.16	19.42	5.66	25.5	28.23	11.18	
12.08	26.83	6.32	5.83	15.0	25.0	6.4	0.0	16.4	7.07	28.32	32.65	16.55	19.1	17.46	20.62	17.72	25.55	22.02	9.43	21.19	23.35	15.52	1.0	14.0	18.0	36.8	8.54	8.25	22.2	18.44	4.12	5.1	8.6	30.89	6.0	10.0	15.03	8.06	23.19	29.41	24.33	11.18	25.0	32.53	9.22	13.04	8.06	22.2	3.16	38.29	26.25	19.0	26.4	21.21	23.41	19.24	6.08	23.54	23.09	22.36	19.03	10.05	13.0	4.12	15.03	9.0	19.1	22.8	9.9	
5.39	14.04	15.52	21.93	13.93	11.4	22.67	16.4	0.0	12.53	12.53	16.76	17.12	14.21	17.26	18.97	6.4	9.49	18.44	15.81	18.38	7.62	10.3	17.03	13.6	15.26	20.52	24.08	23.43	11.4	12.04	19.24	14.87	7.81	14.87	12.21	13.0	9.22	10.3	20.62	14.56	12.53	5.83	15.23	16.4	21.95	14.32	15.23	15.62	15.65	21.93	9.9	15.81	14.14	19.42	20.12	13.45	13.04	18.03	9.49	10.82	16.64	9.49	5.1	19.8	11.18	23.02	4.0	9.85	18.03	
7.21	25.5	11.4	10.77	17.46	18.79	11.7	7.07	12.53	0.0	25.06	27.2	10.0	20.62	10.82	13.89	11.66	20.52	24.35	4.12	14.32	20.12	16.28	7.0	16.55	20.25	32.8	12.21	11.4	15.52	19.24	11.18	10.0	6.0	25.61	1.41	13.04	8.25	2.24	26.0	26.93	17.72	6.71	25.0	28.84	9.43	16.12	3.0	23.35	8.94	34.06	22.2	21.19	25.32	24.17	16.55	20.4	1.0	16.49	17.0	15.81	21.54	3.61	7.81	8.54	8.0	10.63	16.16	16.55	6.0	
