150
0.0	38.29	16.64	32.89	31.24	36.06	38.91	5.0	29.97	26.25	38.21	45.89	9.22	16.16	9.43	29.12	27.51	49.4	16.4	17.0	21.59	22.8	28.44	36.06	42.01	55.9	2.0	29.0	18.25	21.54	14.42	22.8	30.27	7.62	26.42	19.03	42.72	34.18	2.83	37.74	37.44	13.42	2.83	28.02	45.45	48.01	5.0	32.28	50.99	27.2	32.56	15.03	23.77	8.0	34.71	17.72	25.55	46.53	32.57	13.04	24.19	32.76	53.26	26.25	44.38	22.56	7.07	47.42	35.9	23.77	33.97	25.08	49.04	29.12	29.07	41.62	30.61	20.12	41.59	41.11	41.48	37.22	34.06	36.12	25.18	14.42	54.59	31.58	46.17	14.04	38.18	21.38	20.22	32.98	23.77	25.71	20.59	25.24	40.25	43.0	42.49	44.55	32.98	12.08	33.84	36.69	38.01	24.35	28.16	34.89	34.93	35.36	51.62	50.36	25.08	52.01	6.0	50.64	51.22	27.31	24.84	27.78	13.34	19.03	42.45	35.23	9.0	29.41	51.09	12.73	15.65	28.64	9.85	40.61	29.21	22.36	32.7	23.77	31.78	4.12	50.09	48.55	17.46	24.08	49.34	46.07	23.35	21.93	20.0	35.47	
38.29	0.0	37.16	40.45	69.3	13.93	75.6	33.42	38.05	46.27	22.85	22.63	33.6	34.01	36.62	37.12	16.28	13.04	40.8	22.02	51.88	52.33	62.97	37.34	27.29	21.0	39.82	67.21	32.76	19.24	52.33	16.55	33.38	41.23	38.47	52.15	7.28	41.59	38.18	75.17	46.04	51.4	41.11	65.8	60.0	30.61	39.66	34.06	25.81	37.01	19.24	29.73	51.08	33.62	3.61	25.3	52.39	36.24	39.46	50.91	32.02	36.67	60.21	37.0	14.42	58.01	32.56	47.13	23.26	59.41	6.0	16.16	21.1	33.02	67.18	59.21	68.59	19.42	34.18	56.04	37.64	74.52	64.88	49.04	32.0	39.22	19.03	35.51	27.02	30.08	52.04	52.35	29.41	37.66	23.09	31.26	58.05	48.38	43.57	28.65	44.91	57.04	33.14	50.0	71.51	41.23	51.35	18.03	32.14	45.4	58.94	72.47	27.8	28.32	39.05	13.89	34.67	27.02	13.04	40.0	48.84	15.03	47.41	53.67	6.0	5.0	32.02	67.21	35.61	25.61	23.43	19.03	42.2	8.06	11.18	57.43	42.3	31.58	18.11	35.0	49.65	12.04	23.77	27.46	20.59	47.54	33.06	59.64	53.54	52.35	
16.64	37.16	0.0	47.17	37.16	29.0	40.46	17.03	13.6	42.45	27.29	35.85	8.6	3.16	7.21	43.05	21.63	44.82	32.56	17.03	15.0	15.26	26.87	20.22	29.73	49.52	18.36	36.06	31.91	18.03	22.2	27.0	42.95	11.18	9.85	16.4	38.83	48.55	13.89	41.05	20.81	26.17	17.46	33.11	30.02	35.44	21.63	17.0	40.71	41.34	23.43	27.29	13.93	22.02	34.18	27.51	42.19	32.06	46.65	21.1	37.12	46.07	36.8	40.5	37.48	23.02	12.21	31.02	44.41	24.41	35.17	21.02	40.22	14.04	35.47	26.93	36.25	18.44	27.07	25.55	26.08	40.22	27.73	19.85	38.01	30.41	48.8	44.72	34.54	26.42	22.2	15.62	8.49	46.53	32.98	11.4	25.63	12.0	23.77	30.36	26.0	28.6	18.03	25.32	38.08	50.61	53.81	19.24	40.72	50.0	23.0	38.01	40.72	39.0	40.0	49.09	20.52	39.81	48.55	42.2	41.4	33.0	29.55	34.48	42.72	32.65	10.3	34.44	37.48	18.68	16.0	20.52	10.0	42.45	32.25	22.2	47.43	9.49	23.35	18.38	33.62	44.2	25.96	12.21	40.8	29.55	36.72	34.0	17.8	20.12	
32.89	40.45	47.17	0.0	55.73	48.85	66.27	30.41	58.14	12.53	55.95	60.17	38.59	45.22	40.71	4.24	43.05	53.24	18.03	34.71	54.41	55.66	59.3	62.24	60.9	61.29	32.28	52.77	15.26	38.6	43.1	28.18	7.07	40.5	55.61	51.42	47.68	1.41	35.47	63.64	66.84	37.01	34.21	54.23	77.18	66.19	28.86	58.0	64.51	5.83	49.74	20.0	56.65	25.5	37.85	21.26	21.1	68.51	1.0	42.19	10.63	4.12	83.24	6.71	53.85	53.34	34.99	74.28	19.42	54.23	34.53	39.96	60.44	55.15	53.6	73.82	55.58	36.4	64.4	72.72	66.07	63.51	66.29	66.85	10.0	19.24	59.21	5.0	63.07	20.81	69.34	54.12	46.01	3.16	18.79	51.62	49.01	57.7	67.9	62.27	70.01	75.72	58.05	36.0	59.54	4.0	11.0	41.05	8.54	5.0	67.78	62.29	66.13	65.92	8.06	52.01	27.31	65.19	51.01	6.0	17.0	25.96	28.07	31.05	40.0	41.48	36.89	55.33	70.71	29.73	34.66	46.32	42.72	36.01	30.08	53.46	2.24	50.25	48.37	29.55	77.1	52.24	23.43	48.1	60.17	73.54	10.63	41.0	52.17	67.23	
31.24	69.3	37.16	55.73	0.0	64.9	11.4	36.24	48.27	44.1	64.4	72.9	36.4	39.36	33.84	53.37	56.61	79.65	38.33	47.42	25.18	26.08	15.52	55.32	66.85	85.45	30.0	3.0	45.31	51.22	16.97	54.04	56.32	28.6	44.38	21.59	73.11	56.57	31.11	8.0	51.09	19.7	28.43	4.12	50.22	72.45	31.38	53.16	77.82	51.42	60.03	44.29	29.07	37.74	65.76	48.02	37.05	68.15	55.9	18.38	50.92	57.49	61.81	50.45	73.5	15.13	36.8	63.13	65.31	14.04	65.19	54.82	77.03	50.6	2.24	45.12	1.0	50.33	63.32	47.52	61.39	8.06	24.17	47.0	51.87	37.95	84.4	56.75	71.69	43.42	47.1	24.19	45.18	57.27	53.71	48.47	11.66	34.13	56.32	67.42	58.22	51.62	54.41	21.02	4.12	59.68	55.04	53.6	54.71	55.15	34.93	7.62	77.88	76.16	48.05	82.81	36.06	76.97	82.07	49.82	40.01	58.82	27.89	25.02	73.66	65.86	37.64	3.0	74.04	43.93	46.01	56.6	28.3	71.84	60.44	16.12	54.45	46.62	59.68	35.0	65.03	78.87	48.26	49.19	77.52	61.07	49.65	15.0	20.4	43.1	
36.06	13.93	29.0	48.85	64.9	0.0	69.35	32.02	25.96	51.62	8.94	11.4	28.65	26.17	31.06	44.94	8.54	16.12	44.01	19.42	43.93	44.05	55.87	24.0	13.6	20.62	37.95	63.29	37.48	14.56	48.37	20.88	42.05	36.36	27.31	45.28	11.18	50.16	34.93	69.66	33.14	49.4	38.63	61.03	47.27	17.8	39.05	21.21	16.12	44.27	6.32	33.14	42.2	34.23	13.6	29.43	56.01	22.47	47.93	47.01	38.9	45.62	46.53	43.97	8.6	51.74	29.15	33.24	34.71	53.15	17.03	11.18	13.15	20.88	62.97	47.07	64.07	16.28	20.25	43.57	23.77	68.88	56.04	36.67	39.22	42.0	19.8	44.28	14.42	33.06	39.62	44.6	20.52	46.52	30.08	20.12	53.25	38.59	30.07	15.0	31.26	44.1	20.1	48.1	66.4	50.54	59.14	11.7	40.31	53.49	48.33	66.71	17.46	17.09	45.35	21.19	34.53	16.49	20.88	46.84	53.15	23.32	47.85	54.13	19.65	9.43	27.73	62.43	22.67	25.18	20.62	8.49	36.62	21.93	19.42	50.99	50.33	21.1	5.83	33.96	35.74	15.65	27.29	17.2	13.34	33.73	39.56	57.94	46.69	40.52	
38.91	75.6	40.46	66.27	11.4	69.35	0.0	43.83	49.19	55.0	67.42	76.03	42.01	43.19	39.05	63.64	61.52	84.86	48.51	53.6	26.08	26.42	13.89	55.95	69.12	89.94	38.08	14.32	54.82	56.73	24.7	61.4	66.29	34.41	45.65	24.08	78.57	67.19	38.08	4.24	50.0	29.43	36.25	12.04	46.0	74.3	40.16	54.59	80.71	61.66	63.89	53.14	29.07	46.24	72.2	56.46	48.26	68.94	66.37	26.0	60.64	67.74	58.01	60.67	77.9	17.69	43.27	61.85	74.33	16.28	72.11	60.21	80.6	52.48	13.15	41.01	11.18	56.22	64.4	44.18	61.85	3.61	19.03	45.35	61.61	47.85	89.14	66.91	74.09	52.2	44.72	25.24	48.92	67.6	62.39	51.04	18.38	34.01	55.66	69.46	57.28	48.09	55.95	30.59	7.28	70.26	66.19	58.73	64.54	66.01	31.14	4.0	80.45	78.55	58.42	88.62	44.38	79.61	87.97	60.3	51.04	66.65	38.21	36.06	80.45	71.7	43.6	11.0	75.15	51.11	52.2	60.88	33.42	79.08	67.74	18.38	65.12	49.41	63.78	42.95	63.35	84.17	56.36	52.63	81.22	59.67	59.44	26.17	22.67	40.79	
5.0	33.42	17.03	30.41	36.24	32.02	43.83	0.0	29.41	25.61	35.0	42.3	8.49	15.62	10.3	26.4	23.54	44.78	15.81	12.65	25.08	26.17	32.98	34.89	39.12	51.48	6.4	33.97	15.23	17.46	19.42	17.8	26.93	11.0	26.25	23.09	38.08	31.76	6.08	42.72	37.54	18.03	7.81	33.02	46.87	45.1	7.07	30.87	47.38	24.6	29.07	11.18	26.68	5.0	29.83	13.15	26.57	44.38	29.97	18.03	20.88	29.73	53.74	23.71	40.16	27.2	5.0	46.65	31.4	28.46	29.0	20.88	45.12	27.73	34.06	43.42	35.61	15.81	39.56	42.44	39.92	42.19	38.01	36.88	21.84	13.6	50.09	28.46	43.0	10.2	39.2	25.02	18.38	30.08	19.24	24.17	25.55	27.31	39.66	40.2	41.88	45.61	31.38	16.64	38.83	34.01	36.8	20.4	24.74	33.02	37.64	40.31	48.17	47.04	23.02	47.2	3.61	47.17	46.4	25.24	25.06	22.83	16.03	22.2	37.48	30.53	7.21	34.41	48.51	7.81	11.4	25.08	13.04	35.61	24.21	26.93	30.53	22.36	28.16	2.0	49.4	43.91	12.65	21.84	45.35	45.49	20.25	26.42	24.19	36.89	
29.97	38.05	13.6	58.14	48.27	25.96	49.19	29.41	0.0	55.0	20.25	28.43	21.1	13.89	20.62	53.91	22.02	41.79	45.22	24.19	23.41	22.85	35.34	7.07	20.52	44.42	31.78	47.68	43.14	22.14	35.01	33.62	53.01	24.74	4.0	26.68	37.11	59.55	27.31	50.7	8.94	39.62	31.02	44.15	22.09	25.24	34.89	5.66	32.53	52.4	19.65	38.21	20.12	34.21	36.01	37.2	55.47	19.92	57.49	34.06	47.63	56.4	25.24	51.66	33.11	33.24	24.41	17.46	51.62	34.48	38.21	23.35	33.6	5.1	46.87	21.21	47.3	23.77	15.23	18.0	13.15	49.77	32.65	11.0	48.41	43.01	44.29	55.0	25.5	37.48	14.0	24.35	12.21	57.01	41.68	7.28	37.34	15.26	10.3	20.62	12.53	19.42	7.07	38.83	48.38	61.22	65.86	21.38	50.8	61.52	23.02	47.54	31.89	29.83	51.62	47.13	33.02	31.14	46.84	53.74	54.38	39.22	43.08	48.08	44.05	33.06	22.2	45.35	26.0	28.43	23.85	19.03	23.35	45.04	37.11	32.28	58.73	8.06	20.4	31.06	20.12	41.44	35.23	11.4	34.41	16.12	47.51	47.17	27.89	14.56	
26.25	46.27	42.45	12.53	44.1	51.62	55.0	25.61	55.0	0.0	57.28	62.97	34.06	41.23	35.36	12.04	44.38	59.3	9.9	34.18	46.53	47.89	49.48	60.21	61.98	67.19	25.0	41.11	14.14	38.9	33.24	31.06	16.4	33.6	51.86	42.95	53.08	13.0	29.07	52.09	63.13	26.48	26.63	43.01	71.7	67.72	21.4	56.08	67.74	10.82	50.96	18.68	49.4	20.81	43.1	22.2	8.6	68.54	13.04	32.57	14.56	15.62	79.25	10.3	58.08	43.68	30.61	72.11	29.15	44.38	40.31	41.23	64.28	53.0	42.05	67.8	44.05	36.69	63.98	67.36	64.88	52.04	57.25	62.23	14.87	12.04	65.28	15.56	65.0	18.97	64.38	46.07	43.57	15.0	23.19	49.4	38.64	51.4	65.22	63.25	67.42	70.77	56.44	25.71	48.04	16.16	12.08	41.76	16.12	11.05	60.54	51.0	69.05	68.45	7.62	59.23	22.02	68.07	58.25	7.81	4.47	31.26	17.46	19.1	47.3	46.0	32.8	44.0	71.78	28.23	33.62	47.13	35.81	43.68	35.13	43.97	10.77	47.71	49.73	24.08	74.89	58.31	24.33	46.53	64.2	71.03	13.34	29.15	43.46	61.72	
