160
0.0	53.91	74.01	71.02	65.86	81.6	34.71	43.14	82.01	63.03	67.07	58.86	16.03	46.49	25.71	79.48	54.78	74.33	95.8	92.85	65.62	44.28	36.4	83.26	54.45	49.0	66.37	75.17	21.02	48.83	72.45	67.48	77.37	65.03	78.34	69.03	34.0	89.36	61.72	72.07	60.75	35.36	10.05	12.81	19.42	86.45	63.25	65.37	59.41	35.0	72.01	93.41	47.27	34.89	101.86	28.65	41.44	56.01	32.7	72.8	47.51	39.56	54.13	77.94	49.66	6.32	77.28	38.01	75.59	67.01	61.07	24.84	67.47	41.0	88.51	74.03	50.61	7.07	78.64	55.08	35.13	81.01	47.13	14.14	10.44	66.49	41.73	78.72	67.74	72.01	81.32	73.82	53.41	28.0	89.94	35.23	37.36	44.0	44.82	75.74	27.02	73.01	67.19	40.5	59.91	94.92	51.61	44.55	59.2	64.01	31.02	80.96	73.0	96.67	68.51	78.55	61.29	69.12	70.18	46.1	104.65	73.82	83.01	10.3	48.04	46.52	54.56	59.51	73.55	93.23	51.24	66.29	68.6	67.27	43.1	79.93	46.04	5.1	86.45	70.21	62.01	70.0	50.09	47.85	79.61	15.65	62.48	43.42	50.7	36.35	72.37	70.03	59.91	52.0	23.09	45.88	102.55	67.01	91.53	73.35	
53.91	0.0	48.84	25.18	23.41	36.88	20.12	11.7	28.3	48.01	41.23	30.23	46.1	27.51	33.12	33.54	18.03	38.48	44.94	40.31	43.86	16.03	31.0	41.59	3.61	43.32	23.09	28.0	42.38	7.07	31.32	37.48	45.65	49.2	46.53	54.82	35.69	41.44	15.65	28.64	10.2	30.59	47.17	41.11	34.66	32.56	11.05	16.28	14.32	35.51	24.33	39.66	37.95	25.32	48.6	26.4	29.0	39.0	24.6	32.65	6.4	24.19	22.8	30.07	14.56	48.6	40.82	34.13	26.0	42.8	46.04	29.68	41.11	35.0	40.45	46.67	4.12	46.86	40.71	42.94	32.56	36.06	28.79	39.82	45.49	40.36	12.53	36.67	36.07	18.36	28.02	26.31	2.24	41.59	36.07	21.84	31.02	41.98	9.22	23.26	42.76	48.17	39.7	27.17	17.0	41.04	13.04	10.44	33.3	15.52	42.19	38.47	19.1	42.8	22.2	32.56	35.23	18.03	41.73	25.32	51.09	30.59	43.17	43.86	41.11	22.14	1.0	24.84	49.68	39.82	31.62	32.56	18.0	38.95	38.83	26.25	9.49	51.61	34.93	44.05	14.32	21.02	21.47	34.18	30.02	38.9	13.04	29.07	31.3	30.41	45.0	43.93	34.71	36.69	33.84	29.41	48.84	44.41	42.2	32.28	
74.01	48.84	0.0	70.83	71.03	28.16	57.71	54.41	51.79	96.33	8.06	19.42	76.9	74.2	49.5	30.0	31.14	86.27	79.83	72.18	92.63	39.45	73.43	86.77	52.4	89.31	70.46	72.01	76.24	44.69	78.23	11.4	93.81	97.67	94.63	103.32	40.01	81.6	34.67	74.95	41.05	39.46	73.82	64.63	59.23	58.69	43.05	37.12	62.63	39.01	33.24	58.0	84.05	66.24	75.11	51.24	33.73	18.0	46.17	21.38	49.68	37.95	71.42	72.92	36.4	72.34	15.13	36.06	36.67	7.28	94.26	61.35	89.94	33.02	80.65	3.0	46.69	69.26	17.26	90.43	39.2	80.06	75.6	64.94	71.85	89.2	53.25	82.37	13.04	48.1	61.4	32.76	46.69	79.48	61.4	61.77	73.93	86.61	48.6	61.47	80.06	1.0	9.22	71.56	65.44	64.07	61.52	54.2	82.02	36.72	81.54	83.65	52.55	62.01	68.26	30.02	14.76	39.92	7.21	31.02	75.0	76.66	89.07	65.28	87.09	69.03	49.58	73.66	98.49	55.04	23.77	16.64	39.0	9.9	83.53	58.24	45.0	75.24	44.01	92.85	61.61	65.37	69.43	80.8	37.12	60.53	59.64	31.78	78.87	38.47	93.72	5.0	83.44	22.02	52.61	75.8	72.0	7.0	80.36	79.08	
71.02	25.18	70.83	0.0	5.83	51.09	37.16	30.08	28.79	36.12	63.95	53.85	58.8	28.02	55.54	47.51	42.06	16.4	25.5	25.08	29.43	41.05	37.54	16.49	22.02	39.56	5.0	4.24	53.76	32.06	7.81	59.54	24.21	36.35	24.84	41.0	60.13	18.36	36.24	4.24	29.97	55.08	62.2	59.06	53.71	27.17	27.78	33.84	12.37	60.07	39.62	36.12	35.47	36.4	34.93	47.8	54.08	63.6	47.68	51.22	29.07	49.0	18.6	7.07	39.62	64.9	59.67	59.0	38.29	65.74	35.01	46.53	24.74	60.07	17.49	68.26	29.07	64.14	58.8	35.36	57.08	11.05	28.3	57.31	61.03	24.52	32.02	11.7	57.8	24.84	19.1	41.01	27.29	49.68	29.0	35.85	36.88	41.23	32.14	13.6	51.09	70.33	62.18	32.56	11.18	33.14	19.7	28.86	22.2	34.13	48.6	13.34	20.81	37.01	3.0	46.75	58.69	31.89	63.63	50.49	38.63	5.83	18.38	62.18	37.95	25.46	24.19	14.32	31.78	38.47	56.52	54.2	32.65	61.29	38.91	20.62	34.0	67.42	40.72	26.57	11.0	5.66	21.93	31.78	40.8	58.18	12.17	54.23	27.31	55.04	26.4	66.24	23.09	61.61	55.36	29.68	37.64	67.54	20.62	8.49	
65.86	23.41	71.03	5.83	0.0	53.25	32.57	26.17	32.76	31.58	63.81	53.24	53.26	22.2	51.62	49.65	41.15	15.26	31.24	30.87	25.3	38.64	31.83	19.03	19.92	33.96	1.0	10.0	48.17	29.83	8.06	59.64	22.8	32.02	23.6	37.0	57.01	23.6	36.4	6.32	30.0	52.04	56.86	54.13	49.04	32.0	28.32	34.66	9.22	57.04	41.23	41.0	29.73	31.06	40.72	43.74	51.62	62.39	44.1	52.33	26.17	46.27	12.81	12.81	37.95	59.68	60.81	56.22	40.5	65.51	30.27	41.63	21.02	57.56	22.8	68.6	26.93	59.06	60.14	30.07	54.04	15.23	22.47	52.33	55.76	20.62	28.16	14.04	58.01	27.29	24.02	42.8	25.63	43.93	34.13	30.87	31.14	35.47	29.07	18.03	45.34	70.46	62.13	26.87	7.0	38.47	15.3	25.08	17.0	34.71	42.8	16.12	23.77	42.19	5.0	48.83	58.18	33.42	63.82	48.51	44.38	8.25	20.1	57.27	32.28	19.85	22.47	8.54	28.84	43.1	55.03	54.41	34.06	61.29	33.11	25.08	31.4	62.13	44.27	23.32	9.43	9.06	16.28	26.0	43.42	53.49	11.4	51.97	21.54	52.09	23.6	66.29	18.03	60.08	51.2	23.85	43.32	67.23	26.17	9.06	
81.6	36.88	28.16	51.09	53.25	0.0	54.01	47.17	25.94	83.19	26.0	25.5	78.77	64.29	56.08	3.61	26.93	67.48	53.85	45.88	77.9	37.85	67.48	65.19	39.56	80.08	52.43	50.91	76.24	37.01	58.9	21.47	75.29	84.08	75.93	89.47	50.77	57.45	22.02	55.32	26.68	47.41	77.88	69.64	63.06	32.31	26.57	20.62	46.96	49.93	12.65	30.15	74.73	61.13	47.52	53.6	41.68	35.0	49.04	9.9	41.19	42.15	58.31	50.99	32.56	77.88	13.04	46.87	12.81	27.86	81.44	61.52	74.09	45.0	56.6	25.18	37.22	75.29	11.0	79.12	48.37	58.14	65.52	69.12	75.93	73.57	47.04	61.52	19.72	26.25	36.89	10.77	35.51	77.01	34.48	57.04	67.6	78.85	42.01	38.95	78.0	28.28	24.17	63.95	49.65	36.5	49.34	46.27	67.98	21.38	78.1	62.29	30.41	34.06	49.2	4.47	26.4	20.12	23.09	36.24	47.1	56.64	67.94	71.47	77.88	58.94	37.11	58.59	82.1	27.02	34.06	18.44	19.7	23.26	75.71	33.84	39.01	81.04	16.12	76.55	44.78	45.45	57.87	70.88	10.82	66.1	42.54	39.96	67.68	46.53	76.84	25.96	69.32	36.8	58.52	66.22	44.1	29.73	55.47	59.55	
34.71	20.12	57.71	37.16	32.57	54.01	0.0	8.6	48.37	42.54	49.65	38.48	26.0	19.7	20.1	51.09	28.64	44.05	61.29	58.14	41.44	18.38	15.81	51.2	20.0	32.53	32.89	41.15	22.56	17.12	40.02	47.54	49.16	44.29	50.16	49.74	28.23	55.46	32.06	38.9	28.86	24.19	27.2	22.2	16.55	52.2	30.68	34.53	25.06	28.64	42.3	59.68	27.66	8.6	67.18	12.17	26.91	42.64	14.76	47.38	13.93	21.21	23.0	43.83	22.56	29.0	54.34	29.15	44.91	50.61	40.31	9.9	41.0	31.62	54.56	56.36	17.72	27.66	54.92	35.23	25.94	47.76	21.02	20.62	25.61	40.02	7.62	46.32	46.82	38.47	46.69	44.28	20.25	23.09	55.61	4.24	16.4	29.21	12.17	41.04	24.02	56.82	48.75	15.0	26.0	60.61	17.46	10.0	31.78	33.38	24.52	48.51	38.83	62.68	34.44	50.09	42.94	37.36	51.48	27.2	70.04	40.8	51.62	25.24	30.41	16.28	20.59	28.07	49.04	59.94	35.0	43.97	37.11	48.33	26.25	45.45	15.0	31.89	54.71	44.15	27.46	35.51	19.03	25.24	49.03	21.02	27.8	28.28	25.08	24.7	45.89	52.77	32.98	38.95	19.03	20.59	68.01	51.62	57.31	41.0	
43.14	11.7	54.41	30.08	26.17	47.17	8.6	0.0	39.82	42.52	46.4	35.0	34.44	19.85	25.5	44.05	23.71	39.32	53.34	49.82	39.96	15.62	20.4	45.18	11.4	34.99	26.31	33.84	30.68	10.44	34.06	43.57	45.35	44.05	46.32	49.68	31.26	48.1	25.18	32.39	21.1	26.48	35.81	30.48	24.41	43.6	22.56	27.02	17.72	31.4	35.0	51.11	29.68	14.0	58.73	17.72	27.31	41.23	18.0	41.48	6.0	21.54	19.31	36.4	18.03	37.54	49.04	31.05	37.22	47.63	40.36	18.44	38.48	32.89	47.17	52.7	10.0	36.07	49.34	36.12	28.44	41.0	21.26	29.0	34.21	37.58	2.0	40.2	42.54	29.97	38.18	37.0	12.17	30.15	47.01	10.2	20.62	32.7	5.83	32.65	31.26	53.6	45.22	17.46	19.24	52.01	11.0	1.41	29.53	26.0	31.0	42.3	30.23	54.08	27.2	43.05	39.82	29.43	47.71	25.81	61.52	34.37	46.01	33.42	32.76	14.87	12.08	23.54	46.96	51.43	33.42	39.36	29.27	44.65	29.55	36.88	9.43	40.46	46.57	41.63	19.7	27.73	16.12	26.4	41.3	28.84	19.72	28.18	24.76	26.68	43.08	49.41	30.89	38.01	25.3	21.4	59.46	48.92	49.66	35.06	
82.01	28.3	51.79	28.79	32.76	25.94	48.37	39.82	0.0	64.33	47.04	40.61	74.24	50.36	59.46	22.85	33.11	44.72	28.16	20.4	57.97	39.82	57.01	40.46	28.64	65.01	31.78	27.29	70.26	33.3	36.25	42.05	52.35	64.76	52.84	69.64	58.83	31.62	24.17	32.7	22.02	54.08	75.47	69.2	62.63	7.0	19.1	19.7	30.07	58.31	19.0	11.4	60.07	52.55	24.52	53.81	50.12	51.79	50.93	30.41	34.67	47.43	42.01	26.63	35.23	76.84	37.64	55.95	15.13	49.04	62.97	57.98	53.45	55.46	30.81	48.84	31.4	75.0	36.06	62.2	55.76	33.42	51.24	68.01	73.78	53.16	40.82	37.44	40.05	10.0	11.31	19.1	28.6	68.62	10.2	49.66	56.75	65.28	37.2	15.23	69.89	51.62	45.04	52.39	32.0	14.32	35.9	38.47	49.5	21.02	68.68	37.8	10.2	14.87	27.89	22.47	44.18	15.23	45.28	44.72	25.63	33.54	43.42	71.84	63.03	45.71	27.78	40.2	60.54	11.7	47.13	37.0	16.16	44.05	62.39	8.6	36.12	79.88	12.21	55.36	27.02	23.77	43.29	56.08	15.23	66.71	25.08	49.19	52.01	53.54	55.15	48.26	50.64	51.66	60.81	52.35	22.85	51.04	29.53	36.67	
63.03	48.01	96.33	36.12	31.58	83.19	42.54	42.52	64.33	0.0	88.46	77.1	47.1	23.02	61.47	79.62	65.19	24.04	56.75	59.41	7.28	58.14	29.12	34.54	44.65	14.14	32.56	39.0	42.01	51.66	30.07	85.15	20.81	2.0	21.4	7.21	70.66	46.84	63.51	33.0	57.45	66.73	53.01	55.58	53.85	63.29	56.82	63.13	36.25	71.12	70.66	72.25	16.28	34.93	68.88	54.13	69.07	83.74	57.31	80.45	46.69	63.25	25.24	41.05	60.11	57.0	88.75	71.69	70.77	89.83	2.24	46.17	12.37	74.09	46.57	94.37	49.68	58.08	88.51	8.06	68.48	37.85	21.63	53.6	53.01	12.17	44.05	32.98	83.87	58.19	55.23	72.45	50.0	35.06	65.07	38.47	28.16	19.1	48.1	49.5	36.12	95.59	87.11	27.73	33.62	69.0	35.0	42.45	15.23	62.77	32.14	34.48	55.08	73.03	36.5	78.72	82.04	63.07	89.38	68.25	72.84	33.06	32.2	58.42	15.0	27.66	47.43	24.7	12.21	74.55	75.93	80.43	63.51	86.45	20.02	56.57	51.62	58.08	75.69	12.53	38.63	40.61	26.91	17.46	74.09	57.27	40.85	70.21	17.8	67.23	14.42	91.35	13.93	80.43	59.46	21.95	72.44	91.22	50.7	30.15	
