130
0.0	16.64	53.04	28.84	42.38	67.12	52.09	51.2	17.12	27.17	50.99	51.42	27.07	22.36	69.12	41.68	49.24	55.36	38.33	63.57	29.55	15.3	56.52	20.12	53.14	36.89	23.32	31.14	38.28	56.08	53.6	2.0	36.8	32.76	10.0	58.18	22.8	33.02	14.04	30.89	60.93	31.14	54.71	60.41	55.54	19.65	8.94	31.02	48.85	33.02	26.25	34.06	57.38	3.16	32.14	28.46	9.0	49.65	34.21	5.0	56.52	40.45	17.12	54.56	55.71	60.08	30.89	28.79	22.56	54.01	29.0	29.15	20.1	22.0	27.78	28.32	20.1	44.72	35.81	43.05	23.02	24.7	59.48	30.02	54.82	15.13	55.23	43.83	18.11	59.03	22.83	38.91	42.54	16.03	15.03	51.09	27.66	48.8	40.2	13.0	37.22	35.47	36.5	15.03	23.77	42.64	51.4	39.46	17.8	32.56	29.15	22.2	26.0	49.73	49.73	61.91	39.62	61.39	29.97	53.45	29.07	29.55	44.38	37.05	44.78	26.08	42.2	27.51	44.65	43.66	
16.64	0.0	45.61	15.13	31.0	52.33	44.38	41.11	17.89	17.69	47.51	48.55	14.76	6.08	54.63	44.2	36.5	54.2	23.02	61.85	41.11	12.04	53.34	10.3	41.19	20.25	6.71	38.9	38.18	40.5	44.41	15.65	21.1	31.14	20.02	58.14	9.0	28.3	29.12	41.44	60.44	15.0	43.1	48.37	45.01	13.45	18.03	19.72	48.84	21.47	11.4	29.68	44.72	13.6	25.5	13.0	10.3	40.45	17.69	14.56	46.01	36.89	7.62	55.17	54.82	58.25	18.03	41.01	36.22	47.43	13.04	18.25	34.71	37.11	31.76	36.4	16.28	31.58	19.21	37.58	13.45	37.0	45.88	13.42	44.0	7.07	39.41	29.15	15.0	52.5	6.32	22.47	28.86	8.25	30.68	43.42	19.7	32.65	35.85	28.46	40.22	24.02	28.16	10.05	8.0	26.17	36.24	36.06	2.0	30.48	16.03	28.46	38.01	39.01	47.43	47.54	36.62	57.71	41.19	42.05	12.65	31.62	32.14	30.46	32.25	40.61	40.0	40.0	28.02	32.02	
53.04	45.61	0.0	32.2	17.69	35.13	1.41	9.49	36.22	61.33	12.37	14.32	56.8	46.62	34.53	28.6	19.7	21.02	55.44	24.04	50.22	57.49	15.13	35.69	16.28	43.93	44.78	40.61	22.67	35.44	6.0	51.04	34.71	22.85	45.71	26.0	37.0	20.22	54.41	47.8	26.17	38.28	15.03	18.44	11.05	34.13	45.4	61.29	22.47	62.27	36.25	19.42	20.0	52.01	21.02	50.61	53.46	7.21	40.61	48.04	11.18	15.26	53.16	26.31	22.02	21.38	29.07	51.87	53.67	3.16	38.08	27.51	55.54	58.18	33.12	41.05	33.0	22.2	41.87	10.77	57.94	50.61	25.0	44.94	12.0	52.63	37.0	28.6	35.0	7.21	45.69	48.84	24.84	53.85	56.61	2.24	26.31	38.08	14.32	55.08	29.7	22.83	17.46	55.54	48.33	40.46	31.38	16.12	43.68	22.47	30.87	38.08	50.25	12.08	15.81	30.0	16.64	16.55	49.41	14.14	46.65	29.53	19.21	16.0	20.0	58.18	16.97	52.15	44.82	17.69	
28.84	15.13	32.2	0.0	16.12	38.28	30.87	26.48	19.31	29.15	36.77	38.21	24.6	14.56	40.31	38.9	21.38	44.82	25.24	51.62	44.64	27.02	42.45	9.22	26.08	15.52	12.65	39.12	31.38	27.59	30.08	27.2	9.49	24.35	27.2	49.41	6.32	19.24	37.8	43.93	51.22	7.62	28.02	33.24	30.15	12.08	25.61	29.15	40.82	30.23	4.12	20.59	29.61	26.42	15.26	18.6	25.0	26.25	11.4	24.84	31.14	27.2	22.02	47.17	45.61	48.1	3.16	45.22	42.49	34.48	6.4	5.83	42.19	44.94	30.0	37.34	14.56	16.49	13.34	26.17	25.96	41.79	31.02	13.45	29.07	22.02	27.02	15.0	15.23	39.36	13.6	20.25	13.93	23.0	39.82	29.97	10.44	21.47	25.61	37.64	35.9	9.49	15.62	25.02	16.16	17.26	22.67	26.63	13.15	23.41	1.41	29.61	42.38	24.19	37.64	33.12	27.46	46.23	44.38	27.0	14.87	28.16	17.03	19.1	17.12	47.41	31.06	44.6	21.02	17.03	
42.38	31.0	17.69	16.12	0.0	28.02	16.28	10.44	28.02	44.92	26.0	27.86	40.16	30.59	29.07	35.23	7.81	35.11	37.8	40.31	49.65	43.01	30.89	22.56	10.77	26.25	28.64	41.59	27.29	22.2	14.32	40.5	17.03	22.47	37.74	40.16	22.0	16.55	48.01	48.02	41.23	21.02	12.37	18.03	14.04	22.85	36.72	44.38	33.38	45.19	20.22	17.09	15.26	40.52	13.6	33.62	40.31	10.82	23.02	37.7	15.03	20.0	38.12	39.05	36.06	37.12	13.04	50.8	50.21	20.52	21.19	13.34	50.99	53.81	32.25	40.82	23.32	6.0	24.21	16.28	41.98	48.27	18.38	27.73	13.0	38.01	23.02	11.7	25.06	24.84	29.61	31.14	7.62	39.05	50.22	15.56	15.26	21.84	18.0	48.26	33.96	7.07	8.94	41.01	32.02	23.02	17.03	20.02	29.0	21.54	15.03	34.83	48.41	8.06	28.16	22.2	21.02	33.6	49.09	11.18	29.55	29.07	3.16	12.37	4.12	55.17	24.02	50.61	27.46	1.41	
67.12	52.33	35.13	38.28	28.02	0.0	34.23	26.68	55.15	59.84	47.38	49.37	54.92	49.04	3.16	61.35	20.25	56.14	46.0	58.14	77.67	62.97	50.01	47.2	19.92	36.5	47.17	69.46	53.85	13.04	29.15	65.46	31.38	50.12	64.44	61.07	44.42	44.42	75.01	76.01	61.0	37.7	20.4	17.03	24.08	48.92	63.13	57.31	57.07	57.14	41.18	44.78	15.3	64.66	41.62	48.05	62.61	29.83	36.4	63.01	24.02	45.88	57.58	61.4	57.14	56.01	36.4	78.82	77.99	38.05	39.4	38.95	78.52	81.34	60.21	68.8	50.21	23.35	35.9	41.11	58.69	76.22	10.44	42.45	23.19	58.31	15.0	23.32	51.66	39.12	48.1	39.05	24.84	58.87	77.16	34.37	42.45	22.09	44.01	75.07	60.93	33.24	36.89	61.1	49.34	29.27	16.16	46.24	50.54	49.24	38.01	62.8	76.4	25.3	50.64	5.83	47.17	50.16	77.1	21.59	44.38	56.94	25.0	39.82	24.21	82.98	49.34	78.6	31.0	26.63	
52.09	44.38	1.41	30.87	16.28	34.23	0.0	8.25	35.36	60.01	13.15	15.13	55.46	45.31	33.73	28.84	18.38	22.0	54.04	25.3	50.0	56.29	16.28	34.53	15.13	42.52	43.46	40.46	22.63	34.21	5.1	50.09	33.3	22.36	44.91	27.02	35.74	19.42	53.76	47.63	27.29	36.89	14.0	17.72	10.2	33.06	44.55	59.94	23.09	60.9	34.93	18.68	19.03	51.0	20.0	49.24	52.35	5.83	39.2	47.1	10.44	15.0	51.92	27.17	23.0	22.56	27.73	51.61	53.24	4.47	36.72	26.25	55.04	57.7	32.76	40.8	32.02	20.81	40.46	10.3	56.65	50.25	24.02	43.57	11.05	51.42	35.74	27.2	34.01	8.6	44.38	47.42	23.43	52.63	55.97	1.0	25.18	36.72	13.89	54.41	29.73	21.47	16.28	54.34	47.01	39.05	30.08	15.81	42.45	21.93	29.55	37.58	49.93	10.77	16.49	29.02	16.4	17.89	49.2	13.04	45.28	29.15	17.8	15.03	18.6	57.8	17.03	51.87	43.42	16.28	
51.2	41.11	9.49	26.48	10.44	26.68	8.25	0.0	35.47	55.36	21.0	23.0	50.6	41.0	26.57	34.93	10.3	30.07	47.71	33.53	53.74	53.15	24.52	32.06	7.0	36.06	39.05	44.69	27.78	25.96	4.24	49.24	26.93	25.46	45.31	35.13	32.14	20.81	55.01	51.66	35.51	31.38	6.32	11.4	4.47	31.58	44.6	54.78	30.41	55.54	30.59	20.62	11.4	49.65	19.7	44.01	50.04	3.16	33.12	46.32	5.39	19.72	48.37	35.01	31.06	30.81	23.35	55.17	55.8	12.65	31.62	23.0	57.14	59.91	36.07	44.55	31.32	13.45	34.13	14.76	52.39	53.26	16.28	38.08	4.24	48.17	27.51	19.8	33.24	15.81	40.02	40.8	16.4	49.25	57.25	8.06	23.54	28.84	18.03	55.46	34.99	17.12	14.87	51.16	42.45	31.83	21.93	20.25	39.12	24.76	25.32	40.0	53.15	2.83	24.08	21.21	21.1	26.0	53.04	5.1	39.92	32.53	10.82	15.81	11.4	60.61	22.85	55.23	36.07	9.85	
17.12	17.89	36.22	19.31	28.02	55.15	35.36	35.47	0.0	35.23	33.96	34.48	32.65	23.09	56.64	26.87	35.61	38.91	39.62	47.01	25.5	26.25	39.56	11.05	38.59	33.14	22.56	21.38	21.95	46.04	37.36	15.13	28.79	15.81	9.85	42.19	16.03	16.03	20.0	25.08	44.78	25.32	39.82	45.65	39.92	7.28	9.22	37.59	32.76	39.36	19.24	17.0	43.27	16.76	15.81	30.08	20.25	33.53	29.27	12.17	40.85	23.35	24.21	38.83	39.36	43.46	19.72	25.96	23.32	37.01	23.19	16.4	23.43	26.25	13.89	19.1	5.0	31.83	31.26	26.0	30.81	22.47	46.23	28.07	39.4	22.67	45.79	33.02	4.12	42.0	22.8	37.0	30.48	24.08	22.2	34.37	12.81	40.72	23.09	20.25	22.67	21.93	20.62	24.76	25.3	36.4	40.8	22.36	17.09	15.52	18.79	11.05	23.09	34.44	32.89	49.52	22.56	44.38	25.32	38.47	28.28	14.14	30.61	20.4	31.24	28.3	25.3	25.3	39.81	29.41	
27.17	17.69	61.33	29.15	44.92	59.84	60.01	55.36	35.23	0.0	64.64	65.8	5.0	14.76	62.65	61.85	48.51	71.7	16.4	79.2	56.04	12.0	70.46	27.66	53.76	23.35	16.55	55.46	55.87	46.87	59.14	27.46	30.07	48.8	34.79	75.74	24.7	45.61	41.19	56.92	77.99	24.33	55.9	60.41	58.69	31.11	32.89	4.47	66.48	6.32	25.08	47.01	56.22	24.33	42.44	12.0	18.25	55.36	24.0	28.16	59.67	54.2	11.18	72.84	72.35	75.6	32.31	55.54	49.65	63.51	23.77	34.0	47.27	49.09	49.09	52.8	33.97	43.57	24.08	54.38	4.47	51.42	56.0	18.03	57.49	13.0	45.12	39.05	32.65	68.45	15.65	21.54	40.45	11.7	42.05	59.09	36.62	37.85	53.01	40.11	57.8	38.63	44.29	12.17	13.0	30.59	44.18	53.41	19.1	48.1	30.46	45.18	52.63	52.89	64.82	56.22	54.04	74.63	56.32	55.11	16.03	49.2	45.12	47.17	44.91	53.24	57.49	54.34	29.73	45.61	
